ufn,semsp_id,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,qc_log
U8498,2015-06-17-J08-SO-3,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8499,2015-06-17-J08-SO-30,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8500,2015-06-17-J08-SO-4,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8501,2015-06-17-J08-SO-5,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8502,2015-06-17-J08-SO-6,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8503,2015-06-17-J08-SO-7,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8504,2015-06-17-J08-SO-8,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8505,2015-06-17-J08-SO-9,JE183N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8506,2015-06-18-D09-CU-1,DE199N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8507,2015-06-18-D09-CU-2,DE199N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8508,2015-06-18-D09-CU-4,DE199N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8509,2015-06-18-D09-CU-5,DE199N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8510,2015-06-18-D09-CU-8,DE199N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8511,2015-06-18-D09-HE-10,DE199N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8512,2015-06-18-D09-HE-2,DE199N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8513,2015-06-18-D09-HE-7,DE199N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8514,2015-06-18-D09-HE-8,DE199N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8515,2015-06-18-D09-HE-9,DE199N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8516,2015-06-18-D09-SO-1,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8517,2015-06-18-D09-SO-10,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8518,2015-06-18-D09-SO-11,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8519,2015-06-18-D09-SO-12,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8520,2015-06-18-D09-SO-13,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8521,2015-06-18-D09-SO-14,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8522,2015-06-18-D09-SO-15,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8523,2015-06-18-D09-SO-16,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8524,2015-06-18-D09-SO-17,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8525,2015-06-18-D09-SO-18,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8526,2015-06-18-D09-SO-19,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8527,2015-06-18-D09-SO-2,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8528,2015-06-18-D09-SO-20,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8529,2015-06-18-D09-SO-3,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8530,2015-06-18-D09-SO-4,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8531,2015-06-18-D09-SO-5,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8532,2015-06-18-D09-SO-6,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8533,2015-06-18-D09-SO-7,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8534,2015-06-18-D09-SO-8,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8535,2015-06-18-D09-SO-9,DE199N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8536,2015-06-18-D11-CO-1,DE198N2,CO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8537,2015-06-18-D11-CU-1,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8538,2015-06-18-D11-CU-10,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8539,2015-06-18-D11-CU-2,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8540,2015-06-18-D11-CU-3,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8541,2015-06-18-D11-CU-4,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8542,2015-06-18-D11-CU-5,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8543,2015-06-18-D11-CU-6,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8544,2015-06-18-D11-CU-7,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8545,2015-06-18-D11-CU-8,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8546,2015-06-18-D11-CU-9,DE198N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8547,2015-06-18-D11-HE-1,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8548,2015-06-18-D11-HE-2,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8549,2015-06-18-D11-HE-3,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8550,2015-06-18-D11-HE-4,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8551,2015-06-18-D11-HE-5,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8552,2015-06-18-D11-HE-6,DE198N2,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8553,2015-06-18-D11-SO-1,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8554,2015-06-18-D11-SO-10,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8555,2015-06-18-D11-SO-12,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8556,2015-06-18-D11-SO-2,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8557,2015-06-18-D11-SO-22,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8558,2015-06-18-D11-SO-23,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8559,2015-06-18-D11-SO-24,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8560,2015-06-18-D11-SO-25,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8561,2015-06-18-D11-SO-26,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8562,2015-06-18-D11-SO-27,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8563,2015-06-18-D11-SO-28,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8564,2015-06-18-D11-SO-29,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8565,2015-06-18-D11-SO-3,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8566,2015-06-18-D11-SO-30,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8567,2015-06-18-D11-SO-4,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8568,2015-06-18-D11-SO-5,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8569,2015-06-18-D11-SO-6,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8570,2015-06-18-D11-SO-7,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8571,2015-06-18-D11-SO-8,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8572,2015-06-18-D11-SO-9,DE198N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8573,2015-06-18-J01-CU-1,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8574,2015-06-18-J01-CU-10,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8575,2015-06-18-J01-CU-2,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8576,2015-06-18-J01-CU-3,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8577,2015-06-18-J01-CU-4,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8578,2015-06-18-J01-CU-5,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8579,2015-06-18-J01-CU-6,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8580,2015-06-18-J01-CU-7,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8581,2015-06-18-J01-CU-8,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8582,2015-06-18-J01-CU-9,JE188N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8583,2015-06-18-J01-HE-1,JE188N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8584,2015-06-18-J01-HE-2,JE188N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8585,2015-06-18-J01-HE-3,JE188N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8586,2015-06-18-J01-HE-4,JE188N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8587,2015-06-18-J01-PI-1,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8588,2015-06-18-J01-PI-10,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8589,2015-06-18-J01-PI-2,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8590,2015-06-18-J01-PI-3,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8591,2015-06-18-J01-PI-4,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8592,2015-06-18-J01-PI-5,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8593,2015-06-18-J01-PI-6,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8594,2015-06-18-J01-PI-7,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8595,2015-06-18-J01-PI-8,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8596,2015-06-18-J01-PI-9,JE188N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8597,2015-06-18-J01-SO-1,JE188N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8598,2015-06-18-J01-SO-2,JE188N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8599,2015-06-18-J01-SO-3,JE188N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8600,2015-06-18-J01-SO-4,JE188N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8601,2015-06-18-J05-CU-1,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8602,2015-06-18-J05-CU-10,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8603,2015-06-18-J05-CU-2,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8604,2015-06-18-J05-CU-3,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8605,2015-06-18-J05-CU-4,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8606,2015-06-18-J05-CU-5,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8607,2015-06-18-J05-CU-6,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8608,2015-06-18-J05-CU-7,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8609,2015-06-18-J05-CU-8,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8610,2015-06-18-J05-CU-9,JE187N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8611,2015-06-18-J05-PI-1,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8612,2015-06-18-J05-PI-10,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8613,2015-06-18-J05-PI-2,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8614,2015-06-18-J05-PI-3,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8615,2015-06-18-J05-PI-4,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8616,2015-06-18-J05-PI-5,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8617,2015-06-18-J05-PI-6,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8618,2015-06-18-J05-PI-7,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8619,2015-06-18-J05-PI-8,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8620,2015-06-18-J05-PI-9,JE187N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8621,2015-06-18-J05-SO-1,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8622,2015-06-18-J05-SO-10,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8623,2015-06-18-J05-SO-11,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8624,2015-06-18-J05-SO-12,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8625,2015-06-18-J05-SO-13,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8626,2015-06-18-J05-SO-14,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8627,2015-06-18-J05-SO-15,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8628,2015-06-18-J05-SO-16,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8629,2015-06-18-J05-SO-17,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8630,2015-06-18-J05-SO-2,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8631,2015-06-18-J05-SO-3,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8632,2015-06-18-J05-SO-4,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8633,2015-06-18-J05-SO-5,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8634,2015-06-18-J05-SO-6,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8635,2015-06-18-J05-SO-7,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8636,2015-06-18-J05-SO-8,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8637,2015-06-18-J05-SO-9,JE187N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8638,2015-06-18-J06-CU-1,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8639,2015-06-18-J06-CU-10,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8640,2015-06-18-J06-CU-2,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8641,2015-06-18-J06-CU-3,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8642,2015-06-18-J06-CU-4,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8643,2015-06-18-J06-CU-5,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8644,2015-06-18-J06-CU-6,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8645,2015-06-18-J06-CU-7,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8646,2015-06-18-J06-CU-8,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8647,2015-06-18-J06-CU-9,JE185N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8648,2015-06-18-J06-PI-1,JE185N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8649,2015-06-18-J06-PI-2,JE185N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8650,2015-06-18-J06-SO-1,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8651,2015-06-18-J06-SO-10,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8652,2015-06-18-J06-SO-11,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8653,2015-06-18-J06-SO-12,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8654,2015-06-18-J06-SO-13,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8655,2015-06-18-J06-SO-14,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8656,2015-06-18-J06-SO-15,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8657,2015-06-18-J06-SO-16,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8658,2015-06-18-J06-SO-17,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8659,2015-06-18-J06-SO-18,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8660,2015-06-18-J06-SO-19,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8661,2015-06-18-J06-SO-2,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8662,2015-06-18-J06-SO-20,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8663,2015-06-18-J06-SO-3,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8664,2015-06-18-J06-SO-4,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8665,2015-06-18-J06-SO-5,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8666,2015-06-18-J06-SO-6,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8667,2015-06-18-J06-SO-7,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8668,2015-06-18-J06-SO-8,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8669,2015-06-18-J06-SO-9,JE185N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8670,2015-06-18-J07-CU-1,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8671,2015-06-18-J07-CU-10,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8672,2015-06-18-J07-CU-2,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8673,2015-06-18-J07-CU-3,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8674,2015-06-18-J07-CU-4,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8675,2015-06-18-J07-CU-5,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8676,2015-06-18-J07-CU-6,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8677,2015-06-18-J07-CU-7,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8678,2015-06-18-J07-CU-8,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8679,2015-06-18-J07-CU-9,JE186N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8680,2015-06-18-J07-PI-1,JE186N1,PI,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8681,2015-06-18-J07-SO-1,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8682,2015-06-18-J07-SO-10,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8683,2015-06-18-J07-SO-11,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8684,2015-06-18-J07-SO-12,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8685,2015-06-18-J07-SO-13,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8686,2015-06-18-J07-SO-14,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8687,2015-06-18-J07-SO-15,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8688,2015-06-18-J07-SO-16,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8689,2015-06-18-J07-SO-17,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8690,2015-06-18-J07-SO-18,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8691,2015-06-18-J07-SO-19,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8692,2015-06-18-J07-SO-2,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8693,2015-06-18-J07-SO-20,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8694,2015-06-18-J07-SO-21,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8695,2015-06-18-J07-SO-22,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8696,2015-06-18-J07-SO-23,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8697,2015-06-18-J07-SO-24,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8698,2015-06-18-J07-SO-25,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8699,2015-06-18-J07-SO-26,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8700,2015-06-18-J07-SO-27,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8701,2015-06-18-J07-SO-28,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8702,2015-06-18-J07-SO-29,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8703,2015-06-18-J07-SO-3,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8704,2015-06-18-J07-SO-30,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8705,2015-06-18-J07-SO-4,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8706,2015-06-18-J07-SO-5,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8707,2015-06-18-J07-SO-6,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8708,2015-06-18-J07-SO-7,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8709,2015-06-18-J07-SO-8,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8710,2015-06-18-J07-SO-9,JE186N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8711,2015-06-19-J02-CU-1,JE191N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8712,2015-06-19-J02-CU-2,JE191N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8713,2015-06-19-J02-CU-3,JE191N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8714,2015-06-19-J02-CU-7,JE191N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8715,2015-06-19-J02-CU-9,JE191N1,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8716,2015-06-19-J02-HE-3,JE191N1,HE,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8717,2015-06-19-J02-SO-1,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8718,2015-06-19-J02-SO-13,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8719,2015-06-19-J02-SO-16,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8720,2015-06-19-J02-SO-17,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8721,2015-06-19-J02-SO-18,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8722,2015-06-19-J02-SO-19,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8723,2015-06-19-J02-SO-20,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8724,2015-06-19-J02-SO-21,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8725,2015-06-19-J02-SO-22,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8726,2015-06-19-J02-SO-23,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8727,2015-06-19-J02-SO-24,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8728,2015-06-19-J02-SO-25,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8729,2015-06-19-J02-SO-26,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8730,2015-06-19-J02-SO-27,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8731,2015-06-19-J02-SO-28,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8732,2015-06-19-J02-SO-29,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8733,2015-06-19-J02-SO-3,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8734,2015-06-19-J02-SO-30,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8735,2015-06-19-J02-SO-5,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8736,2015-06-19-J02-SO-6,JE191N1,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8737,2015-06-19-J09-CU-1,JE189N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8738,2015-06-19-J09-CU-10,JE189N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8739,2015-06-19-J09-CU-5,JE189N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8740,2015-06-19-J09-CU-6,JE189N2,CU,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
U8741,2015-06-19-J09-SO-13,JE189N2,SO,NA,NA,NA,NA,NA,NA,NA,SEMSP,,
