survey_id,school_number,school_sliders,school_poppers,school_dimpling
DE528,6,0,0,10
DE528,7,0,0,1
DE528,8,0,0,1
DE528,9,0,0,1
DE528,10,0,0,10
DE528,11,0,0,1
DE528,12,0,0,10
DE528,13,0,1,0
DE528,14,0,1,0
DE528,15,0,0,1
DE528,16,0,0,1
DE528,17,0,0,1
DE528,18,0,0,1
DE528,19,0,0,10
DE528,20,0,0,10
DE528,21,0,0,10
DE528,22,0,1,100
DE528,23,0,1,0
DE528,24,0,0,1
DE528,25,0,1,0
DE528,26,0,10,1
DE528,27,1,0,0
DE528,28,0,1,0
DE528,29,1,1,0
DE528,30,0,0,1
DE528,31,0,0,1
DE528,32,0,1,0
DE528,33,0,0,1
DE528,34,0,1,0
DE528,35,0,0,1
DE528,36,0,1,1
DE528,37,0,1,0
DE528,38,0,1,0
DE528,39,0,10,0
DE528,40,0,0,1
DE528,41,0,10,0
DE528,42,0,0,1
DE528,43,0,1,0
DE528,44,0,10,0
DE529,1,0,0,1
DE529,2,0,0,10
DE529,3,0,0,10
DE529,4,0,0,10
DE529,5,0,0,10
DE529,6,0,0,1
DE529,7,0,0,10
DE529,8,0,0,1
DE529,9,0,0,10
DE529,10,0,0,1
DE529,11,0,0,10
DE529,12,0,0,100
DE529,13,0,0,100
DE529,14,0,0,10
DE529,15,0,0,10
DE529,16,0,0,100
DE529,17,0,0,10
DE529,18,0,0,10
DE529,19,0,0,1
DE529,20,0,0,100
DE529,21,0,0,100
DE529,22,0,0,10
DE529,23,0,0,1
DE529,24,0,0,10
DE529,25,0,0,1
DE529,26,0,0,1
DE529,27,0,1,0
DE529,28,0,0,1
DE529,29,0,0,1
DE529,30,0,0,1
DE529,31,0,0,10
DE529,32,0,0,1
DE529,33,0,1,1
DE529,34,0,0,10
DE529,35,0,0,1
DE529,36,0,0,10
DE529,37,0,1,0
DE529,38,1,1,1
DE529,39,0,0,1
DE529,40,0,0,1
DE529,41,0,0,1
DE529,42,0,0,1
DE529,43,0,1,0
DE529,44,0,1,0
DE529,45,0,1,0
DE529,46,0,0,1
DE529,47,0,0,1
DE529,48,0,1,10
DE529,49,0,1,1
DE530,1,0,0,10
DE530,2,0,0,1
DE530,3,0,0,100
DE530,4,0,0,1
DE530,5,0,0,1
DE530,6,0,1,0
DE530,7,1,10,1
DE530,8,0,0,1
DE530,9,0,0,1
DE530,10,0,1,1
DE530,11,0,0,1
DE530,12,0,1,0
DE530,13,0,0,1
DE530,14,0,0,1
DE530,15,0,1,0
DE530,16,0,0,10
DE530,17,1,1,0
DE530,18,0,10,0
DE530,19,0,1,10
DE530,20,0,10,0
DE530,21,0,1,10
DE530,22,0,1,10
DE530,23,0,1,0
DE530,24,0,1,0
DE530,25,1,0,0
DE530,26,0,0,10
DE530,27,0,1,0
DE530,28,0,1,0
DE530,29,0,10,0
DE530,30,0,0,100
DE530,31,0,1,0
DE530,32,10,0,0
DE530,33,0,1,0
DE530,34,0,0,1
DE530,35,0,0,1
DE530,36,0,1,10
DE530,37,0,0,1
DE530,38,0,1,0
DE530,39,0,1,0
DE530,40,0,1,0
DE530,41,0,1,0
DE530,42,0,0,10
JE420,1,0,1,0
JE420,2,0,1,10
JE420,3,0,1,10
DE532,1,0,1,0
DE532,2,0,1,0
JE421,1,0,0,10
JE421,2,0,0,10
JE421,3,0,0,10
JE421,4,10,10,100
JE421,5,1,0,0
JE421,6,0,1,0
JE421,7,10,1,10
JE421,8,1,0,0
JE421,9,0,1,1
JE421,10,10,10,100
JE421,11,10,0,10
JE421,12,1,0,0
JE421,13,0,10,0
JE421,14,10,1,10
JE421,15,10,1,10
JE421,16,10,0,10
JE421,17,10,10,10
JE421,18,0,1,0
JE422,1,0,0,10
JE422,2,1,0,0
JE422,3,0,1,1
JE422,4,10,1,0
JE422,5,1,0,0
JE422,6,1,1,10
JE422,7,1,10,0
JE422,8,1,0,0
JE422,9,1,1,0
JE422,10,10,0,0
JE422,11,1,0,0
JE422,12,10,10,100
JE422,13,1,0,0
JE422,14,1,0,0
DE533,1,1,0,0
DE533,2,0,1,0
DE533,3,0,1,0
DE533,4,0,10,0
DE533,5,0,0,1
DE533,6,0,0,1
DE533,7,0,1,0
DE533,8,0,0,1
DE533,9,0,1,0
DE533,10,0,0,10
DE533,11,0,0,10
DE533,12,0,0,1
DE533,13,0,0,1
DE533,14,0,0,1
DE533,15,0,1,0
DE533,16,0,1,0
DE533,17,0,1,0
DE533,18,1,0,1
DE533,19,0,1,0
DE533,20,0,1,0
DE533,21,0,1,0
DE533,22,0,1,0
DE533,23,0,1,1
DE533,24,0,0,1
DE533,25,0,1,0
DE533,26,0,1,0
DE533,27,0,1,1
DE533,28,0,0,1
DE533,29,1,0,1
DE533,30,0,0,1
DE534,1,1,0,1
DE534,2,0,1,1
DE534,3,0,0,1
DE534,4,0,0,1
DE534,5,0,0,1
DE534,6,0,1,0
DE534,7,0,1,10
DE534,8,0,0,1
DE534,9,0,0,1
DE534,10,0,0,1
DE534,11,0,0,1
DE534,12,0,0,10
DE534,13,0,0,1
DE534,14,0,0,1
DE534,15,0,0,1
DE534,16,0,0,1
DE534,17,0,0,10
DE534,18,0,0,1
DE534,19,0,0,1
DE534,20,0,0,1
DE534,21,0,0,10
DE534,22,0,0,100
DE534,23,0,0,1
DE534,24,0,0,1
DE534,25,0,1,0
DE534,26,0,0,1
DE534,27,0,0,1
DE535,1,0,1,0
DE535,2,0,1,0
DE535,3,0,1,0
DE535,4,0,10,1
DE535,5,0,0,10
DE535,6,0,0,1
DE535,7,0,1,1
DE535,8,0,0,10
DE535,9,0,10,0
DE535,10,0,10,0
JE423,1,10,10,10
JE423,2,0,1,0
JE423,3,10,10,0
JE423,4,0,1,10
JE423,5,10,0,10
JE423,6,1,0,0
JE423,7,0,1,0
JE423,8,0,1,0
JE423,9,1,1,0
JE423,10,0,1,0
JE423,11,1,1,0
JE423,12,1,1,0
JE423,13,10,10,10
JE423,14,10,0,10
JE424,1,0,1,0
JE424,2,1,0,0
JE424,3,0,1,0
JE424,4,0,1,0
JE424,5,0,1,0
JE424,6,0,1,0
JE424,7,0,1,0
JE424,8,0,1,0
JE424,9,0,10,0
JE424,10,10,0,0
JE424,11,0,1,0
JE424,12,1,0,1
JE424,13,0,1,0
JE425,1,1,0,0
JE425,2,0,1,10
JE425,3,0,0,100
JE425,4,1,0,0
JE425,5,0,1,0
JE425,6,10,10,100
JE425,7,0,1,1
JE425,8,1,0,0
JE425,9,10,1,0
JE425,10,10,1,10
JE425,11,1,1,1
JE425,12,0,1,10
JE425,13,0,1,1
JE425,14,0,0,10
JE425,15,1,0,10
DE537,1,0,1000,0
DE537,2,0,1,0
DE537,3,0,100,0
DE537,4,1,10,0
DE537,5,0,10,0
DE537,6,0,1,0
DE537,7,0,1,0
DE537,8,0,1,0
DE537,9,0,10,0
DE537,10,0,1,0
DE537,11,0,1,0
DE537,12,0,1,0
DE537,13,0,1,0
JE426,1,1,10,100
JE426,2,0,1,0
JE426,3,0,1,0
JE426,4,0,1,10
JE426,5,0,1,0
JE426,6,0,10,0
JE426,7,1,10,100
JE426,8,0,0,1
JE426,9,10,1,0
JE426,10,1,10,100
JE426,11,0,0,10
JE426,12,10,10,100
JE426,13,10,10,10
JE426,14,1,10,10
JE426,15,10,1,10
JE426,16,1,10,10
JE426,17,1,10,10
JE426,18,10,1,10
JE426,19,10,10,0
JE426,20,0,1,0
JE426,21,10,100,10
JE426,22,10,100,10
JE426,23,1,10,10
JE426,24,1,10,0
JE426,25,10,10,100
JE426,26,10,10,100
JE426,27,1,10,100
DE538,1,0,0,10
DE538,2,0,0,1
DE538,3,0,1,0
DE538,4,0,1,0
DE538,5,0,1,0
JE427,1,0,10,100
JE427,2,0,1,10
JE427,3,1,1,10
JE427,4,0,10,10
JE427,5,0,10,10
JE427,6,10,10,100
JE427,7,0,10,10
JE427,8,10,10,100
JE427,9,10,100,100
JE427,10,1,0,10
JE427,11,1,10,10
JE427,12,0,0,1
JE427,13,0,10,1
JE427,14,1,100,100
JE427,15,0,10,10
JE427,16,0,0,10
JE427,17,10,100,100
JE427,18,0,0,10
DE539,1,0,1,1
DE539,2,0,1,0
DE539,3,0,1,0
DE539,4,0,0,1
DE539,5,0,1,1
DE539,6,0,1,0
DE539,7,0,0,10
DE539,8,0,0,1
JE428,1,0,0,10
JE428,2,0,1,10
JE428,3,1,10,10
JE428,4,0,10,10
JE428,5,0,10,10
JE428,6,0,10,10
JE428,7,0,1,10
JE428,8,0,10,10
JE428,9,0,10,10
JE428,10,0,10,10
JE428,11,0,100,100
JE428,12,0,10,100
JE428,13,0,0,10
JE428,14,0,10,100
JE428,15,0,1,10
JE428,16,0,1,10
JE428,17,0,1,100
JE428,18,0,10,100
JE428,19,0,10,10
JE428,20,0,10,100
JE428,21,0,1,10
JE428,22,1,1,10
JE428,23,0,0,100
JE428,24,0,1,10
JE428,25,10,100,10
JE428,26,0,1,0
JE428,27,0,1,10
JE428,28,1,10,100
JE428,29,0,1,10
JE429,1,0,1,0
JE429,2,0,10,10
JE429,3,0,10,10
JE429,4,0,10,0
JE429,5,0,0,10
JE429,6,0,10,100
JE429,7,0,10,0
JE429,8,0,10,100
DE540,1,0,0,100
DE540,2,0,0,10
DE540,3,0,1,0
DE540,4,0,0,100
DE540,5,0,1,0
DE540,6,0,0,1
DE540,7,0,0,10
DE540,8,0,0,1
DE540,9,0,1,0
DE540,10,0,0,1
DE540,11,0,1,0
DE540,12,0,0,1
DE540,13,0,0,1
DE540,14,0,0,1
DE540,15,0,0,1
DE540,16,0,1,0
DE540,17,0,1,0
DE540,18,0,0,1
DE540,19,0,0,1
DE540,20,0,1,0
DE540,21,0,1,0
DE540,22,0,0,1
DE540,23,0,0,1
DE540,24,0,0,1
DE540,25,0,1,1
DE540,26,0,0,1
DE540,27,0,0,1
DE540,28,0,1,0
DE540,29,0,1,0
DE540,30,0,0,1
DE540,31,0,0,1
DE541,1,0,1,0
DE541,2,0,0,1
DE541,3,0,1,0
DE541,4,0,1,0
DE541,5,0,1,0
DE541,6,0,0,1
DE541,7,0,1,0
DE541,8,0,1,0
DE541,9,0,1,0
DE541,10,0,1,0
DE541,11,0,1,0
DE541,12,0,0,1
DE541,13,0,1,0
DE541,14,0,0,1
DE541,15,0,0,1
DE541,16,0,0,1
DE541,17,0,0,1
DE541,18,0,1,0
DE541,19,0,1,0
DE546,1,0,0,1
DE542,1,10,0,0
DE542,2,0,1,0
DE543,1,0,1,0
DE368,0,0,0,0
DE402,0,0,0,0
DE404,0,0,0,0
DE406,0,0,0,0
DE410,0,0,0,0
DE414,0,0,0,0
DE416,0,0,0,0
DE417,0,0,0,0
DE434,0,0,0,0
DE438,0,0,0,0
DE502,0,0,0,0
DE503,0,0,0,0
DE504,0,0,0,0
DE508,0,0,0,0
DE509,0,0,0,0
DE511,1,0,0,1
DE512,0,0,0,0
DE518,0,0,0,0
DE522,0,0,0,0
JE324,0,0,0,0
JE325,0,0,0,0
JE329,0,0,0,0
JE330,0,0,0,0
JE331,0,0,0,0
JE335,0,0,0,0
JE405,0,0,0,0
JE406,0,0,0,0
JE408,0,0,0,0
JE409,0,0,0,0
JE410,0,0,0,0
JE411,0,0,0,0
JE413,0,0,0,0
JE416,0,0,0,0
JE501,1,0,1,0
JE502,1,10,0,10
JE502,2,1,0,0
JE502,3,0,10,0
JE502,4,10,0,0
JE502,5,0,0,1
JE502,6,10,0,0
JE503,1,0,1,0
JE503,2,0,1,0
JE503,3,0,1,0
JE503,4,0,1,0
JE503,5,0,1,0
JE503,6,0,1,0
JE503,7,0,1,0
JE503,8,0,1,0
JE503,9,0,1,0
JE504,1,0,1,0
JE504,2,0,1,0
DE602,1,0,0,1
DE603,1,1,0,0
DE604,0,0,0,0
DE605,0,0,0,0
DE606,0,0,0,0
DE601,0,0,0,0
DE607,1,0,1,0
DE607,2,1,0,0
DE607,3,0,1,0
DE607,4,0,10,0
DE607,5,0,1,0
DE607,6,0,1,0
DE607,7,0,10,0
DE607,8,10,0,0
DE607,9,0,1,1
DE608,1,1,10,0
DE609,1,1,0,0
DE609,2,1,0,0
DE609,3,0,1,0
DE609,4,1,0,0
DE609,5,1,1,0
DE609,6,0,1,0
JE505,1,1,0,0
JE505,2,0,1,0
JE506,1,0,1,0
JE506,2,0,1,0
JE506,3,10,10,0
JE506,4,0,1,0
JE506,5,0,0,1
JE506,6,0,10,0
JE506,7,1,0,0
JE506,8,0,1,0
JE506,9,0,1,10
JE506,10,10,10,100
DE610,1,0,10,0
DE610,2,1,0,0
DE610,3,10,0,1
DE610,4,1,0,0
DE610,5,1,1,0
DE610,6,10,0,0
DE610,7,1,0,0
DE610,8,0,1,0
DE610,9,10,0,0
DE610,10,1,0,0
DE610,11,1,0,0
DE611,1,0,1,0
DE611,2,0,10,0
DE611,3,0,1,0
DE611,4,0,10,0
DE611,5,0,1,0
DE611,6,0,1,0
DE611,7,0,1,0
DE611,8,0,1,0
DE612,1,0,1,0
DE612,2,0,1,0
DE612,3,0,10,0
DE612,4,0,1,0
DE612,5,0,1,0
DE612,6,0,0,10
DE612,7,1,10,0
DE612,8,0,1,0
DE612,9,0,10,0
DE613,1,10,1,0
DE613,2,10,0,0
DE615,1,0,1,0
DE615,2,0,0,1
DE615,3,0,1,0
DE615,4,0,1,0
DE615,5,0,0,100
DE615,6,0,1,0
DE615,7,0,1,0
DE615,8,1,0,100
DE614,1,1,0,0
DE614,2,0,0,1
DE614,3,0,1,0
DE614,4,1,0,100
DE614,5,0,10,0
DE614,6,0,0,10
DE614,7,0,10,0
DE614,8,1,0,0
DE614,9,0,0,1
DE614,10,0,1,0
DE614,11,0,0,10
DE614,12,0,1,0
DE614,13,1,1,0
DE614,14,1,0,0
DE614,15,0,1,0
DE614,16,1,0,10
DE614,17,0,1,0
DE614,18,0,0,1
DE614,19,1,1,0
DE614,20,0,0,1
DE614,21,0,0,1
DE614,22,1,1,0
DE614,23,0,1,0
DE614,24,1,10,0
DE614,25,0,0,10
DE614,26,0,0,10
DE614,27,0,1,0
DE614,28,1,1,0
DE614,29,1,0,100
DE614,30,0,0,1
DE614,31,0,1,0
DE614,32,0,0,10
DE614,33,0,0,10
DE614,34,1,1,0
DE614,35,0,0,100
DE614,36,10,0,100
DE614,37,0,1,0
DE614,38,1,0,10
JE507,1,0,10,0
JE507,2,1,0,0
JE507,3,0,10,0
JE507,4,10,0,0
JE507,5,1,0,0
JE507,6,0,10,0
JE507,7,0,10,0
JE507,8,0,100,0
JE507,9,10,10,0
JE507,10,10,0,0
JE507,11,1,1,0
JE507,12,0,10,0
JE507,13,10,1,0
JE507,14,10,0,0
JE507,15,0,10,0
JE507,16,0,10,0
JE507,17,10,0,0
JE507,18,10,0,0
JE507,19,10,10,0
JE507,20,10,1,0
JE507,21,10,1,0
JE507,22,0,10,0
JE507,23,0,1,0
JE507,24,10,10,0
JE507,25,1,1,1
JE507,26,10,0,0
JE507,27,1,0,10
JE507,28,1,0,0
JE507,29,1,0,0
JE507,30,1,1,0
JE507,31,10,0,0
JE507,32,10,0,1
JE507,33,10,0,0
JE507,34,1,0,0
JE507,35,10,1,0
JE507,36,1,0,0
JE507,37,1,0,0
JE507,38,10,10,0
JE507,39,0,10,0
JE507,40,1,1,0
JE507,41,1,1,0
JE507,42,0,1,0
JE507,43,10,0,1
JE507,44,10,10,0
JE507,45,1,0,0
JE507,46,1,1,0
JE507,47,0,10,0
JE507,48,10,0,0
JE507,49,100,10,10
JE507,50,0,1,0
JE508,1,1,1,0
JE508,2,100,10,1
JE508,3,0,0,1
JE508,4,1,1,10
JE508,5,0,1,0
JE508,6,10,1,0
JE508,7,1,0,10
JE508,8,0,0,10
JE508,9,0,0,1
JE508,10,1,0,0
JE508,11,100,1,10
JE508,12,1,0,0
JE508,13,0,1,0
JE508,14,1,0,0
JE509,1,0,1,0
JE509,2,0,1,1
JE509,3,0,1,0
JE509,4,1,0,1
DE617,1,0,1,100
DE617,2,0,1,0
DE617,3,0,1,0
DE617,4,0,0,10
DE617,5,1,10,0
DE617,6,0,1,0
DE617,7,0,1,0
DE617,8,0,1,0
DE617,9,0,1,0
DE617,10,0,1,0
DE617,11,0,1,0
DE617,12,10,10,0
JE510,1,1,0,10
JE510,2,1,1,10
JE510,3,0,1,1
JE510,4,0,1,0
JE510,5,1,0,0
JE510,6,1,0,0
JE510,7,1,0,10
JE510,8,0,0,10
JE510,9,10,0,0
JE510,10,0,0,1
JE510,11,1,0,0
JE510,12,1,0,10
JE510,13,1,0,0
JE510,14,10,0,10
JE510,15,0,1,1
JE510,16,1,0,0
JE510,17,10,0,100
JE510,18,10,0,10
JE510,19,10,0,10
JE510,20,0,0,1
JE510,21,1,0,0
JE510,22,100,0,0
JE510,23,10,0,0
JE510,24,100,0,0
JE510,25,10,0,0
JE510,26,10,0,0
JE510,27,10,0,0
JE510,28,10,0,10
JE510,29,1,0,0
JE510,30,1,0,0
JE510,31,10,0,0
JE510,32,1,0,0
JE510,33,10,0,0
JE510,34,1,0,0
JE510,35,1,10,0
JE510,36,0,1,0
JE510,37,0,1,0
JE510,38,10,0,0
JE510,39,1,0,0
JE510,40,1,0,0
JE510,41,1,0,0
JE510,42,0,1,0
JE510,43,1,0,0
JE510,44,0,1,0
DE618,1,1,0,0
DE618,2,0,10,0
DE620,1,1,1,0
DE620,2,0,1,0
DE620,3,0,1,0
DE620,4,1,0,0
DE620,5,0,1,0
DE620,6,1,0,0
DE620,7,1,0,0
DE620,8,0,1,0
DE620,9,0,10,0
DE626,1,1,0,0
DE626,2,0,1,0
DE626,3,0,0,1
DE626,4,0,0,10
DE626,5,1,0,100
DE626,6,0,0,10
DE626,7,0,0,10
DE626,8,0,0,10
DE626,9,0,0,10
DE626,10,0,0,10
DE626,11,0,0,10
DE626,12,0,0,10
DE626,13,0,0,10
DE626,14,0,0,1
DE626,15,0,0,10
DE626,16,0,0,1
DE626,17,0,0,10
DE626,18,0,0,10
DE626,19,1,10,0
DE626,20,0,0,10
DE626,21,0,0,10
DE626,22,1,10,0
DE626,23,0,1,0
DE626,24,0,0,100
DE626,25,1,0,1000
DE626,26,0,0,10
DE626,27,10,0,100
DE626,28,0,0,1
DE626,29,1,0,0
DE626,30,0,0,10
DE626,31,0,0,10
DE626,32,0,0,10
DE626,33,0,0,10
DE626,34,1,0,0
DE626,35,1,0,10
DE626,36,1,0,10
DE626,37,0,0,10
DE626,38,0,0,1
DE626,39,1,0,0
DE626,40,0,0,1
DE626,41,0,0,1
DE626,42,0,0,1
DE626,43,0,1,0
DE626,44,1,0,10
DE626,45,0,0,10
DE626,46,0,0,1
DE626,47,1,0,1
DE621,1,0,0,1
DE621,2,0,1,0
DE621,3,0,0,1
DE621,4,1,0,10
DE621,5,0,0,10
DE621,6,1,0,10
DE621,7,0,1,10
DE621,8,0,0,100
DE621,9,0,0,100
DE621,10,1,1,10
DE621,11,0,0,100
DE621,12,0,0,10
DE621,13,0,0,10
DE621,14,0,1,0
DE621,15,0,0,100
DE621,16,0,1,0
DE621,17,0,0,100
DE621,18,1,0,100
DE621,19,0,1,0
DE621,20,0,0,10
DE621,21,0,0,10
DE621,22,0,1,10
DE621,23,0,0,100
DE621,24,0,0,10
DE621,25,0,0,100
DE621,26,0,0,10
DE621,27,0,0,10
DE621,28,0,0,10
DE621,29,0,10,100
DE621,30,0,0,10
DE621,31,0,0,1
DE621,32,1,0,0
DE621,33,0,0,1
DE621,34,0,0,10
DE621,35,0,0,10
DE621,36,1,0,0
DE621,37,0,0,10
DE621,38,0,0,100
DE621,39,1,1,10
JE511,1,0,0,1
JE511,2,1,1,0
JE511,3,0,1,0
JE511,4,1,0,1
JE511,5,0,1,0
JE511,6,0,1,0
JE511,7,1,1,0
JE511,8,0,1,0
JE511,9,0,1,0
JE511,10,0,1,0
JE511,11,1,0,1
JE511,12,0,0,1
JE511,13,1,10,0
JE511,14,0,10,0
JE511,15,0,1,0
JE511,16,1,0,0
JE511,17,0,1,0
JE511,18,0,1,0
JE511,19,1,0,0
JE511,20,0,1,0
JE511,21,10,0,1
JE511,22,1,0,0
JE511,23,10,0,10
JE512,1,0,1,0
JE512,2,0,1,0
JE512,3,1,0,0
JE513,1,0,0,10
JE513,2,0,1,0
JE513,3,0,0,1
JE513,4,0,0,1
JE513,5,0,0,1
JE513,6,0,0,10
JE513,7,0,0,100
JE513,8,0,1,0
JE513,9,0,1,0
JE513,10,0,1,0
JE513,11,1,1,0
JE514,1,1,0,10
JE514,2,10,10,100
JE514,3,0,1,0
JE514,4,0,0,1
JE514,5,10,1,10
JE514,6,0,0,10
JE514,7,0,0,10
JE514,8,0,1,0
JE514,9,0,10,0
JE514,10,1,1,10
JE514,11,0,1,0
JE514,12,0,0,10
JE514,13,0,1,0
JE514,14,0,1,0
JE514,15,0,1,0
JE514,16,0,1,0
JE514,17,1,0,0
JE514,18,0,0,10
JE514,19,1,0,10
JE514,20,0,0,10
JE514,21,1,0,10
JE514,22,0,1,0
JE514,23,1,0,1
JE515,1,1,0,0
JE515,2,0,10,0
JE515,3,1,1,0
JE516,1,0,0,1
JE516,2,0,0,10
JE516,3,1,0,10
JE516,4,1,0,10
JE516,5,10,0,100
JE516,6,0,0,10
JE516,7,10,0,0
JE516,8,0,0,10
JE516,9,0,0,10
JE516,10,1,0,1
JE516,11,1,0,10
JE516,12,1,0,10
JE516,13,10,0,100
JE516,14,1,0,10
JE516,15,1,0,1
JE516,16,0,10,1
JE517,1,1,0,0
JE517,2,0,0,1
JE517,3,1,0,1
JE517,4,0,0,1
JE517,5,0,0,1
JE517,6,1,0,1
JE517,7,0,0,1
JE517,8,1,0,0
JE517,9,0,0,1
DE622,1,10,1,0
DE622,2,0,1,0
DE622,3,1,0,0
DE622,4,0,1,0
DE622,5,0,0,1
DE622,6,0,0,10
DE622,7,0,0,10
DE624,1,0,0,10
DE624,2,0,0,1
DE624,3,1,0,0
DE624,4,1,0,10
DE625,0,0,0,0
DE627,1,0,0,1
DE627,2,1,0,0
DE627,3,1,0,0
DE627,4,0,0,10
DE627,5,0,0,100
DE627,6,0,0,1
DE627,7,0,0,1
DE627,8,0,0,1
DE627,9,0,0,1
DE627,10,0,0,1
DE627,11,0,0,1
DE627,12,0,0,1
DE627,13,0,0,1
DE628,1,1,0,10
DE628,2,10,1,0
DE628,3,10,1,10
DE628,4,10,1,0
DE628,5,1,0,10
DE628,6,1,0,0
DE628,7,10,0,0
DE628,8,1,0,0
DE628,9,10,0,0
DE628,10,10,0,10
DE628,11,1,0,10
DE628,12,0,0,10
DE628,13,1,0,0
DE628,14,0,0,10
DE628,15,1,0,1
DE628,16,10,0,0
DE628,17,1,0,0
DE628,18,1,0,10
DE628,19,1,0,10
DE628,20,1,0,0
DE628,21,0,0,1
DE628,22,10,1,0
DE628,23,10,1,10
DE628,24,10,1,0
DE628,25,10,1,0
DE628,26,1,10,0
DE628,27,1,0,1
DE628,28,0,0,1
DE628,29,100,10,0
DE628,30,10,1,10
DE628,31,1,0,10
DE628,32,1,1,0
DE628,33,10,0,10
DE628,34,1,0,10
DE628,35,10,0,0
DE628,36,10,0,0
DE628,37,0,0,10
DE628,38,1,0,0
DE628,39,10,0,0
DE628,40,0,0,1
DE628,41,10,0,1
DE628,42,1,0,1
DE628,43,10,0,0
DE628,44,10,0,10
DE628,45,10,0,0
DE628,46,0,0,10
DE628,47,1,0,10
DE628,48,10,0,0
DE628,49,10,0,10
DE628,50,1,0,0
DE628,51,100,1,0
DE628,52,10,0,0
JE518,1,0,0,1
JE518,2,1,0,1
JE518,3,0,0,10
JE518,4,0,0,1
JE518,5,0,0,10
JE518,6,0,0,1
DE629,1,0,1,0
DE629,2,0,1,0
DE629,3,0,1,0
DE629,4,0,0,100
DE629,5,0,1,100
DE629,6,0,1,0
DE629,7,0,0,1
DE629,8,0,0,10
DE629,9,0,1,10
DE629,10,0,1,10
DE629,11,0,1,1
DE629,12,0,10,0
DE629,13,0,1,0
DE629,14,100,0,10
DE629,15,10,0,0
DE629,16,0,0,10
DE630,1,0,1,0
DE630,2,0,1,0
DE631,1,10,0,0
DE631,2,1,0,0
DE631,3,10,0,100
DE631,4,1,0,0
DE631,5,0,0,10
DE631,6,0,0,10
DE631,7,0,0,100
DE631,8,0,0,10
DE631,9,1,0,0
DE631,10,0,0,1
DE631,11,0,0,10
DE631,12,0,0,10
DE631,13,1,0,0
DE631,14,0,0,10
JE519,1,1,0,0
JE519,2,0,0,10
JE519,3,0,0,1
JE519,4,1,0,10
JE519,5,0,0,100
JE519,6,1,1,0
JE519,7,1,0,100
JE519,8,0,0,10
JE519,9,10,0,1000
JE519,10,1,0,100
JE519,11,0,0,10
JE519,12,1,0,0
JE519,13,1,0,1
JE519,14,0,0,1
JE519,15,1,0,1
DE632,1,10,1,0
DE632,2,1,0,0
DE632,3,0,0,1
DE632,4,1,1,0
DE632,5,0,0,1
DE632,6,0,1,0
DE632,7,0,0,1
DE632,8,10,0,1
DE632,9,0,0,10
DE632,10,0,0,10
DE632,11,0,0,10
DE632,12,1,0,0
DE632,13,0,0,10
DE632,14,0,0,1
DE632,15,0,0,1
DE632,16,1,0,0
DE632,17,0,0,10
DE632,18,10,10,0
DE632,19,0,0,10
DE632,20,10,10,0
DE632,21,0,0,10
DE632,22,1,0,0
DE632,23,1,0,0
DE632,24,0,1,0
DE632,25,0,0,1
DE632,26,1,0,0
DE632,27,10,0,0
DE632,28,1,0,0
DE633,1,1,0,0
DE633,2,1,0,0
DE633,3,0,1,0
DE633,4,0,0,100
DE633,5,0,1,0
DE635,1,0,0,10
JE520,1,0,0,10
DE637,1,0,1,0
DE637,2,0,1,0
DE636,1,0,1,1
DE636,2,0,0,10
DE636,3,0,10,0
DE636,4,0,1,0
DE636,5,0,1,0
DE636,6,0,1,0
DE636,7,1,0,0
DE636,8,0,1,0
DE636,9,0,1,0
DE636,10,0,1,0
DE636,11,0,1,0
DE636,12,0,1,0
DE636,13,10,10,0
DE636,14,1,1,0
DE636,15,0,1,0
DE636,16,10,1,0
DE636,17,10,0,0
DE636,18,1,0,0
DE636,19,0,1,0
DE636,20,1,1,0
DE636,21,1,0,0
DE636,22,1,0,0
DE636,23,1,0,0
DE636,24,1,0,0
DE636,25,1,0,0
DE636,26,1,0,0
JE522,1,0,0,10
JE522,2,1,0,10
JE522,3,10,0,0
JE522,4,1,1,10
JE522,5,10,1,0
JE522,6,10,0,10
JE522,7,0,0,1
JE522,8,1,0,0
JE522,9,1,0,10
JE522,10,0,0,1
JE522,11,0,0,10
JE522,12,0,0,1
JE522,13,1,0,10
JE522,14,1,0,0
JE522,15,0,1,0
JE522,16,1,0,10
JE522,17,0,1,0
JE522,18,1,0,10
JE522,19,1,0,0
JE522,20,0,0,1
JE522,21,10,1,10
JE522,22,0,0,10
JE522,23,10,10,100
JE522,24,0,1,0
JE522,25,1,1,1
JE522,26,0,0,10
JE522,27,0,1,1
JE522,28,0,1,0
JE522,29,1,0,0
JE522,30,0,1,0
JE522,31,1,0,10
JE522,32,0,1,10
JE522,33,0,1,10
JE522,34,1,0,0
JE522,35,1,0,1
DE638,1,1,0,0
DE638,2,0,1,0
DE638,3,0,0,1
DE638,4,1,1,0
DE638,5,0,0,10
DE638,6,0,1,0
DE638,7,0,1,0
DE638,8,0,1,0
DE638,9,1,0,1
DE638,10,0,0,1
DE638,11,0,1,0
DE638,12,0,10,0
DE638,13,0,1,0
DE638,14,0,1,0
DE638,15,0,1,0
DE638,16,0,1,0
DE638,17,0,1,0
DE638,18,1,0,0
DE638,19,0,0,1
DE639,1,1,0,1
DE639,2,1,0,0
DE639,3,1,0,0
DE639,4,1,0,0
DE639,5,1,0,0
DE639,6,1,0,0
DE639,7,0,1,0
DE639,8,1,1,0
DE639,9,1,0,0
