survey_date,site_id,gather_lat,gather_long,ysi_unit_sn,sampling_bout,line_out_depth,collected,temperature,salinity,quality_level,quality_log,
2016-05-09,D08,NA,NA,15B102233,1,1,2016-05-09 08:25:00 PST,10,27.6,Technician,NA,
2016-05-09,D08,NA,NA,15B102233,1,0,2016-05-09 08:26:00 PST,10,27.6,Technician,NA,
2016-05-09,D24,50.233673,-125.115045,15B102233,1,1,2016-05-09 10:11:00 PST,10.2,28.4,Technician,NA,
2016-05-09,D24,50.233673,-125.115045,15B102233,1,0,2016-05-09 10:11:00 PST,10.3,28.4,Technician,NA,
2016-05-09,D07,NA,NA,15B102233,1,0,2016-05-09 11:26:00 PST,10.7,28.5,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-18 JG,
2016-05-09,D07,NA,NA,15B102233,1,1,2016-05-09 11:26:00 PST,10.6,28.6,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-18 JG,
2016-05-10,D04,NA,NA,15B102233,1,1,2016-05-10 06:53:15 PST,11.4,27.6,Technician,NA,
2016-05-10,D04,NA,NA,15B102233,1,0,2016-05-10 06:53:15 PST,11.4,27.6,Technician,NA,
2016-05-10,D26,NA,NA,15B102233,1,0,2016-05-10 08:25:05 PST,10.7,28.2,Technician,NA,
2016-05-10,D26,NA,NA,15B102233,1,1,2016-05-10 08:25:05 PST,10.7,28.2,Technician,NA,
2016-05-10,D25,NA,NA,15B102233,1,0,2016-05-10 09:50:05 PST,13.2,24.1,Technician,NA,
2016-05-10,D25,NA,NA,15B102233,1,1,2016-05-10 09:50:05 PST,13,24.6,Technician,NA,
2016-05-11,D20,50.448247,-125.399584,15B102233,1,0,2016-05-11 08:24:00 PST,10,28.3,Technician,NA,
2016-05-11,D20,50.448247,-125.399584,15B102233,1,1,2016-05-11 08:25:00 PST,10,28.5,Technician,NA,
2016-05-11,D21,50.385418,-125.375003,15B102233,1,0,2016-05-11 09:30:17 PST,10.6,28,Technician,NA,
2016-05-11,D21,50.385418,-125.375003,15B102233,1,1,2016-05-11 09:30:17 PST,10.2,28.3,Technician,NA,
2016-05-11,D11,50.330036,-125.459332,15B102233,1,0,2016-05-11 11:53:02 PST,10.1,28.7,Technician,NA,
2016-05-11,D11,50.330036,-125.459332,15B102233,1,1,2016-05-11 11:53:02 PST,10,28.8,Technician,NA,
2016-05-13,D25,50.023652,-124.915342,15B102233,1,1,2016-05-13 11:23:32 PST,14.6,25.8,Technician,NA,
2016-05-13,D25,50.023652,-124.915342,15B102233,1,0,2016-05-13 11:23:32 PST,15.4,25,Technician,NA,
2016-05-13,D26,49.907513,-125.162226,15B102233,1,1,2016-05-13 13:13:23 PST,11.1,28.3,Technician,NA,
2016-05-13,D26,49.907513,-125.162226,15B102233,1,0,2016-05-13 13:13:23 PST,11.6,28.1,Technician,NA,
2016-05-13,D04,NA,NA,15B102233,1,1,2016-05-13 15:34:37 PST,13.9,27.3,Technician,NA,
2016-05-13,D04,NA,NA,15B102233,1,0,2016-05-13 15:34:37 PST,14.4,27.4,Technician,NA,
2016-05-14,D07,50.190767,-125.138117,15B102233,1,0,2016-05-14 06:32:10 PST,15.9,26.5,Technician,NA,
2016-05-14,D07,50.190767,-125.138117,15B102233,1,1,2016-05-14 06:32:10 PST,14.4,26.9,Technician,NA,
2016-05-14,D24,50.235393,-125.11829,15B102233,1,1,2016-05-14 09:05:50 PST,11.5,27.9,Technician,NA,
2016-05-14,D24,50.235393,-125.11829,15B102233,1,0,2016-05-14 09:05:50 PST,13,27.3,Technician,NA,
2016-05-14,D08,NA,NA,15B102233,1,0,2016-05-14 11:33:44 PST,16,17,Technician,NA,
2016-05-14,D08,NA,NA,15B102233,1,1,2016-05-14 11:33:44 PST,15.3,19.2,Technician,NA,
2016-05-15,D09,50.287179,-125.33416,15B102233,1,0,2016-05-15 08:42:00 PST,10.4,28.1,Technician,NA,
2016-05-15,D09,50.287179,-125.33416,15B102233,1,1,2016-05-15 08:42:00 PST,10.4,28.4,Technician,NA,
2016-05-15,D22,NA,NA,15B102233,1,1,2016-05-15 12:24:43 PST,10.6,28.1,Technician,NA,
2016-05-15,D22,NA,NA,15B102233,1,0,2016-05-15 12:24:43 PST,10.5,28,Technician,NA,
2016-05-15,D23,50.208559,-125.355064,15B102233,1,0,2016-05-15 14:59:00 PST,10.6,28.4,Technician,NA,
2016-05-15,D23,50.208559,-125.355064,15B102233,1,1,2016-05-15 15:00:00 PST,10.5,28.5,Technician,NA,
2016-05-16,D11,NA,NA,15B102233,1,1,2016-05-16 08:09:35 PST,10.1,28.8,Technician,NA,
2016-05-16,D11,NA,NA,15B102233,1,0,2016-05-16 08:09:35 PST,10.2,28.7,Technician,NA,
2016-05-16,D21,NA,NA,15B102233,1,1,2016-05-16 11:48:58 PST,10.4,28.5,Technician,NA,
2016-05-16,D21,NA,NA,15B102233,1,0,2016-05-16 11:48:58 PST,10.4,28.5,Technician,NA,
2016-05-16,D20,50.451705,-125.397663,15B102233,1,0,2016-05-16 13:27:29 PST,11.3,27.5,Technician,NA,
2016-05-16,D20,50.451705,-125.397663,15B102233,1,1,2016-05-16 13:27:29 PST,11.1,27.6,Technician,NA,
2016-05-18,D25,NA,NA,15B102233,1,0,2016-05-18 09:27:18 PST,15.9,25,Technician,NA,
2016-05-18,D25,NA,NA,15B102233,1,1,2016-05-18 09:27:18 PST,15.8,25.1,Technician,NA,
2016-05-18,D26,49.935678,-125.175184,15B102233,1,0,2016-05-18 11:23:00 PST,11.9,27.7,Technician,NA,
2016-05-18,D26,49.935678,-125.175184,15B102233,1,1,2016-05-18 11:23:00 PST,11.6,27.8,Technician,NA,
2016-05-18,D04,NA,NA,15B102233,1,1,2016-05-18 13:30:00 PST,15.1,25.5,Technician,NA,
2016-05-18,D04,NA,NA,15B102233,1,0,2016-05-18 13:30:00 PST,15.1,25.4,Technician,NA,
2016-05-19,D08,50.320046,-125.042046,15B102233,1,1,2016-05-19 09:30:12 PST,15.7,20,Technician,NA,
2016-05-19,D08,50.320046,-125.042046,15B102233,1,0,2016-05-19 09:30:12 PST,15.8,19.7,Technician,NA,
2016-05-19,D24,50.239823,-125.118438,15B102233,1,0,2016-05-19 13:05:12 PST,13.2,27.1,Technician,NA,
2016-05-19,D24,50.239823,-125.118438,15B102233,1,1,2016-05-19 13:05:12 PST,12.7,27.6,Technician,NA,
2016-05-19,D07,NA,NA,15B102233,1,1,2016-05-19 16:02:40 PST,13.3,27.3,Technician,NA,
2016-05-19,D07,NA,NA,15B102233,1,0,2016-05-19 16:02:40 PST,13.5,26.8,Technician,NA,
2016-05-20,J05,NA,NA,15C100324,1,1,2016-05-20 13:43:00 PST,10.1,29.1,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-20,J05,NA,NA,15C100324,1,0,2016-05-20 13:43:00 PST,10.3,29,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-20,J07,NA,NA,15C100324,1,0,2016-05-20 15:00:00 PST,12.4,28.9,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,
2016-05-20,J07,NA,NA,15C100324,1,1,2016-05-20 15:00:00 PST,10,29.1,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,
2016-05-21,J06,NA,NA,15C100324,1,1,2016-05-21 07:22:00 PST,9.7,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-21,J06,NA,NA,15C100324,1,0,2016-05-21 07:22:00 PST,9.6,28.9,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-21,J07,NA,NA,15C100324,1,0,2016-05-21 10:58:00 PST,10,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-21,J07,NA,NA,15C100324,1,1,2016-05-21 10:58:00 PST,10,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-21,J04,NA,NA,15C100324,1,1,2016-05-21 12:15:00 PST,10.4,29.1,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,
2016-05-21,J04,NA,NA,15C100324,1,0,2016-05-21 12:15:00 PST,11.5,28.9,Technician,1: YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,
2016-05-21,J08,NA,NA,15C100324,1,1,2016-05-21 16:35:00 PST,11.6,28.8,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-21,J08,NA,NA,15C100324,1,0,2016-05-21 16:35:00 PST,11.8,28.8,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J09,NA,NA,15C100324,1,0,2016-05-22 08:06:00 PST,9.9,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J09,NA,NA,15C100324,1,1,2016-05-22 08:06:00 PST,9.9,29.4,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J10,NA,NA,15C100324,1,1,2016-05-22 10:21:00 PST,10,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J10,NA,NA,15C100324,1,0,2016-05-22 10:21:00 PST,10.1,29.2,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J02,NA,NA,15C100324,1,0,2016-05-22 14:45:00 PST,10,29.6,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J02,NA,NA,15C100324,1,1,2016-05-22 14:45:00 PST,9.8,29.5,Technician,1: YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,
2016-05-22,J01,NA,NA,15C100324,1,0,2016-05-22 15:55:00 PST,11,29.7,Technician,1: YSI time estimated 15 min after end of visual survey (no net set) (no data recorded). Added 2018-07-16 JG,
2016-05-22,J01,NA,NA,15C100324,1,1,2016-05-22 15:55:00 PST,10.6,29.6,Technician,1: YSI time estimated 15 min after end of visual survey (no net set) (no data recorded). Added 2018-07-16 JG,
2016-05-23,D09,50.308705,-125.324893,15B102233,1,0,2016-05-23 08:26:00 PST,11,28.2,Technician,NA,
2016-05-23,D09,50.308705,-125.324893,15B102233,1,1,2016-05-23 08:26:00 PST,11,28.2,Technician,NA,
2016-05-23,D27,50.275022,-125.378381,15B102233,1,1,2016-05-23 11:38:00 PST,10.8,28.5,Technician,NA,
2016-05-23,D27,50.275022,-125.378381,15B102233,1,0,2016-05-23 11:38:00 PST,10.8,28.4,Technician,NA,
2016-05-23,D22,50.224682,-125.394319,15B102233,1,1,2016-05-23 15:31:00 PST,11,28.2,Technician,NA,
2016-05-23,D22,50.224682,-125.394319,15B102233,1,0,2016-05-23 15:31:00 PST,11.1,28.1,Technician,NA,
2016-05-24,D11,50.348309,-125.455531,15B102233,1,0,2016-05-24 07:10:55 PST,10.4,28.9,Technician,NA,
2016-05-24,D11,50.348309,-125.455531,15B102233,1,1,2016-05-24 07:10:55 PST,10.4,28.9,Technician,NA,
2016-05-24,D21,NA,NA,15B102233,1,0,2016-05-24 11:05:12 PST,10.9,28.5,Technician,NA,
2016-05-24,D21,NA,NA,15B102233,1,1,2016-05-24 11:05:12 PST,10.8,28.3,Technician,NA,
2016-05-24,D20,50.462309,-125.365434,15B102233,1,1,2016-05-24 12:59:40 PST,10.9,28.3,Technician,NA,
2016-05-24,D20,50.462309,-125.365434,15B102233,1,0,2016-05-24 12:59:40 PST,11,28.3,Technician,NA,
2016-05-26,J08,50.480964,-126.409351,15C101449,1,1,2016-05-26 06:45:00 PST,10.2,30.5,Technician,NA,
2016-05-26,J08,50.480964,-126.409351,15C101449,1,0,2016-05-26 06:45:00 PST,10.2,30.5,Technician,NA,
2016-05-26,D08,50.317416,-125.051234,15B102233,1,1,2016-05-26 08:25:00 PST,14.5,25.3,Technician,NA,
2016-05-26,D08,50.317416,-125.051234,15B102233,1,0,2016-05-26 08:25:00 PST,14.6,25.1,Technician,NA,
2016-05-26,J04,50.523049,-126.377419,15C101449,1,1,2016-05-26 09:50:00 PST,9.8,30.6,Technician,NA,
2016-05-26,J04,50.523049,-126.377419,15C101449,1,0,2016-05-26 09:50:00 PST,9.8,30.6,Technician,NA,
2016-05-26,D24,50.23753,-125.118134,15B102233,1,0,2016-05-26 10:05:00 PST,13.1,26.1,Technician,NA,
2016-05-26,D24,50.23753,-125.118134,15B102233,1,1,2016-05-26 10:05:00 PST,11.8,27.4,Technician,NA,
2016-05-26,J05,NA,NA,15C101449,1,1,2016-05-26 11:56:00 PST,9.8,30.6,Technician,NA,
2016-05-26,J05,NA,NA,15C101449,1,0,2016-05-26 11:56:00 PST,9.8,30.6,Technician,NA,
2016-05-26,D07,NA,NA,15B102233,1,0,2016-05-26 13:30:35 PST,12.8,27.7,Technician,NA,
2016-05-26,D07,NA,NA,15B102233,1,1,2016-05-26 13:30:35 PST,12.6,27.7,Technician,NA,
2016-05-27,J06,50.477116,-126.02812,15C101449,1,1,2016-05-27 06:28:00 PST,9.8,31.5,Technician,NA,
2016-05-27,J06,50.477116,-126.02812,15C101449,1,0,2016-05-27 06:28:00 PST,9.8,31.3,Technician,NA,
2016-05-27,D22,50.244213,-125.397113,15B102233,1,1,2016-05-27 09:04:25 PST,10.8,28.2,Technician,NA,
2016-05-27,D22,50.244213,-125.397113,15B102233,1,0,2016-05-27 09:04:25 PST,10.8,28,Technician,NA,
2016-05-27,J07,NA,NA,15C101449,1,1,2016-05-27 09:07:02 PST,10,31.4,Technician,NA,
2016-05-27,J07,NA,NA,15C101449,1,0,2016-05-27 09:07:02 PST,10,31.4,Technician,NA,
2016-05-27,D27,50.274785,-125.377668,15B102233,1,1,2016-05-27 10:40:41 PST,10.8,28.4,Technician,NA,
2016-05-27,D27,50.274785,-125.377668,15B102233,1,0,2016-05-27 10:40:41 PST,10.8,28.4,Technician,NA,
2016-05-27,J10,50.557306,-126.732099,15C101449,1,1,2016-05-27 13:33:00 PST,9.9,31.6,Technician,NA,
2016-05-27,J10,50.557306,-126.732099,15C101449,1,0,2016-05-27 13:33:00 PST,9.9,31.6,Technician,NA,
2016-05-27,D09,50.30527,-125.332434,15B102233,1,1,2016-05-27 14:30:43 PST,11.2,28.2,Technician,NA,
2016-05-27,D09,50.30527,-125.332434,15B102233,1,0,2016-05-27 14:30:43 PST,11.3,28.1,Technician,NA,
2016-05-27,J09,50.543567,-126.813169,15C101449,1,0,2016-05-27 15:15:00 PST,10,31.6,Technician,NA,
2016-05-27,J09,50.543567,-126.813169,15C101449,1,1,2016-05-27 15:15:00 PST,10,31.6,Technician,NA,
2016-05-27,J01,50.577021,-126.721904,15C101449,1,0,2016-05-27 17:00:00 PST,11,32.1,Technician,NA,
2016-05-27,J01,50.577021,-126.721904,15C101449,1,1,2016-05-27 17:00:00 PST,10,32.1,Technician,NA,
2016-05-28,J02,50.601624,-126.703718,15C101449,1,0,2016-05-28 06:29:00 PST,9.5,30.1,Technician,NA,
2016-05-28,J02,50.601624,-126.703718,15C101449,1,1,2016-05-28 06:29:00 PST,9.5,30.2,Technician,NA,
2016-05-28,J03,NA,NA,15C101449,1,0,2016-05-28 11:00:00 PST,10.4,29.6,Technician,NA,
2016-05-28,J03,NA,NA,15C101449,1,1,2016-05-28 11:00:00 PST,10.2,29.6,Technician,NA,
2016-06-01,D09,NA,NA,15B102233,1,1,2016-06-01 09:46:00 PST,11.2,28.4,Technician,NA,
2016-06-01,D09,NA,NA,15B102233,1,0,2016-06-01 09:46:00 PST,11.5,28.2,Technician,NA,
2016-06-01,J02,50.601448,-126.70472,15C100324,1,0,2016-06-01 12:54:00 PST,10.1,29.6,Technician,NA,
2016-06-01,J02,50.601448,-126.70472,15C100324,1,1,2016-06-01 12:54:00 PST,10,29.7,Technician,NA,
2016-06-01,D27,50.274425,-125.379303,15B102233,1,0,2016-06-01 13:42:38 PST,11,28.6,Technician,NA,
2016-06-01,D27,50.274425,-125.379303,15B102233,1,1,2016-06-01 13:42:38 PST,10.9,28.7,Technician,NA,
2016-06-01,J01,50.580997,-126.720845,15C100324,1,1,2016-06-01 15:23:00 PST,9.7,30.3,Technician,NA,
2016-06-01,J01,50.580997,-126.720845,15C100324,1,0,2016-06-01 15:23:00 PST,10.2,30.3,Technician,NA,
2016-06-01,D22,50.246032,-125.395935,15B102233,1,1,2016-06-01 16:45:00 PST,11,28.6,Technician,NA,
2016-06-01,D22,50.246032,-125.395935,15B102233,1,0,2016-06-01 16:45:00 PST,11.4,28.1,Technician,NA,
2016-06-02,J10,50.555465,-126.726552,15C100324,1,1,2016-06-02 07:45:00 PST,10,30.4,Technician,NA,
2016-06-02,J10,50.555465,-126.726552,15C100324,1,0,2016-06-02 07:45:00 PST,10.1,30.4,Technician,NA,
2016-06-02,D11,NA,NA,15B102233,1,1,2016-06-02 09:17:00 PST,10.7,28.6,Technician,NA,
2016-06-02,D11,NA,NA,15B102233,1,0,2016-06-02 09:20:00 PST,10.8,28.7,Technician,NA,
2016-06-02,D21,NA,NA,15B102233,1,1,2016-06-02 10:58:00 PST,11.3,28.6,Technician,NA,
2016-06-02,D21,NA,NA,15B102233,1,0,2016-06-02 10:58:00 PST,12.5,28.3,Technician,NA,
2016-06-02,J09,50.540741,-126.78151,15C100324,1,0,2016-06-02 11:30:00 PST,10.4,30.4,Technician,1: Changed Temperature from 104 (2018-07-16 JG),
2016-06-02,J09,50.540741,-126.78151,15C100324,1,1,2016-06-02 11:30:00 PST,10.4,30.4,Technician,NA,
2016-06-02,D20,50.462687,-125.368536,15B102233,1,1,2016-06-02 16:01:00 PST,10.9,28.1,Technician,NA,
2016-06-02,D20,50.462687,-125.368536,15B102233,1,0,2016-06-02 16:01:00 PST,11.9,26.9,Technician,NA,
2016-06-02,J08,50.478785,-126.436163,15C100324,1,1,2016-06-02 16:27:00 PST,10.2,30.3,Technician,NA,
2016-06-02,J08,50.478785,-126.436163,15C100324,1,0,2016-06-02 16:27:00 PST,10.2,30.2,Technician,NA,
2016-06-03,D08,50.319921,-125.042313,15B102233,1,0,2016-06-03 07:16:00 PST,16.2,16.9,Technician,NA,
2016-06-03,D08,50.319921,-125.042313,15B102233,1,1,2016-06-03 07:16:00 PST,15.7,19.2,Technician,NA,
2016-06-03,D24,50.239825,-125.12654,15B102233,1,1,2016-06-03 11:11:00 PST,12.4,27.5,Technician,NA,
2016-06-03,D24,50.239825,-125.12654,15B102233,1,0,2016-06-03 11:11:00 PST,12.6,27.5,Technician,NA,
2016-06-03,J05,50.507702,-126.24266,15C100324,1,0,2016-06-03 14:30:00 PST,10.2,31.3,Technician,NA,
2016-06-03,J05,50.507702,-126.24266,15C100324,1,1,2016-06-03 14:30:00 PST,10.2,31.4,Technician,NA,
2016-06-03,D07,50.191031,-125.143562,15B102233,1,1,2016-06-03 14:44:00 PST,15.7,25.8,Technician,NA,
2016-06-03,D07,50.191031,-125.143562,15B102233,1,0,2016-06-03 14:44:00 PST,15.7,25.7,Technician,NA,
2016-06-03,J07,50.458499,-126.169751,15C100324,1,1,2016-06-03 17:39:00 PST,10.1,31.4,Technician,NA,
2016-06-03,J07,50.458499,-126.169751,15C100324,1,0,2016-06-03 17:39:00 PST,10.2,31.6,Technician,NA,
2016-06-04,J03,50.543064,-126.632073,15C100324,1,1,2016-06-04 03:40:00 PST,10.5,31.3,Technician,NA,
2016-06-04,J03,50.543064,-126.632073,15C100324,1,0,2016-06-04 03:40:00 PST,10.8,31.3,Technician,NA,
2016-06-04,J06,50.476461,-126.026782,15C100324,1,0,2016-06-04 07:41:00 PST,10,31.4,Technician,NA,
2016-06-04,J06,50.476461,-126.026782,15C100324,1,1,2016-06-04 07:41:00 PST,9.8,31.6,Technician,NA,
2016-06-04,J04,50.526371,-126.389178,15C100324,1,0,2016-06-04 11:11:00 PST,10.2,31.3,Technician,NA,
2016-06-04,J04,50.526371,-126.389178,15C100324,1,1,2016-06-04 11:11:00 PST,10.2,31.2,Technician,NA,
2016-06-07,D09,NA,NA,15B102233,1,0,2016-06-07 07:05:00 PST,11.4,28.7,Technician,NA,
2016-06-07,D09,NA,NA,15B102233,1,1,2016-06-07 07:05:00 PST,11.4,28.8,Technician,NA,
2016-06-07,D22,50.244139,-125.397094,15B102233,1,0,2016-06-07 12:30:00 PST,11.3,28.9,Technician,NA,
2016-06-07,D22,50.244139,-125.397094,15B102233,1,1,2016-06-07 12:30:00 PST,11.3,28.9,Technician,NA,
2016-06-08,D11,50.347585,-125.455286,15B102233,1,0,2016-06-08 08:25:00 PST,10.9,29,Technician,NA,
2016-06-08,D11,50.347585,-125.455286,15B102233,1,1,2016-06-08 08:25:00 PST,10.9,25,Technician,NA,
2016-06-08,D21,50.391795,-125.370589,15B102233,1,0,2016-06-08 09:53:00 PST,10.9,28.8,Technician,NA,
2016-06-08,D21,50.391795,-125.370589,15B102233,1,1,2016-06-08 09:54:00 PST,10.9,28.7,Technician,NA,
2016-06-08,D20,50.461644,-125.368409,15B102233,1,0,2016-06-08 13:31:00 PST,13.1,23.7,Technician,NA,
2016-06-08,D20,50.461644,-125.368409,15B102233,1,1,2016-06-08 13:33:00 PST,11.6,27.4,Technician,NA,
2016-06-09,D08,50.317402,-125.04576,15B102233,1,0,2016-06-09 06:28:00 PST,15.1,25.3,Technician,NA,
2016-06-09,D08,50.317402,-125.04576,15B102233,1,1,2016-06-09 06:28:00 PST,15.1,25.3,Technician,NA,
2016-06-09,J09,50.544652,-126.816469,15C100324,1,1,2016-06-09 09:08:00 PST,9.9,31.8,Technician,NA,
2016-06-09,J09,50.544652,-126.816469,15C100324,1,0,2016-06-09 09:08:00 PST,9.9,31.8,Technician,NA,
2016-06-09,D07,50.190158,-125.141027,15B102233,1,0,2016-06-09 09:40:00 PST,14.6,26.2,Technician,NA,
2016-06-09,D07,50.190158,-125.141027,15B102233,1,1,2016-06-09 09:40:00 PST,14.5,26.3,Technician,NA,
2016-06-09,D04,NA,NA,15B102233,1,1,2016-06-09 13:24:00 PST,15.1,26.1,Technician,NA,
2016-06-09,D04,NA,NA,15B102233,1,0,2016-06-09 13:24:00 PST,15.1,26.1,Technician,NA,
2016-06-09,J10,NA,NA,15C100324,1,1,2016-06-09 14:12:00 PST,10.5,31.5,Technician,NA,
2016-06-09,J10,NA,NA,15C100324,1,0,2016-06-09 14:12:00 PST,10.6,31.6,Technician,NA,
2016-06-09,J02,50.602143,-126.701418,15C100324,1,0,2016-06-09 17:08:00 PST,10.4,31.9,Technician,NA,
2016-06-09,J02,50.602143,-126.701418,15C100324,1,1,2016-06-09 17:08:00 PST,9.8,31.9,Technician,NA,
2016-06-10,J01,50.577378,-126.721772,15C100324,1,0,2016-06-10 06:59:00 PST,10,32.9,Technician,NA,
2016-06-10,J01,50.577378,-126.721772,15C100324,1,1,2016-06-10 06:59:00 PST,10,32.9,Technician,NA,
2016-06-10,J03,50.547415,-126.677024,15C100324,1,1,2016-06-10 09:17:00 PST,10,32.3,Technician,NA,
2016-06-10,J03,50.547415,-126.677024,15C100324,1,0,2016-06-10 09:17:00 PST,10,32.3,Technician,NA,
2016-06-10,J04,50.480168,-126.41448,15C100324,1,0,2016-06-10 12:20:00 PST,10.4,31.8,Technician,NA,
2016-06-10,J04,50.480168,-126.41448,15C100324,1,1,2016-06-10 12:20:00 PST,10.4,31.8,Technician,NA,
2016-06-10,J08,50.480078,-126.415153,15C100324,1,1,2016-06-10 14:46:00 PST,10.1,32.2,Technician,1: Changed from J04 & updated entries based on new fields - JG 2017/10/03,
2016-06-10,J08,50.480078,-126.415153,15C100324,1,0,2016-06-10 14:46:00 PST,10.1,32.2,Technician,1: Changed from J04 & updated entries based on new fields - JG 2017/10/03,
2016-06-11,D25,49.917352,-125.163911,15B102233,1,0,2016-06-11 06:07:00 PST,15.8,23.2,Technician,NA,
2016-06-11,D25,49.917352,-125.163911,15B102233,1,1,2016-06-11 06:07:00 PST,16.1,24.4,Technician,NA,
2016-06-11,J06,50.456484,-126.153848,15C100324,1,0,2016-06-11 06:36:00 PST,9.9,30.9,Technician,NA,
2016-06-11,J06,50.456484,-126.153848,15C100324,1,1,2016-06-11 06:36:00 PST,9.9,31,Technician,NA,
2016-06-11,D26,49.917268,-125.164298,15B102233,1,0,2016-06-11 08:26:00 PST,13.7,26.6,Technician,NA,
2016-06-11,D26,49.917268,-125.164298,15B102233,1,1,2016-06-11 08:27:00 PST,13.4,27.4,Technician,NA,
2016-06-11,D04,49.996406,-125.147189,15B102233,1,1,2016-06-11 09:40:00 PST,16.4,25.5,Technician,NA,
2016-06-11,D04,49.996406,-125.147189,15B102233,1,0,2016-06-11 09:40:00 PST,16.4,25.5,Technician,NA,
2016-06-11,J07,50.457717,-126.153749,15C100324,1,1,2016-06-11 10:25:00 PST,10,31,Technician,NA,
2016-06-11,J07,50.457717,-126.153749,15C100324,1,0,2016-06-11 10:25:00 PST,10,30.6,Technician,NA,
2016-06-11,J05,50.500213,-126.208514,15C100324,3,0,2016-06-11 12:44:00 PST,10.5,30.9,Technician,NA,
2016-06-11,J05,50.500213,-126.208514,15C100324,3,1,2016-06-11 12:44:00 PST,10.3,30.9,Technician,NA,
2016-06-13,D20,NA,NA,15B102233,1,1,2016-06-13 08:08:00 PST,10.8,28.4,Technician,NA,
2016-06-13,D20,NA,NA,15B102233,1,0,2016-06-13 08:08:00 PST,10.8,28.2,Technician,NA,
2016-06-13,D21,50.391089,-125.365123,15B102233,1,1,2016-06-13 11:38:00 PST,10.8,28.9,Technician,NA,
2016-06-13,D21,50.391089,-125.365123,15B102233,1,0,2016-06-13 11:38:00 PST,10.8,28.9,Technician,NA,
2016-06-13,D11,50.347515,-125.455708,15B102233,1,1,2016-06-13 13:15:00 PST,10.9,29.2,Technician,NA,
2016-06-13,D11,50.347515,-125.455708,15B102233,1,0,2016-06-13 13:15:00 PST,10.9,29.2,Technician,NA,
2016-06-14,D22,50.235447,-125.399181,15C100324,1,1,2016-06-14 10:53:00 PST,11,29,Technician,NA,
2016-06-14,D22,50.235447,-125.399181,15C100324,1,0,2016-06-14 10:53:00 PST,11,28.2,Technician,NA,
2016-06-14,D27,50.274784,-125.379978,15B102233,1,0,2016-06-14 13:27:00 PST,11.4,28.8,Technician,NA,
2016-06-14,D27,50.274784,-125.379978,15B102233,1,1,2016-06-14 13:27:00 PST,11.4,28.8,Technician,NA,
2016-06-14,D09,50.307131,-125.332424,15B102233,1,1,2016-06-14 16:17:00 PST,12.1,28.5,Technician,NA,
2016-06-14,D09,50.307131,-125.332424,15B102233,1,0,2016-06-14 16:17:00 PST,12.1,28.4,Technician,NA,
2016-06-16,D08,50.318892,-125.044424,15C100324,1,1,2016-06-16 07:43:00 PST,15.6,21.7,Technician,NA,
2016-06-16,D08,50.318892,-125.044424,15C100324,1,0,2016-06-16 07:43:00 PST,15.4,14.1,Technician,NA,
2016-06-16,D24,50.23856,-125.116621,15B102233,1,1,2016-06-16 10:00:00 PST,13.1,27,Technician,NA,
2016-06-16,D24,50.23856,-125.116621,15B102233,1,0,2016-06-16 10:00:00 PST,13.1,27,Technician,NA,
2016-06-16,D07,NA,NA,15C100324,1,0,2016-06-16 14:22:00 PST,17.4,24.9,Technician,NA,
2016-06-16,D07,NA,NA,15C100324,1,1,2016-06-16 14:22:00 PST,16.9,25,Technician,NA,
