survey_id,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
DE521,2018-06-05,D27,"Katie Davidson, Sara Tremblay-Boyer, Julian Gan, Lauren Portner",none,100,0,0.1-5,SE,flood,2018-06-05 06:18:00 PDT,2018-06-05 06:30:00 PDT,1,12.7,1,2,3,standard,NA
JE414,2018-06-07,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",light,100,0,0.1-5,SE,high slack,2018-06-07 06:21:00 PDT,2018-06-07 06:37:00 PDT,1,13,1,2,3,standard,NA
DE522,2018-06-07,D10,"Katie Davidson, Sara Tremblay-Boyer, Brian Hendricks, Lauren Portner",light,100,1,0.1-5,SE,flood,2018-06-07 07:07:00 PDT,2018-06-07 07:20:00 PDT,1,12,1,2,3,standard,no settable activity
DE523,2018-06-11,D09,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Chris O'Sullivan",none,0,0,0.1-5,NW,ebb,2018-06-11 06:24:00 PDT,2018-06-11 06:39:00 PDT,1,12,1,2,3,standard,NA
JE415,2018-06-12,J02,"Dylan Smyth, Mirko Diaz, Erin Pippus, Michelle Douglas",none,100,1,0.1-5,SE,ebb,2018-06-12 06:19:00 PDT,2018-06-12 06:37:00 PDT,2,10,1,2,3,standard,no visual survey at primary site due to poor weather.
DE524,2018-06-12,D27,"Sara Tremblay-Boyer, Katie Davidson, Julian Gan, Chris O'Sullivan",none,100,1,0.1-5,NW,ebb,2018-06-12 06:07:00 PDT,2018-06-12 06:19:00 PDT,4,14.5,1,2,3,standard,NA
DE525,2018-06-12,D22,"Sara Tremblay-Boyer, Katie Davidson, ulian Gan, Chris O'Sullivan",none,100,2,0.1-5,SE,low slack,2018-06-12 10:40:00 PDT,2018-06-12 10:55:00 PDT,1,14.5,1,3,4,standard,NA
DE526,2018-06-13,D10,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer, Julian Gan",light,100,1,0.1-5,SE,ebb,2018-06-13 06:48:00 PDT,2018-06-13 07:01:00 PDT,1,10.5,1,2,3,standard,NA
JE419,2018-06-14,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,100,0,0.1-5,NW,ebb,2018-06-14 06:09:00 PDT,2018-06-14 06:24:00 PDT,1,11.5,1,2,3,standard,So many logs
DE527,2018-06-18,D09,"Sara Tremblay-Boyer, Katie Davidson, ulian Gan,",none,0,1,0.1-5,NW,flood,2018-06-18 06:20:00 PDT,2018-06-18 06:35:00 PDT,3,15.5,1,2,3,standard,NA
DE528,2018-06-18,D30,"Sara Tremblay-Boyer, Katie Davidson, ulian Gan,",none,0,1,0,NA,low slack,2018-06-18 12:07:00 PDT,2018-06-18 12:22:00 PDT,1,16,1,2,NA,standard,No surface activity indicating sockeye
DE529,2018-06-19,D27,"Sara Tremblay-Boyer, Katie Davidson, David Costalago, Julian Gan",none,25,1,0.1-5,SE,flood,2018-06-19 06:22:00 PDT,2018-06-19 06:36:00 PDT,2,15,1,2,3,standard,NA
DE530,2018-06-19,D22,"Sara Tremblay-Boyer, Katie Davidson, David Costalago, Julian Gan",none,0,1,0.1-5,SE,flood,2018-06-19 09:20:00 PDT,2018-06-19 09:34:00 PDT,2,11.2,1,2,3,standard,NA
JE420,2018-06-20,J02,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",light,100,1,0.1-5,NW,flood,2018-06-20 08:29:00 PDT,2018-06-20 08:45:00 PDT,1,9,2,1,3,standard,Heavy fog during transit and transect. Could not reach primary site. Three sets attempted at secondary site.
DE532,2018-06-20,D10,"Sara Tremblay-Boyer, Katie Davidson, David Costalago, Julian Gan",none,75,1,0.1-5,SE,flood,2018-06-20 07:40:00 PDT,2018-06-20 07:53:00 PDT,3,13.5,1,2,3,standard,"Set #2 herring released poor condition, no ice packs for cooling fish, first 3 herring in 12:20"
JE421,2018-06-21,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,100,0,0.1-5,NW,flood,2018-06-21 06:49:00 PDT,2018-06-21 07:04:00 PDT,2,9,2,1,3,standard,NA
JE422,2018-06-23,J03,"Dylan Smyth, Mirko Diaz, Erin Pippus, Michelle Douglas",none,75,2,0.1-5,NW,ebb,2018-06-23 06:15:00 PDT,2018-06-23 06:30:00 PDT,2,9,"1, 2",2,4,standard,NA
DE533,2018-06-25,D09,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Eva Jordinson",none,100,1,10-15,NW,ebb,2018-06-25 06:32:00 PDT,2018-06-25 06:46:00 PDT,2,12.5,"1, 2",3,4,standard,NA
DE534,2018-06-26,D27,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Eva Jordinson",none,0,1,0.1-5,NW,ebb,2018-06-26 06:08:00 PDT,2018-06-26 06:21:00 PDT,2,11.7,"1, 4",6,"2, 3",standard,NA
DE535,2018-06-27,D10,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Brett Johnson",none,75,2,10-15,NW,ebb,2018-06-27 06:44:00 PDT,2018-06-27 06:57:00 PDT,1,11,1,2,3,standard,NA
DE536,2018-06-27,D09,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Brett Johnson, Brian Hendriks, Steve Johnston",none,50,2,5-10,NW,flood,NA,NA,1,NA,NA,NA,NA,non-standard,Set for Hinch crew to get samples for holding study. Retained incidental sockeye & 1 diseased-looking chum for Gideon Mordecai (UBC Suttle lab virology)
JE423,2018-06-28,J09,"Dylan Smyth, Mirko Diaz, Erin Pippus, Michelle Douglas",light,100,0,0,NA,ebb,2018-06-28 06:22:00 PDT,2018-06-28 06:39:00 PDT,2,10.5,1,2,3,standard,NA
JE424,2018-06-29,J03,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",none,100,2,5-10,SE,ebb,2018-06-29 06:14:00 PDT,2018-06-29 06:30:00 PDT,0,9,1,2,3,standard,Weather too poor to set
JE425,2018-06-29,J02,"Dylan Smyth, Michelle Douglas, Erin Pippus, Mirko Diaz",moderate,100,0,0,NA,ebb,2018-06-29 07:20:00 PDT,2018-06-29 07:38:00 PDT,1,10.5,1,2,NA,standard,Current too strong to keep the fish or set again safely.
DE537,2018-07-03,D09,"Sara Tremblay-Boyer, Katie Davidson, Julian Gan, Carly Janusson",none,75,1,5-10,NW,flood,2018-07-03 06:29:00 PDT,2018-07-03 06:43:00 PDT,1,14.1,"1, 2",3,4,standard,NA
JE426,2018-07-03,J03,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,75,1,0.1-5,SE,flood,2018-07-03 06:05:00 PDT,2018-07-03 06:21:00 PDT,1,12.5,1,2,3,standard,NA
DE538,2018-07-04,D27,"Sara Tremblay-Boyer, Katie Davidson, Julian Gan, Tyrel Froese",none,25,2,10-15,NW,flood,2018-07-04 06:05:00 PDT,2018-07-04 06:19:00 PDT,2,11.5,"1, 2",3,4,standard,NA
JE427,2018-07-04,J09,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,25,0,0,NA,flood,2018-07-04 06:09:00 PDT,2018-07-04 06:24:00 PDT,2,12.5,1,2,3,standard,NA
DE539,2018-07-05,D10,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer, Brian Hendriks",none,100,1,0.1-5,N,flood,2018-07-05 06:41:00 PDT,2018-07-05 06:54:00 PDT,2,13.5,"1, 2",3,4,standard,NA
JE428,2018-07-09,J03,"Dylan Smyth, Mirko Diaz, Michelle Douglas, Erin Pippus",none,100,0,0,NA,ebb,2018-07-09 06:04:00 PDT,2018-07-09 06:19:00 PDT,1,7.5,1,2,3,standard,NA
JE429,2018-07-09,J09,"Dylan Smyth, Mirko Diaz, Erin Pippus, Michelle Douglas",none,100,1,0,NA,flood,2018-07-09 09:00:00 PDT,2018-07-09 09:15:00 PDT,1,6.5,1,2,3,standard,NA
DE540,2018-07-17,D09,"Sara Tremblay-Boyer, Katie Davidson, Julian Gan, Carly Janusson",none,50,1,5-10,NW,high slack,2018-07-17 07:15:00 PDT,2018-07-17 07:28:00 PDT,1,13.5,"1, 2",3,4,standard,NA
DE541,2018-08-01,D09,"Brett Johnson, Julian Gan, Katie Davidson, Sara Tremblay-Boyer",none,0,1,0.1-5,NW,high slack,2018-08-01 08:05:00 PDT,2018-08-01 08:19:00 PDT,1,12,"1, 2",3,4,standard,NA
DE546,2018-08-08,D09,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer",none,0,1,0.1-5,NW,high slack,2018-08-08 08:02:00 PDT,2018-08-08 08:17:00 PDT,2,14,2,2,3,standard,NA
DE542,2018-08-15,D09,"Brett Johnson, Katie Davidson, Sara Tremblay-Boyer",none,0,1,0.1-5,NW,flood,2018-08-15 07:50:00 PDT,2018-08-15 08:03:00 PDT,2,14,1,2,3,standard,NA
DE543,2018-08-22,D09,"Julian Gan, Katie Davidson, Sara Tremblay-Boyer",none,100,1,0.1-5,NW,flood,2018-08-22 08:02:00 PDT,2018-08-22 08:15:00 PDT,1,12.5,1,2,3,standard,very smokey
DE601,2019-05-10,D09,"Sam James, Krystal Bachen, Julian Gan, Sue Velasquez",none,0,0,0,NA,ebb,2019-05-10 10:10:00 PDT,2019-05-10 10:24:00 PDT,1,19.5,1,2,4,standard,"First offical survey to get 0s, also trained collection of eDNA"
DE602,2019-05-13,D09,"Sam James, Krystal Bachen, Sarah Friesen, Tyrel Froese",none,50,0,0,NA,flood,2019-05-13 07:58:00 PDT,2019-05-13 08:12:00 PDT,3,15,1,2,3,standard,"3rd set on school with popping and dimpling close to shore, possibly pink and chum but did not capture"
DE603,2019-05-14,D10,"Sarah Friesen, Brett Johnson, Julian Gan, Krystal Bachen",moderate,100,1,0.1-5,SE,flood,2019-05-14 08:19:00 PDT,2019-05-14 08:33:00 PDT,0,11,1,2,3,standard,1 set attempted and botched. Set on herring
DE604,2019-05-14,D35,"Brett Johnson, Sarah Friesen, Krystal Bachen, Julian Gan",moderate,100,2,5-10,SE,flood,2019-05-14 11:03:00 PDT,2019-05-14 11:19:00 PDT,0,12.5,1,2,NA,standard,
DE605,2019-05-15,D22,"Sam James, Tyrel Froese, Julian Gan, Emily Haughton",none,100,1,0.1-5,NW,ebb,2019-05-15 07:30:00 PDT,2019-05-15 07:43:00 PDT,1,14.5,1,3,2,standard,first official zero for Discovery Passage
DE606,2019-05-15,D27,"Sam James, Tyrel Froese, Julian Gan, Emily Haughton",none,75,1,0.1-5,NW,low slack,2019-05-15 09:00:00 PDT,2019-05-15 09:14:00 PDT,0,14,1,2,NA,standard,No CTD cast detected; device may not have been turned on
JE501,2019-05-17,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",light,100,1,0.1-5,NW,ebb,2019-05-17 06:30:00 PDT,2019-05-17 06:45:00 PDT,1,13.5,1,2,3,standard,
JE502,2019-05-17,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,75,1,0.1-5,SE,flood,2019-05-17 09:10:00 PDT,2019-05-17 09:26:00 PDT,1,15,1,2,3,standard,"Lots of surface activity from rockfish, likely the majority of our recorded site activity. Lots of perch dimpling in the eelgrass in the bay."
JE503,2019-05-20,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,SE,ebb,2019-05-20 06:33:00 PDT,2019-05-20 06:48:00 PDT,3,18,1,2,"3,4,5,6",standard,Light rain began halfway through visual  transect
JE504,2019-05-20,J09,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",light,100,1,0.1-5,SE,low slack,2019-05-20 11:14:00 PDT,2019-05-20 11:30:00 PDT,2,18.5,1,2,"3,4,5,6",standard,many juvenile rockfish
DE607,2019-05-21,D09,"Sarah Friesen, Julian Gan, Lauren Portner, Emily Haughton",none,75,1,5-10,NW,ebb,2019-05-21 07:58:00 PDT,2019-05-21 08:15:00 PDT,1,13,"1,2",3,"5, 6, 7",standard,
DE608,2019-05-22,D27,"Sam James, Tyrel Froese, Lauren Portner, Julian Gan",none,0,3,10-15,NW,high slack,2019-05-22 07:42:00 PDT,2019-05-22 07:57:00 PDT,1,13.5,"1,2",3,"4,5,6,7",standard,
DE609,2019-05-23,D10,"Julian Gan, Sarah Friesen, Tyrel Froese, Isabelle Desmarais",none,75,1,10-15,NW,high slack,2019-05-23 07:12:00 PDT,2019-05-23 07:25:00 PDT,1,12.5,2,1,3,standard,Net collapsed during retrieval so no licing was done. No YSI at time of fish capture.
JE505,2019-05-23,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,5-10,NW,flood,2019-05-23 09:03:00 PDT,2019-05-23 09:17:00 PDT,1,14,1,2,NA,standard,no zoop tows; bc of weather we were stuck in Sointula for 3 days with the zoop sample and had to discard it
DE610,2019-05-25,D09,"Sam James, Julian Gan, Sarah Friesen, Caroline Graham",none,50,2,10-15,NW,high slack,2019-05-25 06:56:00 PDT,2019-05-25 07:10:00 PDT,1,15,1,2,3,standard,No YSI at time of fish capture
DE611,2019-05-25,D27,"Sam James, Julian Gan, Sarah Friesen, Caroline Graham",none,25,3,10-15,NW,ebb,2019-05-25 11:46:00 PDT,2019-05-25 12:01:00 PDT,0,NA,NA,NA,NA,non-standard,Did not conduct oceanography
JE506,2019-05-26,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,0,0,0,NA,flood,2019-05-26 06:36:00 PDT,2019-05-26 06:52:00 PDT,1,17.5,"1,2",3,"4,5",standard,"beginning of zoop drop 4 miscast to 2m, not cleaned"
DE612,2019-05-26,D27,"Sam James, Brett Johnson, Tyrel Froese, Sarah Friesen",none,0,1,0.1-5,NW,flood,2019-05-26 06:23:00 PDT,2019-05-26 06:37:00 PDT,1,16.5,"1,2",4,3,standard,1 botched zooplankton drop
DE613,2019-05-26,D22,"Sam James, Brett Johnson, Tyrel Froese, Sarah Friesen",none,0,3,10-15,NW,flood,2019-05-26 10:04:00 PDT,2019-05-26 10:19:00 PDT,3,17,"2,3",1,4,standard,
DE615,2019-05-27,D10,"Tyrel Froese, Brett Johnson, Julian Gan, Caroline Graham",none,0,1,0.1-5,NW,flood,2019-05-27 07:00:00 PDT,2019-05-27 07:14:00 PDT,2,NA,1,2,3,standard,Also conducted two training sets before official sets; first trainer set yielded 1 sockeye and 1 chum but was not officially enumerated. Lost secchi.
DE616,2019-05-27,D35,"Tyrel Froese, Brett Johnson, Julian Gan, Caroline Graham",none,0,0,0.1-5,NW,flood,NA,NA,1,NA,"1,2",5,4,non-standard,"Did not conduct a visual survey, but saw lots of sliding activity prior to setting the net and after fish processsing; 1 botched zooplankton drop. Lost secchi"
DE614,2019-05-28,D09,"Sam James, Julian Gan, Sarah Friesen, Caroline Graham",none,25,1,5-10,NW,flood,2019-05-28 06:37:00 PDT,2019-05-28 06:52:00 PDT,4,NA,"1,2",6,"3,4",standard,No secchi
JE507,2019-05-29,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,2,0.1-5,NW,ebb,2019-05-29 06:28:00 PDT,2019-05-29 06:42:00 PDT,0,9,1,2,3,standard,"Winds very light, but swell quite large for setting. Estimated at 0.5m in protected sections, closer to 1m at larger periods and near Blackney therefore decided not to set. Conducted oceanography at standard site and headed to Freshwater Bay."
JE508,2019-05-29,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,75,1,0.1-5,NW,flood,2019-05-29 07:58:00 PDT,2019-05-29 08:14:00 PDT,1,9,"1,2",3,4,standard,
DE617,2019-05-29,D27,"Brett Johnson, Krystal Bachen, Isabelle Desmarais, Sarah Friesen",none,0,1,10-15,NW,ebb,2019-05-29 06:29:00 PDT,2019-05-29 06:44:00 PDT,1,15,"1,3",2,4,standard,
JE509,2019-05-30,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,NW,ebb,2019-05-30 06:46:00 PDT,2019-05-30 07:01:00 PDT,2,6,"1,2",3,4,standard,Set 1 botched due to net deployment
DE618,2019-05-30,D10,"Brett Johnson, Caroline Graham, Tyrel Froese, Sarah Friesen",none,0,1,0.1-5,NA,flood,2019-05-30 07:05:00 PDT,2019-05-30 07:20:00 PDT,1,10,1,2,3,standard,~300 sand lance were gill-netted by fine mesh; released 300-400 pinks in order to deal with bycatch so no sampling or enumeration was conducted. Approx. half of sand lance that were released looked unhealthy
DE619,2019-05-30,D35,"Brett Johnson, Caroline Graham, Tyrel Froese, Sarah Friesen",none,0,1,0.1-5,NA,flood,NA,NA,2,12,"1,2",3,4,non-standard,
JE510,2019-05-31,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,NW,ebb,2019-05-31 06:23:00 PDT,2019-05-31 06:38:00 PDT,3,10.5,"1,2",3,4,standard,Current very strong during transect
DE620,2019-06-01,D27,"Sam James, Krystal Bachen, Julian Gan, Justin Carless",none,75,2,10-15,NW,ebb,2019-06-01 06:29:00 PDT,2019-06-01 06:45:00 PDT,1,NA,"1,2",3,4,standard,No secchi because insufficient weight to sink it
DE621,2019-06-02,D09,"Brett Johnson, Krystal Bachen, Julian Gan, Jacob Lerner",none,50,1,0.1-5,NW,ebb,2019-06-02 06:48:00 PDT,2019-06-02 07:03:00 PDT,2,13,"1,2",3,4.5,standard,
DE622,2019-06-03,D10,"Brett Johnson, Tyrel Froese, Sarah Friesen, Jacob Lerner",none,25,1,5-10,NW,ebb,2019-06-03 06:54:00 PDT,2019-06-03 07:10:00 PDT,0,12.5,2,3,1,standard,didn't attempt set
DE623,2019-06-03,D35,"Brett Johnson, Tyrel Froese, Sarah Friesen, Jacob Lerner",none,25,1,5-10,NW,ebb,NA,NA,1,15,"1,2",4,3,standard,didn't conduct visual survey at secondary site
DE624,2019-06-04,D27,"Sam James, Julian Gan, Krystal Bachen, Jacob Lerner",none,25,1,5-10,NW,ebb,2019-06-04 06:30:00 PDT,2019-06-04 06:44:00 PDT,1,15,1,2,3,standard,No YSI taken at time of fish capture
DE625,2019-06-04,D22,"Sam James, Julian Gan, Krystal Bachen, Jacob Lerner",none,0,2,10-15,NW,flood,2019-06-04 09:49:00 PDT,2019-06-04 10:04:00 PDT,0,14.5,1,2,NA,standard,didn't attempt set. CTD upcast paused
DE626,2019-06-05,D09,"Sam James, Krystal Bachen, Sarah Friesen, Jacob Lerner",light,100,0,0.1-5,SE,ebb,2019-06-05 06:43:00 PDT,2019-06-05 06:58:00 PDT,1,13.5,"1,2",3,"4,5",standard,CTD hit bottom right near end of downcast
JE511,2019-06-05,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0,NA,low slack,2019-06-05 05:28:00 PDT,2019-06-05 05:43:00 PDT,1,8.5,"1,2",3,4,standard,"paused for 1 minute because of debris in prop 11 minutes into transect. Too choppy to keep fish - estimated # in net and released total. Therefore, fish totals calculated from ""leftover in-net estimate"", NOT ""census"""
JE512,2019-06-05,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,2,10-15,SE,flood,2019-06-05 09:03:00 PDT,2019-06-05 09:18:00 PDT,0,NA,NA,NA,NA,standard,did not set or conduct oceanography due to poor weather
JE513,2019-06-05,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",light,100,2,5-10,SE,flood,2019-06-05 09:37:00 PDT,2019-06-05 09:53:00 PDT,2,9.5,1,2,3,standard,
JE514,2019-06-06,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,25,2,0.1-5,NW,flood,2019-06-06 05:35:00 PDT,2019-06-06 05:49:00 PDT,1,10,"1,2",3,4,standard,"10 sockeye release in poor condition, school released due to poor weather"
JE515,2019-06-06,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",light,100,1,0.1-5,NW,ebb,2019-06-06 10:34:00 PDT,2019-06-06 10:51:00 PDT,1,11,"1,2",3,4,standard,strong currents during transect
DE627,2019-06-06,D10,"Sam James, Julian Gan, Tyrel Froese, Sarah Friesen",none,75,0,0.1-5,NA,ebb,2019-06-06 07:20:00 PDT,2019-06-06 07:34:00 PDT,1,14.5,"1,2",5,6,standard,hole in bunt end of net; unknown number of fish escaped
JE516,2019-06-09,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,0,NA,flood,2019-06-09 06:07:00 PDT,2019-06-09 06:21:00 PDT,1,11.5,"1,2",3,6,standard,zoop drops 4 and 5 miscasts
JE517,2019-06-10,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,NW,flood,2019-06-10 06:27:00 PDT,2019-06-10 06:41:00 PDT,1,12,"1,2",3,4,standard,CTD form was sent when portal was down and never seen again. It didn't come out on the other side of the internet. 
DE628,2019-06-10,D09,"Julian Gan, Sarah Friesen, Tyrel Froese, Jacob Lerner",light,100,0,0,NA,flood,2019-06-10 06:45:00 PDT,2019-06-10 07:00:00 PDT,3,16,"1,2",3,"4,5,6",standard,one trainer chum taken in set 3; GoPros deployed at site
JE518,2019-06-11,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,5-10,NW,flood,2019-06-11 06:25:00 PDT,2019-06-11 06:40:00 PDT,1,11,"1,2",3,"4,5",standard,louse lost from draining whirlpack in bucket (unknown fish)
DE629,2019-06-11,D27,"Sam James, Julian Gan, Krystal Bachen, Jacob Lerner",none,0,1,5-10,NW,flood,2019-06-11 06:21:00 PDT,2019-06-11 06:35:00 PDT,1,16.5,"1,2",3,4,standard,
DE630,2019-06-11,D22,"Sam James, Julian Gan, Krystal Bachen, Jacob Lerner",none,0,3,10-15,NW,flood,2019-06-11 09:25:00 PDT,2019-06-11 09:41:00 PDT,1,17,"1,2",4,5,standard,
DE631,2019-06-12,D10,"Sam James, Krystal Bachen, Sarah Friesen, Jacob Lerner",none,75,1,0.1-5,NW,ebb,2019-06-12 07:24:00 PDT,2019-06-12 07:38:00 PDT,1,14,"1,2",3,4,standard,
JE519,2019-06-16,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,NW,ebb,2019-06-16 07:15:00 PDT,2019-06-16 07:28:00 PDT,1,9.5,"1,2",3,4,standard,"Took 1 gnarly sockeye for Gideon. Two dolly varden trout caught, 1 killed accidentally and retained, the other released - both entered in bycatch_mort separately"
DE632,2019-06-17,D09,"Julian Gan, Vanessa Fladmark, Emily Haughton, Tyrel Froese",none,25,1,0.1-5,NW,ebb,2019-06-17 06:42:00 PDT,2019-06-17 06:56:00 PDT,2,14,"1,2",3,"4,5",standard,Took 2 trainer PI plus 2 extra PI that were thought to be CU (not trainers)
DE633,2019-06-18,D27,"Sam James, Isabelle Desmarais, Vanessa Fladmark, Julian Gan",none,0,2,10-15,NW,ebb,2019-06-18 06:36:00 PDT,2019-06-18 06:53:00 PDT,2,11.5,"1,2",3,4,standard,CTD hit bottom
DE634,2019-06-20,D35,"Sam James, Vanessa Fladmark, Tyrel Froese, Brett Johnson",none,25,0,10-15,NW,ebb,NA,NA,1,14.5,"1,2",3,4,standard,No visual survey conducted; set immediately upon fish sighting
DE635,2019-06-20,D10,"Sam James, Vanessa Fladmark, Tyrel Froese, Brett Johnson",none,25,0,10-15,NW,ebb,2019-06-20 07:06:00 PDT,2019-06-20 07:20:00 PDT,0,12.5,1,2,3,standard,
JE520,2019-06-23,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,50,2,0.1-5,NW,flood,2019-06-23 06:12:00 PDT,2019-06-23 06:27:00 PDT,3,11.5,1,2,"3,4",standard,tow drop # 3 miscast
JE521,2019-06-23,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,1,0.1-5,NW,ebb,2019-06-23 10:11:00 PDT,2019-06-23 10:28:00 PDT,0,NA,NA,NA,NA,standard,many kayakers paddled through transect at start. sea state 2 on outside of bay. wind picked up so did not set or conduct oceanography
DE636,2019-06-24,D09,"Sam James, Vanessa Fladmark, Sarah Friesen, Julian Gan",none,25,1,0.1-5,NW,flood,2019-06-24 06:41:00 PDT,2019-06-24 06:59:00 PDT,2,17.5,"1,2",3,"4,5",standard,Visual survey paused at halfway mark for ~ 2 min for porpoise in transect
DE637,2019-06-24,D30,"Sam James, Vanessa Fladmark, Sarah Friesen, Julian Gan",none,25,2,0.1-5,NW,ebb,2019-06-24 10:52:00 PDT,2019-06-24 11:05:00 PDT,0,16,1,2,NA,standard,
JE522,2019-06-24,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,0.1-5,NW,flood,2019-06-24 06:16:00 PDT,2019-06-24 06:31:00 PDT,2,9.5,"1,2",3,"4,5",standard,"CTD did not record drop, downloaded file starts after return to station"
DE638,2019-06-25,D27,"Vanessa Fladmark, Tyrel Froese, Brett Johnson, Sarah Friesen",none,0,1,5-10,NW,ebb,2019-06-25 06:17:00 PDT,2019-06-25 06:31:00 PDT,1,16,"1,2",3,4,standard,
DE639,2019-06-25,D22,"Vanessa Fladmark, Tyrel Froese, Brett Johnson, Sarah Friesen",none,25,1,0.1-5,NW,flood,2019-06-25 08:23:00 PDT,2019-06-25 08:37:00 PDT,2,NA,1,NA,NA,standard,Botched a set - many Lion's Manes in bight. Ended processing early and didn't do oceanography due to harassment by camper
DE640,2019-06-26,D10,"Vanessa Fladmark, Tyrel Froese, Brett Johnson, Jon Bergshoeff",light,100,1,5-10,NW,flood,2019-06-26 07:03:00 PDT,2019-06-26 07:16:00 PDT,0,11,1,2,3,standard,"Couldn't set, no fish activity after visual survey"
DE641,2019-06-26,D35,"Vanessa Fladmark, Tyrel Froese, Brett Johnson, Jon Bergshoeff",light,100,1,5-10,NW,flood,2019-06-26 07:59:00 PDT,2019-06-26 08:14:00 PDT,2,11,"1,2",4,5,standard,
JE523,2019-06-28,J03,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,75,2,5-10,SE,ebb,2019-06-28 06:13:00 PDT,2019-06-28 06:28:00 PDT,3,6.5,1,2,3,standard,second set paused at beginning due to net deployment issues
JE524,2019-06-28,J02,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,75,1,0.1-5,SE,flood,2019-06-28 09:48:00 PDT,2019-06-28 10:04:00 PDT,2,6.5,"1,2",3,5,standard,"Kayakers at 5:30 into visual survey. One chum obtained for Gideon Mordecai not assigned UFN, details recorded on label in package. Zoop tow 4 miscast, net rinsed and sample discarded."
JE525,2019-06-29,J11,"Katie Davidson, Erin Pippus, Sara Tremblay-Boyer, Tesarla Johnson",none,100,0,0,NA,ebb,2019-06-29 06:28:00 PDT,2019-06-29 06:42:00 PDT,2,7,"1,2",3,4,standard,"Light fog during visual survey, set 1 botched - net tangled"
DE642,2019-07-02,D09,"Sam James, Tyrel Froese, Krystal Bachen, Sarah Friesen",none,75,2,10-15,SE,ebb,2019-07-02 06:56:00 PDT,2019-07-02 07:11:00 PDT,3,13,"1,2,6",3,"4,5",standard,"""slides"" were very splashy"
DE643,2019-07-03,D27,"Sam James, Krystal Bachen, Julian Gan, Lily Campbell",none,100,1,0.1-5,NW,ebb,2019-07-03 06:39:00 PDT,2019-07-03 06:52:00 PDT,1,13,"1,2",NA,4,standard,No CTD; only conducted secchi (depth = 13 m @ 08:39)
