sample_id,position,location
SDN5307,34,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5308,35,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5309,36,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5310,37,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5311,38,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5312,39,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5313,40,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5314,41,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5315,42,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5316,43,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5317,44,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5318,45,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5319,46,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5320,47,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5321,48,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5330,81,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5331,82,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5332,83,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5342,84,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5343,85,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
SDN5344,86,Prep Salmon Shelves / Shelf I / Tray 1-3 / BDNSO20
S1188DN1,1,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1189DN1,2,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1190DN1,3,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1375DN1,23,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1376DN1,25,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1385DN1,9,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1386DN1,10,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1387DN1,18,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1388DN1,19,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1389DN1,20,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1390DN1,21,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1392DN1,4,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1393DN1,5,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1394DN1,6,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1395DN1,7,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1396DN1,15,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1397DN1,16,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1398DN1,17,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1401DN1,8,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1402DN1,11,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1403DN1,12,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1404DN1,13,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1405DN1,14,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1406DN1,22,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1407DN1,24,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1408DN1,26,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1411DN1,27,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S1412DN1,28,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI1
S2513DN1,100,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2514DN1,98,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2515DN1,96,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2516DN1,94,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2517DN1,92,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2518DN1,89,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2519DN1,87,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2520DN1,85,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2521DN1,67,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2522DN1,65,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2523DN1,63,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2524DN1,61,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2525DN1,60,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2526DN1,58,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2637DN1,83,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2638DN1,81,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2639DN1,80,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2640DN1,78,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2641DN1,76,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2642DN1,74,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2643DN1,72,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2644DN1,69,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2834DN1,14,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2835DN1,15,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2836DN1,16,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2837DN1,17,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2838DN1,18,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2839DN1,19,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2840DN1,20,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2841DN1,21,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2842DN1,22,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2843DN1,23,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2844DN1,24,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2845DN1,25,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2846DN1,26,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2847DN1,27,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2848DN1,28,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2849DN1,29,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2850DN1,30,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2851DN1,31,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2852DN1,32,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2853DN1,33,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2854DN1,34,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2855DN1,35,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2856DN1,36,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2857DN1,37,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2858DN1,38,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2859DN1,39,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2860DN1,40,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2861DN1,41,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2862DN1,42,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2863DN1,43,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2864DN1,44,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2865DN1,45,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2866DN1,46,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2867DN1,47,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2868DN1,48,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2869DN1,49,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2870DN1,50,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2871DN1,52,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2872DN1,54,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2873DN1,56,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5428,51,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5429,53,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5437,55,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5584,57,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5585,59,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5586,62,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5587,64,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5588,66,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5589,68,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5590,70,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5591,71,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5592,73,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5593,75,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5594,77,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5595,79,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5596,82,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5597,84,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5598,88,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5600,86,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5601,91,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5602,93,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5603,97,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5607,90,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5608,95,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
SDN5609,99,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI2
S2527DN1,100,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2528DN1,98,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2529DN1,96,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2530DN1,94,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2531DN1,92,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2532DN1,89,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2533DN1,87,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2537DN1,80,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2538DN1,78,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2539DN1,76,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2540DN1,74,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2541DN1,72,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2658DN1,85,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2659DN1,83,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2874DN1,1,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2875DN1,2,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2876DN1,3,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2877DN1,4,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2878DN1,5,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2879DN1,6,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2880DN1,7,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2881DN1,8,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2882DN1,9,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2883DN1,10,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2884DN1,11,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2885DN1,12,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2886DN1,13,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2887DN1,14,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2888DN1,15,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2889DN1,16,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2890DN1,17,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2891DN1,18,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2892DN1,19,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2893DN1,20,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2894DN1,21,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2895DN1,22,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2896DN1,23,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2897DN1,24,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2898DN1,25,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2899DN1,26,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S2900DN1,27,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3204DN1,31,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3205DN1,32,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3206DN1,33,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3207DN1,34,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3208DN1,35,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3209DN1,36,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3210DN1,37,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3211DN1,38,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3212DN1,39,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3213DN1,40,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3214DN1,45,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3215DN1,44,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3216DN1,43,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3217DN1,42,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3218DN1,41,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3219DN1,46,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3220DN1,47,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3221DN1,48,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3222DN1,49,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3223DN1,50,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3224DN1,51,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3225DN1,52,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3226DN1,53,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3227DN1,54,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3228DN1,55,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3229DN1,56,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3230DN1,57,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3231DN1,58,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3232DN1,60,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3233DN1,61,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3234DN1,63,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3235DN1,65,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3236DN1,67,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3237DN1,69,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3238DN1,62,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3239DN1,64,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
S3240DN1,66,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5418,59,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5419,68,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5420,70,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5421,71,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5422,73,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5423,75,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5424,77,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5425,79,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5426,82,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5427,84,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5430,86,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5431,88,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5432,90,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5433,91,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5434,93,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5435,95,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5436,97,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN5599,99,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI3
SDN4205,1,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4206,3,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4207,5,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4208,7,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4209,9,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4210,12,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4211,14,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4212,16,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4213,18,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4214,20,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4215,21,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4216,23,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4217,25,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4218,27,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4222,65,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4223,67,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4224,2,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4225,4,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4226,6,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4227,8,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4228,10,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4229,11,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4230,13,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4231,15,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4232,17,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4233,19,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4234,22,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4235,24,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4236,26,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4237,28,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4238,30,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4239,31,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4240,33,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4241,35,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4242,37,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4243,39,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4244,42,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4245,44,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4246,46,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4247,48,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4248,50,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4250,55,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4251,51,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4252,29,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4253,32,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4254,34,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4255,36,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4256,38,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4257,40,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4258,41,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4259,43,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4260,45,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4261,47,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4262,49,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4263,52,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4264,54,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4265,68,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4266,69,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4267,71,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4268,56,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4269,58,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4270,60,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4271,61,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4272,62,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4273,63,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4274,64,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4275,66,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4276,70,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4277,72,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4278,73,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4279,74,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4280,75,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4281,76,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4282,77,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4283,80,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4284,81,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4285,78,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4286,79,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4287,82,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4288,83,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4289,84,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4290,85,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4291,86,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4292,87,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4293,59,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4294,88,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4295,89,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4296,90,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4297,91,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4298,92,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4299,94,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4300,93,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4308,53,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN4309,57,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN5401,100,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN5402,99,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
SDN5403,98,Prep Salmon Shelves / Shelf I / Tray 1-2 / BDNPI4
