year,date,week,yday,station,conductivity,temperature,depth,salinity,dissolved_oxygen_ml_l
2017,2017-04-11T14:41:17Z,15,101,QU39,30.11277,8.3329,1.941,28.259,6.8921
2017,2017-04-11T14:41:17Z,15,101,QU39,30.16719,8.3499,2.896,28.3014,6.8645
2017,2017-04-11T14:41:17Z,15,101,QU39,30.18492,8.3396,3.944,28.3276,6.8455
2017,2017-04-11T14:41:17Z,15,101,QU39,30.194210000000002,8.3386,4.972,28.3376,6.83
2017,2017-04-11T14:41:17Z,15,101,QU39,30.20812,8.3396,5.976,28.3508,6.8144
2017,2017-04-11T14:41:17Z,15,101,QU39,30.22911,8.3424,6.933,28.37,6.8011
2017,2017-04-11T14:41:17Z,15,101,QU39,30.25172,8.3415,7.904,28.3937,6.7905
2017,2017-04-11T14:41:17Z,15,101,QU39,30.25776,8.3415,8.91,28.3996,6.7827
2017,2017-04-11T14:41:17Z,15,101,QU39,30.26406,8.3413,9.894,28.4058,6.7779
2017,2017-04-11T14:41:17Z,15,101,QU39,30.26767,8.341,10.862,28.4095,6.7747
2017,2017-04-11T14:41:17Z,15,101,QU39,30.26963,8.3408,11.876,28.4112,6.7724
2017,2017-04-11T14:41:17Z,15,101,QU39,30.2715,8.3407,12.905,28.4128,6.7709
2017,2017-04-11T14:41:17Z,15,101,QU39,30.27354,8.3404,13.847,28.4148,6.7694
2017,2017-04-11T14:41:17Z,15,101,QU39,30.27463,8.3406,14.943,28.4153,6.7679
2017,2017-04-11T14:41:17Z,15,101,QU39,30.2767,8.3401,15.86,28.4175,6.767
2017,2017-04-11T14:41:17Z,15,101,QU39,30.27874,8.34,16.837,28.4193,6.7663
2017,2017-04-11T14:41:17Z,15,101,QU39,30.28019,8.3402,17.823,28.4202,6.7651
2017,2017-04-11T14:41:17Z,15,101,QU39,30.284,8.3413,18.881,28.4228,6.763
2017,2017-04-11T14:41:17Z,15,101,QU39,30.28944,8.3436,19.863,28.4262,6.7608
2017,2017-04-11T14:41:17Z,15,101,QU39,30.29611,8.3458,20.838,28.431,6.759
2017,2017-04-03T15:38:59Z,14,93,QU39,30.19629,7.9227,29.732,28.6672,6.582
2017,2017-05-17T14:21:25Z,20,137,QU39,30.86592,12.157,10.905,26.1359,6.6879
2017,2017-05-17T14:21:25Z,20,137,QU39,30.865775,12.0563,11.897,26.2058,6.6849
2017,2017-05-17T14:21:25Z,20,137,QU39,30.902959,12.0027,12.888,26.2779,6.6811
2017,2017-05-17T14:21:25Z,20,137,QU39,30.950379,11.9453,13.88,26.3626,6.6745
2017,2017-04-17T15:44:24Z,16,107,QU39,30.41112,8.4893,29.766,28.4306,6.7533
2017,2017-04-07T14:23:37Z,14,97,QU39,30.15725,8.3551,8.952,28.2845,7.2299
2017,2017-04-07T14:23:37Z,14,97,QU39,30.28123,8.3605,9.949,28.4082,7.1864
2017,2017-04-07T14:23:37Z,14,97,QU39,30.30379,8.3635,10.933,28.4286,7.1554
2017,2017-04-07T14:23:37Z,14,97,QU39,30.3107,8.3653,11.91,28.434,7.1338
2017,2017-04-07T14:23:37Z,14,97,QU39,30.31682,8.3656,12.905,28.4397,7.1202
2017,2017-04-07T14:23:37Z,14,97,QU39,30.32243,8.366,13.915,28.4448,7.1113
2017,2017-04-07T14:23:37Z,14,97,QU39,30.3244,8.3656,14.885,28.4467,7.1049
2017,2017-04-07T14:23:37Z,14,97,QU39,30.32538,8.3648,15.891,28.448,7.1004
2017,2017-04-07T14:23:37Z,14,97,QU39,30.32481,8.3647,16.834,28.4471,7.0974
2017,2017-04-07T14:23:37Z,14,97,QU39,30.32782,8.3644,17.805,28.4501,7.0942
2017,2017-04-07T14:23:37Z,14,97,QU39,30.32951,8.3647,18.855,28.4511,7.089
2017,2017-04-07T14:23:37Z,14,97,QU39,30.33257,8.3652,19.865,28.4534,7.0821
2017,2017-04-07T14:23:37Z,14,97,QU39,30.33361,8.3617,20.843,28.457,7.0744
2017,2017-04-07T14:23:37Z,14,97,QU39,30.3374,8.3585,21.835,28.4631,7.0665
2017,2017-04-07T14:23:37Z,14,97,QU39,30.34376,8.3582,22.852,28.4695,7.0577
2017,2017-04-07T14:23:37Z,14,97,QU39,30.34901,8.3582,23.838,28.4745,7.044
2017,2017-04-07T14:23:37Z,14,97,QU39,30.34501,8.3476,24.831,28.4786,7.0181
2017,2017-04-07T14:23:37Z,14,97,QU39,30.34715,8.3431,25.807,28.484,6.9777
2017,2017-04-11T14:41:17Z,15,101,QU39,30.29986,8.3463,21.871,28.434,6.7574
2017,2017-04-11T14:41:17Z,15,101,QU39,30.30033,8.3465,22.779,28.434,6.7561
2017,2017-04-11T14:41:17Z,15,101,QU39,30.30265,8.3469,23.729,28.4357,6.7545
2017,2017-04-11T14:41:17Z,15,101,QU39,30.30516,8.3475,24.761,28.4373,6.7524
2017,2017-04-11T14:41:17Z,15,101,QU39,30.30702,8.3475,25.802,28.4388,6.7501
2017,2017-04-11T14:41:17Z,15,101,QU39,30.30831,8.3467,26.768,28.4404,6.7483
2017,2017-04-11T14:41:17Z,15,101,QU39,30.3099,8.346,27.74,28.4423,6.7465
2017,2017-04-11T14:41:17Z,15,101,QU39,30.31997,8.3481,28.747,28.4505,6.744
2017,2017-04-11T14:41:17Z,15,101,QU39,30.32642,8.35,29.726,28.4554,6.7412
2017,2017-05-17T14:21:25Z,20,137,QU39,31.03427,11.9227,14.871,26.4572,6.6607
2017,2017-05-17T14:21:25Z,20,137,QU39,31.112442,11.9409,15.862,26.5175,6.6449
2017,2017-05-17T14:21:25Z,20,137,QU39,31.171504,11.9386,16.854,26.5744,6.6148
2017,2017-05-17T14:21:25Z,20,137,QU39,31.190409,11.8402,17.845,26.6622,6.5594
2017,2017-05-17T14:21:25Z,20,137,QU39,31.180907,11.7174,18.836,26.7407,6.5125
2017,2017-05-17T14:21:25Z,20,137,QU39,31.173319,11.5535,19.828,26.8514,6.4839
2017,2017-05-17T14:21:25Z,20,137,QU39,31.17332,11.3403,20.819,27.0059,6.4627
2017,2017-05-17T14:21:25Z,20,137,QU39,31.179558,11.2591,21.81,27.0709,6.444
2017,2017-05-17T14:21:25Z,20,137,QU39,31.187992,11.2231,22.802,27.1052,6.435
2017,2017-05-17T14:21:25Z,20,137,QU39,31.19758,11.2117,23.793,27.1223,6.4158
2017,2017-05-17T14:21:25Z,20,137,QU39,31.207477,11.1956,24.784,27.1433,6.4072
2017,2017-05-17T14:21:25Z,20,137,QU39,31.209867,11.178,25.776,27.1582,6.3854
2017,2017-05-17T14:21:25Z,20,137,QU39,31.211153,11.1599,26.767,27.1724,6.3522
2017,2017-05-17T14:21:25Z,20,137,QU39,31.221421,11.0921,27.758,27.232,6.2857
2017,2017-05-17T14:21:25Z,20,137,QU39,31.259016,10.9678,28.749,27.36,6.1918
2017,2017-05-17T14:21:25Z,20,137,QU39,31.30407,10.8309,29.741,27.5057,6.0857
2017,2017-04-07T14:23:37Z,14,97,QU39,30.36218,8.3247,26.778,28.5141,6.9303
2017,2017-04-07T14:23:37Z,14,97,QU39,30.4209,8.3208,27.711,28.5778,6.8845
2017,2017-04-07T14:23:37Z,14,97,QU39,30.46006,8.3243,28.75,28.6152,6.8402
2017,2017-04-07T14:23:37Z,14,97,QU39,30.47428,8.325,29.768,28.6289,6.798
2017,2017-04-11T15:45:04Z,15,101,QU39,30.30785,8.3414,26.744,28.4442,6.7291
2017,2017-04-11T15:45:04Z,15,101,QU39,30.31128,8.3421,27.769,28.4468,6.7271
2017,2017-04-11T15:45:04Z,15,101,QU39,30.3284,8.3495,28.794,28.4582,6.7249
2017,2017-04-11T15:45:04Z,15,101,QU39,30.33666,8.3533,29.714,28.4632,6.7227
2017,2017-04-21T17:40:01Z,16,111,QU39,30.16441,9.898,0.98,27.0976,9.3753
2017,2017-04-21T17:40:01Z,16,111,QU39,30.21417,9.8343,2.023,27.1945,9.2978
2017,2017-04-21T17:40:01Z,16,111,QU39,30.32802,9.7691,3.054,27.3566,9.1888
2017,2017-04-21T17:40:01Z,16,111,QU39,30.40183,9.7366,4.032,27.4546,9.0623
2017,2017-04-21T17:40:01Z,16,111,QU39,30.48339,9.7002,4.971,27.5633,8.9321
2017,2017-04-21T17:40:01Z,16,111,QU39,30.59084,9.6425,5.913,27.7147,8.8055
2017,2017-04-21T17:40:01Z,16,111,QU39,30.60993,9.5611,6.96,27.7962,8.6586
2017,2017-04-21T17:40:01Z,16,111,QU39,30.60432,9.5147,7.973,27.8262,8.4774
2017,2017-04-21T17:40:01Z,16,111,QU39,30.60594,9.426,8.942,27.8963,8.2953
2017,2017-04-21T17:40:01Z,16,111,QU39,30.54115,9.2458,9.915,27.9711,8.066
2017,2017-04-21T17:40:01Z,16,111,QU39,30.52161,9.1436,10.916,28.031,7.8021
2017,2017-04-21T17:40:01Z,16,111,QU39,30.5076,9.0027,11.912,28.1274,7.5555
2017,2017-04-21T17:40:01Z,16,111,QU39,30.48311,8.8666,12.929,28.2097,7.36
2017,2017-04-21T17:40:01Z,16,111,QU39,30.47794,8.8247,13.946,28.2373,7.2554
2017,2017-04-21T17:40:01Z,16,111,QU39,30.48303,8.8188,14.872,28.2469,7.1878
2017,2017-04-21T17:40:01Z,16,111,QU39,30.48177,8.8134,15.811,28.2495,7.1245
2017,2017-04-21T17:40:01Z,16,111,QU39,30.48276,8.7894,16.892,28.2692,7.0606
2017,2017-04-21T17:40:01Z,16,111,QU39,30.49462,8.7796,17.804,28.2887,6.9986
2017,2017-04-21T17:40:01Z,16,111,QU39,30.49608,8.7733,18.801,28.2949,6.9431
2017,2017-04-17T15:44:24Z,16,107,QU39,30.3935,8.5903,20.776,28.335,6.9124
2017,2017-04-17T15:44:24Z,16,107,QU39,30.39685,8.5905,21.804,28.3379,6.9083
2017,2017-04-17T15:44:24Z,16,107,QU39,30.39966,8.5899,22.807,28.3408,6.9039
2017,2017-04-17T15:44:24Z,16,107,QU39,30.40428,8.5886,23.78,28.3463,6.899
2017,2017-04-17T15:44:24Z,16,107,QU39,30.41064,8.5861,24.812,28.3544,6.8942
2017,2017-04-17T15:44:24Z,16,107,QU39,30.41109,8.5801,25.755,28.3593,6.8839
2017,2017-04-17T15:44:24Z,16,107,QU39,30.41211,8.5788,26.804,28.3609,6.8605
2017,2017-04-17T15:44:24Z,16,107,QU39,30.41591,8.5768,27.788,28.3661,6.8314
2017,2017-04-17T15:44:24Z,16,107,QU39,30.42738,8.5411,28.752,28.4062,6.7922
2017,2017-04-20T14:27:29Z,16,110,QU39,29.86641,8.9374,16.767,27.524,7.5698
2017,2017-04-20T14:27:29Z,16,110,QU39,29.86998,8.9366,17.867,27.5277,7.5268
2017,2017-04-20T14:27:29Z,16,110,QU39,29.87525,8.934,18.843,27.5347,7.4842
2017,2017-04-20T14:27:29Z,16,110,QU39,29.90927,8.9033,19.808,27.5928,7.4534
2017,2017-04-20T14:27:29Z,16,110,QU39,29.91695,8.8897,20.825,27.6107,7.4313
2017,2017-04-20T14:27:29Z,16,110,QU39,29.91906,8.8889,21.877,27.6131,7.4138
2017,2017-04-20T14:27:29Z,16,110,QU39,29.91971,8.8885,22.785,27.6137,7.3997
2017,2017-04-20T14:27:29Z,16,110,QU39,29.91932,8.884,23.764,27.6164,7.3851
2017,2017-04-20T14:27:29Z,16,110,QU39,29.9191,8.8793,24.794,27.6195,7.3635
2017,2017-04-20T14:27:29Z,16,110,QU39,29.92126,8.8748,25.817,27.6248,7.3358
2017,2017-04-20T14:27:29Z,16,110,QU39,29.92487,8.8586,26.771,27.6406,7.3125
2017,2017-04-20T14:27:29Z,16,110,QU39,29.93337,8.8341,27.705,27.668,7.2958
2017,2017-04-20T14:27:29Z,16,110,QU39,29.93621,8.828,28.719,27.6753,7.2795
2017,2017-04-20T14:27:29Z,16,110,QU39,29.93704,8.8262,29.702,27.6771,7.2581
2017,2017-04-20T15:36:42Z,16,110,QU39,30.15139,9.0321,9.963,27.7427,7.8211
2017,2017-04-20T15:36:42Z,16,110,QU39,30.23513,8.9988,10.946,27.8535,7.7386
2017,2017-04-20T15:36:42Z,16,110,QU39,30.27719,8.9629,11.961,27.924,7.6739
2017,2017-04-20T15:36:42Z,16,110,QU39,30.31549,8.95,12.932,27.9728,7.6297
2017,2017-04-20T15:36:42Z,16,110,QU39,30.3265,8.9495,13.867,27.984,7.5994
2017,2017-04-20T15:36:42Z,16,110,QU39,30.33523,8.9489,14.856,27.993,7.5702
2017,2017-04-20T14:27:29Z,16,110,QU39,29.78623,9.0091,7.911,27.3907,7.7918
2017,2017-04-20T14:27:29Z,16,110,QU39,29.82136,8.9845,8.92,27.4448,7.7397
2017,2017-04-20T14:27:29Z,16,110,QU39,29.84726,8.9688,9.904,27.4829,7.6949
2017,2017-04-20T14:27:29Z,16,110,QU39,29.84807,8.9603,10.925,27.4899,7.6546
2017,2017-04-20T14:27:29Z,16,110,QU39,29.84434,8.954,11.904,27.4906,7.6273
2017,2017-04-20T14:27:29Z,16,110,QU39,29.85736,8.9439,12.892,27.5112,7.6138
2017,2017-04-20T14:27:29Z,16,110,QU39,29.85914,8.9385,13.91,27.5168,7.6077
2017,2017-04-20T14:27:29Z,16,110,QU39,29.86248,8.9378,14.861,27.5203,7.6021
2017,2017-04-20T14:27:29Z,16,110,QU39,29.86472,8.9373,15.807,27.5227,7.5942
2017,2017-04-20T15:36:42Z,16,110,QU39,30.34092,8.9475,15.918,27.9995,7.5348
2017,2017-04-20T15:36:42Z,16,110,QU39,30.37684,8.8804,24.74,28.0856,7.316
2017,2017-04-20T15:36:42Z,16,110,QU39,30.38221,8.8533,25.713,28.112,7.2867
2017,2017-04-20T15:36:42Z,16,110,QU39,30.38363,8.8434,26.779,28.1209,7.2543
2017,2017-04-20T15:36:42Z,16,110,QU39,30.38912,8.8398,27.837,28.1289,7.2146
2017,2017-04-20T15:36:42Z,16,110,QU39,30.34401,8.9457,16.825,28.0036,7.504
2017,2017-04-20T15:36:42Z,16,110,QU39,30.39672,8.8345,28.729,28.1405,7.1756
2017,2017-04-20T15:36:42Z,16,110,QU39,30.42656,8.8109,29.725,28.1894,7.1265
2017,2017-04-20T15:36:42Z,16,110,QU39,30.35816,8.935,17.822,28.0261,7.4767
2017,2017-04-20T15:36:42Z,16,110,QU39,30.37101,8.9145,18.874,28.055,7.4527
2017,2017-04-20T15:36:42Z,16,110,QU39,30.36928,8.9187,19.8,28.0496,7.4346
2017,2017-04-20T15:36:42Z,16,110,QU39,30.371,8.9091,20.796,28.0585,7.4188
2017,2017-04-20T15:36:42Z,16,110,QU39,30.37256,8.8978,21.811,28.0686,7.4013
2017,2017-04-20T15:36:42Z,16,110,QU39,30.37217,8.8958,22.785,28.0694,7.3771
2017,2017-04-20T15:36:42Z,16,110,QU39,30.37389,8.8916,23.785,28.074,7.3453
2017,2017-05-02T15:24:02Z,18,122,QU39,30.65233,10.6123,1.114,27.045,7.6097
2017,2017-05-02T15:24:02Z,18,122,QU39,30.65319,10.6123,2.074,27.0456,7.6181
2017,2017-05-02T15:24:02Z,18,122,QU39,30.6533,10.6068,4.904,27.0487,7.6468
2017,2017-05-02T15:24:02Z,18,122,QU39,30.65344,10.6124,2.947,27.0454,7.6304
2017,2017-05-02T15:24:02Z,18,122,QU39,30.65313,10.6034,5.951,27.0507,7.6521
2017,2017-05-02T15:24:02Z,18,122,QU39,30.64402,10.5888,6.955,27.0522,7.6548
2017,2017-05-02T15:24:02Z,18,122,QU39,30.65338,10.6113,3.992,27.0459,7.638
2017,2017-05-02T15:24:02Z,18,122,QU39,30.63422,10.5686,7.989,27.0572,7.6611
2017,2017-05-02T15:24:02Z,18,122,QU39,30.63091,10.5581,8.889,27.0615,7.6765
2017,2017-04-24T14:20:40Z,17,114,QU39,30.41253,9.6409,8.965,27.5364,8.525
2017,2017-05-02T15:24:02Z,18,122,QU39,30.62776,10.5279,9.936,27.0804,7.6988
2017,2017-05-02T15:24:02Z,18,122,QU39,30.63916,10.4316,10.901,27.1628,7.7259
2017,2017-05-02T15:24:02Z,18,122,QU39,30.67863,10.291,11.867,27.3064,7.7358
2017,2017-05-02T15:24:02Z,18,122,QU39,30.84262,10.257,12.948,27.4929,7.7135
2017,2017-05-02T15:24:02Z,18,122,QU39,30.91515,10.2422,13.772,27.5752,7.6503
2017,2017-05-02T15:24:02Z,18,122,QU39,30.91892,10.2264,14.889,27.5906,7.5657
2017,2017-05-02T15:24:02Z,18,122,QU39,30.88085,10.0746,15.844,27.6681,7.4144
2017,2017-05-02T15:24:02Z,18,122,QU39,30.85695,9.9477,16.796,27.7412,7.2967
2017,2017-05-02T15:24:02Z,18,122,QU39,30.85024,9.7722,17.855,27.8693,7.194
2017,2017-05-02T15:24:02Z,18,122,QU39,30.84535,9.6587,18.831,27.9519,7.0909
2017,2017-05-02T15:24:02Z,18,122,QU39,30.85872,9.5918,19.854,28.017,7.0012
2017,2017-05-02T15:24:02Z,18,122,QU39,30.8837,9.5541,20.856,28.071,6.9095
2017,2017-05-02T15:24:02Z,18,122,QU39,30.91183,9.5002,21.721,28.1411,6.8109
2017,2017-05-02T15:24:02Z,18,122,QU39,31.00935,9.467,22.754,28.265,6.7346
2017,2017-05-02T15:24:02Z,18,122,QU39,31.06115,9.4734,23.763,28.3116,6.6352
2017,2017-05-02T15:24:02Z,18,122,QU39,31.07143,9.4446,24.768,28.3444,6.5763
2017,2017-05-02T15:24:02Z,18,122,QU39,31.0845,9.3992,25.826,28.3931,6.523
2017,2017-05-02T15:24:02Z,18,122,QU39,31.08887,9.3858,26.73,28.4077,6.4569
2017,2017-04-21T17:40:01Z,16,111,QU39,30.54337,8.7031,26.748,28.3963,6.7058
2017,2017-04-21T17:40:01Z,16,111,QU39,30.54705,8.6879,27.795,28.4119,6.6685
2017,2017-04-21T17:40:01Z,16,111,QU39,30.56369,8.6802,28.77,28.4347,6.637
2017,2017-04-21T17:40:01Z,16,111,QU39,30.57003,8.6696,29.707,28.4494,6.6069
2017,2017-04-24T14:20:40Z,17,114,QU39,30.41767,9.6415,9.961,27.5407,8.5239
2017,2017-04-24T14:20:40Z,17,114,QU39,30.44002,9.6504,10.946,27.5558,8.4954
2017,2017-04-24T14:20:40Z,17,114,QU39,30.47438,9.6336,11.962,27.6027,8.4478
2017,2017-04-24T14:20:40Z,17,114,QU39,30.44264,9.5569,12.966,27.6294,8.3955
2017,2017-04-24T14:20:40Z,17,114,QU39,30.41886,9.5006,13.857,27.6485,8.3454
2017,2017-04-24T14:20:40Z,17,114,QU39,30.41224,9.4723,14.881,27.6633,8.2898
2017,2017-04-24T14:20:40Z,17,114,QU39,30.40764,9.4271,15.95,27.6932,8.2365
2017,2017-04-24T14:20:40Z,17,114,QU39,30.40097,9.4018,16.877,27.7056,8.1975
2017,2017-04-24T14:20:40Z,17,114,QU39,30.39082,9.3785,17.89,27.713,8.1642
2017,2017-04-21T17:40:01Z,16,111,QU39,30.51431,8.7466,19.801,28.3345,6.9024
2017,2017-04-21T17:40:01Z,16,111,QU39,30.5252,8.7344,20.757,28.355,6.8734
2017,2017-04-21T17:40:01Z,16,111,QU39,30.52452,8.7375,21.763,28.3515,6.8507
2017,2017-04-21T17:40:01Z,16,111,QU39,30.52968,8.7326,22.754,28.3602,6.8304
2017,2017-04-21T17:40:01Z,16,111,QU39,30.53239,8.7278,23.754,28.3665,6.8073
2017,2017-04-21T17:40:01Z,16,111,QU39,30.53417,8.7267,24.725,28.3688,6.778
2017,2017-04-21T17:40:01Z,16,111,QU39,30.53966,8.7189,25.732,28.3803,6.7442
2017,2017-05-03T16:29:03Z,18,123,QU39,30.58791,10.0806,9.004,27.3764,7.766
2017,2017-05-02T14:11:13Z,18,122,QU39,30.63143,10.5942,3.911,27.0371,7.5865
2017,2017-05-02T15:24:02Z,18,122,QU39,31.08992,9.3816,27.775,28.4117,6.3728
2017,2017-05-02T15:24:02Z,18,122,QU39,31.16338,9.3651,28.808,28.4986,6.2597
2017,2017-05-02T15:24:02Z,18,122,QU39,31.2045,9.3354,29.737,28.5635,6.1476
2017,2017-04-24T14:20:40Z,17,114,QU39,30.51658,9.1905,25.806,27.9832,7.5277
2017,2017-04-24T14:20:40Z,17,114,QU39,30.45317,8.9985,26.759,28.0694,7.3915
2017,2017-04-24T14:20:40Z,17,114,QU39,30.44585,8.9429,27.804,28.1053,7.2655
2017,2017-04-24T14:20:40Z,17,114,QU39,30.44571,8.9134,28.8,28.1281,7.156
2017,2017-04-24T14:20:40Z,17,114,QU39,30.45563,8.8354,29.785,28.1996,7.0719
2017,2017-05-03T16:29:03Z,18,123,QU39,30.59656,10.0574,10.008,27.402,7.7603
2017,2017-05-03T16:29:03Z,18,123,QU39,30.59949,10.0532,10.889,27.4079,7.7549
2017,2017-05-03T16:29:03Z,18,123,QU39,30.60825,10.0557,11.876,27.4143,7.7483
2017,2017-05-03T16:29:03Z,18,123,QU39,30.62279,10.0597,12.841,27.4252,7.7437
2017,2017-05-03T16:29:03Z,18,123,QU39,30.62607,10.0558,13.918,27.431,7.7391
2017,2017-05-03T16:29:03Z,18,123,QU39,30.63447,10.0584,14.877,27.437,7.7337
2017,2017-05-03T16:29:03Z,18,123,QU39,30.63706,10.0621,15.861,27.4364,7.7264
2017,2017-05-03T16:29:03Z,18,123,QU39,30.64633,10.0685,16.902,27.4403,7.7121
2017,2017-05-03T16:29:03Z,18,123,QU39,30.67453,10.095,17.819,27.4478,7.6789
2017,2017-05-03T16:29:03Z,18,123,QU39,30.69482,10.113,18.802,27.4539,7.6288
2017,2017-05-03T16:29:03Z,18,123,QU39,30.80535,10.1491,19.893,27.5352,7.5721
2017,2017-05-03T16:29:03Z,18,123,QU39,30.82874,10.1138,20.799,27.5848,7.4973
2017,2017-05-03T16:29:03Z,18,123,QU39,30.83656,10.0552,21.785,27.6368,7.4138
2017,2017-05-03T16:29:03Z,18,123,QU39,30.82057,9.924,22.819,27.7209,7.3513
2017,2017-05-03T16:29:03Z,18,123,QU39,30.79402,9.8045,23.824,27.7859,7.2843
2017,2017-05-03T16:29:03Z,18,123,QU39,30.7965,9.7433,24.702,27.8353,7.187
2017,2017-05-03T16:29:03Z,18,123,QU39,30.82428,9.6923,25.767,27.9021,7.0822
2017,2017-04-24T14:20:40Z,17,114,QU39,30.39841,9.3729,18.831,27.7246,8.1401
2017,2017-04-24T14:20:40Z,17,114,QU39,30.40569,9.3658,19.799,27.7371,8.1419
2017,2017-04-24T14:20:40Z,17,114,QU39,30.41751,9.3481,20.789,27.7623,8.1634
2017,2017-04-24T14:20:40Z,17,114,QU39,30.4916,9.4006,21.847,27.7958,8.1493
2017,2017-04-24T14:20:40Z,17,114,QU39,30.56133,9.4584,22.85,27.8208,8.054
2017,2017-04-24T14:20:40Z,17,114,QU39,30.65092,9.4903,23.78,27.8857,7.895
2017,2017-04-24T14:20:40Z,17,114,QU39,30.60972,9.3741,24.801,27.9343,7.6979
2017,2017-04-24T15:29:19Z,17,114,QU39,30.38896,9.8609000000000009,3.96,27.3473,8.552
2017,2017-04-24T15:29:19Z,17,114,QU39,30.45124,9.8505,4.953,27.4167,8.5438
2017,2017-04-24T15:29:19Z,17,114,QU39,30.44669,9.7995,5.932,27.4506,8.5245
2017,2017-04-24T15:29:19Z,17,114,QU39,30.46124,9.7635,6.918,27.4922,8.505
2017,2017-04-24T15:29:19Z,17,114,QU39,30.46185,9.7341,7.932,27.5148,8.4954
2017,2017-04-24T15:29:19Z,17,114,QU39,30.4468,9.6898,8.937,27.5333,8.4937
2017,2017-04-24T15:29:19Z,17,114,QU39,30.42994,9.6618,9.946,27.5374,8.4746
2017,2017-04-24T15:29:19Z,17,114,QU39,30.46806,9.6562,10.913,27.5794,8.4172
2017,2017-04-24T15:29:19Z,17,114,QU39,30.46868,9.6081,11.903,27.6165,8.3352
2017,2017-04-24T15:29:19Z,17,114,QU39,30.44264,9.5051,12.898,27.6693,8.2553
2017,2017-04-24T15:29:19Z,17,114,QU39,30.41451,9.4208,13.939,27.7057,8.1798
2017,2017-04-24T15:29:19Z,17,114,QU39,30.40107,9.3852,14.947,27.7193,8.1221
2017,2017-04-24T15:29:19Z,17,114,QU39,30.39878,9.3618,15.869,27.7348,8.0917
2017,2017-05-03T16:29:03Z,18,123,QU39,30.88821,9.6513,26.776,27.9974,6.9148
2017,2017-05-03T16:29:03Z,18,123,QU39,30.92071,9.611,27.78,28.061,6.7625
2017,2017-05-03T16:29:03Z,18,123,QU39,30.96341,9.5448,28.772,28.1553,6.6328
2017,2017-05-03T16:29:03Z,18,123,QU39,30.99435,9.5132,29.809,28.2107,6.4911
2017,2017-04-24T15:29:19Z,17,114,QU39,30.65079,9.4044,23.798,27.9524,7.7508
2017,2017-05-08T14:43:43Z,19,128,QU39,30.98531,10.2148,13.917,27.6651,7.2225
2017,2017-05-08T14:43:43Z,19,128,QU39,30.98209,10.1387,14.931,27.7196,7.1171
2017,2017-04-24T15:29:19Z,17,114,QU39,30.55772,9.2769,24.756,27.9576,7.6392
2017,2017-05-08T14:43:43Z,19,128,QU39,30.99226,10.0558,15.905,27.7928,6.9943
2017,2017-05-08T14:43:43Z,19,128,QU39,31.02567,9.9469,16.87,27.9094,6.8614
2017,2017-04-24T15:29:19Z,17,114,QU39,30.51,9.1862,25.76,27.98,7.5231
2017,2017-05-08T14:43:43Z,19,128,QU39,31.07997,9.8959,17.847,28.0025,6.7217
2017,2017-05-08T14:43:43Z,19,128,QU39,31.13925,9.8561,18.878,28.0921,6.57
2017,2017-04-24T15:29:19Z,17,114,QU39,30.48503,9.1174,26.776,28.0082,7.3988
2017,2017-05-08T14:43:43Z,19,128,QU39,31.15984,9.7789,19.91,28.1724,6.4215
2017,2017-05-08T14:43:43Z,19,128,QU39,31.18517,9.6783,20.848,28.2762,6.2824
2017,2017-05-08T14:43:43Z,19,128,QU39,31.2184,9.61,21.835,28.3629,6.1234
2017,2017-05-08T14:43:43Z,19,128,QU39,31.33513,9.6111,22.839,28.4789,5.9663
2017,2017-05-08T14:43:43Z,19,128,QU39,31.41465,9.5997,23.785,28.5675,5.8417
2017,2017-05-08T14:43:43Z,19,128,QU39,31.47026,9.513,24.75,28.6922,5.7395
2017,2017-05-08T14:43:43Z,19,128,QU39,31.48673,9.4564,25.736,28.7536,5.6674
2017,2017-05-08T14:43:43Z,19,128,QU39,31.48579,9.4293,26.705,28.7741,5.61
2017,2017-04-24T15:29:19Z,17,114,QU39,30.40493,9.3456,16.863,27.7531,8.0785
2017,2017-04-24T15:29:19Z,17,114,QU39,30.45074,8.9946,27.827,28.0695,7.2872
2017,2017-04-24T15:29:19Z,17,114,QU39,30.43022,9.3438,17.881,27.7796,8.0717
2017,2017-04-24T15:29:19Z,17,114,QU39,30.49051,9.3817,18.868,27.8106,8.0676
2017,2017-04-24T15:29:19Z,17,114,QU39,30.44392,8.9218,28.819,28.1196,7.1942
2017,2017-04-24T15:29:19Z,17,114,QU39,30.51119,9.3959,19.874,27.82,8.0632
2017,2017-04-24T15:29:19Z,17,114,QU39,30.49565,9.3663,20.83,27.827,8.0361
2017,2017-04-24T15:29:19Z,17,114,QU39,30.44539,8.8778,29.79,28.1556,7.108
2017,2017-04-24T15:29:19Z,17,114,QU39,30.58689,9.4385,21.802,27.8623,7.9668
2017,2017-04-24T15:29:19Z,17,114,QU39,30.64597,9.4268,22.85,27.9305,7.8634
2017,2017-05-16T17:08:52Z,20,136,QU39,31.1037,11.9656,10.883,26.4935,6.7533
2017,2017-05-17T16:48:23Z,20,137,QU39,29.582066,12.312,0.992,24.8395,6.8079
2017,2017-05-17T16:48:23Z,20,137,QU39,29.856689,12.3498,1.983,25.0684,6.7287
2017,2017-05-17T16:48:23Z,20,137,QU39,30.120389,12.4136,2.974,25.2694,6.6726
