survey_id,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
DE261,2016-05-14T00:00:00Z,D07,"Brett Johnson, Luke Rogers, Sam James",none,50,,0.1-5,NW,NA,,,,1.5,,,1,standard,NA
DE262,2016-05-15T00:00:00Z,D09,"Luke Rogers, Tim Spesivy, Sam James",none,100,,0.1-5,W,NA,,,,8.5,,,1,standard,NA
DE263,2016-05-15T00:00:00Z,D22,"Luke Rogers, Tim Spesivy, Sam James",none,50,,5-10,N,NA,,,,8.5,,,1,standard,NA
DE264,2016-05-15T00:00:00Z,D23,"Luke Rogers, Tim Spesivy, Sam James",none,50,,5-10,N,NA,,,,7,,,1,standard,NA
DE266,2016-05-16T00:00:00Z,D11,"Brett Johnson, Tim Spesivy, Sam James",none,25,,5-10,W,NA,,,,11.5,,,1,standard,NA
DE267,2016-05-16T00:00:00Z,D21,"Brett Johnson, Tim Spesivy, Sam James",none,50,,0.1-5,W,NA,,,,8.1,,,1,standard,NA
DE268,2016-05-16T00:00:00Z,D20,"Brett Johnson, Tim Spesivy, Sam James",none,75,,5-10,W,NA,,,,8.5,,,1,standard,"2 Scans: 1: Shoal Bay + Godwin Pt (10 min), 2: Bickley Bay (10 min)"
DE269,2016-05-18T00:00:00Z,D25,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,,0.1-5,SE,NA,,,,6.5,,,1,standard,"First set 06:20 mostly chum fry. Set on dimpling 2 and a single slider event(1) resume search 06:48, second set 06:58-targeted set."
DE271,2016-05-18T00:00:00Z,D26,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,7.5,,,1,standard,"1 single slider seen, nothing else"
DE272,2016-05-18T00:00:00Z,D04,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,,5-10,NW,NA,,,,7,,,1,standard,Resume search 13:05 after first set.
DE274,2016-05-19T00:00:00Z,D08,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,6,,,1,standard,NA
DE275,2016-05-19T00:00:00Z,D24,"Luke Rogers, Sam James, Olivia Gutjahr",none,100,,5-10,W,NA,,,,6,,,1,standard,NA
DE276,2016-05-19T00:00:00Z,D07,"Luke Rogers, Sam James, Olivia Gutjahr",light,100,,0.1-5,N,NA,,,,5,,,1,standard,NA
JE230,2016-05-20T00:00:00Z,J08,"Sean Godwin, Chris Guinchard, Mirko Diaz",none,50,,5-10,SE,NA,,,,NA,,,NA,standard,NA
JE231,2016-05-20T00:00:00Z,J05,"Sean Godwin, Chris Guinchard, Mirko Diaz",none,50,,5-10,SE,NA,,,,NA,,,NA,standard,NA
JE232,2016-05-20T00:00:00Z,J07,"Sean Godwin, Chris Guinchard, Mirko Diaz, Clare Atkinson",none,25,,0.1-5,NW,NA,,,,NA,,,NA,standard,NA
JE233,2016-05-21T00:00:00Z,J06,"Sean Godwin, Chris Guinchard, Clare Atkinson",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,NA
JE234,2016-05-21T00:00:00Z,J07,"Sean Godwin, Chris Guinchard, Clare Atkinson",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,NA
JE235,2016-05-21T00:00:00Z,J04,"Sean Godwin, Chris Guinchard, Clare Atkinson, Mirko Diaz",none,0,,0.1-5,NW,NA,,,,NA,,,NA,standard,"few small cryptic schools, unable to catch"
JE236,2016-05-21T00:00:00Z,J08,"Sean Godwin, Chris Guinchard, Clare Atkinson",none,25,,0.1-5,NW,NA,,,,7.5,,,NA,standard,NA
JE237,2016-05-22T00:00:00Z,J09,"Sean Godwin, Mirko Diaz, Clare Atkinson",none,25,,0,NA,NA,,,,NA,,,NA,standard,forgot Secchi
JE238,2016-05-22T00:00:00Z,J10,"Sean Godwin, Mirko Diaz, Clare Atkinson",none,25,,0,NA,NA,,,,10,,,NA,standard,NA
JE239,2016-05-22T00:00:00Z,J03,"Sean Godwin, Mirko Diaz, Clare Atkinson",none,25,,10-15,NW,NA,,,,NA,,,NA,standard,"Few good schools, bad current and wind. Set twice, difficult condition, no fish, forgot YSI and secchi"
JE240,2016-05-22T00:00:00Z,J02,"Sean Godwin, Mirko Diaz, Clare Atkinson",none,25,,10-15,NW,NA,,,,12,,,NA,standard,NA
JE241,2016-05-22T00:00:00Z,J01,"Sean Godwin, Mirko Diaz, Clare Atkinson",none,50,,5-10,NW,NA,,,,8.5,,,NA,standard,"Bad weather, no fish"
DE277,2016-05-23T00:00:00Z,D09,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,,0,NA,NA,,,,12.3,,,1,standard,YSI did not calibrate this morning- fluctuating readings. Coho neglected and in dry shipper.
DE278,2016-05-23T00:00:00Z,D27,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,100,,5-10,NW,NA,,,,12,,,1,standard,NA
DE279,2016-05-23T00:00:00Z,D22,"Luke Rogers, Olivia Gutjahr, Tim Spesivy",none,25,,10-15,N,NA,,,,10.4,,,1,standard,NA
DE281,2016-05-24T00:00:00Z,D11,"Brett Johnson, Yuliya Kuzmenko, Tim Spesivy",none,50,,0.1-5,NW,NA,,,,14.7,,,1,standard,NA
DE282,2016-05-24T00:00:00Z,D21,"Brett Johnson, Yuliya Kuzmenko, Tim Spesivy",none,75,,0.1-5,NW,NA,,,,13,,,1,standard,NA
DE283,2016-05-24T00:00:00Z,D20,"Brett Johnson, Yuliya Kuzmenko, Tim Spesivy",none,50,,0.1-5,NW,NA,,,,10.5,,,1,standard,NA
DE284,2016-05-26T00:00:00Z,D08,"Luke Rogers, Lauren Portner, Sam James",none,50,,0.1-5,W,NA,,,,7.5,,,1,standard,NA
DE286,2016-05-26T00:00:00Z,D24,"Luke Rogers, Lauren Portner, Sam James",none,100,,0.1-5,NW,NA,,,,7,,,1,standard,NA
DE287,2016-05-26T00:00:00Z,D07,"Luke Rogers, Lauren Portner, Sam James",none,100,,0.1-5,N,NA,,,,4,,,1,standard,NA
JE242,2016-05-26T00:00:00Z,J08,"Sean Godwin, Shannon Mendt, Brett Johnson",none,100,,0.1-5,NW,NA,,,,7,,,1,standard,NA
JE243,2016-05-26T00:00:00Z,J04,"Sean Godwin, Shannon Mendt, Brett Johnson",none,100,,0.1-5,NW,NA,,,,10.5,,,NA,standard,"flow-meter did not rotate, did not retain sample"
JE244,2016-05-26T00:00:00Z,J05,"Sean Godwin, Shannon Mendt, Brett Johnson",none,100,,5-10,NW,NA,,,,10.5,,,NA,standard,NA
DE288,2016-05-27T00:00:00Z,D22,"Luke Rogers, Lauren Portner, Sam James",none,75,,10-15,NW,NA,,,,12,,,1,standard,appr. 2 ml of zooplankton sample was lost
DE289,2016-05-27T00:00:00Z,D27,"Luke Rogers, Lauren Portner, Sam James",none,50,,10-15,NW,NA,,,,14.5,,,1,standard,NA
DE290,2016-05-27T00:00:00Z,D09,"Luke Rogers, Lauren Portner, Sam James",none,75,,5-10,NW,NA,,,,10.5,,,1,standard,"Caught net on bottom, abandoned set to free net."
JE245,2016-05-27T00:00:00Z,J06,"Sean Godwin, Brianna Knowles, Brett Johnson",none,75,,0.1-5,NW,NA,,,,8.5,,,1,standard,NA
JE246,2016-05-27T00:00:00Z,J07,"Sean Godwin, Brianna Knowles, Brett Johnson",none,50,,5-10,NW,NA,,,,8,,,1,standard,NA
JE247,2016-05-27T00:00:00Z,J10,"Sean Godwin, Brianna Knowles, Brett Johnson",light,100,,0.1-5,NW,NA,,,,10.5,,,1,standard,NA
JE248,2016-05-27T00:00:00Z,J09,"Sean Godwin, Brianna Knowles, Brett Johnson, Jack Goldman",light,100,,0,NA,NA,,,,7.5,,,1,standard,NA
JE249,2016-05-27T00:00:00Z,J01,"Sean Godwin, Brianna Knowles, Brett Johnson",light,100,,0.1-5,NW,NA,,,,8.5,,,1,standard,NA
JE250,2016-05-28T00:00:00Z,J02,"Brett Johnson, Shannon Mendt, Brianna Knowles",light,100,,0,NA,NA,,,,10,,,1,standard,No fish on first set
JE251,2016-05-28T00:00:00Z,J03,"Brett Johnson, Shannon Mendt, Brianna Knowles, Jack Goldman",none,25,,0.1-5,SE,NA,,,,8.5,,,1,standard,NA
DE292,2016-06-01T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Mirko Diaz",none,100,,0.1-5,NW,NA,,,,11.5,,,1,standard,NA
DE293,2016-06-01T00:00:00Z,D27,"Brett Johnson, Luke Rogers, Mirko Diaz",none,50,,0.1-5,NW,NA,,,,14,,,1,standard,Starting to use 64 um sieved filter for zooplankton preservation
DE294,2016-06-01T00:00:00Z,D22,"Brett Johnson, Luke Rogers, Mirko Diaz",none,100,,0.1-5,NW,NA,,,,15,,,1,standard,First dayaltering search time method. First day with altered set/site-wide surface activity
JE252,2016-06-01T00:00:00Z,J02,"Chris Guinchard, Lauren Portner, Dylan Smyth",none,75,,0,NA,NA,,,,NA,,,1,standard,Secchi left onboard Madrona
JE253,2016-06-01T00:00:00Z,J01,"Chris Guinchard, Lauren Portner, Dylan Smyth",none,100,,0.1-5,N,NA,,,,8.5,,,1,standard,Morts due to misidentification
DE295,2016-06-02T00:00:00Z,D11,"Brett Johnson, Tim Spesivy, Sam James",none,75,,0,NA,NA,,,,13.5,,,1,standard,NA
DE296,2016-06-02T00:00:00Z,D21,"Brett Johnson, Tim Spesivy, Sam James",none,75,,0,NA,NA,,,,9,,,1,standard,NA
DE297,2016-06-02T00:00:00Z,D20,"Brett Johnson, Tim Spesivy, Sam James",light,100,,0.1-5,SE,NA,,,,8.5,,,1,standard,NA
JE254,2016-06-02T00:00:00Z,J10,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,50,,0.1-5,SE,NA,,,,8.5,,,1,standard,NA
JE255,2016-06-02T00:00:00Z,J09,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,50,,5-10,S,NA,,,,6,,,1,standard,Couldn't locate whatman paper for JS00541-JS00660
JE256,2016-06-02T00:00:00Z,J08,"Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,,5-10,SE,NA,,,,10,,,1,standard,NA
DE298,2016-06-03T00:00:00Z,D08,"Luke Rogers, Sam James, Mirko Diaz",none,100,,0.1-5,NE,NA,,,,8,,,1,standard,NA
DE299,2016-06-03T00:00:00Z,D24,"Luke Rogers, Sam James, Mirko Diaz",none,100,,0.1-5,NE,NA,,,,9.8,,,1,standard,NA
DE300,2016-06-03T00:00:00Z,D07,"Luke Rogers, Sam James, Mirko Diaz",none,100,,0.1-5,N,NA,,,,9.3,,,1,standard,NA
JE257,2016-06-03T00:00:00Z,J05,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,,5-10,SE,NA,,,,10,,,1,standard,NA
JE258,2016-06-03T00:00:00Z,J07,"Chris Guinchard, Lauren Portner, Dylan Smyth, Olivia Gutjahr",none,100,,5-10,SE,NA,,,,12,,,1,standard,NA
JE259,2016-06-04T00:00:00Z,J06,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,,0.1-5,SE,NA,,,,10.5,,,1,standard,NA
JE260,2016-06-04T00:00:00Z,J04,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,50,,10-15,NW,NA,,,,10.5,,,1,standard,"no fish, stopped for weather"
JE261,2016-06-04T00:00:00Z,J03,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr",none,0,,5-10,NW,NA,,,,12,,,1,standard,NA
DE301,2016-06-07T00:00:00Z,D09,"Brett Johnson, Sam James, Luke Rogers, Mirko Diaz",none,25,,0.1-5,NW,NA,,,,11.5,,,1,standard,"Set concurrent with Chrys Set (Nordic Queen), Lenora set (Beach Seine 1), and Stephane Transects (Pellesi)."
DE302,2016-06-07T00:00:00Z,D22,"Luke Rogers, Sam James, Mirko Diaz",none,0,,5-10,N,NA,,,,12.5,,,1,standard,NA
DE303,2016-06-08T00:00:00Z,D11,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,100,,0.1-5,W,NA,,,,13,,,2,standard,NA
DE304,2016-06-08T00:00:00Z,D21,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,75,,0.1-5,SW,NA,,,,14.5,,,2,standard,NA
DE305,2016-06-08T00:00:00Z,D20,"Luke Rogers, Tim Spesivy, Shannon Mendt",none,100,,0.1-5,NW,NA,,,,8.5,,,2,standard,No fish in first set.
DE307,2016-06-09T00:00:00Z,D08,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,100,,0.1-5,NW,NA,,,,6.5,,,2,standard,NA
DE309,2016-06-09T00:00:00Z,D04,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,25,,10-15,SE,NA,,,,5.5,,,2,standard,High wind and swell
DE308,2016-06-09T00:00:00Z,D07,"Brett Johnson, Tim Spesivy, Shannon Mendt",none,100,,0.1-5,S,NA,,,,4.5,,,2,standard,NA
JE262,2016-06-09T00:00:00Z,J09,"Lauren Portner, Brianna Knowles, Sam James",none,0,,0.1-5,NW,NA,,,,11.5,,,1,standard,NA
JE263,2016-06-09T00:00:00Z,J10,"Lauren Portner, Brianna Knowles, Sam James",moderate,100,,0.1-5,SE,NA,,,,13,,,1,standard,NA
JE264,2016-06-09T00:00:00Z,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,,0.1-5,NW,NA,,,,11,,,1,standard,NA
JE265,2016-06-10T00:00:00Z,J01,"Lauren Portner, Sam James, Clare Atkinson",none,100,,0.1-5,NE,NA,,,,10.5,,,1,standard,NA
JE266,2016-06-10T00:00:00Z,J03,"Lauren Portner, Sam James, Clare Atkinson",none,100,,5-10,NW,NA,,,,10.5,,,1,standard,NA
JE267,2016-06-10T00:00:00Z,J04,"Lauren Portner, Sam James, Clare Atkinson",none,100,,0.1-5,SE,NA,,,,6,,,1,standard,NA
JE268,2016-06-10T00:00:00Z,J08,"Lauren Portner, Sam James, Clare Atkinson, Melissa Orobko",moderate,100,,0,NA,NA,,,,10.5,,,1,standard,NA
DE310,2016-06-11T00:00:00Z,D25,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",light,100,,0,NA,NA,,,,5.5,,,2,standard,NA
DE312,2016-06-11T00:00:00Z,D26,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,100,,0.1-5,N,NA,,,,7.5,,,2,standard,NA
DE313,2016-06-11T00:00:00Z,D04,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,100,,0.1-5,N,NA,,,,5.3,,,2,standard,NA
JE269,2016-06-11T00:00:00Z,J06,"Lauren Portner, Sam James, Brianna Knowles",none,100,,5-10,NW,NA,,,,8,,,1,standard,NA
JE270,2016-06-11T00:00:00Z,J07,"Sam James, Clare Atkinson, Brianna Knowles",none,100,,5-10,NW,NA,,,,12.5,,,1,standard,NA
JE271,2016-06-11T00:00:00Z,J05,"Sam James, Clare Atkinson, Brianna Knowles, Melissa Orobko",none,100,,0.1-5,NW,NA,,,,10,,,3,standard,NA
DE314,2016-06-13T00:00:00Z,D20,"Luke Rogers, Brett Johnson, Brianna Knowles",none,100,,0.1-5,W,NA,,,,11,,,1,standard,NA
DE315,2016-06-13T00:00:00Z,D21,"Luke Rogers, Brett Johnson, Brianna Knowles",none,100,,0.1-5,NE,NA,,,,11,,,2,standard,NA
DE316,2016-06-13T00:00:00Z,D11,"Luke Rogers, Brett Johnson, Brianna Knowles",light,100,,0.1-5,NW,NA,,,,11.5,,,1,standard,NA
DE317,2016-06-14T00:00:00Z,D09,"Luke Rogers, Brianna Knowles, Sam James",NA,NA,,NA,NA,NA,,,,NA,,,NA,standard,random blind set thus no other data collected
DE320,2016-06-14T00:00:00Z,D22,"Luke Rogers, Brianna Knowles, Sam James",none,25,,0.1-5,SE,NA,,,,11,,,1,standard,NA
DE321,2016-06-14T00:00:00Z,D27,"Luke Rogers, Brianna Knowles, Sam James",none,100,,0.1-5,SE,NA,,,,12.5,,,1,standard,NA
DE322,2016-06-14T00:00:00Z,D09,"Luke Rogers, Brianna Knowles, Sam James",none,50,,0.1-5,S,NA,,,,11,,,1,standard,"3 random sets conducted over DFO accoustic moorings. 1) 06:34 @ 50.305971N, 125.334369W - Dimpling observed but no fish in net. 2) 06:59 @ same as 1st set - some dimpling observed, no fish in net. 3) 07:40 @ western mooring. No surface activity observed, no fish."
DE323,2016-06-16T00:00:00Z,D08,"Sam James, Kate Holmes, Luke Rogers",none,25,,0,NA,NA,,,,11,,,2,standard,"Sampling with DFO. Chrys Neville/Nordic Queen first set time: 06:33. One splash and one dimple ovserved, but not deemed 'settable school'. No other surface activity observed in area. DFO also reported minimal fish in their catch, almost no sockeye."
DE325,2016-06-16T00:00:00Z,D24,"Sam James, Kate Holmes, Luke Rogers",none,25,,0,NA,NA,,,,11.5,,,2,standard,"Sparse splashing, no fish."
DE327,2016-06-16T00:00:00Z,D07,"Sam James, Kate Holmes, Luke Rogers",none,25,,0.1-5,S,NA,,,,8.5,,,1,standard,NA
JE272,2016-06-17T00:00:00Z,J02,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,75,,0.1-5,NW,NA,,,,12,,,1,standard,NA
JE273,2016-06-17T00:00:00Z,J01,"Mirko Diaz, Chris Guinchard, Olivia Gutjahr",none,25,,5-10,NW,NA,,,,NA,,,1,standard,NA
JE274,2016-06-18T00:00:00Z,J09,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,50,,0.1-5,NW,NA,,,,8.5,,,1,standard,NA
JE275,2016-06-18T00:00:00Z,J10,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,,0.1-5,NW,NA,,,,9.5,,,1,standard,No setable fish. Called it after 1 hour of searching.
JE276,2016-06-18T00:00:00Z,J03,"Stephanie Peacock, Chris Guinchard, Dylan Smyth, Mirko Diaz",none,100,,0.1-5,NW,NA,,,,7.5,,,1,standard,NA
JE277,2016-06-19T00:00:00Z,J04,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Andrew Bateman",none,100,,0.1-5,NW,NA,,,,8,,,1,standard,"Searched for 1 hour and 40 minutes, dimpling seen at the end of survey turned out to be perch."
JE278,2016-06-19T00:00:00Z,J08,"Chris Guinchard, Olivia Gutjahr, Stephanie Peacock, Dylan Smyth",none,100,,0.1-5,NW,NA,,,,7,,,2,standard,Three seperate sets no sockeye. No fish collected.
JE281,2016-06-19T00:00:00Z,J05,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,,5-10,NW,NA,,,,10.5,,,3,standard,NA
JE282,2016-06-19T00:00:00Z,J06,"Dylan Smyth, Chris Guinchard, Olivia Gutjahr, Stephanie Peacock",none,75,,5-10,NW,NA,,,,11,,,1,standard,NA
JE283,2016-06-20T00:00:00Z,J07,"Dylan Smyth, Stephanie Peacock, Mirko Diaz, Olivia Guinchard",none,0,,0,NA,NA,,,,12.5,,,1,standard,NA
DE329,2016-06-21T00:00:00Z,D09,"Brett Johnson, Brianna Knowles, Sam James",none,25,,0,NA,NA,,,,13,,,3,standard,"DFO set at 09:30. No fish in our first set but large school observed. 3 CTD drops total: 1 practice, 1 @ oceanography site (65m), 1 @ fish site (10m)"
DE331,2016-06-21T00:00:00Z,D22,"Brett Johnson, Brianna Knowles, Sam James",none,25,,0.1-5,NW,NA,,,,10,,,3,standard,On site for 2 hours. Only 1 successful set conducted
DE334,2016-06-21T00:00:00Z,D27,"Brett Johnson, Brianna Knowles, Sam James",none,100,,10-15,SE,NA,,,,12,,,3,standard,NA
DE335,2016-06-22T00:00:00Z,D21,"Luke Rogers, Tim Spesivy, Brianna Knowles",none,100,,0,NA,NA,,,,11.5,,,3,standard,NA
DE337,2016-06-22T00:00:00Z,D28,"Luke Rogers, Tim Spesivy, Brianna Knowles",none,100,,0.1-5,S,NA,,,,13,,,3,standard,DFO set at 10:44 - Cameron & Julia report zero sockeye in set. 1st set 10:52 on one aggressive slider. Suspect coho
DE338,2016-06-22T00:00:00Z,D20,"Luke Rogers, Tim Spesivy, Brianna Knowles",none,100,,0.1-5,N,NA,,,,9,,,3,standard,NA
DE340,2016-06-23T00:00:00Z,D08,"Sam James, Tim Spesivy, Luke Rogers",moderate,100,,0.1-5,NW,NA,,,,6.5,,,3,standard,NA
DE341,2016-06-23T00:00:00Z,D24,"Sam James, Tim Spesivy, Luke Rogers",moderate,100,,0.1-5,S,NA,,,,5,,,3,standard,NA
DE339,2016-06-23T00:00:00Z,D07,"Sam James, Tim Spesivy, Luke Rogers",moderate,100,,0.1-5,N,NA,,,,5,,,3,standard,NA
JE284,2016-06-23T00:00:00Z,J09,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,,0,NA,NA,,,,10,,,1,standard,NA
JE285,2016-06-23T00:00:00Z,J10,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,,0,NA,NA,,,,7.5,,,1,standard,NA
JE286,2016-06-23T00:00:00Z,J03,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,,0.1-5,NE,NA,,,,9,,,1,standard,NA
DE342,2016-06-24T00:00:00Z,D25,"Brianna Knowles, Natalie Mahara, Luke Rogers",light,100,,0.1-5,NW,NA,,,,6.5,,,1,standard,"Natalie asks that we write ""formalin"" on pet jar labels. CTD times stored on IPAD but IPAD touch screen not responding"
DE343,2016-06-24T00:00:00Z,D26,"Brianna Knowles, Natalie Mahara, Luke Rogers",none,75,,0.1-5,N,NA,,,,7.5,,,1,standard,"Ipad not working. Coordinates taken from phone in degree, minutes, seconds)"
DE344,2016-06-24T00:00:00Z,D04,"Brianna Knowles, Natalie Mahara, Luke Rogers",none,100,,0.1-5,S,NA,,,,6.5,,,1,standard,"1st set no fish, interupted oceanography to set. Crafty fish, very skittish. Gone Quickly. Ipad not working and coordinates were taken off phne in degree decimal minutes. 2nd set: after leaving the site."
JE287,2016-06-24T00:00:00Z,J01,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",light,100,,0.1-5,NW,NA,,,,9,,,1,standard,NA
JE288,2016-06-24T00:00:00Z,J02,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",moderate,100,,0,NA,NA,,,,8,,,1,standard,"Other activity in area, but no distinct sockeye. Difficult catching consditions, so kept school. Herring was small (~6cm) and dead when net was brought in."
JE289,2016-06-24T00:00:00Z,J04,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,,0.1-5,SW,NA,,,,8.5,,,1,standard,NA
JE290,2016-06-24T00:00:00Z,J08,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,,0.1-5,NW,NA,,,,9.5,,,1,standard,NA
JE291,2016-06-25T00:00:00Z,J06,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,,0.1-5,NW,NA,,,,10.5,,,1,standard,NA
JE292,2016-06-25T00:00:00Z,J07,"Sean Godwin, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,,5-10,NW,NA,,,,11.5,,,1,standard,NA
JE293,2016-06-25T00:00:00Z,J05,"Andrew Bateman, Shannon Mendt, Clare Atkinson, Fiona Francis",none,100,,0.1-5,NW,NA,,,,12,,,1,standard,NA
DE345,2016-06-28T00:00:00Z,D24,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,0,,0.1-5,E,NA,,,,6.5,,,2,standard,No CTD today due to malfunction
DE346,2016-06-28T00:00:00Z,D08,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,0,,0,NA,NA,,,,5.5,,,2,standard,No CTD today due to malfunction
DE347,2016-06-28T00:00:00Z,D07,"Luke Rogers, Tim Spesivy, Yuliya Kuzmenko",none,0,,0.1-5,SE,NA,,,,5.3,,,2,standard,No CTD today due to malfunction
DE348,2016-06-29T00:00:00Z,D27,"Luke Rogers, Brett Johnson, Sam James, Grant Callegari",none,0,,5-10,NW,NA,,,,10.8,,,2,standard,For site-wide poppers: 2 single pops in 2 separate locations.
DE349,2016-06-29T00:00:00Z,D22,"Luke Rogers, Brett Johnson, Sam James, Grant Callegari",none,0,,0.1-5,NW,NA,,,,10,,,2,standard,"Search paused at 07:19, continued at 07:41."
DE350,2016-06-29T00:00:00Z,D09,"Luke Rogers, Brett Johnson, Sam James, Grant Callegari",none,0,,0.1-5,W,NA,,,,11.5,,,2,standard,"Set 1 with DFO. DFO set at 09:22, Sloop Jo set at 09:24. Random set, no fish."
DE352,2016-06-30T00:00:00Z,D21,"Sam James, Luke Rogers, Brianna Knowles",none,100,,0.1-5,SE,NA,,,,10.5,,,2,standard,NA
DE353,2016-06-30T00:00:00Z,D11,"Sam James, Luke Rogers, Brianna Knowles",none,0,,5-10,W,NA,,,,11.5,,,2,standard,Fucus caught on line for zoop tow. May have affected flowmeter.
DE354,2016-06-30T00:00:00Z,D28,"Sam James, Luke Rogers, Brianna Knowles",none,75,,0.1-5,W,NA,,,,11.5,,,2,standard,"DFO may have sampled in Knox Bay between 10:30-11, but couldn't make contact. Saw them pass through JS. No fish observed so no set conducted."
DE355,2016-06-30T00:00:00Z,D20,"Sam James, Luke Rogers, Brianna Knowles",none,75,,0.1-5,NE,NA,,,,9.5,,,2,standard,"Search paused at 14:51, continued at 15:08."
JE294,2016-07-04T00:00:00Z,J02,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,6,,,1,standard,NA
JE295,2016-07-04T00:00:00Z,J01,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,75,,0.1-5,N,NA,,,,8,,,1,standard,NA
JE296,2016-07-04T00:00:00Z,J03,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,,0.1-5,N,NA,,,,9,,,1,standard,NA
JE297,2016-07-04T00:00:00Z,J10,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",light,100,,0.1-5,N,NA,,,,10,,,1,standard,NA
JE298,2016-07-04T00:00:00Z,J09,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,50,,0.1-5,NW,NA,,,,9,,,1,standard,NA
DE356,2016-07-05T00:00:00Z,D08,"Sam James, Luke Rogers, Tim Spesivy",light,100,,0.1-5,S,NA,,,,4,,,3,standard,NA
DE357,2016-07-05T00:00:00Z,D24,"Sam James, Luke Rogers, Tim Spesivy",light,100,,0.1-5,NW,NA,,,,8.5,,,3,standard,NA
DE359,2016-07-05T00:00:00Z,D07,"Sam James, Luke Rogers, Tim Spesivy",none,100,,0.1-5,N,NA,,,,5.5,,,3,standard,NA
JE299,2016-07-05T00:00:00Z,J04,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,10,,,1,standard,NA
JE300,2016-07-05T00:00:00Z,J08,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,10.5,,,1,standard,NA
JE301,2016-07-05T00:00:00Z,J05,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,100,,0.1-5,NW,NA,,,,11,,,1,standard,NA
JE302,2016-07-05T00:00:00Z,J07,"Lauren Portner, Dylan Smyth, Mirko Diaz, Olivia Gutjahr",none,25,,5-10,N,NA,,,,12.5,,,1,standard,NA
DE360,2016-07-06T00:00:00Z,D27,"Brett Johnson, Luke Rogers, Sam James",none,75,,0.1-5,SE,NA,,,,9.5,,,3,standard,NA
DE361,2016-07-06T00:00:00Z,D09,"Brett Johnson, Luke Rogers, Sam James",none,25,,0.1-5,S,NA,,,,10.5,,,3,standard,re set because there was lots of surface activity elsewhere
