seine_id,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_quality_log
JE109N2,JE109,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE109N1,JE109,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE109N3,JE109,3,targeted,50.55787,-126.73532,12:35:00,0,NA,NA,NA,yes,30,1200,0,0,10,20,0,0,0,0,NA,NA,SEMSP,NA,NA
JE110N1,JE110,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE110N2,JE110,2,targeted,50.60101,-126.70394,06:25:00,1,NA,NA,NA,yes,30,400,0,0,7,7,1,1,0,0,NA,NA,SEMSP,NA,NA
JE112N1,JE112,1,targeted,50.47696,-126.0273,14:00:00,5,NA,NA,NA,yes,30,400,0,0,2,2,0,0,0,0,NA,NA,SEMSP,NA,NA
JE113N1,JE113,1,targeted,50.49853,-126.21348,05:40:00,1,NA,NA,NA,yes,30,300,0,0,10,150,0,0,4,4,NA,NA,SEMSP,NA,NA
JE114N1,JE114,1,targeted,50.52363,-126.39046,09:50:00,70,NA,NA,NA,yes,30,800,2,2,10,50,4,4,0,0,NA,NA,SEMSP,NA,NA
JE115N1,JE115,1,targeted,50.48103,-126.41291,13:00:00,25,NA,NA,NA,yes,30,40,0,0,10,15,1,1,3,3,NA,NA,SEMSP,NA,NA
JE116N1,JE116,1,targeted,50.45622,-126.11838,05:45:00,1,NA,NA,NA,yes,30,1000,0,0,10,200,1,1,5,5,NA,NA,SEMSP,"unknown salmonid bycatch not sockeye, chum, pink, coho, or chinook",NA
JE117N1,JE117,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE117N2,JE117,2,targeted,50.54672,-126.67256,09:35:00,1,NA,NA,NA,yes,30,1000,0,0,10,30,1,1,0,0,NA,NA,SEMSP,NA,NA
JE118N1,JE118,1,targeted,50.53989,-126.78256,12:55:00,2,NA,NA,NA,yes,30,1500,1,1,10,100,0,0,1,1,NA,NA,SEMSP,NA,NA
JE119N1,JE119,1,targeted,50.55951,-126.75326,06:00:00,40,NA,NA,NA,yes,30,100,0,0,10,30,10,20,0,0,NA,NA,SEMSP,NA,NA
JE122N1,JE122,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE122N2,JE122,2,targeted,50.53957,-126.7781,13:15:00,10,NA,NA,NA,yes,30,2000,0,0,10,200,6,10,2,3,NA,NA,SEMSP,small hole in the bunt. Lots of fish escaped. May have been more herring and coho originally. School > 2000,NA
JE123N2,JE123,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE123N1,JE123,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE123N3,JE123,3,targeted,50.57078,-126.70066,05:35:00,70,NA,NA,NA,yes,30,1000,0,0,10,200,2,10,1,10,NA,NA,SEMSP,NA,NA
JE126N1,JE126,1,targeted,50.4838,-126.01069,06:55:00,85,NA,NA,NA,yes,30,40,0,0,10,200,1,1,6,10,NA,NA,SEMSP,NA,NA
JE127N1,JE127,1,targeted,NA,NA,11:30:00,150,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"one net set, no fish caught",NA
JE128N1,JE128,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE128N2,JE128,2,targeted,50.50733,-126.24336,06:30:00,45,NA,NA,NA,yes,30,300,0,0,10,300,1,1,0,0,NA,NA,SEMSP,NA,NA
JE129N2,JE129,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE129N1,JE129,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE129N3,JE129,3,targeted,50.45679,-126.16458,09:25:00,60,NA,NA,NA,yes,30,600,0,0,10,400,4,4,5,5,NA,NA,SEMSP,NA,NA
JE131N1,JE131,1,targeted,50.48405,-126.3987,15:05:00,5,NA,NA,NA,yes,30,1000,1,10,10,300,1,1,10,20,NA,NA,SEMSP,NA,NA
JE132N1,JE132,1,targeted,50.52152,-126.40028,06:45:00,90,NA,NA,NA,yes,30,100,0,0,10,200,0,0,3,3,NA,NA,SEMSP,NA,NA
JE133N1,JE133,1,targeted,50.54605,-126.66218,09:45:00,30,NA,NA,NA,yes,30,400,0,0,10,200,0,0,10,20,NA,NA,SEMSP,NA,NA
JE134N1,JE134,1,targeted,50.53808,-126.77494,12:30:00,15,NA,NA,NA,yes,30,400,0,0,10,100,1,1,0,0,NA,NA,SEMSP,NA,NA
JE136N1,JE136,1,targeted,50.60051,-126.70319,05:30:00,10,NA,NA,NA,yes,30,400,0,0,5,10,0,0,0,0,NA,NA,SEMSP,NA,NA
JE137N1,JE137,1,targeted,50.57871,-126.72129,07:40:00,110,NA,NA,NA,yes,25,25,1,1,10,300,5,5,1,1,NA,NA,SEMSP,NA,NA
JE138N1,JE138,1,targeted,50.55853,-126.73145,12:30:00,15,NA,NA,NA,yes,30,300,2,10,10,100,4,4,0,0,NA,NA,SEMSP,NA,NA
JE139N1,JE139,1,targeted,50.50763,-126.24218,05:20:00,25,NA,NA,NA,yes,30,200,0,0,10,600,3,5,0,0,NA,NA,SEMSP,NA,NA
JE140N1,JE140,1,targeted,50.45649,-126.16619,08:25:00,25,NA,NA,NA,yes,30,500,2,10,10,500,0,0,5,5,NA,NA,SEMSP,NA,NA
JE141N1,JE141,1,targeted,NA,NA,11:00:00,20,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,snagged net on bottom- no fish. strong current dragged us into the shallows,NA
JE142N1,JE142,1,targeted,50.48189,-126.01128,06:15:00,75,NA,NA,NA,yes,30,100,0,0,10,100,0,0,3,3,NA,NA,SEMSP,NA,NA
JE143N1,JE143,1,targeted,50.48072,-126.40915,10:15:00,0,NA,NA,NA,yes,30,15000,0,0,10,2000,0,0,0,1,NA,NA,SEMSP,"could not find herring again because too many fish; unsure of herring, pink, and coho numbers because too many fish",NA
JE145N1,JE145,1,targeted,50.53944,-126.78254,14:55:00,1,NA,NA,NA,yes,30,100,0,0,10,200,0,0,5,5,NA,NA,SEMSP,NA,NA
JE146N1,JE146,1,targeted,50.52232,-126.39556,06:30:00,30,NA,NA,NA,yes,30,300,0,0,10,500,0,0,2,2,NA,NA,SEMSP,"labeled CU5 is actually CU4; CU6 is CU5; CU7 is CU6; CU8 is CU7; CU9 is CU8, CU10 is CU9, CU4 is CU10",NA
JE147N1,JE147,1,targeted,50.54216,-126.63511,10:00:00,50,NA,NA,NA,yes,30,200,7,7,10,300,0,0,10,15,NA,NA,SEMSP,31 Sockeye taken by accident. One possibly without label,NA
JE148N2,JE148,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE148N1,JE148,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE148N3,JE148,3,targeted,50.5956,-126.69022,13:40:00,50,NA,NA,NA,yes,30,300,1,1,10,300,6,6,0,0,NA,NA,SEMSP,"CO-03, CO-05, CO-06 did not have white-tipped anal fin. Probably a chinook, but no black gums. Not chum, pink or sockeye. Check species ID in lab.",NA
JE149N1,JE149,1,targeted,50.55855,-126.73248,05:25:00,5,NA,NA,NA,yes,30,300,0,0,10,200,1,1,0,0,NA,NA,SEMSP,NA,NA
JE150N1,JE150,1,targeted,50.56784,-126.69728,08:20:00,2,NA,NA,NA,yes,30,1000,3,3,10,400,3,3,2,2,NA,NA,SEMSP,NA,NA
JE152N1,JE152,1,targeted,50.45987,-126.16961,06:20:00,20,NA,NA,NA,yes,30,100,3,3,10,100,0,0,0,0,NA,NA,SEMSP,NA,NA
JE153N1,JE153,1,targeted,NA,NA,08:25:00,10,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE154N1,JE154,1,targeted,50.47794,-126.02803,05:05:00,5,NA,NA,NA,yes,30,100,0,0,10,200,4,4,2,2,NA,NA,SEMSP,"CO-03 might be a chinook, make sure to check ID in lab",NA
JE155N1,JE155,1,targeted,50.49983,-126.20581,07:45:00,10,NA,NA,NA,yes,30,300,0,0,10,300,1,1,0,0,NA,NA,SEMSP,NA,NA
JE157N1,JE157,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE157N2,JE157,2,targeted,50.47923,-126.41485,11:00:00,1,NA,NA,NA,yes,30,200,3,3,10,4000,0,0,0,1,NA,NA,SEMSP,"Too many fish to say that there wer no other herring, coho, or pink. Definitely missed one herring that could not be found again in net.",NA
JE159N1,JE159,1,targeted,50.539,-126.7781,14:35:00,1,NA,NA,NA,yes,29,400,10,30,10,600,1,1,0,0,NA,NA,SEMSP,NA,NA
JE160N1,JE160,1,targeted,50.52411,-126.39107,06:05:00,20,NA,NA,NA,yes,30,300,2,2,10,300,1,1,2,3,NA,NA,SEMSP,"3 herring in the net, but only took 2 because one jumped out of  milk jug",NA
JE161N1,JE161,1,targeted,50.54418,-126.63202,10:20:00,45,NA,NA,NA,yes,30,200,1,1,10,200,0,0,2,3,NA,NA,SEMSP,"3 herring in net, only took 2, one jumped out of net; all sockeye from this site were labeled 20150508 instead of 20150608, mistake caught after fish dewar- made note on group labels about this for both bundles of 15 sockeye for this site",NA
JE162N1,JE162,1,targeted,50.57687,-126.72184,13:34:00,30,NA,NA,NA,yes,30,200,10,30,10,300,3,3,0,0,NA,NA,SEMSP,NA,NA
JE163N1,JE163,1,targeted,50.59537,-126.69062,07:00:00,45,NA,NA,NA,yes,30,200,0,0,10,200,7,7,2,2,NA,NA,SEMSP,NA,NA
JE165N1,JE165,1,targeted,50.50008,-126.20937,07:12:00,15,NA,NA,NA,yes,30,500,10,20,10,500,0,0,3,5,NA,NA,SEMSP,"5 herring in net, only took 3, 2 escaped when releasing sockeye, pink & chum",NA
JE166N1,JE166,1,targeted,50.45951,-126.16958,11:45:00,1,NA,NA,NA,yes,30,2000,4,50,10,4000,0,0,10,60,NA,NA,SEMSP,"saw 1 coho in net, never saw it again with all the other fish; difficult to sort through school to find other pinks",NA
JE168N1,JE168,1,targeted,50.47959,-126.02629,05:37:00,10,NA,NA,NA,yes,4,4,0,0,10,50,1,1,10,11,NA,NA,SEMSP,NA,NA
JE171N1,JE171,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE171N2,JE171,2,targeted,50.53988,-126.78291,11:50:00,0,NA,NA,NA,yes,30,1000,0,0,10,900,6,6,0,0,NA,NA,SEMSP,approx 50/1000 sockeye had lesions ; total aprox 2000; saw 3 or 4 lesioned chum (photos on marks phone - no yellow around mouth),NA
JE172N3,JE172,3,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE172N2,JE172,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE172N1,JE172,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE172N4,JE172,4,targeted,50.47679,-126.02843,08:50:00,5,NA,NA,NA,yes,30,600,10,30,10,600,0,0,1,1,NA,NA,SEMSP,"one fish discarded because ID unsure.  Had both chum and sockeye characteristics.  Not pink, coho, or chinook.",NA
JE173N1,JE173,1,targeted,50.45698,-126.16944,11:20:00,3,NA,NA,NA,yes,30,1000,7,7,10,3000,0,0,10,20,NA,NA,SEMSP,NA,NA
JE174N1,JE174,1,targeted,50.49881,-126.21349,14:05:00,10,NA,NA,NA,yes,30,300,2,2,10,700,0,0,0,0,NA,NA,SEMSP,NA,NA
JE175N1,JE175,1,targeted,50.52618,-126.38632,05:20:00,5,NA,NA,NA,yes,7,7,0,0,10,1000,0,0,0,0,NA,NA,SEMSP,NA,NA
JE176N1,JE176,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE176N2,JE176,2,targeted,50.48035,-126.41265,07:50:00,0,NA,NA,NA,yes,30,100,10,60,10,1000,0,0,0,1,NA,NA,SEMSP,NA,NA
JE177N1,JE177,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE177N2,JE177,2,targeted,50.54719,-126.67487,11:30:00,4,NA,NA,NA,yes,30,100,0,0,10,500,0,0,0,0,NA,NA,SEMSP,"Number taken and total in set not recorded for herring, coho, and pink. Seans fault for not checking. Make sure to record in lab later (or from group labels in -80",NA
JE178N1,JE178,1,targeted,50.55792,-126.73617,14:00:00,5,NA,NA,NA,yes,30,300,10,40,10,500,1,1,6,6,NA,NA,SEMSP,NA,NA
JE179N1,JE179,1,targeted,50.58185,-126.71983,06:12:00,66,NA,NA,NA,yes,30,100,10,200,10,200,0,0,0,0,NA,NA,SEMSP,NA,NA
JE180N1,JE180,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE180N2,JE180,2,targeted,50.59549,-126.69036,08:30:00,30,NA,NA,NA,yes,6,6,10,200,10,400,2,3,1,1,NA,NA,SEMSP,NA,NA
JE181N1,JE181,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE181N2,JE181,2,targeted,50.54327,-126.81252,15:30:00,60,NA,NA,NA,yes,30,700,9,200,10,1500,8,8,10,20,NA,NA,SEMSP,NA,NA
JE182N1,JE182,1,targeted,50.52491,-126.38617,06:02:00,3,NA,NA,NA,yes,3,3,10,50,10,300,0,0,0,0,NA,NA,SEMSP,NA,NA
JE183N1,JE183,1,targeted,50.47943,-126.41631,07:51:00,0,NA,NA,NA,yes,30,35,4,4,10,100,0,0,2,2,NA,NA,SEMSP,NA,NA
JE184N1,JE184,1,targeted,50.5463,-126.66727,11:50:00,2,NA,NA,NA,yes,3,3,10,80,10,500,0,0,10,20,NA,NA,SEMSP,NA,NA
JE185N1,JE185,1,targeted,50.47909,-126.02584,05:35:00,3,NA,NA,NA,yes,20,20,2,2,10,300,0,0,0,0,NA,NA,SEMSP,NA,NA
JE186N1,JE186,1,targeted,50.45747,-126.16879,08:47:00,0,NA,NA,NA,yes,30,300,1,2,10,3000,0,1,0,0,NA,NA,SEMSP,"So many fish in net - unsure of true numbers for herring, coho, pink. Saw one pink & coho and never saw again.",NA
JE187N1,JE187,1,targeted,50.49921,-126.20961,11:15:00,10,NA,NA,NA,yes,17,17,10,20,10,300,0,0,0,0,NA,NA,SEMSP,NA,NA
JE188N1,JE188,1,targeted,50.58086,-126.72272,13:23:00,10,NA,NA,NA,yes,4,4,10,200,10,6000,0,0,4,10,NA,NA,SEMSP,Too many fish to sort through - lost herring in amongst other fish,NA
JE189N1,JE189,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE189N2,JE189,2,targeted,50.54362,-126.81951,06:35:00,1,NA,NA,NA,yes,30,200,10,50,10,1000,0,0,1,1,NA,NA,SEMSP,NA,NA
JE190N1,JE190,1,targeted,50.55814,-126.73386,09:51:00,1,NA,NA,NA,yes,30,200,10,20,10,400,0,0,8,8,NA,NA,SEMSP,NA,NA
JE191N1,JE191,1,targeted,50.60263,-126.70188,14:19:00,1,NA,NA,NA,yes,30,50,10,100,10,200,1,1,6,6,NA,NA,SEMSP,NA,NA
JE192N1,JE192,1,targeted,50.5194,-126.40831,06:20:00,2,NA,NA,NA,yes,30,30,10,200,10,300,0,0,4,4,NA,NA,SEMSP,NA,NA
JE193N1,JE193,1,targeted,50.48001,-126.41469,09:21:00,0,NA,NA,NA,yes,5,5,10,100,10,200,0,0,0,0,NA,NA,SEMSP,NA,NA
JE195N1,JE195,1,targeted,50.45804,-126.16997,15:30:00,4,NA,NA,NA,yes,24,24,10,50,10,250,0,0,0,0,NA,NA,SEMSP,NA,NA
JE196N1,JE196,1,targeted,50.4763,-126.02838,05:55:00,0,NA,NA,NA,yes,30,1200,9,20,10,1500,1,1,10,80,NA,NA,SEMSP,NA,NA
JE197N1,JE197,1,targeted,50.49608,-126.21645,09:07:00,0,NA,NA,NA,yes,30,200,1,1,10,200,0,0,2,2,NA,NA,SEMSP,NA,NA
JE198N1,JE198,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE198N2,JE198,2,targeted,50.55821,-126.73327,13:02:00,5,NA,NA,NA,yes,30,100,8,8,10,600,0,0,1,1,NA,NA,SEMSP,NA,NA
JE199N1,JE199,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE199N2,JE199,2,targeted,50.54774,-126.67774,06:20:00,0,NA,NA,NA,yes,30,50,10,20,10,300,1,1,5,5,NA,NA,SEMSP,NA,NA
JE200N1,JE200,1,targeted,50.58209,-126.71978,09:36:00,5,NA,NA,NA,yes,18,18,2,2,10,200,0,0,0,0,NA,NA,SEMSP,NA,NA
JE201N2,JE201,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE201N1,JE201,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE201N3,JE201,3,targeted,50.60237,-126.70219,12:30:00,10,NA,NA,NA,yes,18,18,10,10,10,70,0,0,0,0,NA,NA,SEMSP,NA,NA
JE202N1,JE202,1,targeted,50.54414,-126.81843,15:45:00,0,NA,NA,NA,yes,30,500,10,300,10,300,2,2,10,30,NA,NA,SEMSP,NA,NA
JE203N1,JE203,1,targeted,50.47705,-126.02871,05:30:00,2,NA,NA,NA,yes,8,8,10,20,10,200,1,1,10,70,NA,NA,SEMSP,NA,NA
JE204N1,JE204,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE204N2,JE204,2,targeted,50.45524,-126.11718,08:05:00,0,NA,NA,NA,yes,29,37,4,4,10,13,0,0,0,0,NA,NA,SEMSP,NA,NA
JE205N1,JE205,1,targeted,50.49837,-126.21404,10:20:00,3,NA,NA,NA,yes,30,60,10,20,10,400,0,0,1,1,NA,NA,SEMSP,NA,NA
JE206N1,JE206,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE206N2,JE206,2,targeted,50.4787,-126.41567,13:55:00,5,NA,NA,NA,yes,19,19,10,100,10,300,0,0,10,300,NA,NA,SEMSP,NA,NA
JE207N1,JE207,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE207N2,JE207,2,targeted,50.55961,-126.7542,07:00:00,0,NA,NA,NA,yes,10,10,10,115,10,115,4,4,0,0,NA,NA,SEMSP,NA,NA
JE208N1,JE208,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE208N2,JE208,2,targeted,50.58165,-126.71952,11:15:00,0,NA,NA,NA,yes,10,10,10,100,10,400,0,0,2,2,NA,NA,SEMSP,NA,NA
JE209N1,JE209,1,targeted,50.5438,-126.81988,15:00:00,0,NA,NA,NA,yes,30,100,10,800,10,1200,0,0,10,10,NA,NA,SEMSP,NA,NA
JE210N1,JE210,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE210N2,JE210,2,targeted,50.60255,-126.70201,06:05:00,0,NA,NA,NA,yes,0,0,10,300,10,200,10,20,5,5,NA,NA,SEMSP,NA,NA
JE211N1,JE211,1,targeted,50.54277,-126.64149,10:50:00,5,NA,NA,NA,yes,0,0,10,100,10,100,1,1,10,15,NA,NA,SEMSP,NA,NA
JE212N1,JE212,1,targeted,50.47895,-126.41667,05:45:00,1,NA,NA,NA,yes,0,0,10,100,10,100,0,0,2,2,NA,NA,SEMSP,NA,NA
JE213N1,JE213,1,targeted,50.45942,-126.16916,08:40:00,2,NA,NA,NA,yes,30,400,10,100,10,500,0,0,5,6,NA,NA,SEMSP,One herring was accidentally released.,NA
JE216N1,JE216,1,targeted,50.55809,-126.73246,06:50:00,3,NA,NA,NA,yes,4,4,10,20,10,400,0,0,2,2,NA,NA,SEMSP,NA,NA
JE217N1,JE217,1,targeted,50.54703,-126.67197,08:40:00,1,NA,NA,NA,yes,3,3,10,60,8,8,0,0,5,5,NA,NA,SEMSP,NA,NA
JE218N1,JE218,1,targeted,50.54329,-126.8169,13:00:00,1,NA,NA,NA,yes,30,40,10,200,10,100,3,10,10,20,NA,NA,SEMSP,"Most sockeye in set small, likely Nimpkish or other local stock.",NA
JE219N1,JE219,1,targeted,NA,NA,07:30:00,40,NA,NA,NA,no,0,0,0,300,0,300,0,0,0,0,0,0,SEMSP,"SO = 0, CU = 300, HE = 0, CO = 0, PI = 300",NA
JE220N1,JE220,1,targeted,NA,NA,09:18:00,20,NA,NA,NA,no,0,0,0,100,0,100,0,5,0,20,0,10,SEMSP,"SO = 0, CU = 100, HE = 20, CO = 5, PI = 100, chinook = 10",NA
JE221N1,JE221,1,targeted,NA,NA,05:54:00,4,NA,NA,NA,no,0,0,0,0,0,40,0,10,0,0,0,2,SEMSP,"SO = 0, CU = 40, HE = 0, CO = 10, PI = 0, chinook = 2",NA
JE224N1,JE224,1,targeted,NA,NA,09:10:00,20,NA,NA,NA,no,0,0,0,10,0,300,0,5,0,1,0,0,SEMSP,"SO = 0, CU = 300, HE = 1, CO = 5, PI = 10",NA
JE225N1,JE225,1,targeted,50.5412,-126.77998,10:30:00,30,NA,NA,NA,yes,30,30,10,300,NA,10,1,1,0,0,NA,NA,SEMSP,"28 or 29 of sockeye were very small, likely from Nimpkish or other local watershed",Added missing lat/long (2019-11-03 JG)
JE227N1,JE227,1,targeted,NA,NA,07:35:00,35,NA,NA,NA,no,0,0,0,100,0,100,0,0,0,0,0,0,SEMSP,"SO = 0, CU = 100, HE = 0, CO = 0, PI = 100",NA
JE228N1,JE228,1,targeted,NA,NA,08:40:00,40,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,0,0,SEMSP,"net set on possible smolt school, fish not caught or seen again. Otherwise no smolt activity.",NA
JE229N1,JE229,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE229N2,JE229,2,targeted,NA,NA,10:00:00,40,NA,NA,NA,no,0,0,0,20,0,100,0,0,0,0,0,0,SEMSP,"SO = 0, CU = 100, HE = 0, CO = 0, PI = 20",NA
JE231N1,JE231,1,targeted,50.506881,-126.247378,11:43:00,1,NA,NA,NA,yes,30,2000,1,1,2,2,0,0,0,0,NA,NA,SEMSP,NA,NA
JE232N1,JE232,1,targeted,50.458043,-126.152637,14:48:00,15,NA,NA,NA,no,0,0,0,50,0,50,0,10,0,0,NA,NA,SEMSP,NA,NA
JE233N1,JE233,1,targeted,50.473969,-126.247378,05:22:00,0,NA,NA,NA,yes,30,2000,0,0,0,0,0,0,1,1,NA,NA,SEMSP,NA,NA
JE234N1,JE234,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE234N2,JE234,2,targeted,50.458043,-126.152637,08:58:00,0,NA,NA,NA,yes,30,150,10,15,0,0,1,1,0,0,NA,NA,SEMSP,NA,NA
JE235N2,JE235,2,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE235N1,JE235,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE235N3,JE235,3,targeted,50.526493,-126.38718,12:00:00,123,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,"few small cryptic schools, unable to catch",NA
JE236N1,JE236,1,targeted,50.480359,-126.412275,14:35:00,8,NA,NA,NA,yes,25,25,2,2,0,0,3,3,1,1,NA,NA,SEMSP,NA,NA
JE237N1,JE237,1,targeted,50.543296,-126.816816,05:06:00,0,NA,NA,NA,yes,30,40,10,20,9,9,5,5,1,1,NA,NA,SEMSP,NA,NA
JE238N1,JE238,1,targeted,50.558361,-126.732241,08:21:00,1,NA,NA,NA,yes,30,300,6,6,7,7,0,0,0,0,NA,NA,SEMSP,NA,NA
JE239N1,JE239,1,targeted,NA,NA,NA,NA,NA,NA,NA,no,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,No sockeye in set; did not enumerate,NA
JE239N2,JE239,2,targeted,50.54692,-126.67193,10:55:00,5,NA,NA,NA,no,0,0,0,0,0,0,0,0,0,0,NA,NA,SEMSP,NA,NA
JE240N1,JE240,1,targeted,50.601718,-126.701857,12:45:00,2,NA,NA,NA,yes,30,500,10,15,8,8,1,1,0,0,NA,NA,SEMSP,NA,NA
