survey_id,school_number,school_sliders,school_poppers,school_dimpling,school_id
DE540,5,0,1,0,DE540-5
DE540,6,0,0,1,DE540-6
DE540,7,0,0,10,DE540-7
DE540,8,0,0,1,DE540-8
DE540,9,0,1,0,DE540-9
DE540,10,0,0,1,DE540-10
DE540,11,0,1,0,DE540-11
DE540,12,0,0,1,DE540-12
DE540,13,0,0,1,DE540-13
DE540,14,0,0,1,DE540-14
DE540,15,0,0,1,DE540-15
DE540,16,0,1,0,DE540-16
DE540,17,0,1,0,DE540-17
DE540,18,0,0,1,DE540-18
DE540,19,0,0,1,DE540-19
DE540,20,0,1,0,DE540-20
DE540,21,0,1,0,DE540-21
DE540,22,0,0,1,DE540-22
DE540,23,0,0,1,DE540-23
DE540,24,0,0,1,DE540-24
DE540,25,0,1,1,DE540-25
DE540,26,0,0,1,DE540-26
DE540,27,0,0,1,DE540-27
DE540,28,0,1,0,DE540-28
DE540,29,0,1,0,DE540-29
DE540,30,0,0,1,DE540-30
DE540,31,0,0,1,DE540-31
DE541,1,0,1,0,DE541-1
DE541,2,0,0,1,DE541-2
DE541,3,0,1,0,DE541-3
DE541,4,0,1,0,DE541-4
DE541,5,0,1,0,DE541-5
DE541,6,0,0,1,DE541-6
DE541,7,0,1,0,DE541-7
DE541,8,0,1,0,DE541-8
DE541,9,0,1,0,DE541-9
DE541,10,0,1,0,DE541-10
DE541,11,0,1,0,DE541-11
DE541,12,0,0,1,DE541-12
DE541,13,0,1,0,DE541-13
DE541,14,0,0,1,DE541-14
DE541,15,0,0,1,DE541-15
DE541,16,0,0,1,DE541-16
DE541,17,0,0,1,DE541-17
DE541,18,0,1,0,DE541-18
DE541,19,0,1,0,DE541-19
DE546,1,0,0,1,DE546-1
DE542,1,10,0,0,DE542-1
DE542,2,0,1,0,DE542-2
DE543,1,0,1,0,DE543-1
DE368,0,0,0,0,DE368-0
DE402,0,0,0,0,DE402-0
DE404,0,0,0,0,DE404-0
DE406,0,0,0,0,DE406-0
DE410,0,0,0,0,DE410-0
DE414,0,0,0,0,DE414-0
DE416,0,0,0,0,DE416-0
DE417,0,0,0,0,DE417-0
DE434,0,0,0,0,DE434-0
DE438,0,0,0,0,DE438-0
DE502,0,0,0,0,DE502-0
DE503,0,0,0,0,DE503-0
DE504,0,0,0,0,DE504-0
DE508,0,0,0,0,DE508-0
DE509,0,0,0,0,DE509-0
DE511,1,0,0,1,DE511-1
DE512,0,0,0,0,DE512-0
DE518,0,0,0,0,DE518-0
DE522,0,0,0,0,DE522-0
JE324,0,0,0,0,JE324-0
JE325,0,0,0,0,JE325-0
JE329,0,0,0,0,JE329-0
JE330,0,0,0,0,JE330-0
JE331,0,0,0,0,JE331-0
JE335,0,0,0,0,JE335-0
JE405,0,0,0,0,JE405-0
JE406,0,0,0,0,JE406-0
JE408,0,0,0,0,JE408-0
JE409,0,0,0,0,JE409-0
JE410,0,0,0,0,JE410-0
JE411,0,0,0,0,JE411-0
JE413,0,0,0,0,JE413-0
JE416,0,0,0,0,JE416-0
JE501,1,0,1,0,JE501-1
JE502,1,10,0,10,JE502-1
JE502,2,1,0,0,JE502-2
JE502,3,0,10,0,JE502-3
JE502,4,10,0,0,JE502-4
JE502,5,0,0,1,JE502-5
JE502,6,10,0,0,JE502-6
JE503,1,0,1,0,JE503-1
JE503,2,0,1,0,JE503-2
JE503,3,0,1,0,JE503-3
JE503,4,0,1,0,JE503-4
JE503,5,0,1,0,JE503-5
JE503,6,0,1,0,JE503-6
JE503,7,0,1,0,JE503-7
JE503,8,0,1,0,JE503-8
JE503,9,0,1,0,JE503-9
JE504,1,0,1,0,JE504-1
JE504,2,0,1,0,JE504-2
DE602,1,0,0,1,DE602-1
DE603,1,1,0,0,DE603-1
DE604,0,0,0,0,DE604-0
DE605,0,0,0,0,DE605-0
DE606,0,0,0,0,DE606-0
DE601,0,0,0,0,DE601-0
DE607,1,0,1,0,DE607-1
DE607,2,1,0,0,DE607-2
DE607,3,0,1,0,DE607-3
DE607,4,0,10,0,DE607-4
DE607,5,0,1,0,DE607-5
DE607,6,0,1,0,DE607-6
DE607,7,0,10,0,DE607-7
DE607,8,10,0,0,DE607-8
DE607,9,0,1,1,DE607-9
DE608,1,1,10,0,DE608-1
DE609,1,1,0,0,DE609-1
DE609,2,1,0,0,DE609-2
DE609,3,0,1,0,DE609-3
DE609,4,1,0,0,DE609-4
DE609,5,1,1,0,DE609-5
DE609,6,0,1,0,DE609-6
JE505,1,1,0,0,JE505-1
JE505,2,0,1,0,JE505-2
JE506,1,0,1,0,JE506-1
JE506,2,0,1,0,JE506-2
JE506,3,10,10,0,JE506-3
JE506,4,0,1,0,JE506-4
JE506,5,0,0,1,JE506-5
JE506,6,0,10,0,JE506-6
JE506,7,1,0,0,JE506-7
JE506,8,0,1,0,JE506-8
JE506,9,0,1,10,JE506-9
JE506,10,10,10,100,JE506-10
DE610,1,0,10,0,DE610-1
DE610,2,1,0,0,DE610-2
DE610,3,10,0,1,DE610-3
DE610,4,1,0,0,DE610-4
DE610,5,1,1,0,DE610-5
DE610,6,10,0,0,DE610-6
DE610,7,1,0,0,DE610-7
DE610,8,0,1,0,DE610-8
DE610,9,10,0,0,DE610-9
DE610,10,1,0,0,DE610-10
DE610,11,1,0,0,DE610-11
DE611,1,0,1,0,DE611-1
DE611,2,0,10,0,DE611-2
DE611,3,0,1,0,DE611-3
DE611,4,0,10,0,DE611-4
DE611,5,0,1,0,DE611-5
DE611,6,0,1,0,DE611-6
DE611,7,0,1,0,DE611-7
DE611,8,0,1,0,DE611-8
DE612,1,0,1,0,DE612-1
DE612,2,0,1,0,DE612-2
DE612,3,0,10,0,DE612-3
DE612,4,0,1,0,DE612-4
DE612,5,0,1,0,DE612-5
DE612,6,0,0,10,DE612-6
DE612,7,1,10,0,DE612-7
DE612,8,0,1,0,DE612-8
DE612,9,0,10,0,DE612-9
DE613,1,10,1,0,DE613-1
DE613,2,10,0,0,DE613-2
DE615,1,0,1,0,DE615-1
DE615,2,0,0,1,DE615-2
DE615,3,0,1,0,DE615-3
DE615,4,0,1,0,DE615-4
DE615,5,0,0,100,DE615-5
DE615,6,0,1,0,DE615-6
DE615,7,0,1,0,DE615-7
DE615,8,1,0,100,DE615-8
DE614,1,1,0,0,DE614-1
DE614,2,0,0,1,DE614-2
DE614,3,0,1,0,DE614-3
DE614,4,1,0,100,DE614-4
DE614,5,0,10,0,DE614-5
DE614,6,0,0,10,DE614-6
DE614,7,0,10,0,DE614-7
DE614,8,1,0,0,DE614-8
DE614,9,0,0,1,DE614-9
DE614,10,0,1,0,DE614-10
DE614,11,0,0,10,DE614-11
DE614,12,0,1,0,DE614-12
DE614,13,1,1,0,DE614-13
DE614,14,1,0,0,DE614-14
DE614,15,0,1,0,DE614-15
DE614,16,1,0,10,DE614-16
DE614,17,0,1,0,DE614-17
DE614,18,0,0,1,DE614-18
DE614,19,1,1,0,DE614-19
DE614,20,0,0,1,DE614-20
DE614,21,0,0,1,DE614-21
DE614,22,1,1,0,DE614-22
DE614,23,0,1,0,DE614-23
DE614,24,1,10,0,DE614-24
DE614,25,0,0,10,DE614-25
DE614,26,0,0,10,DE614-26
DE614,27,0,1,0,DE614-27
DE614,28,1,1,0,DE614-28
DE614,29,1,0,100,DE614-29
DE614,30,0,0,1,DE614-30
DE614,31,0,1,0,DE614-31
DE614,32,0,0,10,DE614-32
DE614,33,0,0,10,DE614-33
DE614,34,1,1,0,DE614-34
DE614,35,0,0,100,DE614-35
DE614,36,10,0,100,DE614-36
DE614,37,0,1,0,DE614-37
DE614,38,1,0,10,DE614-38
JE507,1,0,10,0,JE507-1
JE507,2,1,0,0,JE507-2
JE507,3,0,10,0,JE507-3
JE507,4,10,0,0,JE507-4
JE507,5,1,0,0,JE507-5
JE507,6,0,10,0,JE507-6
JE507,7,0,10,0,JE507-7
JE507,8,0,100,0,JE507-8
JE507,9,10,10,0,JE507-9
JE507,10,10,0,0,JE507-10
JE507,11,1,1,0,JE507-11
JE507,12,0,10,0,JE507-12
JE507,13,10,1,0,JE507-13
JE507,14,10,0,0,JE507-14
JE507,15,0,10,0,JE507-15
JE507,16,0,10,0,JE507-16
JE507,17,10,0,0,JE507-17
JE507,18,10,0,0,JE507-18
JE507,19,10,10,0,JE507-19
JE507,20,10,1,0,JE507-20
JE507,21,10,1,0,JE507-21
JE507,22,0,10,0,JE507-22
JE507,23,0,1,0,JE507-23
JE507,24,10,10,0,JE507-24
JE507,25,1,1,1,JE507-25
JE507,26,10,0,0,JE507-26
JE507,27,1,0,10,JE507-27
JE507,28,1,0,0,JE507-28
JE507,29,1,0,0,JE507-29
JE507,30,1,1,0,JE507-30
JE507,31,10,0,0,JE507-31
JE507,32,10,0,1,JE507-32
JE507,33,10,0,0,JE507-33
JE507,34,1,0,0,JE507-34
JE507,35,10,1,0,JE507-35
JE507,36,1,0,0,JE507-36
JE507,37,1,0,0,JE507-37
JE507,38,10,10,0,JE507-38
JE507,39,0,10,0,JE507-39
JE507,40,1,1,0,JE507-40
JE507,41,1,1,0,JE507-41
JE507,42,0,1,0,JE507-42
JE507,43,10,0,1,JE507-43
JE507,44,10,10,0,JE507-44
JE507,45,1,0,0,JE507-45
JE507,46,1,1,0,JE507-46
JE507,47,0,10,0,JE507-47
JE507,48,10,0,0,JE507-48
JE507,49,100,10,10,JE507-49
JE507,50,0,1,0,JE507-50
JE508,1,1,1,0,JE508-1
JE508,2,100,10,1,JE508-2
JE508,3,0,0,1,JE508-3
JE508,4,1,1,10,JE508-4
JE508,5,0,1,0,JE508-5
JE508,6,10,1,0,JE508-6
JE508,7,1,0,10,JE508-7
JE508,8,0,0,10,JE508-8
JE508,9,0,0,1,JE508-9
JE508,10,1,0,0,JE508-10
JE508,11,100,1,10,JE508-11
JE508,12,1,0,0,JE508-12
JE508,13,0,1,0,JE508-13
JE508,14,1,0,0,JE508-14
JE509,1,0,1,0,JE509-1
JE509,2,0,1,1,JE509-2
JE509,3,0,1,0,JE509-3
JE509,4,1,0,1,JE509-4
DE617,1,0,1,100,DE617-1
DE617,2,0,1,0,DE617-2
DE617,3,0,1,0,DE617-3
DE617,4,0,0,10,DE617-4
DE617,5,1,10,0,DE617-5
DE617,6,0,1,0,DE617-6
DE617,7,0,1,0,DE617-7
DE617,8,0,1,0,DE617-8
DE617,9,0,1,0,DE617-9
DE617,10,0,1,0,DE617-10
DE617,11,0,1,0,DE617-11
DE617,12,10,10,0,DE617-12
JE510,1,1,0,10,JE510-1
JE510,2,1,1,10,JE510-2
JE510,3,0,1,1,JE510-3
JE510,4,0,1,0,JE510-4
JE510,5,1,0,0,JE510-5
JE510,6,1,0,0,JE510-6
JE510,7,1,0,10,JE510-7
JE510,8,0,0,10,JE510-8
JE510,9,10,0,0,JE510-9
JE510,10,0,0,1,JE510-10
JE510,11,1,0,0,JE510-11
JE510,12,1,0,10,JE510-12
JE510,13,1,0,0,JE510-13
JE510,14,10,0,10,JE510-14
JE510,15,0,1,1,JE510-15
JE510,16,1,0,0,JE510-16
JE510,17,10,0,100,JE510-17
JE510,18,10,0,10,JE510-18
JE510,19,10,0,10,JE510-19
JE510,20,0,0,1,JE510-20
JE510,21,1,0,0,JE510-21
JE510,22,100,0,0,JE510-22
JE510,23,10,0,0,JE510-23
JE510,24,100,0,0,JE510-24
JE510,25,10,0,0,JE510-25
JE510,26,10,0,0,JE510-26
JE510,27,10,0,0,JE510-27
JE510,28,10,0,10,JE510-28
JE510,29,1,0,0,JE510-29
JE510,30,1,0,0,JE510-30
JE510,31,10,0,0,JE510-31
JE510,32,1,0,0,JE510-32
JE510,33,10,0,0,JE510-33
JE510,34,1,0,0,JE510-34
JE510,35,1,10,0,JE510-35
JE510,36,0,1,0,JE510-36
JE510,37,0,1,0,JE510-37
JE510,38,10,0,0,JE510-38
JE510,39,1,0,0,JE510-39
JE510,40,1,0,0,JE510-40
JE510,41,1,0,0,JE510-41
JE510,42,0,1,0,JE510-42
JE510,43,1,0,0,JE510-43
JE510,44,0,1,0,JE510-44
DE618,1,1,0,0,DE618-1
DE618,2,0,10,0,DE618-2
DE620,1,1,1,0,DE620-1
DE620,2,0,1,0,DE620-2
DE620,3,0,1,0,DE620-3
DE620,4,1,0,0,DE620-4
DE620,5,0,1,0,DE620-5
DE620,6,1,0,0,DE620-6
DE620,7,1,0,0,DE620-7
DE620,8,0,1,0,DE620-8
DE620,9,0,10,0,DE620-9
DE626,1,1,0,0,DE626-1
DE626,2,0,1,0,DE626-2
DE626,3,0,0,1,DE626-3
DE626,4,0,0,10,DE626-4
DE626,5,1,0,100,DE626-5
DE626,6,0,0,10,DE626-6
DE626,7,0,0,10,DE626-7
DE626,8,0,0,10,DE626-8
DE626,9,0,0,10,DE626-9
DE626,10,0,0,10,DE626-10
DE626,11,0,0,10,DE626-11
DE626,12,0,0,10,DE626-12
DE626,13,0,0,10,DE626-13
DE626,14,0,0,1,DE626-14
DE626,15,0,0,10,DE626-15
DE626,16,0,0,1,DE626-16
DE626,17,0,0,10,DE626-17
DE626,18,0,0,10,DE626-18
DE626,19,1,10,0,DE626-19
DE626,20,0,0,10,DE626-20
DE626,21,0,0,10,DE626-21
DE626,22,1,10,0,DE626-22
DE626,23,0,1,0,DE626-23
DE626,24,0,0,100,DE626-24
DE626,25,1,0,1000,DE626-25
DE626,26,0,0,10,DE626-26
DE626,27,10,0,100,DE626-27
DE626,28,0,0,1,DE626-28
DE626,29,1,0,0,DE626-29
DE626,30,0,0,10,DE626-30
DE626,31,0,0,10,DE626-31
DE626,32,0,0,10,DE626-32
DE626,33,0,0,10,DE626-33
DE626,34,1,0,0,DE626-34
DE626,35,1,0,10,DE626-35
DE626,36,1,0,10,DE626-36
DE626,37,0,0,10,DE626-37
DE626,38,0,0,1,DE626-38
DE626,39,1,0,0,DE626-39
DE626,40,0,0,1,DE626-40
DE626,41,0,0,1,DE626-41
DE626,42,0,0,1,DE626-42
DE626,43,0,1,0,DE626-43
DE626,44,1,0,10,DE626-44
DE626,45,0,0,10,DE626-45
DE626,46,0,0,1,DE626-46
DE626,47,1,0,1,DE626-47
DE621,1,0,0,1,DE621-1
DE621,2,0,1,0,DE621-2
DE621,3,0,0,1,DE621-3
DE621,4,1,0,10,DE621-4
DE621,5,0,0,10,DE621-5
DE621,6,1,0,10,DE621-6
DE621,7,0,1,10,DE621-7
DE621,8,0,0,100,DE621-8
DE621,9,0,0,100,DE621-9
DE621,10,1,1,10,DE621-10
DE621,11,0,0,100,DE621-11
DE621,12,0,0,10,DE621-12
DE621,13,0,0,10,DE621-13
DE621,14,0,1,0,DE621-14
DE621,15,0,0,100,DE621-15
DE621,16,0,1,0,DE621-16
DE621,17,0,0,100,DE621-17
DE621,18,1,0,100,DE621-18
DE621,19,0,1,0,DE621-19
DE621,20,0,0,10,DE621-20
DE621,21,0,0,10,DE621-21
DE621,22,0,1,10,DE621-22
DE621,23,0,0,100,DE621-23
DE621,24,0,0,10,DE621-24
DE621,25,0,0,100,DE621-25
DE621,26,0,0,10,DE621-26
DE621,27,0,0,10,DE621-27
DE621,28,0,0,10,DE621-28
DE621,29,0,10,100,DE621-29
DE621,30,0,0,10,DE621-30
DE621,31,0,0,1,DE621-31
DE621,32,1,0,0,DE621-32
DE621,33,0,0,1,DE621-33
DE621,34,0,0,10,DE621-34
DE621,35,0,0,10,DE621-35
DE621,36,1,0,0,DE621-36
DE621,37,0,0,10,DE621-37
DE621,38,0,0,100,DE621-38
DE621,39,1,1,10,DE621-39
JE511,1,0,0,1,JE511-1
JE511,2,1,1,0,JE511-2
JE511,3,0,1,0,JE511-3
JE511,4,1,0,1,JE511-4
JE511,5,0,1,0,JE511-5
JE511,6,0,1,0,JE511-6
JE511,7,1,1,0,JE511-7
JE511,8,0,1,0,JE511-8
JE511,9,0,1,0,JE511-9
JE511,10,0,1,0,JE511-10
JE511,11,1,0,1,JE511-11
JE511,12,0,0,1,JE511-12
JE511,13,1,10,0,JE511-13
JE511,14,0,10,0,JE511-14
JE511,15,0,1,0,JE511-15
JE511,16,1,0,0,JE511-16
JE511,17,0,1,0,JE511-17
JE511,18,0,1,0,JE511-18
JE511,19,1,0,0,JE511-19
JE511,20,0,1,0,JE511-20
JE511,21,10,0,1,JE511-21
JE511,22,1,0,0,JE511-22
JE511,23,10,0,10,JE511-23
JE512,1,0,1,0,JE512-1
JE512,2,0,1,0,JE512-2
JE512,3,1,0,0,JE512-3
JE513,1,0,0,10,JE513-1
JE513,2,0,1,0,JE513-2
JE513,3,0,0,1,JE513-3
JE513,4,0,0,1,JE513-4
JE513,5,0,0,1,JE513-5
JE513,6,0,0,10,JE513-6
JE513,7,0,0,100,JE513-7
JE513,8,0,1,0,JE513-8
JE513,9,0,1,0,JE513-9
JE513,10,0,1,0,JE513-10
JE513,11,1,1,0,JE513-11
JE514,1,1,0,10,JE514-1
JE514,2,10,10,100,JE514-2
JE514,3,0,1,0,JE514-3
JE514,4,0,0,1,JE514-4
JE514,5,10,1,10,JE514-5
JE514,6,0,0,10,JE514-6
JE514,7,0,0,10,JE514-7
JE514,8,0,1,0,JE514-8
JE514,9,0,10,0,JE514-9
JE514,10,1,1,10,JE514-10
JE514,11,0,1,0,JE514-11
JE514,12,0,0,10,JE514-12
JE514,13,0,1,0,JE514-13
JE514,14,0,1,0,JE514-14
JE514,15,0,1,0,JE514-15
JE514,16,0,1,0,JE514-16
JE514,17,1,0,0,JE514-17
JE514,18,0,0,10,JE514-18
JE514,19,1,0,10,JE514-19
JE514,20,0,0,10,JE514-20
JE514,21,1,0,10,JE514-21
JE514,22,0,1,0,JE514-22
JE514,23,1,0,1,JE514-23
JE515,1,1,0,0,JE515-1
JE515,2,0,10,0,JE515-2
JE515,3,1,1,0,JE515-3
JE516,1,0,0,1,JE516-1
JE516,2,0,0,10,JE516-2
JE516,3,1,0,10,JE516-3
JE516,4,1,0,10,JE516-4
JE516,5,10,0,100,JE516-5
JE516,6,0,0,10,JE516-6
JE516,7,10,0,0,JE516-7
JE516,8,0,0,10,JE516-8
JE516,9,0,0,10,JE516-9
JE516,10,1,0,1,JE516-10
JE516,11,1,0,10,JE516-11
JE516,12,1,0,10,JE516-12
JE516,13,10,0,100,JE516-13
JE516,14,1,0,10,JE516-14
JE516,15,1,0,1,JE516-15
JE516,16,0,10,1,JE516-16
JE517,1,1,0,0,JE517-1
JE517,2,0,0,1,JE517-2
JE517,3,1,0,1,JE517-3
JE517,4,0,0,1,JE517-4
JE517,5,0,0,1,JE517-5
JE517,6,1,0,1,JE517-6
JE517,7,0,0,1,JE517-7
JE517,8,1,0,0,JE517-8
JE517,9,0,0,1,JE517-9
DE622,1,10,1,0,DE622-1
DE622,2,0,1,0,DE622-2
DE622,3,1,0,0,DE622-3
DE622,4,0,1,0,DE622-4
DE622,5,0,0,1,DE622-5
DE622,6,0,0,10,DE622-6
DE622,7,0,0,10,DE622-7
DE624,1,0,0,10,DE624-1
DE624,2,0,0,1,DE624-2
DE624,3,1,0,0,DE624-3
DE624,4,1,0,10,DE624-4
DE625,0,0,0,0,DE625-0
DE627,1,0,0,1,DE627-1
DE627,2,1,0,0,DE627-2
DE627,3,1,0,0,DE627-3
DE627,4,0,0,10,DE627-4
DE627,5,0,0,100,DE627-5
DE627,6,0,0,1,DE627-6
DE627,7,0,0,1,DE627-7
DE627,8,0,0,1,DE627-8
DE627,9,0,0,1,DE627-9
DE627,10,0,0,1,DE627-10
DE627,11,0,0,1,DE627-11
DE627,12,0,0,1,DE627-12
DE627,13,0,0,1,DE627-13
DE628,1,1,0,10,DE628-1
DE628,2,10,1,0,DE628-2
DE628,3,10,1,10,DE628-3
DE628,4,10,1,0,DE628-4
DE628,5,1,0,10,DE628-5
DE628,6,1,0,0,DE628-6
DE628,7,10,0,0,DE628-7
DE628,8,1,0,0,DE628-8
DE628,9,10,0,0,DE628-9
DE628,10,10,0,10,DE628-10
DE628,11,1,0,10,DE628-11
DE628,12,0,0,10,DE628-12
DE628,13,1,0,0,DE628-13
DE628,14,0,0,10,DE628-14
DE628,15,1,0,1,DE628-15
DE628,16,10,0,0,DE628-16
DE628,17,1,0,0,DE628-17
DE628,18,1,0,10,DE628-18
DE628,19,1,0,10,DE628-19
DE628,20,1,0,0,DE628-20
DE628,21,0,0,1,DE628-21
DE628,22,10,1,0,DE628-22
DE628,23,10,1,10,DE628-23
DE628,24,10,1,0,DE628-24
DE628,25,10,1,0,DE628-25
DE628,26,1,10,0,DE628-26
DE628,27,1,0,1,DE628-27
DE628,28,0,0,1,DE628-28
DE628,29,100,10,0,DE628-29
DE628,30,10,1,10,DE628-30
DE628,31,1,0,10,DE628-31
DE628,32,1,1,0,DE628-32
DE628,33,10,0,10,DE628-33
DE628,34,1,0,10,DE628-34
DE628,35,10,0,0,DE628-35
DE628,36,10,0,0,DE628-36
DE628,37,0,0,10,DE628-37
DE628,38,1,0,0,DE628-38
DE628,39,10,0,0,DE628-39
DE628,40,0,0,1,DE628-40
DE628,41,10,0,1,DE628-41
DE628,42,1,0,1,DE628-42
DE628,43,10,0,0,DE628-43
DE628,44,10,0,10,DE628-44
DE628,45,10,0,0,DE628-45
DE628,46,0,0,10,DE628-46
DE628,47,1,0,10,DE628-47
DE628,48,10,0,0,DE628-48
DE628,49,10,0,10,DE628-49
DE628,50,1,0,0,DE628-50
DE628,51,100,1,0,DE628-51
DE628,52,10,0,0,DE628-52
JE518,1,0,0,1,JE518-1
JE518,2,1,0,1,JE518-2
JE518,3,0,0,10,JE518-3
JE518,4,0,0,1,JE518-4
JE518,5,0,0,10,JE518-5
JE518,6,0,0,1,JE518-6
DE629,1,0,1,0,DE629-1
DE629,2,0,1,0,DE629-2
DE629,3,0,1,0,DE629-3
DE629,4,0,0,100,DE629-4
DE629,5,0,1,100,DE629-5
DE629,6,0,1,0,DE629-6
DE629,7,0,0,1,DE629-7
DE629,8,0,0,10,DE629-8
DE629,9,0,1,10,DE629-9
DE629,10,0,1,10,DE629-10
DE629,11,0,1,1,DE629-11
DE629,12,0,10,0,DE629-12
DE629,13,0,1,0,DE629-13
DE629,14,100,0,10,DE629-14
DE629,15,10,0,0,DE629-15
DE629,16,0,0,10,DE629-16
DE630,1,0,1,0,DE630-1
DE630,2,0,1,0,DE630-2
DE631,1,10,0,0,DE631-1
DE631,2,1,0,0,DE631-2
DE631,3,10,0,100,DE631-3
DE631,4,1,0,0,DE631-4
DE631,5,0,0,10,DE631-5
DE631,6,0,0,10,DE631-6
DE631,7,0,0,100,DE631-7
DE631,8,0,0,10,DE631-8
DE631,9,1,0,0,DE631-9
DE631,10,0,0,1,DE631-10
DE631,11,0,0,10,DE631-11
DE631,12,0,0,10,DE631-12
DE631,13,1,0,0,DE631-13
DE631,14,0,0,10,DE631-14
JE519,1,1,0,0,JE519-1
JE519,2,0,0,10,JE519-2
JE519,3,0,0,1,JE519-3
JE519,4,1,0,10,JE519-4
JE519,5,0,0,100,JE519-5
JE519,6,1,1,0,JE519-6
JE519,7,1,0,100,JE519-7
JE519,8,0,0,10,JE519-8
JE519,9,10,0,1000,JE519-9
JE519,10,1,0,100,JE519-10
JE519,11,0,0,10,JE519-11
JE519,12,1,0,0,JE519-12
JE519,13,1,0,1,JE519-13
JE519,14,0,0,1,JE519-14
JE519,15,1,0,1,JE519-15
DE632,1,10,1,0,DE632-1
DE632,2,1,0,0,DE632-2
DE632,3,0,0,1,DE632-3
DE632,4,1,1,0,DE632-4
DE632,5,0,0,1,DE632-5
DE632,6,0,1,0,DE632-6
DE632,7,0,0,1,DE632-7
DE632,8,10,0,1,DE632-8
DE632,9,0,0,10,DE632-9
DE632,10,0,0,10,DE632-10
DE632,11,0,0,10,DE632-11
DE632,12,1,0,0,DE632-12
DE632,13,0,0,10,DE632-13
DE632,14,0,0,1,DE632-14
DE632,15,0,0,1,DE632-15
DE632,16,1,0,0,DE632-16
DE632,17,0,0,10,DE632-17
DE632,18,10,10,0,DE632-18
DE632,19,0,0,10,DE632-19
DE632,20,10,10,0,DE632-20
DE632,21,0,0,10,DE632-21
DE632,22,1,0,0,DE632-22
DE632,23,1,0,0,DE632-23
DE632,24,0,1,0,DE632-24
DE632,25,0,0,1,DE632-25
DE632,26,1,0,0,DE632-26
DE632,27,10,0,0,DE632-27
DE632,28,1,0,0,DE632-28
DE633,1,1,0,0,DE633-1
DE633,2,1,0,0,DE633-2
DE633,3,0,1,0,DE633-3
DE633,4,0,0,100,DE633-4
DE633,5,0,1,0,DE633-5
DE635,1,0,0,10,DE635-1
JE520,1,0,0,10,JE520-1
DE637,1,0,1,0,DE637-1
DE637,2,0,1,0,DE637-2
DE636,1,0,1,1,DE636-1
DE636,2,0,0,10,DE636-2
DE636,3,0,10,0,DE636-3
DE636,4,0,1,0,DE636-4
DE636,5,0,1,0,DE636-5
DE636,6,0,1,0,DE636-6
DE636,7,1,0,0,DE636-7
DE636,8,0,1,0,DE636-8
DE636,9,0,1,0,DE636-9
DE636,10,0,1,0,DE636-10
DE636,11,0,1,0,DE636-11
DE636,12,0,1,0,DE636-12
DE636,13,10,10,0,DE636-13
DE636,14,1,1,0,DE636-14
DE636,15,0,1,0,DE636-15
DE636,16,10,1,0,DE636-16
DE636,17,10,0,0,DE636-17
DE636,18,1,0,0,DE636-18
DE636,19,0,1,0,DE636-19
DE636,20,1,1,0,DE636-20
DE636,21,1,0,0,DE636-21
DE636,22,1,0,0,DE636-22
DE636,23,1,0,0,DE636-23
DE636,24,1,0,0,DE636-24
DE636,25,1,0,0,DE636-25
DE636,26,1,0,0,DE636-26
JE522,1,0,0,10,JE522-1
JE522,2,1,0,10,JE522-2
JE522,3,10,0,0,JE522-3
JE522,4,1,1,10,JE522-4
JE522,5,10,1,0,JE522-5
JE522,6,10,0,10,JE522-6
JE522,7,0,0,1,JE522-7
JE522,8,1,0,0,JE522-8
JE522,9,1,0,10,JE522-9
JE522,10,0,0,1,JE522-10
JE522,11,0,0,10,JE522-11
JE522,12,0,0,1,JE522-12
JE522,13,1,0,10,JE522-13
JE522,14,1,0,0,JE522-14
JE522,15,0,1,0,JE522-15
JE522,16,1,0,10,JE522-16
JE522,17,0,1,0,JE522-17
JE522,18,1,0,10,JE522-18
JE522,19,1,0,0,JE522-19
JE522,20,0,0,1,JE522-20
JE522,21,10,1,10,JE522-21
JE522,22,0,0,10,JE522-22
JE522,23,10,10,100,JE522-23
JE522,24,0,1,0,JE522-24
JE522,25,1,1,1,JE522-25
JE522,26,0,0,10,JE522-26
JE522,27,0,1,1,JE522-27
JE522,28,0,1,0,JE522-28
JE522,29,1,0,0,JE522-29
JE522,30,0,1,0,JE522-30
JE522,31,1,0,10,JE522-31
JE522,32,0,1,10,JE522-32
JE522,33,0,1,10,JE522-33
JE522,34,1,0,0,JE522-34
JE522,35,1,0,1,JE522-35
DE638,1,1,0,0,DE638-1
DE638,2,0,1,0,DE638-2
DE638,3,0,0,1,DE638-3
DE638,4,1,1,0,DE638-4
DE638,5,0,0,10,DE638-5
DE638,6,0,1,0,DE638-6
DE638,7,0,1,0,DE638-7
DE638,8,0,1,0,DE638-8
DE638,9,1,0,1,DE638-9
DE638,10,0,0,1,DE638-10
DE638,11,0,1,0,DE638-11
DE638,12,0,10,0,DE638-12
DE638,13,0,1,0,DE638-13
DE638,14,0,1,0,DE638-14
DE638,15,0,1,0,DE638-15
DE638,16,0,1,0,DE638-16
DE638,17,0,1,0,DE638-17
DE638,18,1,0,0,DE638-18
DE638,19,0,0,1,DE638-19
DE639,1,1,0,1,DE639-1
DE639,2,1,0,0,DE639-2
DE639,3,1,0,0,DE639-3
DE639,4,1,0,0,DE639-4
DE639,5,1,0,0,DE639-5
DE639,6,1,0,0,DE639-6
DE639,7,0,1,0,DE639-7
DE639,8,1,1,0,DE639-8
