eventID,occurrenceID,measurementType,measurementValue,measurementTypeID,measurementUnit,measurementUnitID
JE527N1,hakai-jsp-U22473,Fork_length,126,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22474,Fork_length,128,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22475,Fork_length,128,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22476,Fork_length,131,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22477,Fork_length,116,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22478,Fork_length,116,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22479,Fork_length,119,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22480,Fork_length,116,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22481,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE527N1,hakai-jsp-U22482,Fork_length,105,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22491,Fork_length,111,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22492,Fork_length,137,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22493,Fork_length,128,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22494,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22495,Fork_length,120,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22496,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22497,Fork_length,133,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22498,Fork_length,127,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22499,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22500,Fork_length,136,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22511,Fork_length,138,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22512,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22513,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22514,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22515,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22516,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22517,Fork_length,121,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22518,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22519,Fork_length,135,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE528N2,hakai-jsp-U22520,Fork_length,128,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22531,Fork_length,136,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22532,Fork_length,144,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22533,Fork_length,139,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22541,Fork_length,133,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22542,Fork_length,125,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22543,Fork_length,135,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22544,Fork_length,137,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22545,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22546,Fork_length,129,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22547,Fork_length,123,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22548,Fork_length,130,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22549,Fork_length,134,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE529N3,hakai-jsp-U22550,Fork_length,128,http://vocab.nerc.ac.uk/collection/P01/current/FL01XX01/,Millimetres,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/
JE101N1,hakai-jsp-U02,Weight,22.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U03,Weight,24,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U13,Weight,19.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U04,Weight,22.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U05,Weight,13.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U14,Weight,26.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE101N1,hakai-jsp-U15,Weight,29.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U31,Weight,10.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U07,Weight,12.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U08,Weight,13.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U09,Weight,13,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U21,Weight,8.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U22,Weight,20.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U16,Weight,12.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U33,Weight,20.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U34,Weight,36.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U35,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U10,Weight,11.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U41,Weight,16.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U42,Weight,7.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U43,Weight,10.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U23,Weight,16.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U24,Weight,11.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U25,Weight,8.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U36,Weight,14.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U17,Weight,9.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U45,Weight,14,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U46,Weight,14.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U26,Weight,13.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U27,Weight,12.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U37,Weight,10.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U38,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE102N2,hakai-jsp-U18,Weight,9.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U40,Weight,13.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U51,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U52,Weight,18.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U47,Weight,13.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U48,Weight,10.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U49,Weight,13.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U50,Weight,13.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U28,Weight,11.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U29,Weight,11.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U30,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U61,Weight,12.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U62,Weight,20.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE109N3,hakai-jsp-U19,Weight,9.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U53,Weight,20.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U54,Weight,15,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U71,Weight,13.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U72,Weight,12,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U73,Weight,12.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE108N2,hakai-jsp-U63,Weight,15.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U101,Weight,12.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U102,Weight,12,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U103,Weight,15.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U20,Weight,15.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U55,Weight,7.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U56,Weight,9.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U57,Weight,13.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U58,Weight,10.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U60,Weight,14,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U64,Weight,23.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U65,Weight,15.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U66,Weight,8.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U74,Weight,8.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U75,Weight,10,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U59,Weight,7.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U68,Weight,7.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U69,Weight,11.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U70,Weight,13.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U76,Weight,12.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U77,Weight,7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U78,Weight,15.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U79,Weight,14.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U80,Weight,15.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U81,Weight,13.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U91,Weight,13.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U92,Weight,11.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U82,Weight,12.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U83,Weight,12.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U84,Weight,10.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U85,Weight,16.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U93,Weight,11.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U94,Weight,10.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U95,Weight,11.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U96,Weight,12.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U97,Weight,12.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U98,Weight,7.7,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U111,Weight,10.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U112,Weight,10.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U86,Weight,10.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U87,Weight,15.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U88,Weight,13.6,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U89,Weight,14.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U90,Weight,11.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U104,Weight,10.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U105,Weight,13.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U106,Weight,11.2,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U107,Weight,13.5,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U108,Weight,12.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U113,Weight,12.4,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U114,Weight,12.9,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U115,Weight,12.3,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U116,Weight,13.8,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U121,Weight,11.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE105N2,hakai-jsp-U122,Weight,9.1,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
JE107N2,hakai-jsp-U123,Weight,14,http://vocab.nerc.ac.uk/collection/P01/current/SPWGXX01/,Grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/
