Cast PK,Hakai ID,Filename,CTD model,CTD serial number,CTD firmware version,Cruise,Station,Drop number,Start time,Bottom time,Drop time (s),Drop depth (m),Target depth (m),Latitude,Longitude,Operators,Comments,Cast Type,Sensors Submerged,Water Depth (m),Soak Start,Soak End,Weather
14124,080217_2019-06-18T16:42:26.334Z,080217_20190618_1105,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2019-06-18T09:42:26Z,2019-06-18T09:42:40Z,14,17.68315776550469,20,undefined,undefined,"isabelle.desmarais,julian.gan,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14141,018032_2019-06-25T15:03:17.000Z,018032_20190625_1256,XRX-620,018032,6.81,DISOCKEYE,D27,3,2019-06-25T08:03:17Z,2019-06-25T08:03:42Z,26,18.82727242488457,20,undefined,undefined,"brett.johnson,sarah.friesen,tyrel.froese,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14357,080217_2019-07-09T14:59:11.500Z,080217_20190709_1118,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2019-07-09T07:59:11Z,2019-07-09T07:59:32Z,21,19.522144345446467,20,undefined,undefined,"brett.johnson,julian.gan,sarah.friesen,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
15244,018066_2020-06-10T17:44:25.334Z,018066_20200610_1313,XRX-620,018066,6.81,DISOCKEYE,D27,4,2020-06-10T10:44:25Z,2020-06-10T10:44:34Z,9,12.829412674207308,10,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""16"",""swell_height"":""1"",""weather_notes"":null}"
15245,018066_2020-06-10T18:00:36.000Z,018066_20200610_1313,XRX-620,018066,6.81,DISOCKEYE,D27,6,2020-06-10T11:00:35Z,2020-06-10T11:01:05Z,30,41.02881108499734,35,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""16"",""swell_height"":""1"",""weather_notes"":null}"
15437,080217_2020-07-07T16:30:38.167Z,080217_20200707_1221,RBRmaestro,080217,1.43,DISOCKEYE,D27,3,2020-07-07T09:30:38Z,2020-07-07T09:30:46Z,8,10.37750162418023,11,undefined,undefined,"julian.gan,krystal.bachen,nick.sinclair,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
15440,080217_2020-07-07T17:04:06.000Z,080217_20200707_1221,RBRmaestro,080217,1.43,DISOCKEYE,D27,7,2020-07-07T10:04:06Z,2020-07-07T10:04:32Z,26,32.72980531314896,35,undefined,undefined,"julian.gan,krystal.bachen,nick.sinclair,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
11847,010856_2016-06-22T18:29:00.500Z,010856_20160622_1734,XR-620,010856,6.81,DISOCKEYE,D28,2,2016-06-22T11:29:06Z,2016-06-22T11:30:04Z,58,56.65716063236809,60,undefined,undefined,"Brianna Knowles,Luke Rogers,Tim Spesivy",undefined,null,null,null,Invalid date,Invalid date,null
9008,010856_2017-05-17T16:28:00.500Z,010856_20170517_1355,XR-620,010856,6.81,DISOCKEYE,D29,1,2017-05-17T09:28:00Z,2017-05-17T09:28:54Z,54,52.0591316318544,50,undefined,undefined,"brett.johnson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9097,010856_2017-05-26T16:25:21.667Z,010856_20170526_1507,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-05-26T09:25:23Z,2017-05-26T09:25:49Z,25,22.926316013661697,20,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9172,010856_2017-05-31T20:01:17.333Z,010856_20170531_1438,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-05-31T13:01:17Z,2017-05-31T13:01:43Z,26,29.377550634451215,30,undefined,undefined,"brenna.collicutt,julian.gan,luke.rogers,sam.james",undefined,null,null,null,Invalid date,Invalid date,null
9175,010856_2017-06-01T18:37:23.833Z,010856_20170601_1340,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-06-01T11:37:23Z,2017-06-01T11:37:50Z,27,27.93963185313979,30,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9246,010856_2017-06-09T18:12:19.667Z,010856_20170609_1311,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-06-09T11:12:19Z,2017-06-09T11:13:33Z,74,80.26603571884553,85,undefined,undefined,"brenna.collicutt,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9323,010856_2017-06-14T19:52:10.833Z,010856_20170614_1435,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-06-14T12:52:13Z,2017-06-14T12:54:11Z,117,80.8601125863322,85,undefined,undefined,"brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9392,010856_2017-06-21T18:09:26.167Z,010856_20170621_1352,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-06-21T11:09:26Z,2017-06-21T11:10:52Z,86,52.12622800084846,55,undefined,undefined,"brenna.collicutt,brett.johnson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
9534,010856_2017-07-06T18:33:14.000Z,010856_20170706_1426,XR-620,010856,6.81,DISOCKEYE,D29,2,2017-07-06T11:33:14Z,2017-07-06T11:33:44Z,30,33.207360891394806,35,undefined,undefined,"julian.gan,luke.rogers,Melissa Orobko",undefined,null,null,null,Invalid date,Invalid date,null
9063,010856_2017-05-19T17:54:20.500Z,010856_20170519_1338,XR-620,010856,6.81,DISOCKEYE,D30,2,2017-05-19T10:54:20Z,2017-05-19T10:54:56Z,36,26.927391056068146,25,undefined,undefined,"brett.johnson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
12506,065679_2018-06-18T20:20:03.333Z,065679_20180618_1450,RBRconcerto,065679,12.04,DISOCKEYE,D30,2,2018-06-18T13:22:23Z,2018-06-18T13:22:35Z,12,9.88994886149118,10,undefined,undefined,"julian.gan,katie.davidson,sara.tremblayb",undefined,null,null,null,Invalid date,Invalid date,null
14137,018032_2019-06-24T18:22:17.000Z,018032_20190624_1259,XRX-620,018032,6.81,DISOCKEYE,D30,2,2019-06-24T11:22:17Z,2019-06-24T11:22:39Z,22,19.267321292944217,20,undefined,undefined,"julian.gan,sam.james,sarah.friesen,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
9098,010856_2017-05-26T20:30:32.166Z,010856_20170526_1507,XR-620,010856,6.81,DISOCKEYE,D34,2,2017-05-26T13:30:32Z,2017-05-26T13:32:36Z,124,92.41801459080624,90,undefined,undefined,"brett.johnson,carly.janusson,julian.gan,luke.rogers",undefined,null,null,null,Invalid date,Invalid date,null
13976,080217_2019-05-14T18:30:40.166Z,080217_20190514_1351,RBRmaestro,080217,1.43,DISOCKEYE,D35,2,2019-05-14T11:30:40Z,2019-05-14T11:32:02Z,82,75.74486888126883,80,undefined,undefined,"brett.johnson,julian.gan,krystal.bachen,sarah.friesen",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13950,080217_2019-05-27T19:41:16.500Z,080217_20190527_1431,RBRmaestro,080217,1.43,DISOCKEYE,D35,5,2019-05-27T12:43:36Z,2019-05-27T12:43:52Z,16,19.637105185591444,20,undefined,undefined,"brett.johnson,Caroline Graham,julian.gan,tyrel.froese",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
13992,080217_2019-05-30T20:13:42.833Z,080217_20190530_1515,RBRmaestro,080217,1.43,DISOCKEYE,D35,3,2019-05-30T13:13:42Z,2019-05-30T13:13:54Z,12,15.59547147882152,15,undefined,undefined,brett.johnson,undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
13973,080217_2019-06-03T17:28:14.666Z,080217_20190603_1228,RBRmaestro,080217,1.43,DISOCKEYE,D35,4,2019-06-03T10:28:14Z,2019-06-03T10:28:44Z,30,32.94046358158555,45,undefined,undefined,"brett.johnson,julian.gan,krystal.bachen",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
14131,080217_2019-06-20T17:32:46.833Z,080217_20190620_1253,RBRmaestro,080217,1.43,DISOCKEYE,D35,2,2019-06-20T10:32:47Z,2019-06-20T10:32:58Z,11,14.9303493050126,15,undefined,undefined,"brett.johnson,sam.james,tyrel.froese,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
14143,018032_2019-06-26T17:51:43.500Z,018032_20190626_1308,XRX-620,018032,6.81,DISOCKEYE,D35,4,2019-06-26T10:51:43Z,2019-06-26T10:52:05Z,22,15.241278826188346,10,undefined,undefined,"brett.johnson,jonathan.bergshoeff,tyrel.froese,Vanessa Fladmark",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
15209,018066_2020-06-05T22:10:25.000Z,018066_20200605_1750,XRX-620,018066,6.81,DISOCKEYE,D35,4,2020-06-05T15:10:28Z,2020-06-05T15:10:38Z,10,15.590916935427352,15,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
15210,018066_2020-06-05T22:25:30.500Z,018066_20200605_1750,XRX-620,018066,6.81,DISOCKEYE,D35,5,2020-06-05T15:25:30Z,2020-06-05T15:26:23Z,53,73.55571746371507,60,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
15260,018066_2020-06-19T17:42:06.499Z,018066_20200619_1307,XRX-620,018066,6.81,DISOCKEYE,D35,3,2020-06-19T10:42:06Z,2020-06-19T10:42:43Z,37,54.18915990257546,45,undefined,undefined,"julian.gan,nick.sinclair,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
15321,080217_2020-07-03T14:53:11.167Z,080217_20200703_1522,RBRmaestro,080217,1.43,DISOCKEYE,D35,2,2020-07-03T07:53:11Z,2020-07-03T07:53:44Z,33,41.613701954463046,45,undefined,undefined,"julian.gan,krystal.bachen,tim.vanderstap",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
9081,010856_2017-05-24T21:38:13.500Z,010856_20170524_1539,XR-620,010856,6.81,DISOCKEYE,HOLDINGTANKINTAKE,1,2017-05-24T14:38:16Z,2017-05-24T14:38:28Z,12,6.607951700983428,5,undefined,undefined,"brett.johnson,julian.gan",undefined,null,null,null,Invalid date,Invalid date,null
12100,080217_2018-05-22T15:37:15.333Z,080217_20180522_1109,RBRconcerto,080217,12.04,JSSOCKEYE,J01,2,2018-05-22T08:40:08Z,2018-05-22T08:40:33Z,25,31.208551149949756,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
9640,080217_2017-07-12T21:36:24.833Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J02,2,2017-07-12T14:36:24Z,2017-07-12T14:36:59Z,35,36.430611689033,35,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12042,080217_2018-05-16T14:48:19.833Z,080217_20180516_1025,RBRconcerto,080217,12.04,JSSOCKEYE,J02,1,2018-05-16T07:48:19Z,2018-05-16T07:48:41Z,22,29.172326024493973,30,undefined,undefined,"dylan.smyth,erin.pippus,julian.gan,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12099,080217_2018-05-22T14:45:58.834Z,080217_20180522_1109,RBRconcerto,080217,12.04,JSSOCKEYE,J02,2,2018-05-22T07:45:59Z,2018-05-22T07:46:21Z,22,26.446116633339987,25,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12491,080217_2018-05-30T18:31:16.833Z,080217_20180530_1323,RBRconcerto,080217,12.04,JSSOCKEYE,J02,2,2018-05-30T11:33:31Z,2018-05-30T11:33:47Z,16,18.148254631139142,15,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12340,080217_2018-06-12T16:49:46.000Z,080217_20180612_1215,RBRconcerto,080217,12.04,JSSOCKEYE,J02,2,2018-06-12T09:49:46Z,2018-06-12T09:49:55Z,10,12.515472845821137,12,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12511,080217_2018-06-20T18:29:05.333Z,080217_20180620_1558,RBRconcerto,080217,12.04,JSSOCKEYE,J02,1,2018-06-20T11:29:05Z,2018-06-20T11:29:13Z,9,9.753788196002986,9,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12543,080217_2018-06-29T16:05:59.500Z,080217_20180629_1020,RBRconcerto,080217,12.04,JSSOCKEYE,J02,2,2018-06-29T09:05:59Z,2018-06-29T09:06:16Z,17,21.680631432005928,20,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
14713,065679_2019-05-17T17:33:49.000Z,065679_20190517_1300,RBRconcerto,065679,1.43,JSSOCKEYE,J02,2,2019-05-17T10:33:49Z,2019-05-17T10:34:00Z,11,15.898738123723689,15,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
13956,065679_2019-05-29T20:44:16.000Z,065679_20190529_1555,RBRconcerto,065679,1.43,JSSOCKEYE,J02,2,2019-05-29T13:44:16Z,2019-05-29T13:44:21Z,6,5.889166884051363,5,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
14006,065679_2019-06-05T19:17:38.500Z,065679_20190605_1457,RBRconcerto,065679,1.43,JSSOCKEYE,J02,3,2019-06-05T12:17:38Z,2019-06-05T12:17:53Z,15,20.40551185808578,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
14008,065679_2019-06-06T21:22:45.667Z,065679_20190606_1758,RBRconcerto,065679,1.43,JSSOCKEYE,J02,3,2019-06-06T14:26:18Z,2019-06-06T14:26:23Z,5,5.969967469078369,5,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""16"",""swell_height"":""0.5"",""weather_notes"":null}"
14182,065679_2019-06-28T20:06:01.000Z,065679_20190628_1530,RBRconcerto,065679,1.43,JSSOCKEYE,J02,3,2019-06-28T13:06:01Z,2019-06-28T13:06:08Z,8,10.892447725693035,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
9176,080217_2017-06-03T13:33:04.167Z,080217_20170603_1554,RBRconcerto,080217,12.04,JSSOCKEYE,J03,3,2017-06-03T06:33:05Z,2017-06-03T06:33:35Z,30,28.57779959008052,30,undefined,undefined,"dylan.smyth,emma.atkinson,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
9638,080217_2017-07-12T19:04:56.667Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2017-07-12T12:04:58Z,2017-07-12T12:07:37Z,159,18.10177932066673,18,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12041,080217_2018-05-16T13:35:50.000Z,080217_20180516_1025,RBRconcerto,080217,12.04,JSSOCKEYE,J03,1,2018-05-16T06:35:50Z,2018-05-16T06:36:15Z,25,31.009500251677995,30,undefined,undefined,"dylan.smyth,erin.pippus,julian.gan,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12055,080217_2018-05-17T17:46:08.167Z,080217_20180517_1259,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-05-17T10:46:08Z,2018-05-17T10:46:39Z,31,37.57148946042109,35,undefined,undefined,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12098,080217_2018-05-22T13:40:00.333Z,080217_20180522_1109,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-05-22T06:40:00Z,2018-05-22T06:40:19Z,19,21.0037701004429,20,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12490,080217_2018-05-30T16:30:11.333Z,080217_20180530_1323,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-05-30T09:30:11Z,2018-05-30T09:30:37Z,26,34.25573643063361,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12251,080217_2018-06-03T17:37:21.333Z,080217_20180603_1328,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-06-03T10:37:21Z,2018-06-03T10:37:32Z,11,13.409674363320931,12,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12513,080217_2018-06-23T19:06:09.000Z,080217_20180623_1355,RBRconcerto,080217,12.04,"OTHER,JSSOCKEYE",J03,2,2018-06-23T12:08:41Z,2018-06-23T12:09:07Z,26,31.182571589758403,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12542,080217_2018-06-29T13:48:15.834Z,080217_20180629_1020,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-06-29T06:48:15Z,2018-06-29T06:48:36Z,21,23.337922808262174,22,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12540,080217_2018-07-03T16:21:38.500Z,080217_20180703_1429,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-07-03T09:25:31Z,2018-07-03T09:25:51Z,20,25.448085660235225,25,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12546,080217_2018-07-09T15:21:55.334Z,080217_20180709_1614,RBRconcerto,080217,12.04,JSSOCKEYE,J03,2,2018-07-09T08:21:55Z,2018-07-09T08:22:20Z,25,31.29419248760193,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
14712,065679_2019-05-17T14:57:51.834Z,065679_20190517_1300,RBRconcerto,065679,1.43,JSSOCKEYE,J03,2,2019-05-17T08:02:45Z,2019-05-17T08:03:13Z,29,21.085862173311575,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
14716,065679_2019-05-23T17:11:25.500Z,065679_20190523_2143,RBRconcerto,065679,1.43,JSSOCKEYE,J03,2,2019-05-23T10:11:25Z,2019-05-23T10:11:41Z,16,20.979467317212833,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
13955,065679_2019-05-29T14:06:16.166Z,065679_20190529_1555,RBRconcerto,065679,1.43,JSSOCKEYE,J03,2,2019-05-29T07:06:16Z,2019-05-29T07:06:41Z,26,26.165440033785885,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
13966,065679_2019-05-31T19:48:39.333Z,065679_20190531_1514,RBRconcerto,065679,1.43,JSSOCKEYE,J03,3,2019-05-31T12:48:39Z,2019-05-31T12:48:58Z,19,26.279665123486133,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
14038,065679_2019-06-09T17:33:19.000Z,065679_20190609_1255,RBRconcerto,065679,1.43,JSSOCKEYE,J03,3,2019-06-09T10:34:08Z,2019-06-09T10:34:30Z,22,21.005949789661024,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
14128,065679_2019-06-11T17:43:42.333Z,065679_20190611_1326,RBRconcerto,065679,1.43,JSSOCKEYE,J03,3,2019-06-11T10:48:51Z,2019-06-11T10:49:04Z,12,15.564841291523946,15,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""lifted_fog"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
14135,065679_2019-06-23T16:16:05.666Z,065679_20190623_1201,RBRconcerto,065679,1.43,JSSOCKEYE,J03,1,2019-06-23T09:18:50Z,2019-06-23T09:19:10Z,20,26.141576216626092,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
14181,065679_2019-06-28T15:37:53.333Z,065679_20190628_1530,RBRconcerto,065679,1.43,JSSOCKEYE,J03,2,2019-06-28T08:37:53Z,2019-06-28T08:38:13Z,20,25.82294107361248,25,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
14282,065679_2019-07-04T17:37:34.500Z,065679_20190704_1315,RBRconcerto,065679,1.43,JSSOCKEYE,J03,3,2019-07-04T10:37:34Z,2019-07-04T10:37:50Z,16,20.88299098347545,20,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
14359,065679_2019-07-09T18:02:32.500Z,065679_20190709_1250,RBRconcerto,065679,1.43,JSSOCKEYE,J03,3,2019-07-09T11:02:32Z,2019-07-09T11:02:48Z,16,10.759624883340924,10,undefined,undefined,"erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson",undefined,Dynamic,Full,null,Invalid date,Invalid date,"{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""10"",""swell_height"":""0.5"",""weather_notes"":null}"
9311,080217_2017-06-13T17:08:44.500Z,080217_20170613_1657,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2017-06-13T10:11:03Z,2017-06-13T10:11:35Z,32,38.74506677211118,40,undefined,undefined,"Chris Blackford,dylan.smyth,emma.atkinson,lauren.portner",undefined,null,null,null,Invalid date,Invalid date,null
9549,080217_2017-07-06T15:58:48.500Z,080217_20170706_1703,RBRconcerto,080217,12.04,JSSOCKEYE,J09,1,2017-07-06T09:01:16Z,2017-07-06T09:01:40Z,24,28.510008578135412,30,undefined,undefined,"Dylan Shea,dylan.smyth,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
9634,080217_2017-07-12T14:46:14.500Z,080217_20170712_1647,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2017-07-12T07:48:59Z,2017-07-12T07:49:27Z,27,35.6332110696397,35,undefined,undefined,"dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12053,080217_2018-05-17T13:35:28.167Z,080217_20180517_1259,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-05-17T06:35:28Z,2018-05-17T06:35:51Z,24,31.03765380289496,30,undefined,undefined,"dylan.smyth,julian.gan,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12096,080217_2018-05-21T14:33:24.667Z,080217_20180521_1516,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-05-21T07:33:24Z,2018-05-21T07:33:50Z,26,31.044403000204216,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
12488,080217_2018-05-30T13:43:11.167Z,080217_20180530_1323,RBRconcerto,080217,12.04,JSSOCKEYE,J09,2,2018-05-30T06:45:40Z,2018-05-30T06:46:06Z,26,30.94110571953404,30,undefined,undefined,"dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz",undefined,null,null,null,Invalid date,Invalid date,null
