sample_id,sample_type,ufn,sample_comments,analyzing_lab
SXM5600,extra_muscle,U5061,NA,NA
SXM5601,extra_muscle,U5062,NA,NA
SXM5602,extra_muscle,U5063,NA,NA
SXM5603,extra_muscle,U5064,NA,NA
SXM5604,extra_muscle,U5065,NA,NA
SXM5605,extra_muscle,U5066,NA,NA
SXM5606,extra_muscle,U5067,NA,NA
SXM5607,extra_muscle,U5068,NA,NA
SXM5608,extra_muscle,U5069,NA,NA
SXM5609,extra_muscle,U5070,NA,NA
S10187XM1,extra_muscle,U10187,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10186XM1,extra_muscle,U10186,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12740XM1,extra_muscle,U12740,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12736XM1,extra_muscle,U12736,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12735XM1,extra_muscle,U12735,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12988XM1,extra_muscle,U12988,NA,NA
S12981XM1,extra_muscle,U12981,NA,NA
S12982XM1,extra_muscle,U12982,NA,NA
S12983XM1,extra_muscle,U12983,NA,NA
S12987XM1,extra_muscle,U12987,NA,NA
S12989XM1,extra_muscle,U12989,NA,NA
S12986XM1,extra_muscle,U12986,NA,NA
S12990XM1,extra_muscle,U12990,NA,NA
S12985XM1,extra_muscle,U12985,NA,NA
S12984XM1,extra_muscle,U12984,NA,NA
S12827XM1,extra_muscle,U12827,NA,NA
S12822XM1,extra_muscle,U12822,NA,NA
S10182XM1,extra_muscle,U10182,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10183XM1,extra_muscle,U10183,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10185XM1,extra_muscle,U10185,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10189XM1,extra_muscle,U10189,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10181XM1,extra_muscle,U10181,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10184XM1,extra_muscle,U10184,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10190XM1,extra_muscle,U10190,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12824XM1,extra_muscle,U12824,NA,NA
S12821XM1,extra_muscle,U12821,NA,NA
S12825XM1,extra_muscle,U12825,NA,NA
S12823XM1,extra_muscle,U12823,NA,NA
S12830XM1,extra_muscle,U12830,NA,NA
S12829XM1,extra_muscle,U12829,NA,NA
S12828XM1,extra_muscle,U12828,NA,NA
S12826XM1,extra_muscle,U12826,NA,NA
S12745XM1,extra_muscle,U12745,NA,NA
S12742XM1,extra_muscle,U12742,NA,NA
S12749XM1,extra_muscle,U12749,NA,NA
S12750XM1,extra_muscle,U12750,NA,NA
S12748XM1,extra_muscle,U12748,NA,NA
S10188XM1,extra_muscle,U10188,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10177XM1,extra_muscle,U10177,sample partially thawed. Sample accidentally left in dry ice cooler at -65C overnight,NA
S10179XM1,extra_muscle,U10179,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10171XM1,extra_muscle,U10171,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10173XM1,extra_muscle,U10173,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10172XM1,extra_muscle,U10172,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10175XM1,extra_muscle,U10175,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10180XM1,extra_muscle,U10180,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12731XM1,extra_muscle,U12731,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12732XM1,extra_muscle,U12732,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12733XM1,extra_muscle,U12733,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12734XM1,extra_muscle,U12734,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12738XM1,extra_muscle,U12738,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12739XM1,extra_muscle,U12739,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S12737XM1,extra_muscle,U12737,Fish have been compromised because they were sitting at -65C for ~4 hours (accidentally forgotten in Freezer 1 during while it was defrosting on 2017-12-08,NA
S10990XM1,extra_muscle,U10990,NA,NA
S10983XM1,extra_muscle,U10983,NA,NA
S10984XM1,extra_muscle,U10984,NA,NA
S10989XM1,extra_muscle,U10989,NA,NA
S10988XM1,extra_muscle,U10988,NA,NA
S10985XM1,extra_muscle,U10985,NA,NA
S10982XM1,extra_muscle,U10982,NA,NA
S10986XM1,extra_muscle,U10986,NA,NA
S10987XM1,extra_muscle,U10987,NA,NA
S10981XM1,extra_muscle,U10981,NA,NA
S10660XM1,extra_muscle,U10660,NA,NA
S10657XM1,extra_muscle,U10657,NA,NA
S10651XM1,extra_muscle,U10651,NA,NA
S12741XM1,extra_muscle,U12741,NA,NA
S12744XM1,extra_muscle,U12744,NA,NA
S12743XM1,extra_muscle,U12743,NA,NA
S12747XM1,extra_muscle,U12747,NA,NA
S12746XM1,extra_muscle,U12746,NA,NA
S10092XM1,extra_muscle,U10092,NA,NA
S10095XM1,extra_muscle,U10095,NA,NA
S10099XM1,extra_muscle,U10099,NA,NA
S10098XM1,extra_muscle,U10098,NA,NA
S10100XM1,extra_muscle,U10100,NA,NA
S10096XM1,extra_muscle,U10096,NA,NA
S10097XM1,extra_muscle,U10097,NA,NA
S10094XM1,extra_muscle,U10094,NA,NA
S10093XM1,extra_muscle,U10093,NA,NA
S10091XM1,extra_muscle,U10091,NA,NA
S12816XM1,extra_muscle,U12816,NA,NA
S12814XM1,extra_muscle,U12814,NA,NA
S12812XM1,extra_muscle,U12812,NA,NA
S12815XM1,extra_muscle,U12815,NA,NA
S12813XM1,extra_muscle,U12813,NA,NA
S12811XM1,extra_muscle,U12811,NA,NA
S12817XM1,extra_muscle,U12817,NA,NA
S12818XM1,extra_muscle,U12818,NA,NA
S12820XM1,extra_muscle,U12820,NA,NA
S12819XM1,extra_muscle,U12819,NA,NA
S12972XM1,extra_muscle,U12972,NA,NA
S10178XM1,extra_muscle,U10178,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10176XM1,extra_muscle,U10176,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10174XM1,extra_muscle,U10174,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10584XM1,extra_muscle,U10584,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10590XM1,extra_muscle,U10590,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12974XM1,extra_muscle,U12974,NA,NA
S12971XM1,extra_muscle,U12971,NA,NA
S12973XM1,extra_muscle,U12973,NA,NA
S12975XM1,extra_muscle,U12975,NA,NA
S12976XM1,extra_muscle,U12976,NA,NA
S12977XM1,extra_muscle,U12977,NA,NA
S12979XM1,extra_muscle,U12979,NA,NA
S12978XM1,extra_muscle,U12978,NA,NA
S12980XM1,extra_muscle,U12980,NA,NA
S10588XM1,extra_muscle,U10588,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10585XM1,extra_muscle,U10585,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10581XM1,extra_muscle,U10581,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10587XM1,extra_muscle,U10587,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10582XM1,extra_muscle,U10582,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10583XM1,extra_muscle,U10583,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10586XM1,extra_muscle,U10586,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10589XM1,extra_muscle,U10589,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10670XM1,extra_muscle,U10670,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10972XM1,extra_muscle,U10972,NA,NA
S10971XM1,extra_muscle,U10971,NA,NA
S10976XM1,extra_muscle,U10976,NA,NA
S10973XM1,extra_muscle,U10973,NA,NA
S10974XM1,extra_muscle,U10974,NA,NA
S10975XM1,extra_muscle,U10975,NA,NA
S10980XM1,extra_muscle,U10980,NA,NA
S10978XM1,extra_muscle,U10978,NA,NA
S10977XM1,extra_muscle,U10977,NA,NA
S10979XM1,extra_muscle,U10979,NA,NA
S10110XM1,extra_muscle,U10110,NA,NA
S10103XM1,extra_muscle,U10103,NA,NA
S10652XM1,extra_muscle,U10652,NA,NA
S10659XM1,extra_muscle,U10659,NA,NA
S10653XM1,extra_muscle,U10653,NA,NA
S10658XM1,extra_muscle,U10658,NA,NA
S10654XM1,extra_muscle,U10654,NA,NA
S10656XM1,extra_muscle,U10656,NA,NA
S10655XM1,extra_muscle,U10655,NA,NA
S12904XM1,extra_muscle,U12904,sample taken from right side,NA
S12901XM1,extra_muscle,U12901,sample taken from right side,NA
S12902XM1,extra_muscle,U12902,sample taken from right side,NA
S12905XM1,extra_muscle,U12905,sample taken from right side,NA
S10736XM1,extra_muscle,U10736,NA,NA
S10734XM1,extra_muscle,U10734,NA,NA
S10740XM1,extra_muscle,U10740,NA,NA
S10663XM1,extra_muscle,U10663,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10661XM1,extra_muscle,U10661,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10669XM1,extra_muscle,U10669,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10662XM1,extra_muscle,U10662,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10667XM1,extra_muscle,U10667,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10665XM1,extra_muscle,U10665,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10664XM1,extra_muscle,U10664,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10666XM1,extra_muscle,U10666,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10668XM1,extra_muscle,U10668,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10732XM1,extra_muscle,U10732,NA,NA
S10738XM1,extra_muscle,U10738,NA,NA
S10733XM1,extra_muscle,U10733,NA,NA
S10737XM1,extra_muscle,U10737,NA,NA
S10731XM1,extra_muscle,U10731,NA,NA
S10735XM1,extra_muscle,U10735,NA,NA
S10739XM1,extra_muscle,U10739,NA,NA
S12572XM1,extra_muscle,U12572,NA,NA
S12574XM1,extra_muscle,U12574,NA,NA
S12571XM1,extra_muscle,U12571,NA,NA
S12573XM1,extra_muscle,U12573,NA,NA
S12575XM1,extra_muscle,U12575,NA,NA
S12578XM1,extra_muscle,U12578,NA,NA
S12577XM1,extra_muscle,U12577,NA,NA
S12579XM1,extra_muscle,U12579,NA,NA
S12580XM1,extra_muscle,U12580,NA,NA
S12652XM1,extra_muscle,U12652,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12657XM1,extra_muscle,U12657,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12660XM1,extra_muscle,U12660,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12651XM1,extra_muscle,U12651,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12654XM1,extra_muscle,U12654,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12659XM1,extra_muscle,U12659,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12656XM1,extra_muscle,U12656,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12653XM1,extra_muscle,U12653,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12655XM1,extra_muscle,U12655,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10106XM1,extra_muscle,U10106,NA,NA
S10109XM1,extra_muscle,U10109,NA,NA
S10104XM1,extra_muscle,U10104,NA,NA
S10101XM1,extra_muscle,U10101,NA,NA
S10102XM1,extra_muscle,U10102,NA,NA
S10105XM1,extra_muscle,U10105,NA,NA
S12576XM1,extra_muscle,U12576,NA,NA
S12664XM1,extra_muscle,U12664,NA,NA
S12669XM1,extra_muscle,U12669,NA,NA
S12665XM1,extra_muscle,U12665,NA,NA
S12663XM1,extra_muscle,U12663,NA,NA
S12668XM1,extra_muscle,U12668,NA,NA
S12662XM1,extra_muscle,U12662,NA,NA
S12667XM1,extra_muscle,U12667,NA,NA
S12670XM1,extra_muscle,U12670,NA,NA
S10107XM1,extra_muscle,U10107,NA,NA
S10108XM1,extra_muscle,U10108,NA,NA
S12661XM1,extra_muscle,U12661,NA,NA
S12666XM1,extra_muscle,U12666,NA,NA
S12419XM1,extra_muscle,U12419,NA,NA
S12418XM1,extra_muscle,U12418,NA,NA
S12413XM1,extra_muscle,U12413,NA,NA
S12411XM1,extra_muscle,U12411,NA,NA
S12415XM1,extra_muscle,U12415,NA,NA
S12416XM1,extra_muscle,U12416,NA,NA
S12417XM1,extra_muscle,U12417,NA,NA
S12412XM1,extra_muscle,U12412,NA,NA
S12414XM1,extra_muscle,U12414,NA,NA
S12420XM1,extra_muscle,U12420,took sample from right side,NA
S12658XM1,extra_muscle,U12658,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10506XM1,extra_muscle,U10506,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10505XM1,extra_muscle,U10505,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10504XM1,extra_muscle,U10504,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10510XM1,extra_muscle,U10510,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10509XM1,extra_muscle,U10509,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10503XM1,extra_muscle,U10503,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10507XM1,extra_muscle,U10507,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10502XM1,extra_muscle,U10502,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10508XM1,extra_muscle,U10508,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10501XM1,extra_muscle,U10501,Sample accidentally left in dry ice cooler at -65C overnight,NA
S10496XM1,extra_muscle,U10496,NA,NA
S10491XM1,extra_muscle,U10491,NA,NA
S10497XM1,extra_muscle,U10497,NA,NA
S10499XM1,extra_muscle,U10499,NA,NA
S10492XM1,extra_muscle,U10492,NA,NA
S10571XM1,extra_muscle,U10571,NA,NA
S10580XM1,extra_muscle,U10580,NA,NA
S10572XM1,extra_muscle,U10572,NA,NA
S10573XM1,extra_muscle,U10573,NA,NA
S10574XM1,extra_muscle,U10574,NA,NA
S10575XM1,extra_muscle,U10575,NA,NA
S10576XM1,extra_muscle,U10576,NA,NA
S10577XM1,extra_muscle,U10577,NA,NA
S10578XM1,extra_muscle,U10578,NA,NA
S10579XM1,extra_muscle,U10579,NA,NA
S12587XM1,extra_muscle,U12587,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12588XM1,extra_muscle,U12588,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12590XM1,extra_muscle,U12590,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12589XM1,extra_muscle,U12589,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12581XM1,extra_muscle,U12581,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12586XM1,extra_muscle,U12586,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12582XM1,extra_muscle,U12582,Taken after RNA. Sample accidentally left in dry ice cooler at -65C overnight,NA
S12585XM1,extra_muscle,U12585,Taken after RNA. Sample accidentally left in dry ice cooler at -65C overnight,NA
S12584XM1,extra_muscle,U12584,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12583XM1,extra_muscle,U12583,Sample accidentally left in dry ice cooler at -65C overnight,NA
S12953XM1,extra_muscle,U12953,Sample accidentally left in dry ice cooler at -65C overnight,NA
S11057XM1,extra_muscle,U11057,NA,NA
S11051XM1,extra_muscle,U11051,NA,NA
S11056XM1,extra_muscle,U11056,NA,NA
S11058XM1,extra_muscle,U11058,NA,NA
S10498XM1,extra_muscle,U10498,NA,NA
S10500XM1,extra_muscle,U10500,NA,NA
S10493XM1,extra_muscle,U10493,NA,NA
S10494XM1,extra_muscle,U10494,NA,NA
S10742XM1,extra_muscle,U10742,NA,NA
S10741XM1,extra_muscle,U10741,NA,NA
S12422XM1,extra_muscle,U12422,NA,NA
S12423XM1,extra_muscle,U12423,XM sample from right side,NA
S12421XM1,extra_muscle,U12421,NA,NA
S10411XM1,extra_muscle,U10411,NA,NA
S12952XM1,extra_muscle,U12952,NA,NA
S12951XM1,extra_muscle,U12951,NA,NA
S12954XM1,extra_muscle,U12954,NA,NA
S12557XM1,extra_muscle,U12557,NA,NA
S12553XM1,extra_muscle,U12553,NA,NA
S12554XM1,extra_muscle,U12554,NA,NA
S12552XM1,extra_muscle,U12552,NA,NA
S12551XM1,extra_muscle,U12551,NA,NA
S12556XM1,extra_muscle,U12556,NA,NA
S12555XM1,extra_muscle,U12555,NA,NA
S12903XM1,extra_muscle,U12903,NA,NA
S12906XM1,extra_muscle,U12906,XM taken from right because all of Left used for FA,NA
S11062XM1,extra_muscle,U11062,NA,NA
S11061XM1,extra_muscle,U11061,NA,NA
S11067XM1,extra_muscle,U11067,NA,NA
S11063XM1,extra_muscle,U11063,NA,NA
S11069XM1,extra_muscle,U11069,NA,NA
S11070XM1,extra_muscle,U11070,NA,NA
S11068XM1,extra_muscle,U11068,NA,NA
S11066XM1,extra_muscle,U11066,NA,NA
S11064XM1,extra_muscle,U11064,NA,NA
S11065XM1,extra_muscle,U11065,NA,NA
S11060XM1,extra_muscle,U11060,NA,NA
S11054XM1,extra_muscle,U11054,NA,NA
S11053XM1,extra_muscle,U11053,NA,NA
S11059XM1,extra_muscle,U11059,NA,NA
S12615XM1,extra_muscle,U12615,NA,NA
S12612XM1,extra_muscle,U12612,NA,NA
S12613XM1,extra_muscle,U12613,NA,NA
S12618XM1,extra_muscle,U12618,NA,NA
S12620XM1,extra_muscle,U12620,NA,NA
S12611XM1,extra_muscle,U12611,NA,NA
S12616XM1,extra_muscle,U12616,NA,NA
S12617XM1,extra_muscle,U12617,NA,NA
S12619XM1,extra_muscle,U12619,NA,NA
S12614XM1,extra_muscle,U12614,NA,NA
S10781XM1,extra_muscle,U10781,Sample accidentally left in coolbox overnight in -20 freezer,NA
S10782XM1,extra_muscle,U10782,Sample accidentally left in coolbox overnight in -20 freezer,NA
S10701XM1,extra_muscle,U10701,Sample accidentally left in coolbox overnight in -20 freezer,NA
S10623XM1,extra_muscle,U10623,NA,NA
S10621XM1,extra_muscle,U10621,NA,NA
S10622XM1,extra_muscle,U10622,NA,NA
S10301XM1,extra_muscle,U10301,NA,NA
S10593XM1,extra_muscle,U10593,NA,NA
S10592XM1,extra_muscle,U10592,NA,NA
S10591XM1,extra_muscle,U10591,NA,NA
S10594XM1,extra_muscle,U10594,NA,NA
S10595XM1,extra_muscle,U10595,NA,NA
S10752XM1,extra_muscle,U10752,NA,NA
S10751XM1,extra_muscle,U10751,NA,NA
S11311XM1,extra_muscle,U11311,NA,NA
S10961XM1,extra_muscle,U10961,NA,NA
S10962XM1,extra_muscle,U10962,NA,NA
S10964XM1,extra_muscle,U10964,NA,NA
S10969XM1,extra_muscle,U10969,NA,NA
S10970XM1,extra_muscle,U10970,NA,NA
S10409XM1,extra_muscle,U10409,NA,NA
S10406XM1,extra_muscle,U10406,NA,NA
S10410XM1,extra_muscle,U10410,NA,NA
S10404XM1,extra_muscle,U10404,NA,NA
S10407XM1,extra_muscle,U10407,NA,NA
S10403XM1,extra_muscle,U10403,NA,NA
S10405XM1,extra_muscle,U10405,NA,NA
S10725XM1,extra_muscle,U10725,NA,NA
S10724XM1,extra_muscle,U10724,NA,NA
S10729XM1,extra_muscle,U10729,NA,NA
S10726XM1,extra_muscle,U10726,NA,NA
S10728XM1,extra_muscle,U10728,NA,NA
S10723XM1,extra_muscle,U10723,NA,NA
S10495XM1,extra_muscle,U10495,NA,NA
S12699XM1,extra_muscle,U12699,NA,NA
S12700XM1,extra_muscle,U12700,NA,NA
S12694XM1,extra_muscle,U12694,NA,NA
S12696XM1,extra_muscle,U12696,NA,NA
S12697XM1,extra_muscle,U12697,NA,NA
S12692XM1,extra_muscle,U12692,NA,NA
S12691XM1,extra_muscle,U12691,NA,NA
S10804XM1,extra_muscle,U10804,NA,NA
S10802XM1,extra_muscle,U10802,NA,NA
S12647XM1,extra_muscle,U12647,NA,NA
S12649XM1,extra_muscle,U12649,NA,NA
S12643XM1,extra_muscle,U12643,NA,NA
S12642XM1,extra_muscle,U12642,NA,NA
S12641XM1,extra_muscle,U12641,NA,NA
S12967XM1,extra_muscle,U12967,NA,NA
S12963XM1,extra_muscle,U12963,NA,NA
S12968XM1,extra_muscle,U12968,NA,NA
S12965XM1,extra_muscle,U12965,NA,NA
S12962XM1,extra_muscle,U12962,NA,NA
S12565XM1,extra_muscle,U12565,NA,NA
S12570XM1,extra_muscle,U12570,NA,NA
S10966XM1,extra_muscle,U10966,NA,NA
S10163XM1,extra_muscle,U10163,NA,NA
S10170XM1,extra_muscle,U10170,NA,NA
S10248XM1,extra_muscle,U10248,NA,NA
S10246XM1,extra_muscle,U10246,NA,NA
S10243XM1,extra_muscle,U10243,NA,NA
S10242XM1,extra_muscle,U10242,NA,NA
S12650XM1,extra_muscle,U12650,NA,NA
S12648XM1,extra_muscle,U12648,NA,NA
S12645XM1,extra_muscle,U12645,NA,NA
S12646XM1,extra_muscle,U12646,NA,NA
S11128XM1,extra_muscle,U11128,NA,NA
S11122XM1,extra_muscle,U11122,NA,NA
S11121XM1,extra_muscle,U11121,NA,NA
S11129XM1,extra_muscle,U11129,NA,NA
S11123XM1,extra_muscle,U11123,NA,NA
S11125XM1,extra_muscle,U11125,NA,NA
S10650XM1,extra_muscle,U10650,NA,NA
S10642XM1,extra_muscle,U10642,NA,NA
S10641XM1,extra_muscle,U10641,NA,NA
S10648XM1,extra_muscle,U10648,NA,NA
S12567XM1,extra_muscle,U12567,NA,NA
S12563XM1,extra_muscle,U12563,NA,NA
S12569XM1,extra_muscle,U12569,NA,NA
S12566XM1,extra_muscle,U12566,NA,NA
S10090XM1,extra_muscle,U10090,NA,NA
S10087XM1,extra_muscle,U10087,NA,NA
S10081XM1,extra_muscle,U10081,NA,NA
S10088XM1,extra_muscle,U10088,NA,NA
S10082XM1,extra_muscle,U10082,NA,NA
S10563XM1,extra_muscle,U10563,NA,NA
S10568XM1,extra_muscle,U10568,NA,NA
S10561XM1,extra_muscle,U10561,NA,NA
S10567XM1,extra_muscle,U10567,NA,NA
S10570XM1,extra_muscle,U10570,NA,NA
S12803XM1,extra_muscle,U12803,NA,NA
S12805XM1,extra_muscle,U12805,NA,NA
S12807XM1,extra_muscle,U12807,NA,NA
S12698XM1,extra_muscle,U12698,NA,NA
S12695XM1,extra_muscle,U12695,NA,NA
S12693XM1,extra_muscle,U12693,NA,NA
S10132XM1,extra_muscle,U10132,NA,NA
S10131XM1,extra_muscle,U10131,NA,NA
S10133XM1,extra_muscle,U10133,NA,NA
S10134XM1,extra_muscle,U10134,NA,NA
S10129XM1,extra_muscle,U10129,NA,NA
S10125XM1,extra_muscle,U10125,NA,NA
S10126XM1,extra_muscle,U10126,NA,NA
S10127XM1,extra_muscle,U10127,NA,NA
S10130XM1,extra_muscle,U10130,NA,NA
S11167XM1,extra_muscle,U11167,NA,NA
S11168XM1,extra_muscle,U11168,NA,NA
S11169XM1,extra_muscle,U11169,NA,NA
S11163XM1,extra_muscle,U11163,NA,NA
S11164XM1,extra_muscle,U11164,NA,NA
S11161XM1,extra_muscle,U11161,NA,NA
S11165XM1,extra_muscle,U11165,NA,NA
S12808XM1,extra_muscle,U12808,NA,NA
S10244XM1,extra_muscle,U10244,NA,NA
S10963XM1,extra_muscle,U10963,NA,NA
S10481XM1,extra_muscle,U10481,NA,NA
S10482XM1,extra_muscle,U10482,NA,NA
S10483XM1,extra_muscle,U10483,NA,NA
S10484XM1,extra_muscle,U10484,NA,NA
S10602XM1,extra_muscle,U10602,NA,NA
S10603XM1,extra_muscle,U10603,NA,NA
S10604XM1,extra_muscle,U10604,NA,NA
S10605XM1,extra_muscle,U10605,NA,NA
S11052XM1,extra_muscle,U11052,NA,NA
S11055XM1,extra_muscle,U11055,NA,NA
S10121XM1,extra_muscle,U10121,NA,NA
S10123XM1,extra_muscle,U10123,NA,NA
S10128XM1,extra_muscle,U10128,NA,NA
S10122XM1,extra_muscle,U10122,NA,NA
S10124XM1,extra_muscle,U10124,NA,NA
S10112XM1,extra_muscle,U10112,NA,NA
S10111XM1,extra_muscle,U10111,NA,NA
S10271XM1,extra_muscle,U10271,NA,NA
S5073XM1,extra_muscle,U5073,NA,NA
S5074XM1,extra_muscle,U5074,NA,NA
S5075XM1,extra_muscle,U5075,NA,NA
S10606XM1,extra_muscle,U10606,NA,NA
S10562XM1,extra_muscle,U10562,NA,NA
S10564XM1,extra_muscle,U10564,NA,NA
S10569XM1,extra_muscle,U10569,NA,NA
S10565XM1,extra_muscle,U10565,NA,NA
S10566XM1,extra_muscle,U10566,NA,NA
S11322XM1,extra_muscle,U11322,NA,NA
S11323XM1,extra_muscle,U11323,NA,NA
S11321XM1,extra_muscle,U11321,NA,NA
S10601XM1,extra_muscle,U10601,NA,NA
S10485XM1,extra_muscle,U10485,NA,NA
S10490XM1,extra_muscle,U10490,NA,NA
S10486XM1,extra_muscle,U10486,NA,NA
S10487XM1,extra_muscle,U10487,NA,NA
S10488XM1,extra_muscle,U10488,NA,NA
S10489XM1,extra_muscle,U10489,NA,NA
S12801XM1,extra_muscle,U12801,NA,NA
S12804XM1,extra_muscle,U12804,NA,NA
S12802XM1,extra_muscle,U12802,NA,NA
S12806XM1,extra_muscle,U12806,NA,NA
S12809XM1,extra_muscle,U12809,NA,NA
S12810XM1,extra_muscle,U12810,NA,NA
S11162XM1,extra_muscle,U11162,NA,NA
S11170XM1,extra_muscle,U11170,NA,NA
S11166XM1,extra_muscle,U11166,NA,NA
S10083XM1,extra_muscle,U10083,NA,NA
S10089XM1,extra_muscle,U10089,NA,NA
S10086XM1,extra_muscle,U10086,NA,NA
S10085XM1,extra_muscle,U10085,NA,NA
S10084XM1,extra_muscle,U10084,NA,NA
S12721XM1,extra_muscle,U12721,NA,NA
S12728XM1,extra_muscle,U12728,NA,NA
S12727XM1,extra_muscle,U12727,NA,NA
S12725XM1,extra_muscle,U12725,NA,NA
S12724XM1,extra_muscle,U12724,NA,NA
S12722XM1,extra_muscle,U12722,NA,NA
S12726XM1,extra_muscle,U12726,NA,NA
S12730XM1,extra_muscle,U12730,NA,NA
S12729XM1,extra_muscle,U12729,NA,NA
S12723XM1,extra_muscle,U12723,NA,NA
S10722XM1,extra_muscle,U10722,NA,NA
S10730XM1,extra_muscle,U10730,NA,NA
S10721XM1,extra_muscle,U10721,NA,NA
S10727XM1,extra_muscle,U10727,NA,NA
S11043XM1,extra_muscle,U11043,NA,NA
S11042XM1,extra_muscle,U11042,NA,NA
S11046XM1,extra_muscle,U11046,NA,NA
S11044XM1,extra_muscle,U11044,NA,NA
S11047XM1,extra_muscle,U11047,NA,NA
S11050XM1,extra_muscle,U11050,NA,NA
S11049XM1,extra_muscle,U11049,NA,NA
S11048XM1,extra_muscle,U11048,NA,NA
S11041XM1,extra_muscle,U11041,NA,NA
S11045XM1,extra_muscle,U11045,NA,NA
S10796XM1,extra_muscle,U10796,NA,NA
