sample_id,sample_type,ufn,sample_comments,analyzing_lab
S796SC1,scale,U796,NA,NA
S797SC1,scale,U797,NA,NA
S798SC1,scale,U798,NA,NA
S799SC1,scale,U799,NA,NA
S800SC1,scale,U800,NA,NA
S801SC1,scale,U801,NA,NA
S802SC1,scale,U802,NA,NA
S803SC1,scale,U803,NA,NA
S804SC1,scale,U804,NA,NA
S805SC1,scale,U805,NA,NA
S806SC1,scale,U806,NA,NA
S807SC1,scale,U807,NA,NA
S808SC1,scale,U808,NA,NA
S809SC1,scale,U809,NA,NA
S810SC1,scale,U810,NA,NA
S811SC1,scale,U811,NA,NA
S812SC1,scale,U812,NA,NA
S813SC1,scale,U813,NA,NA
S814SC1,scale,U814,NA,NA
S815SC1,scale,U815,NA,NA
S816SC1,scale,U816,NA,NA
S817SC1,scale,U817,NA,NA
S818SC1,scale,U818,NA,NA
S819SC1,scale,U819,NA,NA
S820SC1,scale,U820,NA,NA
S821SC1,scale,U821,NA,NA
S822SC1,scale,U822,NA,NA
S823SC1,scale,U823,NA,NA
S824SC1,scale,U824,NA,NA
S825SC1,scale,U825,NA,NA
S826SC1,scale,U826,NA,NA
S827SC1,scale,U827,NA,NA
S828SC1,scale,U828,NA,NA
S829SC1,scale,U829,NA,NA
S830SC1,scale,U830,NA,NA
S831SC1,scale,U831,NA,NA
S832SC1,scale,U832,NA,NA
S833SC1,scale,U833,NA,NA
S834SC1,scale,U834,NA,NA
S835SC1,scale,U835,NA,NA
S836SC1,scale,U836,NA,NA
S837SC1,scale,U837,NA,NA
S838SC1,scale,U838,NA,NA
S839SC1,scale,U839,NA,NA
S840SC1,scale,U840,NA,NA
S841SC1,scale,U841,NA,NA
S842SC1,scale,U842,NA,NA
S843SC1,scale,U843,NA,NA
S845SC1,scale,U845,NA,NA
S846SC1,scale,U846,NA,NA
S847SC1,scale,U847,NA,NA
S848SC1,scale,U848,NA,NA
S849SC1,scale,U849,NA,NA
S850SC1,scale,U850,NA,NA
S851SC1,scale,U851,NA,NA
S852SC1,scale,U852,NA,NA
S853SC1,scale,U853,NA,NA
S854SC1,scale,U854,NA,NA
S855SC1,scale,U855,NA,NA
S856SC1,scale,U856,NA,NA
S857SC1,scale,U857,NA,NA
S858SC1,scale,U858,NA,NA
S859SC1,scale,U859,NA,NA
S860SC1,scale,U860,NA,NA
S861SC1,scale,U861,NA,NA
S862SC1,scale,U862,NA,NA
S863SC1,scale,U863,NA,NA
S864SC1,scale,U864,NA,NA
S865SC1,scale,U865,NA,NA
S866SC1,scale,U866,NA,NA
S867SC1,scale,U867,NA,NA
S868SC1,scale,U868,NA,NA
S869SC1,scale,U869,NA,NA
S870SC1,scale,U870,NA,NA
S871SC1,scale,U871,NA,NA
S872SC1,scale,U872,NA,NA
S873SC1,scale,U873,NA,NA
S874SC1,scale,U874,NA,NA
S875SC1,scale,U875,NA,NA
S876SC1,scale,U876,NA,NA
S877SC1,scale,U877,NA,NA
S878SC1,scale,U878,NA,NA
S879SC1,scale,U879,NA,NA
S880SC1,scale,U880,NA,NA
S881SC1,scale,U881,NA,NA
S882SC1,scale,U882,NA,NA
S883SC1,scale,U883,NA,NA
S884SC1,scale,U884,NA,NA
S885SC1,scale,U885,NA,NA
S886SC1,scale,U886,NA,NA
S887SC1,scale,U887,NA,NA
S888SC1,scale,U888,NA,NA
S889SC1,scale,U889,NA,NA
S890SC1,scale,U890,NA,NA
S891SC1,scale,U891,NA,NA
S892SC1,scale,U892,NA,NA
S893SC1,scale,U893,NA,NA
S894SC1,scale,U894,NA,NA
S895SC1,scale,U895,NA,NA
S896SC1,scale,U896,NA,NA
S897SC1,scale,U897,NA,NA
S898SC1,scale,U898,NA,NA
S899SC1,scale,U899,NA,NA
S900SC1,scale,U900,NA,NA
S901SC1,scale,U901,NA,NA
S902SC1,scale,U902,NA,NA
S903SC1,scale,U903,NA,NA
S904SC1,scale,U904,NA,NA
S905SC1,scale,U905,NA,NA
S906SC1,scale,U906,NA,NA
S907SC1,scale,U907,NA,NA
S908SC1,scale,U908,NA,NA
S909SC1,scale,U909,NA,NA
S910SC1,scale,U910,NA,NA
S911SC1,scale,U911,NA,NA
S912SC1,scale,U912,NA,NA
S913SC1,scale,U913,NA,NA
S914SC1,scale,U914,NA,NA
S916SC1,scale,U916,NA,NA
S917SC1,scale,U917,NA,NA
S918SC1,scale,U918,NA,NA
S919SC1,scale,U919,NA,NA
S920SC1,scale,U920,NA,NA
S921SC1,scale,U921,NA,NA
S922SC1,scale,U922,NA,NA
S923SC1,scale,U923,NA,NA
S924SC1,scale,U924,NA,NA
S925SC1,scale,U925,NA,NA
S926SC1,scale,U926,NA,NA
S927SC1,scale,U927,NA,NA
S928SC1,scale,U928,NA,NA
S929SC1,scale,U929,NA,NA
S930SC1,scale,U930,NA,NA
S931SC1,scale,U931,NA,NA
S932SC1,scale,U932,NA,NA
S933SC1,scale,U933,NA,NA
S934SC1,scale,U934,NA,NA
S935SC1,scale,U935,NA,NA
S936SC1,scale,U936,NA,NA
S939SC1,scale,U939,NA,NA
S940SC1,scale,U940,NA,NA
S941SC1,scale,U941,NA,NA
S942SC1,scale,U942,NA,NA
S943SC1,scale,U943,NA,NA
S944SC1,scale,U944,NA,NA
S945SC1,scale,U945,NA,NA
S946SC1,scale,U946,NA,NA
S947SC1,scale,U947,NA,NA
S948SC1,scale,U948,NA,NA
S949SC1,scale,U949,NA,NA
S950SC1,scale,U950,NA,NA
S951SC1,scale,U951,NA,NA
S952SC1,scale,U952,NA,NA
S953SC1,scale,U953,NA,NA
S954SC1,scale,U954,NA,NA
S955SC1,scale,U955,NA,NA
S956SC1,scale,U956,NA,NA
S957SC1,scale,U957,NA,NA
S958SC1,scale,U958,NA,NA
S959SC1,scale,U959,NA,NA
S960SC1,scale,U960,NA,NA
S961SC1,scale,U961,NA,NA
S962SC1,scale,U962,NA,NA
S963SC1,scale,U963,NA,NA
S964SC1,scale,U964,NA,NA
S965SC1,scale,U965,NA,NA
S966SC1,scale,U966,NA,NA
S967SC1,scale,U967,NA,NA
S968SC1,scale,U968,NA,NA
S969SC1,scale,U969,NA,NA
S970SC1,scale,U970,NA,NA
S971SC1,scale,U971,NA,NA
S972SC1,scale,U972,NA,NA
S973SC1,scale,U973,NA,NA
S974SC1,scale,U974,NA,NA
S975SC1,scale,U975,NA,NA
S976SC1,scale,U976,NA,NA
S977SC1,scale,U977,NA,NA
S978SC1,scale,U978,NA,NA
S979SC1,scale,U979,NA,NA
S980SC1,scale,U980,NA,NA
S981SC1,scale,U981,NA,NA
S982SC1,scale,U982,NA,NA
S983SC1,scale,U983,NA,NA
S984SC1,scale,U984,NA,NA
S985SC1,scale,U985,NA,NA
S986SC1,scale,U986,NA,NA
S987SC1,scale,U987,NA,NA
S988SC1,scale,U988,NA,NA
S989SC1,scale,U989,NA,NA
S990SC1,scale,U990,NA,NA
S991SC1,scale,U991,NA,NA
S992SC1,scale,U992,NA,NA
S993SC1,scale,U993,NA,NA
S994SC1,scale,U994,NA,NA
S995SC1,scale,U995,NA,NA
S996SC1,scale,U996,NA,NA
S997SC1,scale,U997,NA,NA
S998SC1,scale,U998,NA,NA
S999SC1,scale,U999,NA,NA
S1000SC1,scale,U1000,NA,NA
S1001SC1,scale,U1001,NA,NA
S1002SC1,scale,U1002,NA,NA
S1003SC1,scale,U1003,NA,NA
S1004SC1,scale,U1004,NA,NA
S1005SC1,scale,U1005,NA,NA
S1006SC1,scale,U1006,NA,NA
S1007SC1,scale,U1007,NA,NA
S1008SC1,scale,U1008,NA,NA
S1009SC1,scale,U1009,NA,NA
S1010SC1,scale,U1010,NA,NA
S1011SC1,scale,U1011,NA,NA
S1012SC1,scale,U1012,NA,NA
S1013SC1,scale,U1013,NA,NA
S1014SC1,scale,U1014,NA,NA
S1015SC1,scale,U1015,NA,NA
S1016SC1,scale,U1016,NA,NA
S1017SC1,scale,U1017,NA,NA
S1018SC1,scale,U1018,NA,NA
S1019SC1,scale,U1019,NA,NA
S1020SC1,scale,U1020,NA,NA
S1021SC1,scale,U1021,NA,NA
S1022SC1,scale,U1022,NA,NA
S1023SC1,scale,U1023,NA,NA
S1024SC1,scale,U1024,NA,NA
S1025SC1,scale,U1025,NA,NA
S1026SC1,scale,U1026,NA,NA
S1027SC1,scale,U1027,NA,NA
S1028SC1,scale,U1028,NA,NA
S1030SC1,scale,U1030,NA,NA
S1031SC1,scale,U1031,NA,NA
S1032SC1,scale,U1032,NA,NA
S1033SC1,scale,U1033,NA,NA
S1034SC1,scale,U1034,NA,NA
S1035SC1,scale,U1035,NA,NA
S1036SC1,scale,U1036,NA,NA
S1037SC1,scale,U1037,NA,NA
S1038SC1,scale,U1038,NA,NA
S1039SC1,scale,U1039,NA,NA
S1040SC1,scale,U1040,NA,NA
S1041SC1,scale,U1041,NA,NA
S1042SC1,scale,U1042,NA,NA
S1043SC1,scale,U1043,NA,NA
S1044SC1,scale,U1044,NA,NA
S1045SC1,scale,U1045,NA,NA
S1046SC1,scale,U1046,NA,NA
S1047SC1,scale,U1047,NA,NA
S1048SC1,scale,U1048,NA,NA
S1049SC1,scale,U1049,NA,NA
S1050SC1,scale,U1050,NA,NA
S1051SC1,scale,U1051,NA,NA
S1052SC1,scale,U1052,NA,NA
S1053SC1,scale,U1053,NA,NA
S1054SC1,scale,U1054,NA,NA
S1055SC1,scale,U1055,NA,NA
S1056SC1,scale,U1056,NA,NA
S1057SC1,scale,U1057,NA,NA
S1058SC1,scale,U1058,NA,NA
S1059SC1,scale,U1059,NA,NA
S1060SC1,scale,U1060,NA,NA
S1061SC1,scale,U1061,NA,NA
S1062SC1,scale,U1062,NA,NA
S1063SC1,scale,U1063,NA,NA
S1064SC1,scale,U1064,NA,NA
S1065SC1,scale,U1065,NA,NA
S1066SC1,scale,U1066,NA,NA
S1067SC1,scale,U1067,NA,NA
S1068SC1,scale,U1068,NA,NA
S1069SC1,scale,U1069,NA,NA
S1070SC1,scale,U1070,NA,NA
S1071SC1,scale,U1071,NA,NA
S1072SC1,scale,U1072,NA,NA
S1073SC1,scale,U1073,NA,NA
S1074SC1,scale,U1074,NA,NA
S1075SC1,scale,U1075,NA,NA
S1076SC1,scale,U1076,NA,NA
S1077SC1,scale,U1077,NA,NA
S1078SC1,scale,U1078,NA,NA
S1079SC1,scale,U1079,NA,NA
S1080SC1,scale,U1080,NA,NA
S1081SC1,scale,U1081,NA,NA
S1082SC1,scale,U1082,NA,NA
S1083SC1,scale,U1083,NA,NA
S1084SC1,scale,U1084,NA,NA
S1085SC1,scale,U1085,NA,NA
S1086SC1,scale,U1086,NA,NA
S1087SC1,scale,U1087,NA,NA
S1088SC1,scale,U1088,NA,NA
S1089SC1,scale,U1089,NA,NA
S1090SC1,scale,U1090,NA,NA
S1091SC1,scale,U1091,NA,NA
S1092SC1,scale,U1092,NA,NA
S1093SC1,scale,U1093,NA,NA
S1094SC1,scale,U1094,NA,NA
S1095SC1,scale,U1095,NA,NA
S1096SC1,scale,U1096,NA,NA
S1097SC1,scale,U1097,NA,NA
S1098SC1,scale,U1098,NA,NA
S1099SC1,scale,U1099,NA,NA
S1100SC1,scale,U1100,NA,NA
S1101SC1,scale,U1101,NA,NA
S1102SC1,scale,U1102,NA,NA
S1103SC1,scale,U1103,NA,NA
S1104SC1,scale,U1104,NA,NA
S1105SC1,scale,U1105,NA,NA
S1106SC1,scale,U1106,NA,NA
S1107SC1,scale,U1107,NA,NA
S1108SC1,scale,U1108,NA,NA
S1109SC1,scale,U1109,NA,NA
S1110SC1,scale,U1110,NA,NA
S1111SC1,scale,U1111,NA,NA
S1112SC1,scale,U1112,NA,NA
S1113SC1,scale,U1113,NA,NA
S1114SC1,scale,U1114,NA,NA
S1115SC1,scale,U1115,NA,NA
S1116SC1,scale,U1116,NA,NA
S1117SC1,scale,U1117,NA,NA
S1118SC1,scale,U1118,NA,NA
S1119SC1,scale,U1119,NA,NA
S1120SC1,scale,U1120,NA,NA
S1121SC1,scale,U1121,NA,NA
S1122SC1,scale,U1122,NA,NA
S1123SC1,scale,U1123,NA,NA
S1124SC1,scale,U1124,NA,NA
S1125SC1,scale,U1125,NA,NA
S1126SC1,scale,U1126,NA,NA
S1127SC1,scale,U1127,NA,NA
S1128SC1,scale,U1128,NA,NA
S1129SC1,scale,U1129,NA,NA
S1130SC1,scale,U1130,NA,NA
S1131SC1,scale,U1131,NA,NA
S1132SC1,scale,U1132,NA,NA
S1133SC1,scale,U1133,NA,NA
S1134SC1,scale,U1134,NA,NA
S1135SC1,scale,U1135,NA,NA
S1136SC1,scale,U1136,NA,NA
S1137SC1,scale,U1137,NA,NA
S1138SC1,scale,U1138,NA,NA
S1139SC1,scale,U1139,NA,NA
S1140SC1,scale,U1140,NA,NA
S1141SC1,scale,U1141,NA,NA
S1142SC1,scale,U1142,NA,NA
S1143SC1,scale,U1143,NA,NA
S1144SC1,scale,U1144,NA,NA
S1145SC1,scale,U1145,NA,NA
S1146SC1,scale,U1146,NA,NA
S1147SC1,scale,U1147,NA,NA
S1148SC1,scale,U1148,NA,NA
S1149SC1,scale,U1149,NA,NA
S1150SC1,scale,U1150,NA,NA
S1151SC1,scale,U1151,NA,NA
S1152SC1,scale,U1152,NA,NA
S1153SC1,scale,U1153,NA,NA
S1154SC1,scale,U1154,NA,NA
S1155SC1,scale,U1155,NA,NA
S1156SC1,scale,U1156,NA,NA
S1157SC1,scale,U1157,NA,NA
S1158SC1,scale,U1158,NA,NA
S1159SC1,scale,U1159,NA,NA
S1160SC1,scale,U1160,NA,NA
S1161SC1,scale,U1161,NA,NA
S1162SC1,scale,U1162,NA,NA
S1163SC1,scale,U1163,NA,NA
S1164SC1,scale,U1164,NA,NA
S1165SC1,scale,U1165,NA,NA
S1166SC1,scale,U1166,NA,NA
S1167SC1,scale,U1167,NA,NA
S1168SC1,scale,U1168,NA,NA
S1169SC1,scale,U1169,NA,NA
S1170SC1,scale,U1170,NA,NA
S1171SC1,scale,U1171,NA,NA
S1172SC1,scale,U1172,NA,NA
S1173SC1,scale,U1173,NA,NA
S1174SC1,scale,U1174,NA,NA
S1175SC1,scale,U1175,NA,NA
S1176SC1,scale,U1176,NA,NA
S1177SC1,scale,U1177,NA,NA
S1178SC1,scale,U1178,NA,NA
S1179SC1,scale,U1179,NA,NA
S1180SC1,scale,U1180,NA,NA
S1181SC1,scale,U1181,NA,NA
S1182SC1,scale,U1182,NA,NA
S1183SC1,scale,U1183,NA,NA
S1184SC1,scale,U1184,NA,NA
S1185SC1,scale,U1185,NA,NA
S1186SC1,scale,U1186,NA,NA
S1187SC1,scale,U1187,NA,NA
S1188SC1,scale,U1188,NA,NA
S1189SC1,scale,U1189,NA,NA
S1190SC1,scale,U1190,NA,NA
S1191SC1,scale,U1191,NA,NA
S1192SC1,scale,U1192,NA,NA
S1193SC1,scale,U1193,NA,NA
S1194SC1,scale,U1194,NA,NA
S1195SC1,scale,U1195,NA,NA
S1196SC1,scale,U1196,NA,NA
S1197SC1,scale,U1197,NA,NA
S1198SC1,scale,U1198,NA,NA
S1199SC1,scale,U1199,NA,NA
S1200SC1,scale,U1200,NA,NA
S1201SC1,scale,U1201,NA,NA
S1202SC1,scale,U1202,NA,NA
S1203SC1,scale,U1203,NA,NA
S1204SC1,scale,U1204,NA,NA
S1205SC1,scale,U1205,NA,NA
S1206SC1,scale,U1206,NA,NA
S1207SC1,scale,U1207,NA,NA
S1208SC1,scale,U1208,NA,NA
S1209SC1,scale,U1209,NA,NA
S1210SC1,scale,U1210,NA,NA
S1211SC1,scale,U1211,NA,NA
S1212SC1,scale,U1212,NA,NA
S1213SC1,scale,U1213,NA,NA
S1214SC1,scale,U1214,NA,NA
S1215SC1,scale,U1215,NA,NA
S1216SC1,scale,U1216,NA,NA
S1217SC1,scale,U1217,NA,NA
S1218SC1,scale,U1218,NA,NA
S1219SC1,scale,U1219,NA,NA
S1220SC1,scale,U1220,NA,NA
S1221SC1,scale,U1221,NA,NA
S1222SC1,scale,U1222,NA,NA
S1223SC1,scale,U1223,NA,NA
S1224SC1,scale,U1224,NA,NA
S1225SC1,scale,U1225,NA,NA
S1226SC1,scale,U1226,NA,NA
S1227SC1,scale,U1227,NA,NA
S1228SC1,scale,U1228,NA,NA
S1229SC1,scale,U1229,NA,NA
S1230SC1,scale,U1230,NA,NA
S1231SC1,scale,U1231,NA,NA
S1232SC1,scale,U1232,NA,NA
S1233SC1,scale,U1233,NA,NA
S1234SC1,scale,U1234,NA,NA
S1235SC1,scale,U1235,NA,NA
S1236SC1,scale,U1236,NA,NA
S1237SC1,scale,U1237,NA,NA
S1238SC1,scale,U1238,NA,NA
S1239SC1,scale,U1239,NA,NA
S1240SC1,scale,U1240,NA,NA
S1241SC1,scale,U1241,NA,NA
S1242SC1,scale,U1242,NA,NA
S1243SC1,scale,U1243,NA,NA
S1244SC1,scale,U1244,NA,NA
S1245SC1,scale,U1245,NA,NA
S1246SC1,scale,U1246,NA,NA
S1247SC1,scale,U1247,NA,NA
S1248SC1,scale,U1248,NA,NA
S1249SC1,scale,U1249,NA,NA
S1250SC1,scale,U1250,NA,NA
S1251SC1,scale,U1251,NA,NA
S1252SC1,scale,U1252,NA,NA
S1253SC1,scale,U1253,NA,NA
S1254SC1,scale,U1254,NA,NA
S1255SC1,scale,U1255,NA,NA
S1256SC1,scale,U1256,NA,NA
S1257SC1,scale,U1257,NA,NA
S1258SC1,scale,U1258,NA,NA
S1259SC1,scale,U1259,NA,NA
S1260SC1,scale,U1260,NA,NA
S1261SC1,scale,U1261,NA,NA
S1262SC1,scale,U1262,NA,NA
S1263SC1,scale,U1263,NA,NA
S1264SC1,scale,U1264,NA,NA
S1265SC1,scale,U1265,NA,NA
S1266SC1,scale,U1266,NA,NA
S1267SC1,scale,U1267,NA,NA
S1268SC1,scale,U1268,NA,NA
S1269SC1,scale,U1269,NA,NA
S1270SC1,scale,U1270,NA,NA
S1271SC1,scale,U1271,NA,NA
S1272SC1,scale,U1272,NA,NA
S1273SC1,scale,U1273,NA,NA
S1274SC1,scale,U1274,NA,NA
S1275SC1,scale,U1275,NA,NA
S1276SC1,scale,U1276,NA,NA
S1277SC1,scale,U1277,NA,NA
S1278SC1,scale,U1278,NA,NA
S1279SC1,scale,U1279,NA,NA
S1280SC1,scale,U1280,NA,NA
S1281SC1,scale,U1281,NA,NA
S1282SC1,scale,U1282,NA,NA
S1283SC1,scale,U1283,NA,NA
S1284SC1,scale,U1284,NA,NA
S1285SC1,scale,U1285,NA,NA
S1286SC1,scale,U1286,NA,NA
S1287SC1,scale,U1287,NA,NA
S1288SC1,scale,U1288,NA,NA
S1289SC1,scale,U1289,NA,NA
S1290SC1,scale,U1290,NA,NA
S1291SC1,scale,U1291,NA,NA
S1292SC1,scale,U1292,NA,NA
S1293SC1,scale,U1293,NA,NA
S1294SC1,scale,U1294,NA,NA
S1295SC1,scale,U1295,NA,NA
S1296SC1,scale,U1296,NA,NA
S1297SC1,scale,U1297,NA,NA
S1298SC1,scale,U1298,NA,NA
S1299SC1,scale,U1299,NA,NA
S1300SC1,scale,U1300,NA,NA
S1301SC1,scale,U1301,NA,NA
S1302SC1,scale,U1302,NA,NA
S1303SC1,scale,U1303,NA,NA
S1304SC1,scale,U1304,NA,NA
S1305SC1,scale,U1305,NA,NA
S1306SC1,scale,U1306,NA,NA
S1307SC1,scale,U1307,NA,NA
S1308SC1,scale,U1308,NA,NA
S1309SC1,scale,U1309,NA,NA
S1310SC1,scale,U1310,NA,NA
S1311SC1,scale,U1311,NA,NA
S1312SC1,scale,U1312,NA,NA
S1313SC1,scale,U1313,NA,NA
S1314SC1,scale,U1314,NA,NA
S1315SC1,scale,U1315,NA,NA
S1316SC1,scale,U1316,NA,NA
S1317SC1,scale,U1317,NA,NA
S1318SC1,scale,U1318,NA,NA
S1319SC1,scale,U1319,NA,NA
S1320SC1,scale,U1320,NA,NA
S1321SC1,scale,U1321,NA,NA
S1322SC1,scale,U1322,NA,NA
S1323SC1,scale,U1323,NA,NA
S1324SC1,scale,U1324,NA,NA
S1325SC1,scale,U1325,NA,NA
S1326SC1,scale,U1326,NA,NA
S1327SC1,scale,U1327,NA,NA
S1328SC1,scale,U1328,NA,NA
S1329SC1,scale,U1329,NA,NA
S1330SC1,scale,U1330,NA,NA
S1331SC1,scale,U1331,NA,NA
S1332SC1,scale,U1332,NA,NA
S1333SC1,scale,U1333,NA,NA
S1334SC1,scale,U1334,NA,NA
S1335SC1,scale,U1335,NA,NA
S1336SC1,scale,U1336,NA,NA
S1337SC1,scale,U1337,NA,NA
S1338SC1,scale,U1338,NA,NA
S1339SC1,scale,U1339,NA,NA
S1340SC1,scale,U1340,NA,NA
S1341SC1,scale,U1341,NA,NA
S1342SC1,scale,U1342,NA,NA
S1343SC1,scale,U1343,NA,NA
S1345SC1,scale,U1345,NA,NA
S1346SC1,scale,U1346,NA,NA
S1347SC1,scale,U1347,NA,NA
S1348SC1,scale,U1348,NA,NA
S1349SC1,scale,U1349,NA,NA
S1350SC1,scale,U1350,NA,NA
S1351SC1,scale,U1351,NA,NA
S1352SC1,scale,U1352,NA,NA
S1353SC1,scale,U1353,NA,NA
S1354SC1,scale,U1354,NA,NA
S1355SC1,scale,U1355,NA,NA
S1356SC1,scale,U1356,NA,NA
S1357SC1,scale,U1357,NA,NA
S1358SC1,scale,U1358,NA,NA
S1360SC1,scale,U1360,NA,NA
S1361SC1,scale,U1361,NA,NA
S1362SC1,scale,U1362,NA,NA
S1363SC1,scale,U1363,NA,NA
S1364SC1,scale,U1364,NA,NA
S1365SC1,scale,U1365,NA,NA
S1366SC1,scale,U1366,NA,NA
S1367SC1,scale,U1367,NA,NA
S1368SC1,scale,U1368,NA,NA
S1369SC1,scale,U1369,NA,NA
S1370SC1,scale,U1370,NA,NA
S1371SC1,scale,U1371,NA,NA
S1372SC1,scale,U1372,NA,NA
S1373SC1,scale,U1373,NA,NA
S1374SC1,scale,U1374,NA,NA
S1375SC1,scale,U1375,NA,NA
S1376SC1,scale,U1376,NA,NA
S1381SC1,scale,U1381,NA,NA
S1382SC1,scale,U1382,NA,NA
S1383SC1,scale,U1383,NA,NA
S1384SC1,scale,U1384,NA,NA
S1385SC1,scale,U1385,NA,NA
S1387SC1,scale,U1387,NA,NA
S1388SC1,scale,U1388,NA,NA
S1389SC1,scale,U1389,NA,NA
S1390SC1,scale,U1390,NA,NA
S1391SC1,scale,U1391,NA,NA
S1392SC1,scale,U1392,NA,NA
S1393SC1,scale,U1393,NA,NA
S1395SC1,scale,U1395,NA,NA
S1396SC1,scale,U1396,NA,NA
S1397SC1,scale,U1397,NA,NA
S1398SC1,scale,U1398,NA,NA
S1399SC1,scale,U1399,NA,NA
S1400SC1,scale,U1400,NA,NA
S1401SC1,scale,U1401,NA,NA
S1402SC1,scale,U1402,NA,NA
S1403SC1,scale,U1403,NA,NA
S1404SC1,scale,U1404,NA,NA
S1405SC1,scale,U1405,NA,NA
S1406SC1,scale,U1406,NA,NA
S1407SC1,scale,U1407,NA,NA
S1408SC1,scale,U1408,NA,NA
S1412SC1,scale,U1412,NA,NA
S1421SC1,scale,U1421,NA,NA
S1422SC1,scale,U1422,NA,NA
S1423SC1,scale,U1423,NA,NA
S1424SC1,scale,U1424,NA,NA
S1425SC1,scale,U1425,NA,NA
S1426SC1,scale,U1426,NA,NA
S1427SC1,scale,U1427,NA,NA
S1428SC1,scale,U1428,NA,NA
S1429SC1,scale,U1429,NA,NA
S1430SC1,scale,U1430,NA,NA
S1431SC1,scale,U1431,NA,NA
S1432SC1,scale,U1432,NA,NA
S1433SC1,scale,U1433,NA,NA
S1434SC1,scale,U1434,NA,NA
S1435SC1,scale,U1435,NA,NA
S1436SC1,scale,U1436,NA,NA
S1437SC1,scale,U1437,NA,NA
S1438SC1,scale,U1438,NA,NA
S1439SC1,scale,U1439,NA,NA
S1440SC1,scale,U1440,NA,NA
S1441SC1,scale,U1441,NA,NA
S1442SC1,scale,U1442,NA,NA
S1443SC1,scale,U1443,NA,NA
S1444SC1,scale,U1444,NA,NA
S1445SC1,scale,U1445,NA,NA
S1446SC1,scale,U1446,NA,NA
S1447SC1,scale,U1447,NA,NA
S1448SC1,scale,U1448,NA,NA
S1449SC1,scale,U1449,NA,NA
S1450SC1,scale,U1450,NA,NA
S1451SC1,scale,U1451,NA,NA
S1452SC1,scale,U1452,NA,NA
S1453SC1,scale,U1453,NA,NA
S1454SC1,scale,U1454,NA,NA
S1455SC1,scale,U1455,NA,NA
S1461SC1,scale,U1461,NA,NA
S1462SC1,scale,U1462,NA,NA
S1463SC1,scale,U1463,NA,NA
S1464SC1,scale,U1464,NA,NA
S1465SC1,scale,U1465,NA,NA
S1466SC1,scale,U1466,NA,NA
S1467SC1,scale,U1467,NA,NA
S1468SC1,scale,U1468,NA,NA
S1469SC1,scale,U1469,NA,NA
S1470SC1,scale,U1470,NA,NA
S1471SC1,scale,U1471,NA,NA
S1472SC1,scale,U1472,NA,NA
S1473SC1,scale,U1473,NA,NA
S1474SC1,scale,U1474,NA,NA
S1475SC1,scale,U1475,NA,NA
S1476SC1,scale,U1476,NA,NA
S1477SC1,scale,U1477,NA,NA
S1478SC1,scale,U1478,NA,NA
S1479SC1,scale,U1479,NA,NA
S1480SC1,scale,U1480,NA,NA
S1481SC1,scale,U1481,NA,NA
S1482SC1,scale,U1482,NA,NA
S1483SC1,scale,U1483,NA,NA
S1484SC1,scale,U1484,NA,NA
S1485SC1,scale,U1485,NA,NA
S1486SC1,scale,U1486,NA,NA
S1487SC1,scale,U1487,NA,NA
S1488SC1,scale,U1488,NA,NA
S1489SC1,scale,U1489,NA,NA
S1490SC1,scale,U1490,NA,NA
S1491SC1,scale,U1491,NA,NA
S1492SC1,scale,U1492,NA,NA
S1493SC1,scale,U1493,NA,NA
S1494SC1,scale,U1494,NA,NA
S1495SC1,scale,U1495,NA,NA
S1496SC1,scale,U1496,NA,NA
S1497SC1,scale,U1497,NA,NA
S1498SC1,scale,U1498,NA,NA
S1499SC1,scale,U1499,NA,NA
S1500SC1,scale,U1500,NA,NA
S1501SC1,scale,U1501,NA,NA
S1502SC1,scale,U1502,NA,NA
S1503SC1,scale,U1503,NA,NA
S1504SC1,scale,U1504,NA,NA
S1505SC1,scale,U1505,NA,NA
S1506SC1,scale,U1506,NA,NA
S1507SC1,scale,U1507,NA,NA
S1508SC1,scale,U1508,NA,NA
S1509SC1,scale,U1509,NA,NA
S1510SC1,scale,U1510,NA,NA
S1511SC1,scale,U1511,NA,NA
S1512SC1,scale,U1512,NA,NA
S1513SC1,scale,U1513,NA,NA
S1514SC1,scale,U1514,NA,NA
S1515SC1,scale,U1515,NA,NA
S1516SC1,scale,U1516,NA,NA
S1517SC1,scale,U1517,NA,NA
S1518SC1,scale,U1518,NA,NA
S1519SC1,scale,U1519,NA,NA
S1520SC1,scale,U1520,NA,NA
S1521SC1,scale,U1521,NA,NA
S1522SC1,scale,U1522,NA,NA
S1523SC1,scale,U1523,NA,NA
S1524SC1,scale,U1524,NA,NA
S1525SC1,scale,U1525,NA,NA
S1526SC1,scale,U1526,NA,NA
S1527SC1,scale,U1527,NA,NA
S1528SC1,scale,U1528,NA,NA
S1529SC1,scale,U1529,NA,NA
S1530SC1,scale,U1530,NA,NA
S1531SC1,scale,U1531,NA,NA
S1532SC1,scale,U1532,NA,NA
S1533SC1,scale,U1533,NA,NA
S1534SC1,scale,U1534,NA,NA
S1535SC1,scale,U1535,NA,NA
S1536SC1,scale,U1536,NA,NA
S1537SC1,scale,U1537,NA,NA
S1538SC1,scale,U1538,NA,NA
S1539SC1,scale,U1539,NA,NA
S1540SC1,scale,U1540,NA,NA
S1541SC1,scale,U1541,NA,NA
S1542SC1,scale,U1542,NA,NA
