sample_id,sample_type,ufn,sample_comments,analyzing_lab
SIS4625,isotope,U4225,NA,DCostalago_UBC
SIS4626,isotope,U4226,NA,DCostalago_UBC
SIS4627,isotope,U4227,NA,DCostalago_UBC
SIS4628,isotope,U4228,NA,DCostalago_UBC
SIS4629,isotope,U4229,NA,DCostalago_UBC
SIS4630,isotope,U4230,NA,DCostalago_UBC
SIS4631,isotope,U4231,NA,DCostalago_UBC
SIS4632,isotope,U4232,NA,DCostalago_UBC
SIS4633,isotope,U4233,NA,DCostalago_UBC
SIS4634,isotope,U4234,NA,DCostalago_UBC
SIS4635,isotope,U4235,NA,DCostalago_UBC
SIS4636,isotope,U4236,NA,DCostalago_UBC
SIS4637,isotope,U4237,NA,DCostalago_UBC
SIS4638,isotope,U4238,NA,DCostalago_UBC
SIS4639,isotope,U4239,NA,DCostalago_UBC
SIS4640,isotope,U4240,NA,DCostalago_UBC
SIS4641,isotope,U4241,NA,DCostalago_UBC
SIS4642,isotope,U4242,NA,DCostalago_UBC
SIS4643,isotope,U4243,NA,DCostalago_UBC
SIS4644,isotope,U4244,NA,DCostalago_UBC
SIS4645,isotope,U4245,NA,DCostalago_UBC
SIS4646,isotope,U4246,NA,DCostalago_UBC
SIS4647,isotope,U4247,NA,DCostalago_UBC
SIS4648,isotope,U4248,NA,DCostalago_UBC
SIS4649,isotope,U4249,NA,DCostalago_UBC
SIS4650,isotope,U4250,NA,DCostalago_UBC
SIS4651,isotope,U4251,NA,DCostalago_UBC
SIS4652,isotope,U4252,NA,DCostalago_UBC
SIS4653,isotope,U4253,NA,DCostalago_UBC
SIS4654,isotope,U4254,NA,DCostalago_UBC
SIS4655,isotope,U4255,NA,DCostalago_UBC
SIS4656,isotope,U4256,NA,DCostalago_UBC
SIS4657,isotope,U4257,NA,DCostalago_UBC
SIS4658,isotope,U4258,NA,DCostalago_UBC
SIS4659,isotope,U4259,NA,DCostalago_UBC
SIS4660,isotope,U4260,NA,DCostalago_UBC
SIS4661,isotope,U4261,NA,DCostalago_UBC
SIS4662,isotope,U4262,NA,DCostalago_UBC
SIS4663,isotope,U4263,NA,DCostalago_UBC
SIS4664,isotope,U4264,NA,DCostalago_UBC
SIS4665,isotope,U4265,NA,DCostalago_UBC
SIS4666,isotope,U4266,NA,DCostalago_UBC
SIS4667,isotope,U4267,NA,DCostalago_UBC
SIS4668,isotope,U4268,NA,DCostalago_UBC
SIS4669,isotope,U4269,NA,DCostalago_UBC
SIS4670,isotope,U4270,NA,DCostalago_UBC
SIS4671,isotope,U4271,NA,DCostalago_UBC
SIS4672,isotope,U4272,NA,DCostalago_UBC
SIS4673,isotope,U4273,NA,DCostalago_UBC
SIS4674,isotope,U4274,NA,DCostalago_UBC
SIS4675,isotope,U4275,NA,DCostalago_UBC
SIS4676,isotope,U4276,NA,DCostalago_UBC
SIS4677,isotope,U4277,NA,DCostalago_UBC
SIS4678,isotope,U4278,NA,DCostalago_UBC
SIS4679,isotope,U4279,NA,DCostalago_UBC
SIS4680,isotope,U4280,NA,DCostalago_UBC
SIS4681,isotope,U4281,NA,DCostalago_UBC
SIS4682,isotope,U4282,NA,DCostalago_UBC
SIS4683,isotope,U4283,NA,DCostalago_UBC
SIS4684,isotope,U4284,NA,DCostalago_UBC
SIS4685,isotope,U4285,NA,DCostalago_UBC
SIS4686,isotope,U4286,NA,DCostalago_UBC
SIS4687,isotope,U4287,NA,DCostalago_UBC
SIS4688,isotope,U4288,NA,DCostalago_UBC
SIS4689,isotope,U4289,NA,DCostalago_UBC
SIS4690,isotope,U4290,NA,DCostalago_UBC
SIS4691,isotope,U4291,NA,DCostalago_UBC
SIS4692,isotope,U4292,NA,DCostalago_UBC
SIS4693,isotope,U4293,NA,DCostalago_UBC
SIS4694,isotope,U4294,NA,DCostalago_UBC
SIS4695,isotope,U4295,NA,DCostalago_UBC
SIS4696,isotope,U4296,NA,DCostalago_UBC
SIS4697,isotope,U4297,NA,DCostalago_UBC
SIS4698,isotope,U4298,NA,DCostalago_UBC
SIS4699,isotope,U4299,NA,DCostalago_UBC
SIS4700,isotope,U4300,NA,DCostalago_UBC
SIS4701,isotope,U4301,NA,DCostalago_UBC
SIS4702,isotope,U4302,NA,DCostalago_UBC
SIS4703,isotope,U4303,NA,DCostalago_UBC
SIS4704,isotope,U4304,NA,DCostalago_UBC
SIS4705,isotope,U4305,NA,DCostalago_UBC
SIS4706,isotope,U4306,NA,DCostalago_UBC
SIS4707,isotope,U4307,NA,DCostalago_UBC
SIS4708,isotope,U4308,NA,DCostalago_UBC
SIS4709,isotope,U4309,NA,DCostalago_UBC
SIS4710,isotope,U4310,NA,DCostalago_UBC
SIS4711,isotope,U4311,NA,DCostalago_UBC
SIS4712,isotope,U4312,NA,DCostalago_UBC
SIS4713,isotope,U4313,NA,DCostalago_UBC
SIS4714,isotope,U4314,NA,DCostalago_UBC
SIS4715,isotope,U4315,NA,DCostalago_UBC
SIS4716,isotope,U4316,NA,DCostalago_UBC
SIS4717,isotope,U4317,NA,DCostalago_UBC
SIS4718,isotope,U4318,NA,DCostalago_UBC
SIS4719,isotope,U4319,NA,DCostalago_UBC
SIS4720,isotope,U4320,NA,DCostalago_UBC
SIS4721,isotope,U4321,NA,DCostalago_UBC
SIS4722,isotope,U4322,NA,DCostalago_UBC
SIS4723,isotope,U4323,NA,DCostalago_UBC
SIS4724,isotope,U4324,NA,DCostalago_UBC
SIS4725,isotope,U4325,NA,DCostalago_UBC
SIS4726,isotope,U4326,NA,DCostalago_UBC
SIS4727,isotope,U4327,NA,DCostalago_UBC
SIS4728,isotope,U4328,NA,DCostalago_UBC
SIS4729,isotope,U4329,NA,DCostalago_UBC
SIS4730,isotope,U4330,NA,DCostalago_UBC
SIS4731,isotope,U4331,NA,DCostalago_UBC
SIS4732,isotope,U4332,NA,DCostalago_UBC
SIS4733,isotope,U4333,NA,DCostalago_UBC
SIS4734,isotope,U4334,NA,DCostalago_UBC
SIS4735,isotope,U4335,NA,DCostalago_UBC
SIS4736,isotope,U4336,NA,DCostalago_UBC
SIS4737,isotope,U4337,NA,DCostalago_UBC
SIS4738,isotope,U4338,NA,DCostalago_UBC
SIS4739,isotope,U4339,NA,DCostalago_UBC
SIS4740,isotope,U4340,NA,DCostalago_UBC
SIS4741,isotope,U4341,NA,DCostalago_UBC
SIS4742,isotope,U4342,NA,DCostalago_UBC
SIS4743,isotope,U4343,NA,DCostalago_UBC
SIS4744,isotope,U4344,NA,DCostalago_UBC
SIS4745,isotope,U4345,NA,DCostalago_UBC
SIS4746,isotope,U4346,NA,DCostalago_UBC
SIS4747,isotope,U4347,NA,DCostalago_UBC
SIS4748,isotope,U4348,NA,DCostalago_UBC
SIS4749,isotope,U4349,NA,DCostalago_UBC
SIS4750,isotope,U4350,NA,DCostalago_UBC
SIS4751,isotope,U4351,NA,DCostalago_UBC
SIS4752,isotope,U4352,NA,DCostalago_UBC
SIS4753,isotope,U4353,NA,DCostalago_UBC
SIS4754,isotope,U4354,NA,DCostalago_UBC
SIS4755,isotope,U4355,NA,DCostalago_UBC
SIS4756,isotope,U4356,NA,DCostalago_UBC
SIS4757,isotope,U4357,NA,DCostalago_UBC
SIS4758,isotope,U4358,NA,DCostalago_UBC
SIS4759,isotope,U4359,NA,DCostalago_UBC
SIS4760,isotope,U4360,NA,DCostalago_UBC
SIS4761,isotope,U4361,NA,DCostalago_UBC
SIS4762,isotope,U4362,NA,DCostalago_UBC
SIS4763,isotope,U4363,NA,DCostalago_UBC
SIS4764,isotope,U4364,NA,DCostalago_UBC
SIS4765,isotope,U4365,NA,DCostalago_UBC
SIS4766,isotope,U4366,NA,DCostalago_UBC
SIS4767,isotope,U4367,NA,DCostalago_UBC
SIS4768,isotope,U4368,NA,DCostalago_UBC
SIS4769,isotope,U4369,NA,DCostalago_UBC
SIS4770,isotope,U4370,NA,DCostalago_UBC
SIS4771,isotope,U4371,NA,DCostalago_UBC
SIS4772,isotope,U4372,NA,DCostalago_UBC
SIS4773,isotope,U4373,NA,DCostalago_UBC
SIS4774,isotope,U4374,NA,DCostalago_UBC
SIS4775,isotope,U4375,NA,DCostalago_UBC
SIS4776,isotope,U4376,NA,DCostalago_UBC
SIS4777,isotope,U4377,NA,DCostalago_UBC
SIS4778,isotope,U4378,NA,DCostalago_UBC
SIS4779,isotope,U4379,NA,DCostalago_UBC
SIS4780,isotope,U4380,NA,DCostalago_UBC
SIS4781,isotope,U4381,NA,DCostalago_UBC
SIS4782,isotope,U4382,NA,DCostalago_UBC
SIS4783,isotope,U4383,NA,DCostalago_UBC
SIS4784,isotope,U4384,NA,DCostalago_UBC
SIS4785,isotope,U4385,NA,DCostalago_UBC
SIS4786,isotope,U4386,NA,DCostalago_UBC
SIS4787,isotope,U4387,NA,DCostalago_UBC
SIS4788,isotope,U4388,NA,DCostalago_UBC
SIS4789,isotope,U4389,NA,DCostalago_UBC
SIS4790,isotope,U4390,NA,DCostalago_UBC
SIS4791,isotope,U4391,NA,DCostalago_UBC
SIS4792,isotope,U4392,NA,DCostalago_UBC
SIS4793,isotope,U4393,NA,DCostalago_UBC
SIS4794,isotope,U4394,NA,DCostalago_UBC
SIS4795,isotope,U4395,NA,DCostalago_UBC
SIS4796,isotope,U4396,NA,DCostalago_UBC
SIS4797,isotope,U4397,NA,DCostalago_UBC
SIS4798,isotope,U4398,NA,DCostalago_UBC
SIS4799,isotope,U4399,NA,DCostalago_UBC
SIS4800,isotope,U4400,NA,DCostalago_UBC
SIS4801,isotope,U4401,NA,DCostalago_UBC
SIS4802,isotope,U4402,NA,DCostalago_UBC
SIS4803,isotope,U4403,NA,DCostalago_UBC
SIS4804,isotope,U4404,NA,DCostalago_UBC
SIS4805,isotope,U4405,NA,DCostalago_UBC
SIS4806,isotope,U4406,NA,DCostalago_UBC
SIS4807,isotope,U4407,NA,DCostalago_UBC
SIS4808,isotope,U4408,NA,DCostalago_UBC
SIS4809,isotope,U4409,NA,DCostalago_UBC
SIS4811,isotope,U4411,NA,DCostalago_UBC
SIS4812,isotope,U4412,NA,DCostalago_UBC
SIS4813,isotope,U4413,NA,DCostalago_UBC
SIS4814,isotope,U4414,NA,DCostalago_UBC
SIS4815,isotope,U4415,NA,DCostalago_UBC
SIS4816,isotope,U4416,NA,DCostalago_UBC
SIS4817,isotope,U4417,NA,DCostalago_UBC
SIS4818,isotope,U4418,NA,DCostalago_UBC
SIS4819,isotope,U4419,NA,DCostalago_UBC
SIS4820,isotope,U4420,NA,DCostalago_UBC
SIS4821,isotope,U4421,NA,DCostalago_UBC
SIS4822,isotope,U4422,NA,DCostalago_UBC
SIS4823,isotope,U4423,NA,DCostalago_UBC
SIS4824,isotope,U4424,NA,DCostalago_UBC
SIS4825,isotope,U4425,NA,DCostalago_UBC
SIS4826,isotope,U4426,NA,DCostalago_UBC
SIS4827,isotope,U4427,NA,DCostalago_UBC
SIS4828,isotope,U4428,NA,DCostalago_UBC
SIS4829,isotope,U4429,NA,DCostalago_UBC
SIS4830,isotope,U4430,NA,DCostalago_UBC
SIS4831,isotope,U4431,NA,DCostalago_UBC
SIS4832,isotope,U4432,NA,DCostalago_UBC
SIS4833,isotope,U4433,NA,DCostalago_UBC
SIS4834,isotope,U4434,NA,DCostalago_UBC
SIS4835,isotope,U4435,NA,DCostalago_UBC
SIS4836,isotope,U4436,NA,DCostalago_UBC
SIS4837,isotope,U4437,NA,DCostalago_UBC
SIS4838,isotope,U4438,NA,DCostalago_UBC
SIS4839,isotope,U4439,Fish slightly thawed,DCostalago_UBC
SIS4840,isotope,U4440,NA,DCostalago_UBC
SIS4841,isotope,U4441,NA,DCostalago_UBC
SIS4842,isotope,U4442,NA,DCostalago_UBC
SIS4843,isotope,U4443,NA,DCostalago_UBC
SIS4844,isotope,U4444,NA,DCostalago_UBC
SIS4845,isotope,U4445,NA,DCostalago_UBC
SIS4846,isotope,U4446,NA,DCostalago_UBC
SIS4847,isotope,U4447,NA,DCostalago_UBC
SIS4848,isotope,U4448,NA,DCostalago_UBC
SIS4849,isotope,U4449,NA,DCostalago_UBC
SIS4850,isotope,U4450,NA,DCostalago_UBC
SIS4851,isotope,U4451,NA,DCostalago_UBC
SIS4852,isotope,U4452,NA,DCostalago_UBC
SIS4853,isotope,U4453,NA,DCostalago_UBC
SIS4854,isotope,U4454,NA,DCostalago_UBC
SIS4855,isotope,U4455,NA,DCostalago_UBC
SIS4856,isotope,U4456,NA,DCostalago_UBC
SIS4857,isotope,U4457,NA,DCostalago_UBC
SIS4858,isotope,U4458,NA,DCostalago_UBC
SIS4859,isotope,U4459,NA,DCostalago_UBC
SIS4860,isotope,U4460,NA,DCostalago_UBC
SIS4861,isotope,U4461,NA,DCostalago_UBC
SIS4862,isotope,U4462,NA,DCostalago_UBC
SIS4863,isotope,U4463,NA,DCostalago_UBC
SIS4864,isotope,U4464,NA,DCostalago_UBC
SIS4865,isotope,U4465,NA,DCostalago_UBC
SIS4866,isotope,U4466,NA,DCostalago_UBC
SIS4867,isotope,U4467,NA,DCostalago_UBC
SIS4868,isotope,U4468,NA,DCostalago_UBC
SIS4869,isotope,U4469,NA,DCostalago_UBC
SIS4870,isotope,U4470,NA,DCostalago_UBC
SIS4871,isotope,U4471,NA,DCostalago_UBC
SIS4872,isotope,U4472,NA,DCostalago_UBC
SIS4873,isotope,U4473,NA,DCostalago_UBC
SIS4874,isotope,U4474,NA,DCostalago_UBC
SIS4875,isotope,U4475,NA,DCostalago_UBC
SIS4876,isotope,U4476,NA,DCostalago_UBC
SIS4877,isotope,U4477,NA,DCostalago_UBC
SIS4878,isotope,U4478,NA,DCostalago_UBC
SIS4879,isotope,U4479,NA,DCostalago_UBC
SIS4880,isotope,U4480,NA,DCostalago_UBC
SIS4881,isotope,U4481,NA,DCostalago_UBC
SIS4882,isotope,U4482,NA,DCostalago_UBC
SIS4883,isotope,U4483,NA,DCostalago_UBC
SIS4884,isotope,U4484,NA,DCostalago_UBC
SIS4885,isotope,U4485,NA,DCostalago_UBC
SIS4886,isotope,U4486,NA,DCostalago_UBC
SIS4887,isotope,U4487,NA,DCostalago_UBC
SIS4888,isotope,U4488,NA,DCostalago_UBC
SIS4889,isotope,U4489,NA,DCostalago_UBC
SIS4890,isotope,U4490,NA,DCostalago_UBC
SIS4891,isotope,U4491,NA,DCostalago_UBC
SIS4892,isotope,U4492,NA,DCostalago_UBC
SIS4893,isotope,U4493,NA,DCostalago_UBC
SIS4894,isotope,U4494,NA,DCostalago_UBC
SIS4895,isotope,U4495,NA,DCostalago_UBC
SIS4896,isotope,U4496,NA,DCostalago_UBC
SIS4897,isotope,U4497,NA,DCostalago_UBC
SIS4898,isotope,U4498,NA,DCostalago_UBC
SIS4899,isotope,U4499,NA,DCostalago_UBC
SIS4900,isotope,U4500,NA,DCostalago_UBC
SIS4901,isotope,U4501,NA,DCostalago_UBC
SIS4902,isotope,U4502,NA,DCostalago_UBC
SIS4903,isotope,U4503,NA,DCostalago_UBC
SIS4904,isotope,U4504,NA,DCostalago_UBC
SIS4905,isotope,U4505,NA,DCostalago_UBC
SIS4906,isotope,U4506,NA,DCostalago_UBC
SIS4907,isotope,U4507,NA,DCostalago_UBC
SIS4908,isotope,U4508,NA,DCostalago_UBC
SIS4909,isotope,U4509,NA,DCostalago_UBC
SIS4910,isotope,U4510,NA,DCostalago_UBC
SIS4911,isotope,U4511,NA,DCostalago_UBC
SIS4912,isotope,U4512,NA,DCostalago_UBC
SIS4913,isotope,U4513,NA,DCostalago_UBC
SIS4914,isotope,U4514,NA,DCostalago_UBC
SIS4915,isotope,U4515,NA,DCostalago_UBC
SIS4916,isotope,U4516,NA,DCostalago_UBC
SIS4917,isotope,U4517,NA,DCostalago_UBC
SIS4918,isotope,U4518,NA,DCostalago_UBC
SIS4919,isotope,U4519,NA,DCostalago_UBC
SIS4920,isotope,U4520,NA,DCostalago_UBC
SIS4921,isotope,U4521,NA,DCostalago_UBC
SIS4922,isotope,U4522,NA,DCostalago_UBC
SIS4923,isotope,U4523,NA,DCostalago_UBC
SIS4924,isotope,U4524,NA,DCostalago_UBC
SIS4925,isotope,U4525,NA,DCostalago_UBC
SIS4926,isotope,U4526,NA,DCostalago_UBC
SIS4927,isotope,U4527,NA,DCostalago_UBC
SIS4928,isotope,U4528,NA,DCostalago_UBC
SIS4929,isotope,U4529,NA,DCostalago_UBC
SIS4930,isotope,U4530,NA,DCostalago_UBC
SIS4931,isotope,U4531,NA,DCostalago_UBC
SIS4932,isotope,U4532,NA,DCostalago_UBC
SIS4933,isotope,U4533,NA,DCostalago_UBC
SIS4934,isotope,U4534,NA,DCostalago_UBC
SIS4935,isotope,U4535,NA,DCostalago_UBC
SIS4936,isotope,U4536,NA,DCostalago_UBC
SIS4937,isotope,U4537,NA,DCostalago_UBC
SIS4938,isotope,U4538,NA,DCostalago_UBC
SIS4939,isotope,U4539,NA,DCostalago_UBC
SIS4940,isotope,U4540,NA,DCostalago_UBC
SIS4941,isotope,U4541,NA,DCostalago_UBC
SIS4942,isotope,U4542,NA,DCostalago_UBC
SIS4943,isotope,U4543,NA,DCostalago_UBC
SIS4944,isotope,U4544,NA,DCostalago_UBC
SIS4945,isotope,U4545,NA,DCostalago_UBC
SIS4946,isotope,U4546,NA,DCostalago_UBC
SIS4947,isotope,U4547,NA,DCostalago_UBC
SIS4948,isotope,U4548,NA,DCostalago_UBC
SIS4949,isotope,U4549,NA,DCostalago_UBC
SIS4950,isotope,U4550,NA,DCostalago_UBC
SIS4951,isotope,U4551,NA,DCostalago_UBC
SIS4952,isotope,U4552,NA,DCostalago_UBC
SIS4953,isotope,U4553,NA,DCostalago_UBC
SIS4954,isotope,U4554,NA,DCostalago_UBC
SIS4955,isotope,U4555,NA,DCostalago_UBC
SIS4956,isotope,U4556,NA,DCostalago_UBC
SIS4957,isotope,U4557,fish slid on to sterilized part of bench,DCostalago_UBC
SIS4958,isotope,U4558,NA,DCostalago_UBC
SIS4959,isotope,U4559,NA,DCostalago_UBC
SIS4960,isotope,U4560,NA,DCostalago_UBC
SIS4961,isotope,U4561,NA,DCostalago_UBC
SIS4962,isotope,U4562,NA,DCostalago_UBC
SIS4963,isotope,U4563,NA,DCostalago_UBC
SIS4964,isotope,U4564,NA,DCostalago_UBC
SIS4965,isotope,U4565,NA,DCostalago_UBC
SIS4966,isotope,U4566,NA,DCostalago_UBC
SIS4967,isotope,U4567,NA,DCostalago_UBC
SIS4968,isotope,U4568,NA,DCostalago_UBC
SIS4969,isotope,U4569,NA,DCostalago_UBC
SIS4970,isotope,U4570,NA,DCostalago_UBC
SIS4971,isotope,U4571,NA,DCostalago_UBC
SIS4972,isotope,U4572,NA,DCostalago_UBC
SIS4973,isotope,U4573,NA,DCostalago_UBC
SIS4974,isotope,U4574,NA,DCostalago_UBC
SIS4975,isotope,U4575,NA,DCostalago_UBC
SIS4976,isotope,U4576,NA,DCostalago_UBC
SIS4977,isotope,U4577,NA,DCostalago_UBC
SIS4978,isotope,U4578,NA,DCostalago_UBC
SIS4979,isotope,U4579,NA,DCostalago_UBC
SIS4980,isotope,U4580,NA,DCostalago_UBC
SIS4981,isotope,U4581,NA,DCostalago_UBC
SIS4982,isotope,U4582,Fish slid on to bench top,DCostalago_UBC
SIS4983,isotope,U4583,NA,DCostalago_UBC
SIS4984,isotope,U4584,NA,DCostalago_UBC
SIS4985,isotope,U4585,NA,DCostalago_UBC
SIS4986,isotope,U4586,NA,DCostalago_UBC
SIS4987,isotope,U4587,NA,DCostalago_UBC
SIS4988,isotope,U4588,NA,DCostalago_UBC
SIS4989,isotope,U4589,NA,DCostalago_UBC
SIS4990,isotope,U4590,NA,DCostalago_UBC
SIS4991,isotope,U4591,NA,DCostalago_UBC
SIS5009,isotope,U4609,NA,DCostalago_UBC
SIS5010,isotope,U4610,NA,DCostalago_UBC
SIS5011,isotope,U4611,NA,DCostalago_UBC
SIS5012,isotope,U4612,NA,DCostalago_UBC
SIS5013,isotope,U4613,NA,DCostalago_UBC
SIS5014,isotope,U4614,NA,DCostalago_UBC
SIS5015,isotope,U4615,NA,DCostalago_UBC
SIS5016,isotope,U4616,NA,DCostalago_UBC
SIS5017,isotope,U4617,NA,DCostalago_UBC
SIS5018,isotope,U4618,NA,DCostalago_UBC
SIS5019,isotope,U4619,NA,DCostalago_UBC
SIS5020,isotope,U4620,NA,DCostalago_UBC
SIS5021,isotope,U4621,NA,DCostalago_UBC
SIS5022,isotope,U4622,NA,DCostalago_UBC
SIS5023,isotope,U4623,NA,DCostalago_UBC
SIS5024,isotope,U4624,NA,DCostalago_UBC
SIS5025,isotope,U4625,NA,DCostalago_UBC
SIS5026,isotope,U4626,NA,DCostalago_UBC
SIS5027,isotope,U4627,NA,DCostalago_UBC
SIS5028,isotope,U4628,NA,DCostalago_UBC
SIS5029,isotope,U4629,NA,DCostalago_UBC
SIS5030,isotope,U4630,NA,DCostalago_UBC
SIS5031,isotope,U4631,NA,DCostalago_UBC
SIS5032,isotope,U4632,NA,DCostalago_UBC
SIS5033,isotope,U4633,NA,DCostalago_UBC
SIS5034,isotope,U4634,NA,DCostalago_UBC
SIS5035,isotope,U4635,NA,DCostalago_UBC
SIS5036,isotope,U4636,NA,DCostalago_UBC
SIS5037,isotope,U4637,NA,DCostalago_UBC
SIS5038,isotope,U4638,NA,DCostalago_UBC
SIS5039,isotope,U4639,NA,DCostalago_UBC
SIS5040,isotope,U4640,NA,DCostalago_UBC
SIS5049,isotope,U4649,NA,DCostalago_UBC
SIS5050,isotope,U4650,NA,DCostalago_UBC
SIS5051,isotope,U4651,NA,DCostalago_UBC
SIS5057,isotope,U4657,NA,DCostalago_UBC
SIS5058,isotope,U4658,NA,DCostalago_UBC
SIS5059,isotope,U4659,NA,DCostalago_UBC
SIS5060,isotope,U4660,NA,DCostalago_UBC
SIS5061,isotope,U4661,NA,DCostalago_UBC
SIS5062,isotope,U4662,NA,DCostalago_UBC
SIS5063,isotope,U4663,NA,DCostalago_UBC
SIS5064,isotope,U4664,NA,DCostalago_UBC
SIS5065,isotope,U4665,NA,DCostalago_UBC
SIS5066,isotope,U4666,NA,DCostalago_UBC
SIS5067,isotope,U4667,NA,DCostalago_UBC
SIS5068,isotope,U4668,NA,DCostalago_UBC
SIS5069,isotope,U4669,NA,DCostalago_UBC
SIS5070,isotope,U4670,NA,DCostalago_UBC
SIS5071,isotope,U4671,NA,DCostalago_UBC
SIS5072,isotope,U4672,NA,DCostalago_UBC
SIS5081,isotope,U4681,NA,DCostalago_UBC
SIS5082,isotope,U4682,NA,DCostalago_UBC
SIS5083,isotope,U4683,NA,DCostalago_UBC
SIS5084,isotope,U4684,NA,DCostalago_UBC
SIS5085,isotope,U4685,NA,DCostalago_UBC
SIS5086,isotope,U4686,NA,DCostalago_UBC
SIS5087,isotope,U4687,NA,DCostalago_UBC
SIS5088,isotope,U4688,NA,DCostalago_UBC
SIS5089,isotope,U4689,NA,DCostalago_UBC
SIS5090,isotope,U4690,NA,DCostalago_UBC
SIS5091,isotope,U4691,NA,DCostalago_UBC
SIS5154,isotope,U4704,NA,NA
SIS5155,isotope,U4705,NA,NA
SIS5156,isotope,U4706,NA,NA
SIS5157,isotope,U4707,NA,NA
SIS5158,isotope,U4708,NA,NA
SIS5159,isotope,U4709,NA,NA
SIS5160,isotope,U4710,NA,NA
SIS5161,isotope,U4711,NA,NA
SIS5162,isotope,U4712,NA,NA
SIS5163,isotope,U4713,NA,NA
SIS5164,isotope,U4714,NA,NA
SIS5165,isotope,U4715,NA,NA
SIS5166,isotope,U4716,NA,NA
SIS5167,isotope,U4717,NA,NA
SIS5168,isotope,U4718,NA,NA
SIS5169,isotope,U4719,NA,NA
SIS5170,isotope,U4720,NA,NA
SIS5171,isotope,U4721,NA,NA
SIS5172,isotope,U4722,NA,NA
SIS5173,isotope,U4723,NA,NA
SIS5174,isotope,U4724,NA,NA
SIS5175,isotope,U4725,NA,NA
SIS5176,isotope,U4726,NA,NA
SIS5177,isotope,U4727,NA,NA
SIS5178,isotope,U4728,NA,NA
SIS5179,isotope,U4729,NA,NA
SIS5180,isotope,U4730,NA,NA
SIS5181,isotope,U4731,NA,NA
SIS5182,isotope,U4732,NA,NA
SIS5183,isotope,U4733,NA,NA
SIS5184,isotope,U4734,NA,NA
SIS5185,isotope,U4735,NA,NA
SIS5186,isotope,U4736,NA,NA
SIS5187,isotope,U4737,NA,NA
SIS5188,isotope,U4738,NA,NA
SIS5189,isotope,U4739,NA,NA
SIS5190,isotope,U4740,NA,NA
SIS5191,isotope,U4741,NA,NA
SIS5192,isotope,U4742,NA,NA
SIS5193,isotope,U4743,NA,NA
SIS5194,isotope,U4744,NA,NA
SIS5195,isotope,U4745,NA,NA
SIS5196,isotope,U4746,NA,NA
SIS5197,isotope,U4747,NA,NA
SIS5198,isotope,U4748,NA,NA
SIS5199,isotope,U4749,NA,NA
SIS5200,isotope,U4750,NA,NA
SIS5201,isotope,U4751,NA,NA
SIS5202,isotope,U4752,NA,NA
SIS5203,isotope,U4753,NA,NA
SIS5204,isotope,U4754,NA,NA
SIS5205,isotope,U4755,NA,NA
SIS5206,isotope,U4756,NA,NA
SIS5207,isotope,U4757,NA,NA
SIS5208,isotope,U4758,NA,NA
SIS5209,isotope,U4759,NA,NA
SIS5210,isotope,U4760,NA,NA
SIS5211,isotope,U4761,NA,NA
SIS5226,isotope,U4776,NA,NA
SIS5227,isotope,U4777,NA,NA
SIS5228,isotope,U4778,NA,NA
SIS5229,isotope,U4779,NA,NA
SIS5230,isotope,U4780,NA,NA
SIS5231,isotope,U4781,NA,NA
SIS5232,isotope,U4782,NA,NA
SIS5233,isotope,U4783,NA,NA
SIS5234,isotope,U4784,NA,NA
SIS5235,isotope,U4785,NA,NA
SIS5236,isotope,U4786,NA,NA
SIS5237,isotope,U4787,NA,NA
SIS5238,isotope,U4788,NA,NA
SIS5239,isotope,U4789,NA,NA
SIS5240,isotope,U4790,NA,NA
SIS5241,isotope,U4791,NA,NA
SIS5242,isotope,U4792,NA,NA
SIS5243,isotope,U4793,NA,NA
SIS5244,isotope,U4794,NA,NA
SIS5245,isotope,U4795,NA,NA
SIS5246,isotope,U4796,NA,NA
SIS5247,isotope,U4797,NA,NA
SIS5248,isotope,U4798,NA,NA
SIS5249,isotope,U4799,NA,NA
SIS5250,isotope,U4800,NA,NA
SIS5251,isotope,U4801,NA,NA
SIS5252,isotope,U4802,NA,NA
SIS5253,isotope,U4803,NA,NA
SIS5254,isotope,U4804,NA,NA
SIS5255,isotope,U4805,NA,NA
SIS5256,isotope,U4806,NA,NA
SIS5257,isotope,U4807,NA,NA
SIS5258,isotope,U4808,NA,NA
SIS5259,isotope,U4809,NA,NA
SIS5260,isotope,U4810,NA,NA
SIS5261,isotope,U4811,NA,NA
SIS5262,isotope,U4812,NA,NA
SIS5263,isotope,U4813,NA,NA
SIS5264,isotope,U4814,NA,NA
SIS5265,isotope,U4815,NA,NA
SIS5266,isotope,U4816,NA,NA
SIS5267,isotope,U4817,NA,NA
SIS5268,isotope,U4818,NA,NA
SIS5269,isotope,U4819,NA,NA
SIS5270,isotope,U4820,NA,NA
SIS5271,isotope,U4821,NA,NA
SIS5272,isotope,U4822,NA,NA
SIS5273,isotope,U4823,NA,NA
SIS5274,isotope,U4824,NA,NA
SIS5275,isotope,U4825,NA,NA
SIS5276,isotope,U4826,NA,NA
SIS5277,isotope,U4827,NA,NA
SIS5278,isotope,U4828,NA,NA
SIS5279,isotope,U4829,NA,NA
SIS5280,isotope,U4830,NA,NA
SIS5281,isotope,U4831,NA,NA
SIS5284,isotope,U4834,NA,NA
SIS5285,isotope,U4835,NA,NA
SIS5286,isotope,U4836,NA,NA
SIS5287,isotope,U4837,NA,NA
SIS5288,isotope,U4838,NA,NA
