sample_id,sample_type,ufn,sample_comments,analyzing_lab
S544OT1,otolith,U544,NA,YKuzmenko_UBC
S525OT1,otolith,U525,NA,YKuzmenko_UBC
S526OT1,otolith,U526,NA,YKuzmenko_UBC
S527OT1,otolith,U527,1 otolith,YKuzmenko_UBC
S528OT1,otolith,U528,NA,YKuzmenko_UBC
S529OT1,otolith,U529,NA,YKuzmenko_UBC
S530OT1,otolith,U530,NA,YKuzmenko_UBC
S535OT1,otolith,U535,NA,YKuzmenko_UBC
S536OT1,otolith,U536,NA,YKuzmenko_UBC
S537OT1,otolith,U537,NA,YKuzmenko_UBC
S538OT1,otolith,U538,NA,YKuzmenko_UBC
S539OT1,otolith,U539,NA,YKuzmenko_UBC
S540OT1,otolith,U540,1 cracked otolith retained,YKuzmenko_UBC
S545OT1,otolith,U545,NA,YKuzmenko_UBC
S546OT1,otolith,U546,NA,YKuzmenko_UBC
S547OT1,otolith,U547,NA,YKuzmenko_UBC
S548OT1,otolith,U548,NA,YKuzmenko_UBC
S549OT1,otolith,U549,NA,YKuzmenko_UBC
S550OT1,otolith,U550,NA,YKuzmenko_UBC
S551OT1,otolith,U551,NA,YKuzmenko_UBC
S552OT1,otolith,U552,NA,YKuzmenko_UBC
S561OT1,otolith,U561,NA,YKuzmenko_UBC
S553OT1,otolith,U553,NA,YKuzmenko_UBC
S554OT1,otolith,U554,NA,YKuzmenko_UBC
S555OT1,otolith,U555,NA,YKuzmenko_UBC
S556OT1,otolith,U556,NA,YKuzmenko_UBC
S557OT1,otolith,U557,NA,YKuzmenko_UBC
S558OT1,otolith,U558,NA,YKuzmenko_UBC
S562OT1,otolith,U562,NA,YKuzmenko_UBC
S563OT1,otolith,U563,NA,YKuzmenko_UBC
S564OT1,otolith,U564,NA,YKuzmenko_UBC
S566OT1,otolith,U566,NA,YKuzmenko_UBC
S567OT1,otolith,U567,NA,YKuzmenko_UBC
S581OT1,otolith,U581,NA,YKuzmenko_UBC
S582OT1,otolith,U582,1 cracked otolith,YKuzmenko_UBC
S583OT1,otolith,U583,NA,YKuzmenko_UBC
S584OT1,otolith,U584,NA,YKuzmenko_UBC
S559OT1,otolith,U559,NA,YKuzmenko_UBC
S560OT1,otolith,U560,NA,YKuzmenko_UBC
S568OT1,otolith,U568,NA,YKuzmenko_UBC
S569OT1,otolith,U569,NA,YKuzmenko_UBC
S571OT1,otolith,U571,1 otolith,YKuzmenko_UBC
S572OT1,otolith,U572,NA,YKuzmenko_UBC
S573OT1,otolith,U573,NA,YKuzmenko_UBC
S574OT1,otolith,U574,NA,YKuzmenko_UBC
S586OT1,otolith,U586,NA,YKuzmenko_UBC
S587OT1,otolith,U587,NA,YKuzmenko_UBC
S588OT1,otolith,U588,NA,YKuzmenko_UBC
S589OT1,otolith,U589,NA,YKuzmenko_UBC
S329OT1,otolith,U329,NA,YKuzmenko_UBC
S330OT1,otolith,U330,NA,YKuzmenko_UBC
S570OT1,otolith,U570,NA,YKuzmenko_UBC
S575OT1,otolith,U575,NA,YKuzmenko_UBC
S576OT1,otolith,U576,1 cracked otolith,YKuzmenko_UBC
S577OT1,otolith,U577,NA,YKuzmenko_UBC
S578OT1,otolith,U578,NA,YKuzmenko_UBC
S579OT1,otolith,U579,NA,YKuzmenko_UBC
S580OT1,otolith,U580,NA,YKuzmenko_UBC
S590OT1,otolith,U590,NA,YKuzmenko_UBC
S592OT1,otolith,U592,NA,YKuzmenko_UBC
S593OT1,otolith,U593,NA,YKuzmenko_UBC
S594OT1,otolith,U594,NA,YKuzmenko_UBC
S595OT1,otolith,U595,NA,YKuzmenko_UBC
S611OT1,otolith,U611,1 otolith,YKuzmenko_UBC
S621OT1,otolith,U621,NA,YKuzmenko_UBC
S631OT1,otolith,U631,NA,YKuzmenko_UBC
S632OT1,otolith,U632,NA,YKuzmenko_UBC
S633OT1,otolith,U633,NA,YKuzmenko_UBC
S596OT1,otolith,U596,NA,YKuzmenko_UBC
S597OT1,otolith,U597,NA,YKuzmenko_UBC
S598OT1,otolith,U598,NA,YKuzmenko_UBC
S599OT1,otolith,U599,NA,YKuzmenko_UBC
S612OT1,otolith,U612,1 otolith,YKuzmenko_UBC
S613OT1,otolith,U613,NA,YKuzmenko_UBC
S614OT1,otolith,U614,1 otolith,YKuzmenko_UBC
S615OT1,otolith,U615,NA,YKuzmenko_UBC
S634OT1,otolith,U634,NA,YKuzmenko_UBC
S635OT1,otolith,U635,NA,YKuzmenko_UBC
S636OT1,otolith,U636,NA,YKuzmenko_UBC
S637OT1,otolith,U637,NA,YKuzmenko_UBC
S638OT1,otolith,U638,NA,YKuzmenko_UBC
S639OT1,otolith,U639,NA,YKuzmenko_UBC
S640OT1,otolith,U640,NA,YKuzmenko_UBC
S600OT1,otolith,U600,NA,YKuzmenko_UBC
S616OT1,otolith,U616,1 cracked otolith,YKuzmenko_UBC
S617OT1,otolith,U617,NA,YKuzmenko_UBC
S618OT1,otolith,U618,1 cracked otolith,YKuzmenko_UBC
S619OT1,otolith,U619,NA,YKuzmenko_UBC
S620OT1,otolith,U620,1 otolith,YKuzmenko_UBC
S622OT1,otolith,U622,NA,YKuzmenko_UBC
S623OT1,otolith,U623,NA,YKuzmenko_UBC
S641OT1,otolith,U641,1 otolith,YKuzmenko_UBC
S642OT1,otolith,U642,NA,YKuzmenko_UBC
S643OT1,otolith,U643,NA,YKuzmenko_UBC
S644OT1,otolith,U644,NA,YKuzmenko_UBC
S645OT1,otolith,U645,NA,YKuzmenko_UBC
S651OT1,otolith,U651,NA,YKuzmenko_UBC
S652OT1,otolith,U652,NA,YKuzmenko_UBC
S653OT1,otolith,U653,NA,YKuzmenko_UBC
S624OT1,otolith,U624,NA,YKuzmenko_UBC
S625OT1,otolith,U625,NA,YKuzmenko_UBC
S626OT1,otolith,U626,NA,YKuzmenko_UBC
S646OT1,otolith,U646,NA,YKuzmenko_UBC
S647OT1,otolith,U647,NA,YKuzmenko_UBC
S648OT1,otolith,U648,NA,YKuzmenko_UBC
S649OT1,otolith,U649,NA,YKuzmenko_UBC
S650OT1,otolith,U650,NA,YKuzmenko_UBC
S654OT1,otolith,U654,NA,YKuzmenko_UBC
S655OT1,otolith,U655,NA,YKuzmenko_UBC
S656OT1,otolith,U656,NA,YKuzmenko_UBC
S657OT1,otolith,U657,NA,YKuzmenko_UBC
S658OT1,otolith,U658,NA,YKuzmenko_UBC
S659OT1,otolith,U659,NA,YKuzmenko_UBC
S661OT1,otolith,U661,Cracked otoliths,YKuzmenko_UBC
S662OT1,otolith,U662,NA,YKuzmenko_UBC
S663OT1,otolith,U663,NA,YKuzmenko_UBC
S671OT1,otolith,U671,NA,YKuzmenko_UBC
S660OT1,otolith,U660,NA,YKuzmenko_UBC
S664OT1,otolith,U664,NA,YKuzmenko_UBC
S665OT1,otolith,U665,NA,YKuzmenko_UBC
S666OT1,otolith,U666,1 otolith,YKuzmenko_UBC
S667OT1,otolith,U667,NA,YKuzmenko_UBC
S668OT1,otolith,U668,NA,YKuzmenko_UBC
S672OT1,otolith,U672,NA,YKuzmenko_UBC
S673OT1,otolith,U673,NA,YKuzmenko_UBC
S674OT1,otolith,U674,NA,YKuzmenko_UBC
S675OT1,otolith,U675,NA,YKuzmenko_UBC
S676OT1,otolith,U676,NA,YKuzmenko_UBC
S677OT1,otolith,U677,NA,YKuzmenko_UBC
S681OT1,otolith,U681,NA,YKuzmenko_UBC
S682OT1,otolith,U682,NA,YKuzmenko_UBC
S683OT1,otolith,U683,NA,YKuzmenko_UBC
S684OT1,otolith,U684,NA,YKuzmenko_UBC
S685OT1,otolith,U685,NA,YKuzmenko_UBC
S627OT1,otolith,U627,NA,YKuzmenko_UBC
S628OT1,otolith,U628,NA,YKuzmenko_UBC
S629OT1,otolith,U629,NA,YKuzmenko_UBC
S669OT1,otolith,U669,1 otolith,YKuzmenko_UBC
S670OT1,otolith,U670,NA,YKuzmenko_UBC
S678OT1,otolith,U678,NA,YKuzmenko_UBC
S679OT1,otolith,U679,NA,YKuzmenko_UBC
S680OT1,otolith,U680,NA,YKuzmenko_UBC
S686OT1,otolith,U686,NA,YKuzmenko_UBC
S687OT1,otolith,U687,NA,YKuzmenko_UBC
S688OT1,otolith,U688,NA,YKuzmenko_UBC
S689OT1,otolith,U689,NA,YKuzmenko_UBC
S690OT1,otolith,U690,NA,YKuzmenko_UBC
S701OT1,otolith,U701,NA,YKuzmenko_UBC
S702OT1,otolith,U702,NA,YKuzmenko_UBC
S703OT1,otolith,U703,NA,YKuzmenko_UBC
S704OT1,otolith,U704,NA,YKuzmenko_UBC
S705OT1,otolith,U705,NA,YKuzmenko_UBC
S711OT1,otolith,U711,Cracked otolith,YKuzmenko_UBC
S721OT1,otolith,U721,NA,YKuzmenko_UBC
S630OT1,otolith,U630,NA,YKuzmenko_UBC
S706OT1,otolith,U706,NA,YKuzmenko_UBC
S707OT1,otolith,U707,NA,YKuzmenko_UBC
S708OT1,otolith,U708,1 otolith,YKuzmenko_UBC
S709OT1,otolith,U709,1 otolith,YKuzmenko_UBC
S710OT1,otolith,U710,1 otolith,YKuzmenko_UBC
S712OT1,otolith,U712,NA,YKuzmenko_UBC
S713OT1,otolith,U713,NA,YKuzmenko_UBC
S714OT1,otolith,U714,NA,YKuzmenko_UBC
S715OT1,otolith,U715,NA,YKuzmenko_UBC
S722OT1,otolith,U722,NA,YKuzmenko_UBC
S723OT1,otolith,U723,NA,YKuzmenko_UBC
S724OT1,otolith,U724,NA,YKuzmenko_UBC
S725OT1,otolith,U725,NA,YKuzmenko_UBC
S726OT1,otolith,U726,NA,YKuzmenko_UBC
S727OT1,otolith,U727,NA,YKuzmenko_UBC
S728OT1,otolith,U728,NA,YKuzmenko_UBC
S731OT1,otolith,U731,NA,YKuzmenko_UBC
S732OT1,otolith,U732,NA,YKuzmenko_UBC
S751OT1,otolith,U751,NA,YKuzmenko_UBC
S716OT1,otolith,U716,NA,YKuzmenko_UBC
S717OT1,otolith,U717,NA,YKuzmenko_UBC
S718OT1,otolith,U718,NA,YKuzmenko_UBC
S719OT1,otolith,U719,NA,YKuzmenko_UBC
S720OT1,otolith,U720,NA,YKuzmenko_UBC
S729OT1,otolith,U729,NA,YKuzmenko_UBC
S730OT1,otolith,U730,NA,YKuzmenko_UBC
S733OT1,otolith,U733,NA,YKuzmenko_UBC
S734OT1,otolith,U734,NA,YKuzmenko_UBC
S735OT1,otolith,U735,NA,YKuzmenko_UBC
S736OT1,otolith,U736,NA,YKuzmenko_UBC
S752OT1,otolith,U752,NA,YKuzmenko_UBC
S753OT1,otolith,U753,NA,YKuzmenko_UBC
S754OT1,otolith,U754,NA,YKuzmenko_UBC
S761OT1,otolith,U761,NA,YKuzmenko_UBC
S762OT1,otolith,U762,NA,YKuzmenko_UBC
S781OT1,otolith,U781,NA,YKuzmenko_UBC
S782OT1,otolith,U782,NA,YKuzmenko_UBC
S783OT1,otolith,U783,NA,YKuzmenko_UBC
S784OT1,otolith,U784,NA,YKuzmenko_UBC
S785OT1,otolith,U785,NA,YKuzmenko_UBC
S737OT1,otolith,U737,NA,YKuzmenko_UBC
S738OT1,otolith,U738,NA,YKuzmenko_UBC
S739OT1,otolith,U739,NA,YKuzmenko_UBC
S740OT1,otolith,U740,NA,YKuzmenko_UBC
S763OT1,otolith,U763,NA,YKuzmenko_UBC
S764OT1,otolith,U764,NA,YKuzmenko_UBC
S765OT1,otolith,U765,NA,YKuzmenko_UBC
S766OT1,otolith,U766,NA,YKuzmenko_UBC
S767OT1,otolith,U767,NA,YKuzmenko_UBC
S768OT1,otolith,U768,NA,YKuzmenko_UBC
S769OT1,otolith,U769,NA,YKuzmenko_UBC
S771OT1,otolith,U771,NA,YKuzmenko_UBC
S772OT1,otolith,U772,NA,YKuzmenko_UBC
S773OT1,otolith,U773,NA,YKuzmenko_UBC
S786OT1,otolith,U786,NA,YKuzmenko_UBC
S787OT1,otolith,U787,NA,YKuzmenko_UBC
S788OT1,otolith,U788,NA,YKuzmenko_UBC
S789OT1,otolith,U789,NA,YKuzmenko_UBC
S790OT1,otolith,U790,NA,YKuzmenko_UBC
S791OT1,otolith,U791,NA,YKuzmenko_UBC
S792OT1,otolith,U792,NA,YKuzmenko_UBC
S755OT1,otolith,U755,NA,YKuzmenko_UBC
S770OT1,otolith,U770,NA,YKuzmenko_UBC
S774OT1,otolith,U774,NA,YKuzmenko_UBC
S775OT1,otolith,U775,NA,YKuzmenko_UBC
S776OT1,otolith,U776,NA,YKuzmenko_UBC
S777OT1,otolith,U777,NA,YKuzmenko_UBC
S778OT1,otolith,U778,NA,YKuzmenko_UBC
S779OT1,otolith,U779,NA,YKuzmenko_UBC
S780OT1,otolith,U780,NA,YKuzmenko_UBC
S793OT1,otolith,U793,1 otolith,YKuzmenko_UBC
S794OT1,otolith,U794,NA,YKuzmenko_UBC
S795OT1,otolith,U795,NA,YKuzmenko_UBC
S796OT1,otolith,U796,NA,YKuzmenko_UBC
S797OT1,otolith,U797,NA,YKuzmenko_UBC
S798OT1,otolith,U798,NA,YKuzmenko_UBC
S801OT1,otolith,U801,NA,YKuzmenko_UBC
S802OT1,otolith,U802,NA,YKuzmenko_UBC
S803OT1,otolith,U803,NA,YKuzmenko_UBC
S804OT1,otolith,U804,NA,YKuzmenko_UBC
S805OT1,otolith,U805,NA,YKuzmenko_UBC
S806OT1,otolith,U806,NA,YKuzmenko_UBC
S756OT1,otolith,U756,NA,YKuzmenko_UBC
S757OT1,otolith,U757,NA,YKuzmenko_UBC
S758OT1,otolith,U758,NA,YKuzmenko_UBC
S799OT1,otolith,U799,NA,YKuzmenko_UBC
S800OT1,otolith,U800,NA,YKuzmenko_UBC
S807OT1,otolith,U807,NA,YKuzmenko_UBC
S808OT1,otolith,U808,NA,YKuzmenko_UBC
S809OT1,otolith,U809,NA,YKuzmenko_UBC
S810OT1,otolith,U810,NA,YKuzmenko_UBC
S811OT1,otolith,U811,NA,YKuzmenko_UBC
S812OT1,otolith,U812,1 otolith,YKuzmenko_UBC
S813OT1,otolith,U813,1 cracked otolith,YKuzmenko_UBC
S814OT1,otolith,U814,1 otolith,YKuzmenko_UBC
S815OT1,otolith,U815,NA,YKuzmenko_UBC
S816OT1,otolith,U816,NA,YKuzmenko_UBC
S817OT1,otolith,U817,NA,YKuzmenko_UBC
S821OT1,otolith,U821,NA,YKuzmenko_UBC
S822OT1,otolith,U822,NA,YKuzmenko_UBC
S823OT1,otolith,U823,NA,YKuzmenko_UBC
S831OT1,otolith,U831,NA,YKuzmenko_UBC
S832OT1,otolith,U832,NA,YKuzmenko_UBC
S759OT1,otolith,U759,NA,YKuzmenko_UBC
S760OT1,otolith,U760,NA,YKuzmenko_UBC
S818OT1,otolith,U818,NA,YKuzmenko_UBC
S819OT1,otolith,U819,NA,YKuzmenko_UBC
S820OT1,otolith,U820,1 cracked otolith,YKuzmenko_UBC
S824OT1,otolith,U824,NA,YKuzmenko_UBC
S833OT1,otolith,U833,NA,YKuzmenko_UBC
S834OT1,otolith,U834,NA,YKuzmenko_UBC
S835OT1,otolith,U835,NA,YKuzmenko_UBC
S836OT1,otolith,U836,NA,YKuzmenko_UBC
S837OT1,otolith,U837,NA,YKuzmenko_UBC
S838OT1,otolith,U838,1 otolith,YKuzmenko_UBC
S839OT1,otolith,U839,NA,YKuzmenko_UBC
S841OT1,otolith,U841,NA,YKuzmenko_UBC
S842OT1,otolith,U842,NA,YKuzmenko_UBC
S843OT1,otolith,U843,NA,YKuzmenko_UBC
S844OT1,otolith,U844,NA,YKuzmenko_UBC
S825OT1,otolith,U825,NA,YKuzmenko_UBC
S826OT1,otolith,U826,NA,YKuzmenko_UBC
S827OT1,otolith,U827,NA,YKuzmenko_UBC
S828OT1,otolith,U828,NA,YKuzmenko_UBC
S829OT1,otolith,U829,NA,YKuzmenko_UBC
S830OT1,otolith,U830,NA,YKuzmenko_UBC
S840OT1,otolith,U840,NA,YKuzmenko_UBC
S845OT1,otolith,U845,NA,YKuzmenko_UBC
S846OT1,otolith,U846,NA,YKuzmenko_UBC
S847OT1,otolith,U847,NA,YKuzmenko_UBC
S848OT1,otolith,U848,NA,YKuzmenko_UBC
S849OT1,otolith,U849,NA,YKuzmenko_UBC
S850OT1,otolith,U850,NA,YKuzmenko_UBC
S861OT1,otolith,U861,NA,YKuzmenko_UBC
S862OT1,otolith,U862,NA,YKuzmenko_UBC
S863OT1,otolith,U863,NA,YKuzmenko_UBC
S864OT1,otolith,U864,NA,YKuzmenko_UBC
S865OT1,otolith,U865,NA,YKuzmenko_UBC
S866OT1,otolith,U866,NA,YKuzmenko_UBC
S871OT1,otolith,U871,NA,YKuzmenko_UBC
S881OT1,otolith,U881,NA,YKuzmenko_UBC
S867OT1,otolith,U867,NA,YKuzmenko_UBC
S868OT1,otolith,U868,NA,YKuzmenko_UBC
S869OT1,otolith,U869,1 otolith,YKuzmenko_UBC
S870OT1,otolith,U870,NA,YKuzmenko_UBC
S882OT1,otolith,U882,NA,YKuzmenko_UBC
S883OT1,otolith,U883,NA,YKuzmenko_UBC
S884OT1,otolith,U884,NA,YKuzmenko_UBC
S885OT1,otolith,U885,NA,YKuzmenko_UBC
S891OT1,otolith,U891,NA,YKuzmenko_UBC
S892OT1,otolith,U892,NA,YKuzmenko_UBC
S851OT1,otolith,U851,NA,YKuzmenko_UBC
S886OT1,otolith,U886,NA,YKuzmenko_UBC
S887OT1,otolith,U887,NA,YKuzmenko_UBC
S888OT1,otolith,U888,NA,YKuzmenko_UBC
S889OT1,otolith,U889,1 cracked otolith,YKuzmenko_UBC
S890OT1,otolith,U890,NA,YKuzmenko_UBC
S893OT1,otolith,U893,NA,YKuzmenko_UBC
S894OT1,otolith,U894,1 otolith,YKuzmenko_UBC
S895OT1,otolith,U895,1 otolith,YKuzmenko_UBC
S896OT1,otolith,U896,1 otolith,YKuzmenko_UBC
S897OT1,otolith,U897,NA,YKuzmenko_UBC
S898OT1,otolith,U898,NA,YKuzmenko_UBC
S852OT1,otolith,U852,NA,YKuzmenko_UBC
S899OT1,otolith,U899,NA,YKuzmenko_UBC
S900OT1,otolith,U900,NA,YKuzmenko_UBC
S901OT1,otolith,U901,NA,YKuzmenko_UBC
S902OT1,otolith,U902,NA,YKuzmenko_UBC
S903OT1,otolith,U903,NA,YKuzmenko_UBC
S904OT1,otolith,U904,NA,YKuzmenko_UBC
S911OT1,otolith,U911,NA,YKuzmenko_UBC
S853OT1,otolith,U853,NA,YKuzmenko_UBC
S872OT1,otolith,U872,1 cracked otolith,YKuzmenko_UBC
S873OT1,otolith,U873,NA,YKuzmenko_UBC
S874OT1,otolith,U874,NA,YKuzmenko_UBC
S875OT1,otolith,U875,NA,YKuzmenko_UBC
S876OT1,otolith,U876,NA,YKuzmenko_UBC
S877OT1,otolith,U877,NA,YKuzmenko_UBC
S905OT1,otolith,U905,NA,YKuzmenko_UBC
S906OT1,otolith,U906,NA,YKuzmenko_UBC
S907OT1,otolith,U907,NA,YKuzmenko_UBC
S908OT1,otolith,U908,NA,YKuzmenko_UBC
S909OT1,otolith,U909,NA,YKuzmenko_UBC
S910OT1,otolith,U910,NA,YKuzmenko_UBC
S912OT1,otolith,U912,NA,YKuzmenko_UBC
S913OT1,otolith,U913,NA,YKuzmenko_UBC
S914OT1,otolith,U914,NA,YKuzmenko_UBC
S915OT1,otolith,U915,NA,YKuzmenko_UBC
S854OT1,otolith,U854,NA,YKuzmenko_UBC
S855OT1,otolith,U855,1 otolith,YKuzmenko_UBC
S878OT1,otolith,U878,NA,YKuzmenko_UBC
S880OT1,otolith,U880,NA,YKuzmenko_UBC
S916OT1,otolith,U916,NA,YKuzmenko_UBC
S917OT1,otolith,U917,NA,YKuzmenko_UBC
S918OT1,otolith,U918,NA,YKuzmenko_UBC
S919OT1,otolith,U919,NA,YKuzmenko_UBC
S921OT1,otolith,U921,NA,YKuzmenko_UBC
S922OT1,otolith,U922,NA,YKuzmenko_UBC
S931OT1,otolith,U931,NA,YKuzmenko_UBC
S932OT1,otolith,U932,NA,YKuzmenko_UBC
S933OT1,otolith,U933,NA,YKuzmenko_UBC
S934OT1,otolith,U934,NA,YKuzmenko_UBC
S935OT1,otolith,U935,NA,YKuzmenko_UBC
S936OT1,otolith,U936,NA,YKuzmenko_UBC
S856OT1,otolith,U856,NA,YKuzmenko_UBC
S857OT1,otolith,U857,NA,YKuzmenko_UBC
S858OT1,otolith,U858,NA,YKuzmenko_UBC
S859OT1,otolith,U859,NA,YKuzmenko_UBC
S860OT1,otolith,U860,NA,YKuzmenko_UBC
S920OT1,otolith,U920,NA,YKuzmenko_UBC
S923OT1,otolith,U923,NA,YKuzmenko_UBC
S924OT1,otolith,U924,NA,YKuzmenko_UBC
S925OT1,otolith,U925,NA,YKuzmenko_UBC
S926OT1,otolith,U926,NA,YKuzmenko_UBC
S927OT1,otolith,U927,NA,YKuzmenko_UBC
S928OT1,otolith,U928,NA,YKuzmenko_UBC
S937OT1,otolith,U937,NA,YKuzmenko_UBC
S938OT1,otolith,U938,NA,YKuzmenko_UBC
S939OT1,otolith,U939,NA,YKuzmenko_UBC
S941OT1,otolith,U941,NA,YKuzmenko_UBC
S961OT1,otolith,U961,NA,YKuzmenko_UBC
S962OT1,otolith,U962,NA,YKuzmenko_UBC
S963OT1,otolith,U963,NA,YKuzmenko_UBC
S929OT1,otolith,U929,NA,YKuzmenko_UBC
S930OT1,otolith,U930,NA,YKuzmenko_UBC
S940OT1,otolith,U940,NA,YKuzmenko_UBC
S942OT1,otolith,U942,NA,YKuzmenko_UBC
S943OT1,otolith,U943,NA,YKuzmenko_UBC
S951OT1,otolith,U951,NA,YKuzmenko_UBC
S952OT1,otolith,U952,NA,YKuzmenko_UBC
S953OT1,otolith,U953,NA,YKuzmenko_UBC
S954OT1,otolith,U954,NA,YKuzmenko_UBC
S955OT1,otolith,U955,NA,YKuzmenko_UBC
S956OT1,otolith,U956,NA,YKuzmenko_UBC
S964OT1,otolith,U964,NA,YKuzmenko_UBC
S965OT1,otolith,U965,NA,YKuzmenko_UBC
S966OT1,otolith,U966,NA,YKuzmenko_UBC
S967OT1,otolith,U967,NA,YKuzmenko_UBC
S968OT1,otolith,U968,NA,YKuzmenko_UBC
S969OT1,otolith,U969,NA,YKuzmenko_UBC
S981OT1,otolith,U981,NA,YKuzmenko_UBC
S982OT1,otolith,U982,NA,YKuzmenko_UBC
S944OT1,otolith,U944,NA,YKuzmenko_UBC
S945OT1,otolith,U945,NA,YKuzmenko_UBC
S946OT1,otolith,U946,NA,YKuzmenko_UBC
S957OT1,otolith,U957,NA,YKuzmenko_UBC
S958OT1,otolith,U958,NA,YKuzmenko_UBC
S959OT1,otolith,U959,NA,YKuzmenko_UBC
S960OT1,otolith,U960,NA,YKuzmenko_UBC
S970OT1,otolith,U970,NA,YKuzmenko_UBC
S983OT1,otolith,U983,NA,YKuzmenko_UBC
S984OT1,otolith,U984,NA,YKuzmenko_UBC
S985OT1,otolith,U985,NA,YKuzmenko_UBC
S986OT1,otolith,U986,NA,YKuzmenko_UBC
S987OT1,otolith,U987,NA,YKuzmenko_UBC
S991OT1,otolith,U991,1 otolith,YKuzmenko_UBC
S992OT1,otolith,U992,NA,YKuzmenko_UBC
S993OT1,otolith,U993,NA,YKuzmenko_UBC
S994OT1,otolith,U994,NA,YKuzmenko_UBC
S1001OT1,otolith,U1001,NA,YKuzmenko_UBC
S1002OT1,otolith,U1002,NA,YKuzmenko_UBC
S1003OT1,otolith,U1003,NA,YKuzmenko_UBC
S1004OT1,otolith,U1004,NA,YKuzmenko_UBC
S1005OT1,otolith,U1005,NA,YKuzmenko_UBC
S1006OT1,otolith,U1006,NA,YKuzmenko_UBC
S1011OT1,otolith,U1011,NA,YKuzmenko_UBC
S1012OT1,otolith,U1012,NA,YKuzmenko_UBC
S1013OT1,otolith,U1013,NA,YKuzmenko_UBC
S988OT1,otolith,U988,NA,YKuzmenko_UBC
S989OT1,otolith,U989,NA,YKuzmenko_UBC
S990OT1,otolith,U990,NA,YKuzmenko_UBC
S995OT1,otolith,U995,NA,YKuzmenko_UBC
S996OT1,otolith,U996,NA,YKuzmenko_UBC
S997OT1,otolith,U997,NA,YKuzmenko_UBC
S998OT1,otolith,U998,NA,YKuzmenko_UBC
S999OT1,otolith,U999,NA,YKuzmenko_UBC
S1000OT1,otolith,U1000,NA,YKuzmenko_UBC
S1007OT1,otolith,U1007,NA,YKuzmenko_UBC
S1008OT1,otolith,U1008,NA,YKuzmenko_UBC
S1009OT1,otolith,U1009,NA,YKuzmenko_UBC
S1010OT1,otolith,U1010,NA,YKuzmenko_UBC
S1014OT1,otolith,U1014,NA,YKuzmenko_UBC
S1015OT1,otolith,U1015,NA,YKuzmenko_UBC
S1016OT1,otolith,U1016,NA,YKuzmenko_UBC
S1017OT1,otolith,U1017,NA,YKuzmenko_UBC
S1021OT1,otolith,U1021,NA,YKuzmenko_UBC
S1022OT1,otolith,U1022,NA,YKuzmenko_UBC
S1031OT1,otolith,U1031,NA,YKuzmenko_UBC
S1032OT1,otolith,U1032,NA,YKuzmenko_UBC
S947OT1,otolith,U947,NA,YKuzmenko_UBC
S948OT1,otolith,U948,NA,YKuzmenko_UBC
S949OT1,otolith,U949,NA,YKuzmenko_UBC
S950OT1,otolith,U950,NA,YKuzmenko_UBC
S1018OT1,otolith,U1018,NA,YKuzmenko_UBC
S1019OT1,otolith,U1019,NA,YKuzmenko_UBC
S1020OT1,otolith,U1020,NA,YKuzmenko_UBC
S1023OT1,otolith,U1023,NA,YKuzmenko_UBC
S1024OT1,otolith,U1024,NA,YKuzmenko_UBC
S1025OT1,otolith,U1025,NA,YKuzmenko_UBC
S1026OT1,otolith,U1026,NA,YKuzmenko_UBC
S1027OT1,otolith,U1027,NA,YKuzmenko_UBC
S1028OT1,otolith,U1028,NA,YKuzmenko_UBC
S1033OT1,otolith,U1033,NA,YKuzmenko_UBC
S1034OT1,otolith,U1034,NA,YKuzmenko_UBC
S1041OT1,otolith,U1041,NA,YKuzmenko_UBC
S1042OT1,otolith,U1042,NA,YKuzmenko_UBC
S1043OT1,otolith,U1043,NA,YKuzmenko_UBC
S1044OT1,otolith,U1044,NA,YKuzmenko_UBC
S1051OT1,otolith,U1051,Both otoliths in fragments; bits collected,NA
S1029OT1,otolith,U1029,NA,YKuzmenko_UBC
S1035OT1,otolith,U1035,NA,YKuzmenko_UBC
S1036OT1,otolith,U1036,NA,YKuzmenko_UBC
S1037OT1,otolith,U1037,NA,YKuzmenko_UBC
S1038OT1,otolith,U1038,NA,YKuzmenko_UBC
S1039OT1,otolith,U1039,NA,YKuzmenko_UBC
S1040OT1,otolith,U1040,NA,YKuzmenko_UBC
S1045OT1,otolith,U1045,NA,YKuzmenko_UBC
S1046OT1,otolith,U1046,NA,YKuzmenko_UBC
S1047OT1,otolith,U1047,NA,YKuzmenko_UBC
S1048OT1,otolith,U1048,NA,YKuzmenko_UBC
S1049OT1,otolith,U1049,Cracked otolith,YKuzmenko_UBC
S1050OT1,otolith,U1050,NA,YKuzmenko_UBC
S1071OT1,otolith,U1071,NA,YKuzmenko_UBC
S1072OT1,otolith,U1072,NA,YKuzmenko_UBC
S1030OT1,otolith,U1030,NA,YKuzmenko_UBC
S1073OT1,otolith,U1073,NA,YKuzmenko_UBC
S1074OT1,otolith,U1074,NA,YKuzmenko_UBC
S1075OT1,otolith,U1075,NA,YKuzmenko_UBC
S1081OT1,otolith,U1081,NA,YKuzmenko_UBC
S1082OT1,otolith,U1082,NA,YKuzmenko_UBC
S1083OT1,otolith,U1083,NA,YKuzmenko_UBC
S1091OT1,otolith,U1091,NA,YKuzmenko_UBC
S1092OT1,otolith,U1092,NA,YKuzmenko_UBC
S1093OT1,otolith,U1093,NA,YKuzmenko_UBC
