sample_id,sample_type,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S2060SC1,scale,U2060,NA,NA,AV,NA
S2071SC1,scale,U2071,NA,NA,AV,NA
S2072SC1,scale,U2072,NA,NA,AV,NA
S2073SC1,scale,U2073,NA,NA,AV,NA
S2074SC1,scale,U2074,NA,NA,AV,NA
S2075SC1,scale,U2075,NA,NA,AV,NA
S2076SC1,scale,U2076,NA,NA,AV,NA
S2077SC1,scale,U2077,NA,NA,AV,NA
S2078SC1,scale,U2078,NA,NA,AV,NA
S2079SC1,scale,U2079,NA,NA,AV,NA
S2080SC1,scale,U2080,NA,NA,AV,NA
S2081SC1,scale,U2081,NA,NA,AV,NA
S2082SC1,scale,U2082,NA,NA,AV,NA
S2083SC1,scale,U2083,NA,NA,AV,NA
S2084SC1,scale,U2084,NA,NA,AV,NA
S2085SC1,scale,U2085,NA,NA,AV,NA
S2086SC1,scale,U2086,NA,NA,AV,NA
S2087SC1,scale,U2087,NA,NA,AV,NA
S2088SC1,scale,U2088,NA,NA,AV,NA
S2089SC1,scale,U2089,NA,NA,AV,NA
S2090SC1,scale,U2090,NA,NA,AV,NA
S2091SC1,scale,U2091,NA,NA,AV,NA
S2092SC1,scale,U2092,NA,NA,AV,NA
S2093SC1,scale,U2093,NA,NA,AV,NA
S2094SC1,scale,U2094,NA,NA,AV,NA
S2095SC1,scale,U2095,NA,NA,AV,NA
S2096SC1,scale,U2096,NA,NA,AV,NA
S2097SC1,scale,U2097,NA,NA,AV,NA
S2098SC1,scale,U2098,NA,NA,AV,NA
S2099SC1,scale,U2099,NA,NA,AV,NA
S2100SC1,scale,U2100,NA,NA,AV,NA
S2101SC1,scale,U2101,NA,NA,AV,NA
S2102SC1,scale,U2102,NA,NA,AV,NA
S2103SC1,scale,U2103,NA,NA,AV,NA
S2104SC1,scale,U2104,NA,NA,AV,NA
S2105SC1,scale,U2105,NA,NA,AV,NA
S2106SC1,scale,U2106,NA,NA,AV,NA
S2107SC1,scale,U2107,NA,NA,AV,NA
S2108SC1,scale,U2108,NA,NA,AV,NA
S2109SC1,scale,U2109,NA,NA,AV,NA
S2110SC1,scale,U2110,NA,NA,AV,NA
S2111SC1,scale,U2111,NA,NA,AV,NA
S2112SC1,scale,U2112,NA,NA,AV,NA
S2113SC1,scale,U2113,NA,NA,AV,NA
S2114SC1,scale,U2114,NA,NA,AV,NA
S2115SC1,scale,U2115,NA,NA,AV,NA
S2116SC1,scale,U2116,NA,NA,AV,NA
S2117SC1,scale,U2117,NA,NA,AV,NA
S2118SC1,scale,U2118,NA,NA,AV,NA
S2119SC1,scale,U2119,NA,NA,AV,NA
S2120SC1,scale,U2120,NA,NA,AV,NA
S2131SC1,scale,U2131,NA,NA,AV,NA
S2132SC1,scale,U2132,NA,NA,AV,NA
S2133SC1,scale,U2133,NA,NA,AV,NA
S2134SC1,scale,U2134,NA,NA,AV,NA
S2135SC1,scale,U2135,NA,NA,AV,NA
S2141SC1,scale,U2141,NA,NA,AV,NA
S2142SC1,scale,U2142,NA,NA,AV,NA
S2143SC1,scale,U2143,NA,NA,AV,NA
S2144SC1,scale,U2144,NA,NA,AV,NA
S2145SC1,scale,U2145,NA,NA,AV,NA
S2146SC1,scale,U2146,NA,NA,AV,NA
S2147SC1,scale,U2147,NA,NA,AV,NA
S2148SC1,scale,U2148,NA,NA,AV,NA
S2149SC1,scale,U2149,NA,NA,AV,NA
S2150SC1,scale,U2150,NA,NA,AV,NA
S2156SC1,scale,U2156,NA,NA,AV,NA
S2157SC1,scale,U2157,NA,NA,AV,NA
S2158SC1,scale,U2158,NA,NA,AV,NA
S2159SC1,scale,U2159,NA,NA,AV,NA
S2160SC1,scale,U2160,NA,NA,AV,NA
S2161SC1,scale,U2161,NA,NA,AV,NA
S2162SC1,scale,U2162,NA,NA,AV,NA
S2163SC1,scale,U2163,NA,NA,AV,NA
S2164SC1,scale,U2164,NA,NA,AV,NA
S2165SC1,scale,U2165,NA,NA,AV,NA
S2166SC1,scale,U2166,NA,NA,AV,NA
S2167SC1,scale,U2167,NA,NA,AV,NA
S2168SC1,scale,U2168,NA,NA,AV,NA
S2169SC1,scale,U2169,NA,NA,AV,NA
S2170SC1,scale,U2170,NA,NA,AV,NA
S2171SC1,scale,U2171,NA,NA,AV,NA
S2172SC1,scale,U2172,NA,NA,AV,NA
S2173SC1,scale,U2173,NA,NA,AV,NA
S2174SC1,scale,U2174,NA,NA,AV,NA
S2175SC1,scale,U2175,NA,NA,AV,NA
S2176SC1,scale,U2176,NA,NA,AV,NA
S2177SC1,scale,U2177,NA,NA,AV,NA
S2178SC1,scale,U2178,NA,NA,AV,NA
S2179SC1,scale,U2179,NA,NA,AV,NA
S2180SC1,scale,U2180,NA,NA,AV,NA
S2181SC1,scale,U2181,NA,NA,AV,NA
S2182SC1,scale,U2182,NA,NA,AV,NA
S2183SC1,scale,U2183,NA,NA,AV,NA
S2184SC1,scale,U2184,NA,NA,AV,NA
S2185SC1,scale,U2185,NA,NA,AV,NA
S2186SC1,scale,U2186,NA,NA,AV,NA
S2187SC1,scale,U2187,NA,NA,AV,NA
S2188SC1,scale,U2188,NA,NA,AV,NA
S2189SC1,scale,U2189,NA,NA,AV,NA
S2191SC1,scale,U2191,NA,NA,AV,NA
S2192SC1,scale,U2192,NA,NA,AV,NA
S2193SC1,scale,U2193,NA,NA,AV,NA
S2194SC1,scale,U2194,NA,NA,AV,NA
S2195SC1,scale,U2195,NA,NA,AV,NA
S2196SC1,scale,U2196,NA,NA,AV,NA
S2197SC1,scale,U2197,NA,NA,AV,NA
S2198SC1,scale,U2198,NA,NA,AV,NA
S2199SC1,scale,U2199,NA,NA,AV,NA
S2200SC1,scale,U2200,NA,NA,AV,NA
S2201SC1,scale,U2201,NA,NA,AV,NA
S2202SC1,scale,U2202,NA,NA,AV,NA
S2203SC1,scale,U2203,NA,NA,AV,NA
S2204SC1,scale,U2204,NA,NA,AV,NA
S2205SC1,scale,U2205,NA,NA,AV,NA
S2206SC1,scale,U2206,NA,NA,AV,NA
S2207SC1,scale,U2207,NA,NA,AV,NA
S2208SC1,scale,U2208,NA,NA,AV,NA
S2209SC1,scale,U2209,NA,NA,AV,NA
S2210SC1,scale,U2210,NA,NA,AV,NA
S2211SC1,scale,U2211,NA,NA,AV,NA
S2212SC1,scale,U2212,NA,NA,AV,NA
S2213SC1,scale,U2213,NA,NA,AV,NA
S2214SC1,scale,U2214,NA,NA,AV,NA
S2215SC1,scale,U2215,NA,NA,AV,NA
S2216SC1,scale,U2216,NA,NA,AV,NA
S2217SC1,scale,U2217,NA,NA,AV,NA
S2218SC1,scale,U2218,NA,NA,AV,NA
S2219SC1,scale,U2219,NA,NA,AV,NA
S2220SC1,scale,U2220,NA,NA,AV,NA
S2241SC1,scale,U2241,NA,NA,AV,NA
S2242SC1,scale,U2242,NA,NA,AV,NA
S2243SC1,scale,U2243,NA,NA,AV,NA
S2244SC1,scale,U2244,NA,NA,AV,NA
S2245SC1,scale,U2245,NA,NA,AV,NA
S2246SC1,scale,U2246,NA,NA,AV,NA
S2247SC1,scale,U2247,NA,NA,AV,NA
S2248SC1,scale,U2248,NA,NA,AV,NA
S2249SC1,scale,U2249,NA,NA,AV,NA
S2250SC1,scale,U2250,NA,NA,AV,NA
S2251SC1,scale,U2251,NA,NA,AV,NA
S2252SC1,scale,U2252,NA,NA,AV,NA
S2253SC1,scale,U2253,NA,NA,AV,NA
S2254SC1,scale,U2254,NA,NA,AV,NA
S2255SC1,scale,U2255,NA,NA,AV,NA
S2256SC1,scale,U2256,NA,NA,AV,NA
S2257SC1,scale,U2257,NA,NA,AV,NA
S2258SC1,scale,U2258,NA,NA,AV,NA
S2259SC1,scale,U2259,NA,NA,AV,NA
S2260SC1,scale,U2260,NA,NA,AV,NA
S2261SC1,scale,U2261,NA,NA,AV,NA
S2262SC1,scale,U2262,NA,NA,AV,NA
S2263SC1,scale,U2263,NA,NA,AV,NA
S2264SC1,scale,U2264,NA,NA,AV,NA
S2265SC1,scale,U2265,NA,NA,AV,NA
S2266SC1,scale,U2266,NA,NA,AV,NA
S2267SC1,scale,U2267,NA,NA,AV,NA
S2268SC1,scale,U2268,NA,NA,AV,NA
S2269SC1,scale,U2269,NA,NA,AV,NA
S2270SC1,scale,U2270,NA,NA,AV,NA
S2271SC1,scale,U2271,NA,NA,AV,NA
S2272SC1,scale,U2272,NA,NA,AV,NA
S2273SC1,scale,U2273,NA,NA,AV,NA
S2274SC1,scale,U2274,NA,NA,AV,NA
S2275SC1,scale,U2275,NA,NA,AV,NA
S2276SC1,scale,U2276,NA,NA,AV,NA
S2277SC1,scale,U2277,NA,NA,AV,NA
S2278SC1,scale,U2278,NA,NA,AV,NA
S2279SC1,scale,U2279,NA,NA,AV,NA
S2280SC1,scale,U2280,NA,NA,AV,NA
S2300SC1,scale,U2300,NA,NA,AV,NA
S2301SC1,scale,U2301,NA,NA,AV,NA
S2302SC1,scale,U2302,NA,NA,AV,NA
S2303SC1,scale,U2303,NA,NA,AV,NA
S2304SC1,scale,U2304,NA,NA,AV,NA
S2325SC1,scale,U2325,NA,NA,AV,NA
S2326SC1,scale,U2326,NA,NA,AV,NA
S2327SC1,scale,U2327,NA,NA,AV,NA
S2328SC1,scale,U2328,NA,NA,AV,NA
S2329SC1,scale,U2329,NA,NA,AV,NA
S2330SC1,scale,U2330,NA,NA,AV,NA
S2331SC1,scale,U2331,NA,NA,AV,NA
S2332SC1,scale,U2332,NA,NA,AV,NA
S2333SC1,scale,U2333,NA,NA,AV,NA
S2334SC1,scale,U2334,NA,NA,AV,NA
S2335SC1,scale,U2335,NA,NA,AV,NA
S2336SC1,scale,U2336,NA,NA,AV,NA
S2337SC1,scale,U2337,NA,NA,AV,NA
S2338SC1,scale,U2338,NA,NA,AV,NA
S2339SC1,scale,U2339,NA,NA,AV,NA
S2340SC1,scale,U2340,NA,NA,AV,NA
S2341SC1,scale,U2341,NA,NA,AV,NA
S2342SC1,scale,U2342,NA,NA,AV,NA
S2343SC1,scale,U2343,NA,NA,AV,NA
S2344SC1,scale,U2344,NA,NA,AV,NA
S2345SC1,scale,U2345,NA,NA,AV,NA
S2346SC1,scale,U2346,NA,NA,AV,NA
S2347SC1,scale,U2347,NA,NA,AV,NA
S2348SC1,scale,U2348,NA,NA,AV,NA
S2349SC1,scale,U2349,NA,NA,AV,NA
S2350SC1,scale,U2350,NA,NA,AV,NA
S2351SC1,scale,U2351,NA,NA,AV,NA
S2352SC1,scale,U2352,NA,NA,AV,NA
S2353SC1,scale,U2353,NA,NA,AV,NA
S2354SC1,scale,U2354,NA,NA,AV,NA
S2355SC1,scale,U2355,NA,NA,AV,NA
S2356SC1,scale,U2356,NA,NA,AV,NA
S2357SC1,scale,U2357,NA,NA,AV,NA
S2358SC1,scale,U2358,NA,NA,AV,NA
S2359SC1,scale,U2359,NA,NA,AV,NA
S2360SC1,scale,U2360,NA,NA,AV,NA
S2361SC1,scale,U2361,NA,NA,AV,NA
S2362SC1,scale,U2362,NA,NA,AV,NA
S2363SC1,scale,U2363,NA,NA,AV,NA
S2364SC1,scale,U2364,NA,NA,AV,NA
S2365SC1,scale,U2365,NA,NA,AV,NA
S2366SC1,scale,U2366,NA,NA,AV,NA
S2367SC1,scale,U2367,NA,NA,AV,NA
S2368SC1,scale,U2368,NA,NA,AV,NA
S2369SC1,scale,U2369,NA,NA,AV,NA
S2370SC1,scale,U2370,NA,NA,AV,NA
S2371SC1,scale,U2371,NA,NA,AV,NA
S2372SC1,scale,U2372,NA,NA,AV,NA
S2373SC1,scale,U2373,NA,NA,AV,NA
S2374SC1,scale,U2374,NA,NA,AV,NA
S2375SC1,scale,U2375,NA,NA,AV,NA
S2376SC1,scale,U2376,NA,NA,AV,NA
S2377SC1,scale,U2377,NA,NA,AV,NA
S2378SC1,scale,U2378,NA,NA,AV,NA
S2379SC1,scale,U2379,NA,NA,AV,NA
S2380SC1,scale,U2380,NA,NA,AV,NA
S2381SC1,scale,U2381,NA,NA,AV,NA
S2382SC1,scale,U2382,NA,NA,AV,NA
S2383SC1,scale,U2383,NA,NA,AV,NA
S2384SC1,scale,U2384,NA,NA,AV,NA
S2385SC1,scale,U2385,NA,NA,AV,NA
S2386SC1,scale,U2386,NA,NA,AV,NA
S2387SC1,scale,U2387,NA,NA,AV,NA
S2388SC1,scale,U2388,NA,NA,AV,NA
S2389SC1,scale,U2389,NA,NA,AV,NA
S2390SC1,scale,U2390,NA,NA,AV,NA
S2391SC1,scale,U2391,NA,NA,AV,NA
S2392SC1,scale,U2392,NA,NA,AV,NA
S2393SC1,scale,U2393,NA,NA,AV,NA
S2394SC1,scale,U2394,NA,NA,AV,NA
S2395SC1,scale,U2395,NA,NA,AV,NA
S2396SC1,scale,U2396,NA,NA,AV,NA
S2397SC1,scale,U2397,NA,NA,AV,NA
S2398SC1,scale,U2398,NA,NA,AV,NA
S2399SC1,scale,U2399,NA,NA,AV,NA
S2400SC1,scale,U2400,NA,NA,AV,NA
S2411SC1,scale,U2411,NA,NA,AV,NA
S2412SC1,scale,U2412,NA,NA,AV,NA
S2413SC1,scale,U2413,NA,NA,AV,NA
S2414SC1,scale,U2414,NA,NA,AV,NA
S2415SC1,scale,U2415,NA,NA,AV,NA
S2416SC1,scale,U2416,NA,NA,AV,NA
S2417SC1,scale,U2417,NA,NA,AV,NA
S2418SC1,scale,U2418,NA,NA,AV,NA
S2419SC1,scale,U2419,NA,NA,AV,NA
S2420SC1,scale,U2420,NA,NA,AV,NA
S2421SC1,scale,U2421,NA,NA,AV,NA
S2422SC1,scale,U2422,NA,NA,AV,NA
S2423SC1,scale,U2423,NA,NA,AV,NA
S2424SC1,scale,U2424,NA,NA,AV,NA
S2425SC1,scale,U2425,NA,NA,AV,NA
S2426SC1,scale,U2426,NA,NA,AV,NA
S2427SC1,scale,U2427,NA,NA,AV,NA
S2428SC1,scale,U2428,NA,NA,AV,NA
S2429SC1,scale,U2429,NA,NA,AV,NA
S2430SC1,scale,U2430,NA,NA,AV,NA
S2431SC1,scale,U2431,NA,NA,AV,NA
S2432SC1,scale,U2432,NA,NA,AV,NA
S2433SC1,scale,U2433,NA,NA,AV,NA
S2434SC1,scale,U2434,NA,NA,AV,NA
S2435SC1,scale,U2435,NA,NA,AV,NA
S2436SC1,scale,U2436,NA,NA,AV,NA
S2437SC1,scale,U2437,NA,NA,AV,NA
S2438SC1,scale,U2438,NA,NA,AV,NA
S2439SC1,scale,U2439,NA,NA,AV,NA
S2451SC1,scale,U2451,NA,NA,AV,NA
S2452SC1,scale,U2452,NA,NA,AV,NA
S2453SC1,scale,U2453,NA,NA,AV,NA
S2454SC1,scale,U2454,NA,NA,AV,NA
S2455SC1,scale,U2455,NA,NA,AV,NA
S2456SC1,scale,U2456,NA,NA,AV,NA
S2457SC1,scale,U2457,NA,NA,AV,NA
S2458SC1,scale,U2458,NA,NA,AV,NA
S2459SC1,scale,U2459,NA,NA,AV,NA
S2460SC1,scale,U2460,NA,NA,AV,NA
S2461SC1,scale,U2461,NA,NA,AV,NA
S2462SC1,scale,U2462,NA,NA,AV,NA
S2463SC1,scale,U2463,NA,NA,AV,NA
S2464SC1,scale,U2464,NA,NA,AV,NA
S2465SC1,scale,U2465,NA,NA,AV,NA
S2466SC1,scale,U2466,NA,NA,AV,NA
S2467SC1,scale,U2467,NA,NA,AV,NA
S2468SC1,scale,U2468,NA,NA,AV,NA
S2469SC1,scale,U2469,NA,NA,AV,NA
S2470SC1,scale,U2470,NA,NA,AV,NA
S2471SC1,scale,U2471,NA,NA,AV,NA
S2472SC1,scale,U2472,NA,NA,AV,NA
S2473SC1,scale,U2473,NA,NA,AV,NA
S2494SC1,scale,U2494,NA,NA,AV,NA
S2495SC1,scale,U2495,NA,NA,AV,NA
S2496SC1,scale,U2496,NA,NA,AV,NA
S2497SC1,scale,U2497,NA,NA,AV,NA
S2498SC1,scale,U2498,NA,NA,AV,NA
S2499SC1,scale,U2499,NA,NA,AV,NA
S2500SC1,scale,U2500,NA,NA,AV,NA
S2501SC1,scale,U2501,NA,NA,AV,NA
S2502SC1,scale,U2502,NA,NA,AV,NA
S2503SC1,scale,U2503,NA,NA,AV,NA
S2504SC1,scale,U2504,NA,NA,AV,NA
S2505SC1,scale,U2505,NA,NA,AV,NA
S2506SC1,scale,U2506,NA,NA,AV,NA
S2507SC1,scale,U2507,NA,NA,AV,NA
S2508SC1,scale,U2508,NA,NA,AV,NA
S2509SC1,scale,U2509,NA,NA,AV,NA
S2510SC1,scale,U2510,NA,NA,AV,NA
S2511SC1,scale,U2511,NA,NA,AV,NA
S2512SC1,scale,U2512,NA,NA,AV,NA
S2513SC1,scale,U2513,NA,NA,AV,NA
S2514SC1,scale,U2514,NA,NA,AV,NA
S2515SC1,scale,U2515,NA,NA,AV,NA
S2516SC1,scale,U2516,NA,NA,AV,NA
S2517SC1,scale,U2517,NA,NA,AV,NA
S2518SC1,scale,U2518,NA,NA,AV,NA
S2519SC1,scale,U2519,NA,NA,AV,NA
S2520SC1,scale,U2520,NA,NA,AV,NA
S2521SC1,scale,U2521,NA,NA,AV,NA
S2522SC1,scale,U2522,NA,NA,AV,NA
S2523SC1,scale,U2523,NA,NA,AV,NA
S2524SC1,scale,U2524,NA,NA,AV,NA
S2525SC1,scale,U2525,NA,NA,AV,NA
S2526SC1,scale,U2526,NA,NA,AV,NA
S2527SC1,scale,U2527,NA,NA,AV,NA
S2528SC1,scale,U2528,NA,NA,AV,NA
S2529SC1,scale,U2529,NA,NA,AV,NA
S2530SC1,scale,U2530,NA,NA,AV,NA
S2531SC1,scale,U2531,NA,NA,AV,NA
S2532SC1,scale,U2532,NA,NA,AV,NA
S2533SC1,scale,U2533,NA,NA,AV,NA
S2534SC1,scale,U2534,NA,NA,AV,NA
S2535SC1,scale,U2535,NA,NA,AV,NA
S2537SC1,scale,U2537,NA,NA,AV,NA
S2538SC1,scale,U2538,NA,NA,AV,NA
S2539SC1,scale,U2539,NA,NA,AV,NA
S2540SC1,scale,U2540,NA,NA,AV,NA
S2541SC1,scale,U2541,NA,NA,AV,NA
S2542SC1,scale,U2542,NA,NA,AV,NA
S2543SC1,scale,U2543,NA,NA,AV,NA
S2544SC1,scale,U2544,NA,NA,AV,NA
S2545SC1,scale,U2545,NA,NA,AV,NA
S2546SC1,scale,U2546,NA,NA,AV,NA
S2547SC1,scale,U2547,NA,NA,AV,NA
S2548SC1,scale,U2548,NA,NA,AV,NA
S2549SC1,scale,U2549,NA,NA,AV,NA
S2550SC1,scale,U2550,NA,NA,AV,NA
S2551SC1,scale,U2551,NA,NA,AV,NA
S2552SC1,scale,U2552,NA,NA,AV,NA
S2553SC1,scale,U2553,NA,NA,AV,NA
S2554SC1,scale,U2554,NA,NA,AV,NA
S2555SC1,scale,U2555,NA,NA,AV,NA
S2601SC1,scale,U2601,NA,NA,AV,NA
S2602SC1,scale,U2602,NA,NA,AV,NA
S2603SC1,scale,U2603,NA,NA,AV,NA
S2604SC1,scale,U2604,NA,NA,AV,NA
S2605SC1,scale,U2605,NA,NA,AV,NA
S2606SC1,scale,U2606,NA,NA,AV,NA
S2607SC1,scale,U2607,NA,NA,AV,NA
S2608SC1,scale,U2608,NA,NA,AV,NA
S2609SC1,scale,U2609,NA,NA,AV,NA
S2610SC1,scale,U2610,NA,NA,AV,NA
S2611SC1,scale,U2611,NA,NA,AV,NA
S2612SC1,scale,U2612,NA,NA,AV,NA
S2613SC1,scale,U2613,NA,NA,AV,NA
S2614SC1,scale,U2614,NA,NA,AV,NA
S2615SC1,scale,U2615,NA,NA,AV,NA
S2616SC1,scale,U2616,NA,NA,AV,NA
S2617SC1,scale,U2617,NA,NA,AV,NA
S2618SC1,scale,U2618,NA,NA,AV,NA
S2619SC1,scale,U2619,NA,NA,AV,NA
S2620SC1,scale,U2620,NA,NA,AV,NA
S2621SC1,scale,U2621,NA,NA,AV,NA
S2622SC1,scale,U2622,NA,NA,AV,NA
S2623SC1,scale,U2623,NA,NA,AV,NA
S2624SC1,scale,U2624,NA,NA,AV,NA
S2625SC1,scale,U2625,NA,NA,AV,NA
S2626SC1,scale,U2626,NA,NA,AV,NA
S2627SC1,scale,U2627,NA,NA,AV,NA
S2628SC1,scale,U2628,NA,NA,AV,NA
S2629SC1,scale,U2629,NA,NA,AV,NA
S2630SC1,scale,U2630,NA,NA,AV,NA
S2631SC1,scale,U2631,NA,NA,AV,NA
S2632SC1,scale,U2632,NA,NA,AV,NA
S2633SC1,scale,U2633,NA,NA,AV,NA
S2634SC1,scale,U2634,NA,NA,AV,NA
S2635SC1,scale,U2635,NA,NA,AV,NA
S2636SC1,scale,U2636,NA,NA,AV,NA
S2637SC1,scale,U2637,NA,NA,AV,NA
S2638SC1,scale,U2638,NA,NA,AV,NA
S2639SC1,scale,U2639,NA,NA,AV,NA
S2640SC1,scale,U2640,Fish fell on floor,NA,AV,NA
S2641SC1,scale,U2641,NA,NA,AV,NA
S2642SC1,scale,U2642,NA,NA,AV,NA
S2643SC1,scale,U2643,NA,NA,AV,NA
S2644SC1,scale,U2644,NA,NA,AV,NA
S2645SC1,scale,U2645,NA,NA,AV,NA
S2646SC1,scale,U2646,NA,NA,AV,NA
S2647SC1,scale,U2647,NA,NA,AV,NA
S2648SC1,scale,U2648,NA,NA,AV,NA
S2649SC1,scale,U2649,NA,NA,AV,NA
S2650SC1,scale,U2650,NA,NA,AV,NA
S2651SC1,scale,U2651,NA,NA,AV,NA
S2652SC1,scale,U2652,NA,NA,AV,NA
S2653SC1,scale,U2653,NA,NA,AV,NA
S2654SC1,scale,U2654,NA,NA,AV,NA
S2655SC1,scale,U2655,NA,NA,AV,NA
S2656SC1,scale,U2656,NA,NA,AV,NA
S2657SC1,scale,U2657,NA,NA,AV,NA
S2658SC1,scale,U2658,NA,NA,AV,NA
S2659SC1,scale,U2659,NA,NA,AV,NA
S2660SC1,scale,U2660,NA,NA,AV,NA
S2661SC1,scale,U2661,NA,NA,AV,NA
S2662SC1,scale,U2662,NA,NA,AV,NA
S2663SC1,scale,U2663,NA,NA,AV,NA
S2664SC1,scale,U2664,NA,NA,AV,NA
S2665SC1,scale,U2665,NA,NA,AV,NA
S2666SC1,scale,U2666,NA,NA,AV,NA
S2667SC1,scale,U2667,NA,NA,AV,NA
S2668SC1,scale,U2668,NA,NA,AV,NA
S2669SC1,scale,U2669,NA,NA,AV,NA
S2701SC1,scale,U2701,NA,NA,AV,NA
S2702SC1,scale,U2702,NA,NA,AV,NA
S2703SC1,scale,U2703,NA,NA,AV,NA
S2704SC1,scale,U2704,NA,NA,AV,NA
S2705SC1,scale,U2705,NA,NA,AV,NA
S2706SC1,scale,U2706,NA,NA,AV,NA
S2707SC1,scale,U2707,NA,NA,AV,NA
S2708SC1,scale,U2708,NA,NA,AV,NA
S2709SC1,scale,U2709,NA,NA,AV,NA
S2710SC1,scale,U2710,NA,NA,AV,NA
S2711SC1,scale,U2711,NA,NA,AV,NA
S2712SC1,scale,U2712,NA,NA,AV,NA
S2713SC1,scale,U2713,NA,NA,AV,NA
S2714SC1,scale,U2714,NA,NA,AV,NA
S2715SC1,scale,U2715,NA,NA,AV,NA
S2716SC1,scale,U2716,NA,NA,AV,NA
S2717SC1,scale,U2717,NA,NA,AV,NA
S2718SC1,scale,U2718,NA,NA,AV,NA
S2719SC1,scale,U2719,NA,NA,AV,NA
S2720SC1,scale,U2720,NA,NA,AV,NA
S2721SC1,scale,U2721,NA,NA,AV,NA
S2722SC1,scale,U2722,NA,NA,AV,NA
S2723SC1,scale,U2723,NA,NA,AV,NA
S2724SC1,scale,U2724,NA,NA,AV,NA
S2725SC1,scale,U2725,NA,NA,AV,NA
S2726SC1,scale,U2726,NA,NA,AV,NA
S2727SC1,scale,U2727,NA,NA,AV,NA
S2728SC1,scale,U2728,NA,NA,AV,NA
S2729SC1,scale,U2729,NA,NA,AV,NA
S2730SC1,scale,U2730,NA,NA,AV,NA
S2731SC1,scale,U2731,NA,NA,AV,NA
S2732SC1,scale,U2732,NA,NA,AV,NA
S2733SC1,scale,U2733,NA,NA,AV,NA
S2734SC1,scale,U2734,NA,NA,AV,NA
S2735SC1,scale,U2735,NA,NA,AV,NA
S2736SC1,scale,U2736,NA,NA,AV,NA
S2737SC1,scale,U2737,NA,NA,AV,NA
S2738SC1,scale,U2738,NA,NA,AV,NA
S2739SC1,scale,U2739,NA,NA,AV,NA
S2740SC1,scale,U2740,NA,NA,AV,NA
S2741SC1,scale,U2741,NA,NA,AV,NA
S2742SC1,scale,U2742,NA,NA,AV,NA
S2743SC1,scale,U2743,NA,NA,AV,NA
S2744SC1,scale,U2744,NA,NA,AV,NA
S2745SC1,scale,U2745,NA,NA,AV,NA
S2746SC1,scale,U2746,NA,NA,AV,NA
S2747SC1,scale,U2747,NA,NA,AV,NA
S2748SC1,scale,U2748,NA,NA,AV,NA
S2749SC1,scale,U2749,NA,NA,AV,NA
S2750SC1,scale,U2750,NA,NA,AV,NA
S2751SC1,scale,U2751,NA,NA,AV,NA
S2752SC1,scale,U2752,NA,NA,AV,NA
S2753SC1,scale,U2753,NA,NA,AV,NA
S2754SC1,scale,U2754,NA,NA,AV,NA
S2755SC1,scale,U2755,NA,NA,AV,NA
S2756SC1,scale,U2756,NA,NA,AV,NA
S2757SC1,scale,U2757,NA,NA,AV,NA
S2758SC1,scale,U2758,NA,NA,AV,NA
S2759SC1,scale,U2759,NA,NA,AV,NA
S2760SC1,scale,U2760,NA,NA,AV,NA
S2761SC1,scale,U2761,NA,NA,AV,NA
S2762SC1,scale,U2762,NA,NA,AV,NA
S2763SC1,scale,U2763,NA,NA,AV,NA
S2764SC1,scale,U2764,NA,NA,AV,NA
S2765SC1,scale,U2765,NA,NA,AV,NA
S2766SC1,scale,U2766,NA,NA,AV,NA
S2767SC1,scale,U2767,NA,NA,AV,NA
S2768SC1,scale,U2768,NA,NA,AV,NA
S2769SC1,scale,U2769,NA,NA,AV,NA
S2770SC1,scale,U2770,NA,NA,AV,NA
S2771SC1,scale,U2771,NA,NA,AV,NA
S2772SC1,scale,U2772,NA,NA,AV,NA
S2773SC1,scale,U2773,NA,NA,AV,NA
S2774SC1,scale,U2774,NA,NA,AV,NA
S2775SC1,scale,U2775,NA,NA,AV,NA
S2776SC1,scale,U2776,NA,NA,AV,NA
S2777SC1,scale,U2777,NA,NA,AV,NA
S2778SC1,scale,U2778,NA,NA,AV,NA
S2779SC1,scale,U2779,NA,NA,AV,NA
S2780SC1,scale,U2780,NA,NA,AV,NA
S2781SC1,scale,U2781,NA,NA,AV,NA
S2782SC1,scale,U2782,NA,NA,AV,NA
S2783SC1,scale,U2783,NA,NA,AV,NA
S2784SC1,scale,U2784,NA,NA,AV,NA
S2785SC1,scale,U2785,NA,NA,AV,NA
S2786SC1,scale,U2786,NA,NA,AV,NA
S2787SC1,scale,U2787,NA,NA,AV,NA
S2788SC1,scale,U2788,NA,NA,AV,NA
S2789SC1,scale,U2789,NA,NA,AV,NA
S2790SC1,scale,U2790,NA,NA,AV,NA
S2791SC1,scale,U2791,NA,NA,AV,NA
S2792SC1,scale,U2792,NA,NA,AV,NA
S2793SC1,scale,U2793,NA,NA,AV,NA
S2794SC1,scale,U2794,NA,NA,AV,NA
S2795SC1,scale,U2795,NA,NA,AV,NA
S2796SC1,scale,U2796,NA,NA,AV,NA
S2797SC1,scale,U2797,NA,NA,AV,NA
S2798SC1,scale,U2798,NA,NA,AV,NA
S2799SC1,scale,U2799,NA,NA,AV,NA
S2800SC1,scale,U2800,NA,NA,AV,NA
S2801SC1,scale,U2801,NA,NA,AV,NA
S2802SC1,scale,U2802,NA,NA,AV,NA
S2803SC1,scale,U2803,NA,NA,AV,NA
