sample_type,sample_id,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
RNA_DNA,S576RD1,U576,NA,UBC_Hunt,AV,NA
RNA_DNA,S575RD1,U575,NA,UBC_Hunt,AV,NA
RNA_DNA,S635RD1,U635,NA,UBC_Hunt,AV,NA
RNA_DNA,S636RD1,U636,NA,UBC_Hunt,AV,NA
RNA_DNA,S637RD1,U637,NA,UBC_Hunt,AV,NA
RNA_DNA,S638RD1,U638,NA,UBC_Hunt,AV,NA
RNA_DNA,S639RD1,U639,NA,UBC_Hunt,AV,NA
RNA_DNA,S640RD1,U640,NA,UBC_Hunt,AV,NA
RNA_DNA,S642RD1,U642,NA,UBC_Hunt,AV,NA
RNA_DNA,S619RD1,U619,NA,UBC_Hunt,AV,NA
RNA_DNA,S618RD1,U618,NA,UBC_Hunt,AV,NA
RNA_DNA,S617RD1,U617,NA,UBC_Hunt,AV,NA
RNA_DNA,S622RD1,U622,NA,UBC_Hunt,AV,NA
RNA_DNA,S616RD1,U616,NA,UBC_Hunt,AV,NA
RNA_DNA,S615RD1,U615,NA,UBC_Hunt,AV,NA
RNA_DNA,S614RD1,U614,NA,UBC_Hunt,AV,NA
RNA_DNA,S613RD1,U613,NA,UBC_Hunt,AV,NA
RNA_DNA,S598RD1,U598,NA,UBC_Hunt,AV,NA
RNA_DNA,S599RD1,U599,NA,UBC_Hunt,AV,NA
RNA_DNA,S651RD1,U651,NA,UBC_Hunt,AV,NA
RNA_DNA,S652RD1,U652,NA,UBC_Hunt,AV,NA
RNA_DNA,S653RD1,U653,NA,UBC_Hunt,AV,NA
RNA_DNA,S654RD1,U654,NA,UBC_Hunt,AV,NA
RNA_DNA,S655RD1,U655,NA,UBC_Hunt,AV,NA
RNA_DNA,S643RD1,U643,NA,UBC_Hunt,AV,NA
RNA_DNA,S644RD1,U644,NA,UBC_Hunt,AV,NA
RNA_DNA,S645RD1,U645,NA,UBC_Hunt,AV,NA
RNA_DNA,S646RD1,U646,NA,UBC_Hunt,AV,NA
RNA_DNA,S647RD1,U647,NA,UBC_Hunt,AV,NA
RNA_DNA,S648RD1,U648,NA,UBC_Hunt,AV,NA
RNA_DNA,S649RD1,U649,NA,UBC_Hunt,AV,NA
RNA_DNA,S650RD1,U650,NA,UBC_Hunt,AV,NA
RNA_DNA,S659RD1,U659,NA,UBC_Hunt,AV,NA
RNA_DNA,S663RD1,U663,NA,UBC_Hunt,AV,NA
RNA_DNA,S662RD1,U662,NA,UBC_Hunt,AV,NA
RNA_DNA,S626RD1,U626,NA,UBC_Hunt,AV,NA
RNA_DNA,S625RD1,U625,NA,UBC_Hunt,AV,NA
RNA_DNA,S624RD1,U624,NA,UBC_Hunt,AV,NA
RNA_DNA,S661RD1,U661,NA,UBC_Hunt,AV,NA
RNA_DNA,S620RD1,U620,NA,UBC_Hunt,AV,NA
RNA_DNA,S656RD1,U656,NA,UBC_Hunt,AV,NA
RNA_DNA,S657RD1,U657,NA,UBC_Hunt,AV,NA
RNA_DNA,S658RD1,U658,NA,UBC_Hunt,AV,NA
RNA_DNA,S671RD1,U671,NA,UBC_Hunt,AV,NA
RNA_DNA,S660RD1,U660,NA,UBC_Hunt,AV,NA
RNA_DNA,S681RD1,U681,NA,UBC_Hunt,AV,NA
RNA_DNA,S682RD1,U682,NA,UBC_Hunt,AV,NA
RNA_DNA,S683RD1,U683,NA,UBC_Hunt,AV,NA
RNA_DNA,S672RD1,U672,NA,UBC_Hunt,AV,NA
RNA_DNA,S673RD1,U673,NA,UBC_Hunt,AV,NA
RNA_DNA,S674RD1,U674,NA,UBC_Hunt,AV,NA
RNA_DNA,S675RD1,U675,NA,UBC_Hunt,AV,NA
RNA_DNA,S676RD1,U676,NA,UBC_Hunt,AV,NA
RNA_DNA,S677RD1,U677,NA,UBC_Hunt,AV,NA
RNA_DNA,S678RD1,U678,NA,UBC_Hunt,AV,NA
RNA_DNA,S627RD1,U627,NA,UBC_Hunt,AV,NA
RNA_DNA,S701RD1,U701,NA,UBC_Hunt,AV,NA
RNA_DNA,S670RD1,U670,NA,UBC_Hunt,AV,NA
RNA_DNA,S669RD1,U669,NA,UBC_Hunt,AV,NA
RNA_DNA,S668RD1,U668,NA,UBC_Hunt,AV,NA
RNA_DNA,S667RD1,U667,NA,UBC_Hunt,AV,NA
RNA_DNA,S666RD1,U666,NA,UBC_Hunt,AV,NA
RNA_DNA,S665RD1,U665,NA,UBC_Hunt,AV,NA
RNA_DNA,S664RD1,U664,NA,UBC_Hunt,AV,NA
RNA_DNA,S684RD1,U684,NA,UBC_Hunt,AV,NA
RNA_DNA,S685RD1,U685,NA,UBC_Hunt,AV,NA
RNA_DNA,S686RD1,U686,NA,UBC_Hunt,AV,NA
RNA_DNA,S687RD1,U687,NA,UBC_Hunt,AV,NA
RNA_DNA,S688RD1,U688,NA,UBC_Hunt,AV,NA
RNA_DNA,S689RD1,U689,NA,UBC_Hunt,AV,NA
RNA_DNA,S690RD1,U690,NA,UBC_Hunt,AV,NA
RNA_DNA,S711RD1,U711,NA,UBC_Hunt,AV,NA
RNA_DNA,S628RD1,U628,NA,UBC_Hunt,AV,NA
RNA_DNA,S629RD1,U629,NA,UBC_Hunt,AV,NA
RNA_DNA,S630RD1,U630,NA,UBC_Hunt,AV,NA
RNA_DNA,S751RD1,U751,NA,UBC_Hunt,AV,NA
RNA_DNA,S752RD1,U752,NA,UBC_Hunt,AV,NA
RNA_DNA,S753RD1,U753,NA,UBC_Hunt,AV,NA
RNA_DNA,S754RD1,U754,NA,UBC_Hunt,AV,NA
RNA_DNA,S738RD1,U738,NA,UBC_Hunt,AV,NA
RNA_DNA,S709RD1,U709,NA,UBC_Hunt,AV,NA
RNA_DNA,S708RD1,U708,NA,UBC_Hunt,AV,NA
RNA_DNA,S707RD1,U707,NA,UBC_Hunt,AV,NA
RNA_DNA,S706RD1,U706,NA,UBC_Hunt,AV,NA
RNA_DNA,S705RD1,U705,NA,UBC_Hunt,AV,NA
RNA_DNA,S704RD1,U704,NA,UBC_Hunt,AV,NA
RNA_DNA,S703RD1,U703,NA,UBC_Hunt,AV,NA
RNA_DNA,S702RD1,U702,NA,UBC_Hunt,AV,NA
RNA_DNA,S679RD1,U679,NA,UBC_Hunt,AV,NA
RNA_DNA,S680RD1,U680,NA,UBC_Hunt,AV,NA
RNA_DNA,S721RD1,U721,NA,UBC_Hunt,AV,NA
RNA_DNA,S722RD1,U722,NA,UBC_Hunt,AV,NA
RNA_DNA,S723RD1,U723,NA,UBC_Hunt,AV,NA
RNA_DNA,S724RD1,U724,NA,UBC_Hunt,AV,NA
RNA_DNA,S725RD1,U725,NA,UBC_Hunt,AV,NA
RNA_DNA,S726RD1,U726,NA,UBC_Hunt,AV,NA
RNA_DNA,S712RD1,U712,NA,UBC_Hunt,AV,NA
RNA_DNA,S713RD1,U713,NA,UBC_Hunt,AV,NA
RNA_DNA,S714RD1,U714,NA,UBC_Hunt,AV,NA
RNA_DNA,S715RD1,U715,NA,UBC_Hunt,AV,NA
RNA_DNA,S716RD1,U716,NA,UBC_Hunt,AV,NA
RNA_DNA,S717RD1,U717,NA,UBC_Hunt,AV,NA
RNA_DNA,S718RD1,U718,NA,UBC_Hunt,AV,NA
RNA_DNA,S719RD1,U719,NA,UBC_Hunt,AV,NA
RNA_DNA,S737RD1,U737,NA,UBC_Hunt,AV,NA
RNA_DNA,S736RD1,U736,NA,UBC_Hunt,AV,NA
RNA_DNA,S735RD1,U735,NA,UBC_Hunt,AV,NA
RNA_DNA,S734RD1,U734,NA,UBC_Hunt,AV,NA
RNA_DNA,S733RD1,U733,NA,UBC_Hunt,AV,NA
RNA_DNA,S732RD1,U732,NA,UBC_Hunt,AV,NA
RNA_DNA,S731RD1,U731,NA,UBC_Hunt,AV,NA
RNA_DNA,S710RD1,U710,NA,UBC_Hunt,AV,NA
RNA_DNA,S727RD1,U727,NA,UBC_Hunt,AV,NA
RNA_DNA,S728RD1,U728,NA,UBC_Hunt,AV,NA
RNA_DNA,S729RD1,U729,NA,UBC_Hunt,AV,NA
RNA_DNA,S730RD1,U730,NA,UBC_Hunt,AV,NA
RNA_DNA,S781RD1,U781,NA,UBC_Hunt,AV,NA
RNA_DNA,S782RD1,U782,NA,UBC_Hunt,AV,NA
RNA_DNA,S783RD1,U783,NA,UBC_Hunt,AV,NA
RNA_DNA,S784RD1,U784,NA,UBC_Hunt,AV,NA
RNA_DNA,S720RD1,U720,NA,UBC_Hunt,AV,NA
RNA_DNA,S761RD1,U761,NA,UBC_Hunt,AV,NA
RNA_DNA,S762RD1,U762,NA,UBC_Hunt,AV,NA
RNA_DNA,S763RD1,U763,NA,UBC_Hunt,AV,NA
RNA_DNA,S764RD1,U764,NA,UBC_Hunt,AV,NA
RNA_DNA,S765RD1,U765,NA,UBC_Hunt,AV,NA
RNA_DNA,S766RD1,U766,NA,UBC_Hunt,AV,NA
RNA_DNA,S767RD1,U767,NA,UBC_Hunt,AV,NA
RNA_DNA,S785RD1,U785,NA,UBC_Hunt,AV,NA
RNA_DNA,S786RD1,U786,NA,UBC_Hunt,AV,NA
RNA_DNA,S787RD1,U787,NA,UBC_Hunt,AV,NA
RNA_DNA,S788RD1,U788,NA,UBC_Hunt,AV,NA
RNA_DNA,S789RD1,U789,NA,UBC_Hunt,AV,NA
RNA_DNA,S790RD1,U790,NA,UBC_Hunt,AV,NA
RNA_DNA,S791RD1,U791,NA,UBC_Hunt,AV,NA
RNA_DNA,S792RD1,U792,NA,UBC_Hunt,AV,NA
RNA_DNA,S776RD1,U776,NA,UBC_Hunt,AV,NA
RNA_DNA,S775RD1,U775,NA,UBC_Hunt,AV,NA
RNA_DNA,S774RD1,U774,NA,UBC_Hunt,AV,NA
RNA_DNA,S773RD1,U773,NA,UBC_Hunt,AV,NA
RNA_DNA,S772RD1,U772,NA,UBC_Hunt,AV,NA
RNA_DNA,S771RD1,U771,NA,UBC_Hunt,AV,NA
RNA_DNA,S740RD1,U740,NA,UBC_Hunt,AV,NA
RNA_DNA,S739RD1,U739,NA,UBC_Hunt,AV,NA
RNA_DNA,S768RD1,U768,NA,UBC_Hunt,AV,NA
RNA_DNA,S769RD1,U769,NA,UBC_Hunt,AV,NA
RNA_DNA,S770RD1,U770,NA,UBC_Hunt,AV,NA
RNA_DNA,S801RD1,U801,NA,UBC_Hunt,AV,NA
RNA_DNA,S802RD1,U802,NA,UBC_Hunt,AV,NA
RNA_DNA,S777RD1,U777,NA,UBC_Hunt,AV,NA
RNA_DNA,S803RD1,U803,NA,UBC_Hunt,AV,NA
RNA_DNA,S804RD1,U804,NA,UBC_Hunt,AV,NA
RNA_DNA,S755RD1,U755,NA,UBC_Hunt,AV,NA
RNA_DNA,S793RD1,U793,NA,UBC_Hunt,AV,NA
RNA_DNA,S794RD1,U794,NA,UBC_Hunt,AV,NA
RNA_DNA,S795RD1,U795,NA,UBC_Hunt,AV,NA
RNA_DNA,S796RD1,U796,NA,UBC_Hunt,AV,NA
RNA_DNA,S797RD1,U797,NA,UBC_Hunt,AV,NA
RNA_DNA,S798RD1,U798,NA,UBC_Hunt,AV,NA
RNA_DNA,S799RD1,U799,NA,UBC_Hunt,AV,NA
RNA_DNA,S815RD1,U815,NA,UBC_Hunt,AV,NA
RNA_DNA,S814RD1,U814,NA,UBC_Hunt,AV,NA
RNA_DNA,S813RD1,U813,NA,UBC_Hunt,AV,NA
RNA_DNA,S812RD1,U812,NA,UBC_Hunt,AV,NA
RNA_DNA,S811RD1,U811,NA,UBC_Hunt,AV,NA
RNA_DNA,S780RD1,U780,NA,UBC_Hunt,AV,NA
RNA_DNA,S779RD1,U779,NA,UBC_Hunt,AV,NA
RNA_DNA,S778RD1,U778,NA,UBC_Hunt,AV,NA
RNA_DNA,S805RD1,U805,NA,UBC_Hunt,AV,NA
RNA_DNA,S806RD1,U806,NA,UBC_Hunt,AV,NA
RNA_DNA,S807RD1,U807,NA,UBC_Hunt,AV,NA
RNA_DNA,S808RD1,U808,NA,UBC_Hunt,AV,NA
RNA_DNA,S809RD1,U809,NA,UBC_Hunt,AV,NA
RNA_DNA,S810RD1,U810,NA,UBC_Hunt,AV,NA
RNA_DNA,S821RD1,U821,NA,UBC_Hunt,AV,NA
RNA_DNA,S822RD1,U822,NA,UBC_Hunt,AV,NA
RNA_DNA,S756RD1,U756,NA,UBC_Hunt,AV,NA
RNA_DNA,S757RD1,U757,NA,UBC_Hunt,AV,NA
RNA_DNA,S758RD1,U758,NA,UBC_Hunt,AV,NA
RNA_DNA,S759RD1,U759,NA,UBC_Hunt,AV,NA
RNA_DNA,S760RD1,U760,NA,UBC_Hunt,AV,NA
RNA_DNA,S845RD1,U845,NA,UBC_Hunt,AV,NA
RNA_DNA,S846RD1,U846,NA,UBC_Hunt,AV,NA
RNA_DNA,S847RD1,U847,NA,UBC_Hunt,AV,NA
RNA_DNA,S800RD1,U800,NA,UBC_Hunt,AV,NA
RNA_DNA,S831RD1,U831,NA,UBC_Hunt,AV,NA
RNA_DNA,S832RD1,U832,NA,UBC_Hunt,AV,NA
RNA_DNA,S833RD1,U833,NA,UBC_Hunt,AV,NA
RNA_DNA,S834RD1,U834,NA,UBC_Hunt,AV,NA
RNA_DNA,S835RD1,U835,NA,UBC_Hunt,AV,NA
RNA_DNA,S836RD1,U836,NA,UBC_Hunt,AV,NA
RNA_DNA,S837RD1,U837,NA,UBC_Hunt,AV,NA
RNA_DNA,S843RD1,U843,NA,UBC_Hunt,AV,NA
RNA_DNA,S842RD1,U842,NA,UBC_Hunt,AV,NA
RNA_DNA,S841RD1,U841,NA,UBC_Hunt,AV,NA
RNA_DNA,S820RD1,U820,NA,UBC_Hunt,AV,NA
RNA_DNA,S819RD1,U819,NA,UBC_Hunt,AV,NA
RNA_DNA,S818RD1,U818,NA,UBC_Hunt,AV,NA
RNA_DNA,S817RD1,U817,NA,UBC_Hunt,AV,NA
RNA_DNA,S816RD1,U816,NA,UBC_Hunt,AV,NA
RNA_DNA,S823RD1,U823,NA,UBC_Hunt,AV,NA
RNA_DNA,S824RD1,U824,NA,UBC_Hunt,AV,NA
RNA_DNA,S838RD1,U838,NA,UBC_Hunt,AV,NA
RNA_DNA,S844RD1,U844,NA,UBC_Hunt,AV,NA
RNA_DNA,S839RD1,U839,NA,UBC_Hunt,AV,NA
RNA_DNA,S825RD1,U825,NA,UBC_Hunt,AV,NA
RNA_DNA,S826RD1,U826,NA,UBC_Hunt,AV,NA
RNA_DNA,S827RD1,U827,NA,UBC_Hunt,AV,NA
RNA_DNA,S840RD1,U840,NA,UBC_Hunt,AV,NA
RNA_DNA,S861RD1,U861,NA,UBC_Hunt,AV,NA
RNA_DNA,S862RD1,U862,NA,UBC_Hunt,AV,NA
RNA_DNA,S863RD1,U863,NA,UBC_Hunt,AV,NA
RNA_DNA,S864RD1,U864,NA,UBC_Hunt,AV,NA
RNA_DNA,S865RD1,U865,NA,UBC_Hunt,AV,NA
RNA_DNA,S866RD1,U866,NA,UBC_Hunt,AV,NA
RNA_DNA,S867RD1,U867,NA,UBC_Hunt,AV,NA
RNA_DNA,S870RD1,U870,NA,UBC_Hunt,AV,NA
RNA_DNA,S869RD1,U869,NA,UBC_Hunt,AV,NA
RNA_DNA,S868RD1,U868,NA,UBC_Hunt,AV,NA
RNA_DNA,S871RD1,U871,NA,UBC_Hunt,AV,NA
RNA_DNA,S850RD1,U850,NA,UBC_Hunt,AV,NA
RNA_DNA,S849RD1,U849,NA,UBC_Hunt,AV,NA
RNA_DNA,S848RD1,U848,NA,UBC_Hunt,AV,NA
RNA_DNA,S828RD1,U828,NA,UBC_Hunt,AV,NA
RNA_DNA,S829RD1,U829,NA,UBC_Hunt,AV,NA
RNA_DNA,S830RD1,U830,NA,UBC_Hunt,AV,NA
RNA_DNA,S881RD1,U881,NA,UBC_Hunt,AV,NA
RNA_DNA,S882RD1,U882,NA,UBC_Hunt,AV,NA
RNA_DNA,S883RD1,U883,NA,UBC_Hunt,AV,NA
RNA_DNA,S884RD1,U884,NA,UBC_Hunt,AV,NA
RNA_DNA,S885RD1,U885,NA,UBC_Hunt,AV,NA
RNA_DNA,S891RD1,U891,NA,UBC_Hunt,AV,NA
RNA_DNA,S892RD1,U892,NA,UBC_Hunt,AV,NA
RNA_DNA,S893RD1,U893,NA,UBC_Hunt,AV,NA
RNA_DNA,S851RD1,U851,NA,UBC_Hunt,AV,NA
RNA_DNA,S894RD1,U894,NA,UBC_Hunt,AV,NA
RNA_DNA,S895RD1,U895,NA,UBC_Hunt,AV,NA
RNA_DNA,S896RD1,U896,NA,UBC_Hunt,AV,NA
RNA_DNA,S897RD1,U897,NA,UBC_Hunt,AV,NA
RNA_DNA,S886RD1,U886,NA,UBC_Hunt,AV,NA
RNA_DNA,S887RD1,U887,NA,UBC_Hunt,AV,NA
RNA_DNA,S888RD1,U888,NA,UBC_Hunt,AV,NA
RNA_DNA,S889RD1,U889,NA,UBC_Hunt,AV,NA
RNA_DNA,S890RD1,U890,NA,UBC_Hunt,AV,NA
RNA_DNA,S898RD1,U898,NA,UBC_Hunt,AV,NA
RNA_DNA,S901RD1,U901,NA,UBC_Hunt,AV,NA
RNA_DNA,S852RD1,U852,NA,UBC_Hunt,AV,NA
RNA_DNA,S899RD1,U899,NA,UBC_Hunt,AV,NA
RNA_DNA,S900RD1,U900,NA,UBC_Hunt,AV,NA
RNA_DNA,S911RD1,U911,NA,UBC_Hunt,AV,NA
RNA_DNA,S912RD1,U912,NA,UBC_Hunt,AV,NA
RNA_DNA,S853RD1,U853,NA,UBC_Hunt,AV,NA
RNA_DNA,S913RD1,U913,NA,UBC_Hunt,AV,NA
RNA_DNA,S914RD1,U914,NA,UBC_Hunt,AV,NA
RNA_DNA,S915RD1,U915,NA,UBC_Hunt,AV,NA
RNA_DNA,S902RD1,U902,NA,UBC_Hunt,AV,NA
RNA_DNA,S903RD1,U903,NA,UBC_Hunt,AV,NA
RNA_DNA,S904RD1,U904,NA,UBC_Hunt,AV,NA
RNA_DNA,S905RD1,U905,NA,UBC_Hunt,AV,NA
RNA_DNA,S906RD1,U906,NA,UBC_Hunt,AV,NA
RNA_DNA,S907RD1,U907,NA,UBC_Hunt,AV,NA
RNA_DNA,S908RD1,U908,NA,UBC_Hunt,AV,NA
RNA_DNA,S909RD1,U909,NA,UBC_Hunt,AV,NA
RNA_DNA,S879RD1,U879,NA,UBC_Hunt,AV,NA
RNA_DNA,S878RD1,U878,NA,UBC_Hunt,AV,NA
RNA_DNA,S877RD1,U877,NA,UBC_Hunt,AV,NA
RNA_DNA,S876RD1,U876,NA,UBC_Hunt,AV,NA
RNA_DNA,S875RD1,U875,NA,UBC_Hunt,AV,NA
RNA_DNA,S874RD1,U874,NA,UBC_Hunt,AV,NA
RNA_DNA,S873RD1,U873,NA,UBC_Hunt,AV,NA
RNA_DNA,S872RD1,U872,NA,UBC_Hunt,AV,NA
RNA_DNA,S910RD1,U910,NA,UBC_Hunt,AV,NA
RNA_DNA,S931RD1,U931,NA,UBC_Hunt,AV,NA
RNA_DNA,S932RD1,U932,NA,UBC_Hunt,AV,NA
RNA_DNA,S933RD1,U933,NA,UBC_Hunt,AV,NA
RNA_DNA,S934RD1,U934,NA,UBC_Hunt,AV,NA
RNA_DNA,S935RD1,U935,NA,UBC_Hunt,AV,NA
RNA_DNA,S936RD1,U936,NA,UBC_Hunt,AV,NA
RNA_DNA,S937RD1,U937,NA,UBC_Hunt,AV,NA
RNA_DNA,S854RD1,U854,NA,UBC_Hunt,AV,NA
RNA_DNA,S855RD1,U855,NA,UBC_Hunt,AV,NA
RNA_DNA,S856RD1,U856,NA,UBC_Hunt,AV,NA
RNA_DNA,S857RD1,U857,NA,UBC_Hunt,AV,NA
RNA_DNA,S858RD1,U858,NA,UBC_Hunt,AV,NA
RNA_DNA,S859RD1,U859,NA,UBC_Hunt,AV,NA
RNA_DNA,S860RD1,U860,NA,UBC_Hunt,AV,NA
RNA_DNA,S941RD1,U941,NA,UBC_Hunt,AV,NA
RNA_DNA,S916RD1,U916,NA,UBC_Hunt,AV,NA
RNA_DNA,S917RD1,U917,NA,UBC_Hunt,AV,NA
RNA_DNA,S918RD1,U918,NA,UBC_Hunt,AV,NA
RNA_DNA,S919RD1,U919,NA,UBC_Hunt,AV,NA
RNA_DNA,S920RD1,U920,NA,UBC_Hunt,AV,NA
RNA_DNA,S961RD1,U961,NA,UBC_Hunt,AV,NA
RNA_DNA,S962RD1,U962,NA,UBC_Hunt,AV,NA
RNA_DNA,S963RD1,U963,NA,UBC_Hunt,AV,NA
RNA_DNA,S927RD1,U927,NA,UBC_Hunt,AV,NA
RNA_DNA,S926RD1,U926,NA,UBC_Hunt,AV,NA
RNA_DNA,S925RD1,U925,NA,UBC_Hunt,AV,NA
RNA_DNA,S924RD1,U924,NA,UBC_Hunt,AV,NA
RNA_DNA,S923RD1,U923,NA,UBC_Hunt,AV,NA
RNA_DNA,S922RD1,U922,NA,UBC_Hunt,AV,NA
RNA_DNA,S921RD1,U921,NA,UBC_Hunt,AV,NA
RNA_DNA,S880RD1,U880,NA,UBC_Hunt,AV,NA
RNA_DNA,S938RD1,U938,NA,UBC_Hunt,AV,NA
RNA_DNA,S939RD1,U939,NA,UBC_Hunt,AV,NA
RNA_DNA,S940RD1,U940,NA,UBC_Hunt,AV,NA
RNA_DNA,S951RD1,U951,NA,UBC_Hunt,AV,NA
RNA_DNA,S952RD1,U952,NA,UBC_Hunt,AV,NA
RNA_DNA,S953RD1,U953,NA,UBC_Hunt,AV,NA
RNA_DNA,S954RD1,U954,NA,UBC_Hunt,AV,NA
RNA_DNA,S955RD1,U955,NA,UBC_Hunt,AV,NA
RNA_DNA,S985RD1,U985,NA,UBC_Hunt,AV,NA
RNA_DNA,S984RD1,U984,NA,UBC_Hunt,AV,NA
RNA_DNA,S983RD1,U983,NA,UBC_Hunt,AV,NA
RNA_DNA,S982RD1,U982,NA,UBC_Hunt,AV,NA
RNA_DNA,S981RD1,U981,NA,UBC_Hunt,AV,NA
RNA_DNA,S930RD1,U930,NA,UBC_Hunt,AV,NA
RNA_DNA,S929RD1,U929,NA,UBC_Hunt,AV,NA
RNA_DNA,S928RD1,U928,NA,UBC_Hunt,AV,NA
RNA_DNA,S964RD1,U964,NA,UBC_Hunt,AV,NA
RNA_DNA,S965RD1,U965,NA,UBC_Hunt,AV,NA
RNA_DNA,S966RD1,U966,NA,UBC_Hunt,AV,NA
RNA_DNA,S967RD1,U967,NA,UBC_Hunt,AV,NA
RNA_DNA,S968RD1,U968,NA,UBC_Hunt,AV,NA
RNA_DNA,S969RD1,U969,NA,UBC_Hunt,AV,NA
RNA_DNA,S970RD1,U970,NA,UBC_Hunt,AV,NA
RNA_DNA,S991RD1,U991,NA,UBC_Hunt,AV,NA
RNA_DNA,S942RD1,U942,NA,UBC_Hunt,AV,NA
RNA_DNA,S943RD1,U943,NA,UBC_Hunt,AV,NA
RNA_DNA,S944RD1,U944,NA,UBC_Hunt,AV,NA
RNA_DNA,S945RD1,U945,NA,UBC_Hunt,AV,NA
RNA_DNA,S946RD1,U946,NA,UBC_Hunt,AV,NA
RNA_DNA,S1004RD1,U1004,NA,UBC_Hunt,AV,NA
RNA_DNA,S1005RD1,U1005,NA,UBC_Hunt,AV,NA
RNA_DNA,S1006RD1,U1006,NA,UBC_Hunt,AV,NA
RNA_DNA,S956RD1,U956,NA,UBC_Hunt,AV,NA
RNA_DNA,S957RD1,U957,NA,UBC_Hunt,AV,NA
RNA_DNA,S958RD1,U958,NA,UBC_Hunt,AV,NA
RNA_DNA,S959RD1,U959,NA,UBC_Hunt,AV,NA
RNA_DNA,S960RD1,U960,NA,UBC_Hunt,AV,NA
RNA_DNA,S1001RD1,U1001,NA,UBC_Hunt,AV,NA
RNA_DNA,S1002RD1,U1002,NA,UBC_Hunt,AV,NA
RNA_DNA,S1003RD1,U1003,NA,UBC_Hunt,AV,NA
RNA_DNA,S992RD1,U992,NA,UBC_Hunt,AV,NA
RNA_DNA,S993RD1,U993,NA,UBC_Hunt,AV,NA
RNA_DNA,S994RD1,U994,NA,UBC_Hunt,AV,NA
RNA_DNA,S995RD1,U995,NA,UBC_Hunt,AV,NA
RNA_DNA,S996RD1,U996,NA,UBC_Hunt,AV,NA
RNA_DNA,S997RD1,U997,NA,UBC_Hunt,AV,NA
RNA_DNA,S998RD1,U998,NA,UBC_Hunt,AV,NA
RNA_DNA,S999RD1,U999,NA,UBC_Hunt,AV,NA
RNA_DNA,S1013RD1,U1013,NA,UBC_Hunt,AV,NA
RNA_DNA,S1012RD1,U1012,NA,UBC_Hunt,AV,NA
RNA_DNA,S1011RD1,U1011,NA,UBC_Hunt,AV,NA
RNA_DNA,S990RD1,U990,NA,UBC_Hunt,AV,NA
RNA_DNA,S989RD1,U989,NA,UBC_Hunt,AV,NA
RNA_DNA,S988RD1,U988,NA,UBC_Hunt,AV,NA
RNA_DNA,S987RD1,U987,NA,UBC_Hunt,AV,NA
RNA_DNA,S986RD1,U986,NA,UBC_Hunt,AV,NA
RNA_DNA,S947RD1,U947,NA,UBC_Hunt,AV,NA
RNA_DNA,S948RD1,U948,NA,UBC_Hunt,AV,NA
RNA_DNA,S949RD1,U949,NA,UBC_Hunt,AV,NA
RNA_DNA,S950RD1,U950,NA,UBC_Hunt,AV,NA
RNA_DNA,S1031RD1,U1031,NA,UBC_Hunt,AV,NA
RNA_DNA,S1032RD1,U1032,NA,UBC_Hunt,AV,NA
RNA_DNA,S1033RD1,U1033,NA,UBC_Hunt,AV,NA
RNA_DNA,S1034RD1,U1034,NA,UBC_Hunt,AV,NA
RNA_DNA,S1051RD1,U1051,NA,UBC_Hunt,AV,NA
RNA_DNA,S1020RD1,U1020,NA,UBC_Hunt,AV,NA
RNA_DNA,S1019RD1,U1019,NA,UBC_Hunt,AV,NA
RNA_DNA,S1018RD1,U1018,NA,UBC_Hunt,AV,NA
RNA_DNA,S1017RD1,U1017,NA,UBC_Hunt,AV,NA
RNA_DNA,S1016RD1,U1016,muscle contaminated,UBC_Hunt,AV,NA
RNA_DNA,S1015RD1,U1015,NA,UBC_Hunt,AV,NA
RNA_DNA,S1014RD1,U1014,NA,UBC_Hunt,AV,NA
RNA_DNA,S1000RD1,U1000,NA,UBC_Hunt,AV,NA
RNA_DNA,S1021RD1,U1021,NA,UBC_Hunt,AV,NA
RNA_DNA,S1022RD1,U1022,NA,UBC_Hunt,AV,NA
RNA_DNA,S1023RD1,U1023,NA,UBC_Hunt,AV,NA
RNA_DNA,S1024RD1,U1024,NA,UBC_Hunt,AV,NA
RNA_DNA,S1025RD1,U1025,NA,UBC_Hunt,AV,NA
RNA_DNA,S1026RD1,U1026,NA,UBC_Hunt,AV,NA
RNA_DNA,S1027RD1,U1027,NA,UBC_Hunt,AV,NA
RNA_DNA,S1007RD1,U1007,NA,UBC_Hunt,AV,NA
RNA_DNA,S1008RD1,U1008,NA,UBC_Hunt,AV,NA
RNA_DNA,S1009RD1,U1009,NA,UBC_Hunt,AV,NA
RNA_DNA,S1010RD1,U1010,NA,UBC_Hunt,AV,NA
RNA_DNA,S1041RD1,U1041,NA,UBC_Hunt,AV,NA
RNA_DNA,S1042RD1,U1042,NA,UBC_Hunt,AV,NA
RNA_DNA,S1043RD1,U1043,NA,UBC_Hunt,AV,NA
RNA_DNA,S1044RD1,U1044,NA,UBC_Hunt,AV,NA
RNA_DNA,S1059RD1,U1059,NA,UBC_Hunt,AV,NA
RNA_DNA,S1058RD1,U1058,NA,UBC_Hunt,AV,NA
RNA_DNA,S1057RD1,U1057,NA,UBC_Hunt,AV,NA
RNA_DNA,S1056RD1,U1056,NA,UBC_Hunt,AV,NA
RNA_DNA,S1055RD1,U1055,NA,UBC_Hunt,AV,NA
