sample_id,ufn,Stock_1,Region_1,Prob_1,Stock_2,Region_2,Prob_2,Stock_3,Region_3,Prob_3,Stock_4,Region_4,Prob_4,Stock_5,Region_5,Prob_5
S10978FC1,U10978,Chilko,3,0.664,Thompson_N,2,0.272,Chilko-North,3,0.044,Chilko_south,2,0.017,Nadina,2,0.003
S10979FC1,U10979,Chilko,3,0.989,Chilko-North,3,0.011,,,,,,,,,
S10980FC1,U10980,Horsefly,3,0.945,Chilko,3,0.04,Chilko-North,3,0.012,Quesnel_Horsef,3,0.002,Stellako,3,0.001
S10981FC1,U10981,Thompson_N,2,0.997,Raft,2,0.003,,,,,,,,,
S10982FC1,U10982,Chilko,3,0.911,Chilko-North,3,0.067,Chilko_south,2,0.022,,,,,,
S10983FC1,U10983,Chilko,3,0.511,Thompson_N,2,0.243,Chilko-North,3,0.152,Horsefly,3,0.063,Chilko_south,2,0.011
S10984FC1,U10984,Chilko,3,0.946,Chilko-North,3,0.029,Chilko_south,2,0.015,Horsefly,3,0.009,Quesnel_Horsef,3,0.001
S10985FC1,U10985,Thompson_N,2,0.991,Seymour,2,0.005,Chilko_south,2,0.003,Chilko-North,3,0.001,,,
S10986FC1,U10986,Chilko,3,0.735,Chilko-North,3,0.248,Horsefly,3,0.016,Chilko_south,2,0.001,,,
S10987FC1,U10987,Chilko-North,3,0.949,Chilko,3,0.05,Horsefly,3,0.001,,,,,,
S10988FC1,U10988,Chilko,3,0.986,Chilko-North,3,0.013,Chilko_south,2,0.001,,,,,,
S10989FC1,U10989,Chilko,3,0.847,Chilko-North,3,0.15,Raft,2,0.001,Nadina,2,0.001,Horsefly,3,0.001
S10990FC1,U10990,Scotch,2,0.603,Seymour,2,0.394,Thompson_N,2,0.002,Chilko,3,0.001,,,
S11041FC1,U11041,Little,4,0.983,Horsefly,3,0.005,M_Horsefly,3,0.003,Raft,2,0.002,Chilko,3,0.002
S11042FC1,U11042,Seymour,2,1,,,,,,,,,,,,
S11043FC1,U11043,Chilko,3,0.938,Little,4,0.053,Chilko-North,3,0.009,,,,,,
S11044FC1,U11044,Gluskie,1,0.245,Porter_Cr,1,0.2,Forfar,1,0.117,Felix,1,0.115,Hudson_Bay,1,0.068
S11045FC1,U11045,Chilko,3,0.945,Chilko_south,2,0.052,Chilko-North,3,0.003,,,,,,
S11046FC1,U11046,Chilko,3,0.982,Chilko_south,2,0.017,Little,4,0.001,,,,,,
S11047FC1,U11047,Seymour,2,1,,,,,,,,,,,,
S11048FC1,U11048,Seymour,2,0.994,Little,4,0.006,,,,,,,,,
S11049FC1,U11049,Chilko,3,0.942,Porter_Cr,1,0.012,Chilko_south,2,0.011,Chilko-North,3,0.009,Gluskie,1,0.006
S11050FC1,U11050,Seymour,2,0.995,Scotch,2,0.002,Stellako,3,0.002,Eagle,2,0.001,,,
S11051FC1,U11051,Chilko,3,0.856,Stellako,3,0.107,Chilko_south,2,0.022,Pinchi_Cr,3,0.01,Forfar,1,0.002
S11052FC1,U11052,Chilko,3,0.98,Porter_Cr,1,0.01,Chilko_south,2,0.007,Gluskie,1,0.002,Hudson_Bay,1,0.001
S11053FC1,U11053,Chilko,3,0.749,Chilko_south,2,0.086,Gluskie,1,0.044,Little,4,0.032,Porter_Cr,1,0.032
S11054FC1,U11054,Chilko,3,0.929,Chilko_south,2,0.036,Chilko-North,3,0.034,Porter_Cr,1,0.001,,,
S11055FC1,U11055,Chilko,3,0.425,Gluskie,1,0.184,Porter_Cr,1,0.156,FiveMile,1,0.056,Forfar,1,0.043
S11056FC1,U11056,Chilko,3,0.494,Gluskie,1,0.111,Porter_Cr,1,0.093,Forfar,1,0.077,Kynock,1,0.042
S11057FC1,U11057,Gluskie,1,0.223,Porter_Cr,1,0.199,Stellako,3,0.173,Forfar,1,0.091,Pinchi_Cr,3,0.087
S11058FC1,U11058,Gluskie,1,0.264,Porter_Cr,1,0.216,Stellako,3,0.171,Pinchi_Cr,3,0.099,Felix,1,0.087
S11059FC1,U11059,Chilko,3,0.969,Chilko_south,2,0.011,Chilko-North,3,0.01,Weaver,4,0.007,Stellako,3,0.002
S11060FC1,U11060,Seymour,2,0.975,Little,4,0.021,Portage_Cr,4,0.001,YellowBluff,16,0.001,Scotch,2,0.001
S11061FC1,U11061,Chilko,3,0.878,Chilko_south,2,0.075,Little,4,0.023,Thompson_N,2,0.009,Chilko-North,3,0.006
S11062FC1,U11062,Chilko,3,0.995,Chilko-North,3,0.002,Driftwood,1,0.001,Chilko_south,2,0.001,Porter_Cr,1,0.001
S11063FC1,U11063,Little,4,0.98,Seymour,2,0.016,Harrison,4,0.004,,,,,,
S11064FC1,U11064,Chilko,3,0.458,Birkenhead,3,0.232,Weaver,4,0.1,Little,4,0.092,Chilko-North,3,0.084
S11065FC1,U11065,Little,4,0.262,Thompson_N,2,0.215,Porter_Cr,1,0.167,Bivouac,1,0.071,Chilko,3,0.046
S11066FC1,U11066,Chilko,3,0.995,Chilko-North,3,0.005,,,,,,,,,
S11067FC1,U11067,Chilko,3,0.998,Chilko_south,2,0.002,,,,,,,,,
S11068FC1,U11068,Chilko,3,0.818,Little,4,0.144,Chilko-North,3,0.03,Quesnel_Horsef,3,0.004,Quesnel_Decept,3,0.001
S11069FC1,U11069,Chilko,3,0.393,Little,4,0.203,L_Horsefly,3,0.172,Quesnel_Horsef,3,0.112,M_Horsefly,3,0.048
S11070FC1,U11070,Chilko,3,0.745,Little,4,0.068,Chilko_south,2,0.062,Gluskie,1,0.031,Stellako,3,0.021
S11121FC1,U11121,Chilko,3,0.868,Chilko_south,2,0.1,Little,4,0.02,Driftwood,1,0.006,Gluskie,1,0.003
S11122FC1,U11122,Little,4,0.596,Chilko,3,0.333,Chilko_south,2,0.048,Chilko-North,3,0.018,Seymour,2,0.005
S11123FC1,U11123,Chilko,3,0.996,Chilko-North,3,0.002,Little,4,0.001,Kynock,1,0.001,,,
S11124FC1,U11124,Chilko,3,0.633,Little,4,0.3,Seymour,2,0.039,Thompson_N,2,0.011,Chilko_south,2,0.008
S11125FC1,U11125,Little,4,0.958,Chilko,3,0.031,Thompson_N,2,0.011,,,,,,
S11126FC1,U11126,Chilko,3,0.963,Chilko_south,2,0.033,Middle,3,0.001,Chilko-North,3,0.001,Little,4,0.001
S11127FC1,U11127,Chilko,3,0.961,Chilko_south,2,0.018,Little,4,0.013,Chilko-North,3,0.006,Kynock,1,0.001
S11128FC1,U11128,Chilko,3,0.959,Chilko-North,3,0.029,Little,4,0.006,Chilko_south,2,0.005,Gluskie,1,0.001
S11129FC1,U11129,Chilko,3,0.927,Seymour,2,0.04,Chilko_south,2,0.027,Little,4,0.005,Chilko-North,3,0.001
S11130FC1,U11130,Chilko,3,1,,,,,,,,,,,,
S10721FC1,U10721,Chilko,3,1,,,,,,,,,,,,
S10722FC1,U10722,Eagle,2,0.68,Seymour,2,0.32,,,,,,,,,
S10723FC1,U10723,Chilko,3,0.998,Chilko_south,2,0.002,,,,,,,,,
S10724FC1,U10724,Chilko,3,0.997,L_Adams,4,0.002,Eagle,2,0.001,,,,,,
S10725FC1,U10725,Chilko,3,0.85,Horsefly,3,0.111,Quesnel_Horsef,3,0.025,U_Horsefly,3,0.011,McKinley,3,0.002
S10726FC1,U10726,Chilko,3,0.409,Horsefly,3,0.306,Quesnel_Horsef,3,0.114,U_Horsefly,3,0.113,Quesnel_Decept,3,0.031
S10727FC1,U10727,Chilko,3,0.996,Horsefly,3,0.002,Portage_Cr,4,0.001,L_Shuswap,4,0.001,,,
S10728FC1,U10728,Chilko,3,0.997,Horsefly,3,0.003,,,,,,,,,
S10729FC1,U10729,Eagle,2,0.66,Seymour,2,0.322,L_Adams,4,0.012,Scotch,2,0.006,,,
S10730FC1,U10730,Chilko,3,0.949,Horsefly,3,0.051,,,,,,,,,
S10731FC1,U10731,Horsefly,3,0.512,U_Horsefly,3,0.17,Quesnel_Horsef,3,0.147,Quesnel_Decept,3,0.12,Chilko,3,0.021
S10732FC1,U10732,Chilko,3,0.982,Seymour,2,0.011,Pitt,2,0.006,Little,4,0.001,,,
S10733FC1,U10733,Chilko,3,1,,,,,,,,,,,,
S10734FC1,U10734,Chilko,3,0.907,Portage_Cr,4,0.053,L_Adams,4,0.014,U_Horsefly,3,0.012,L_Shuswap,4,0.012
S10735FC1,U10735,Chilko,3,0.999,L_Adams,4,0.001,,,,,,,,,
S10736FC1,U10736,Chilko,3,0.983,Quesnel_Horsef,3,0.004,L_Adams,4,0.004,Portage_Cr,4,0.003,Horsefly,3,0.002
S10737FC1,U10737,Chilko,3,0.784,Horsefly,3,0.086,Quesnel_Horsef,3,0.041,U_Horsefly,3,0.037,Wasko_Cr,3,0.023
S10738FC1,U10738,Chilko,3,0.958,Horsefly,3,0.022,Quesnel_Horsef,3,0.004,L_Adams,4,0.004,U_Horsefly,3,0.003
S10739FC1,U10739,Eagle,2,0.621,Seymour,2,0.307,L_Adams,4,0.052,Portage_Cr,4,0.007,Scotch,2,0.005
S10740FC1,U10740,Horsefly,3,0.532,U_Horsefly,3,0.17,Quesnel_Horsef,3,0.151,Quesnel_Decept,3,0.115,McKinley,3,0.018
S10741FC1,U10741,Pitt,2,0.786,Big_Silver,4,0.123,L_Adams,4,0.057,Little,4,0.011,Portage_Cr,4,0.01
S10742FC1,U10742,Chilko,3,0.999,L_Adams,4,0.001,,,,,,,,,
S10791FC1,U10791,Chilko,3,0.994,Tachie,3,0.002,Kuzkwa_Cr,3,0.001,Roaring,3,0.001,Chilko_south,2,0.001
S10792FC1,U10792,Chilko,3,0.947,Horsefly,3,0.038,Quesnel_Horsef,3,0.007,U_Horsefly,3,0.005,McKinley,3,0.002
S10793FC1,U10793,Chilko,3,0.89,Quesnel_Decept,3,0.032,Quesnel_Horsef,3,0.018,Wasko_Cr,3,0.018,Mitchell,3,0.013
S10794FC1,U10794,Chilko,3,0.876,Horsefly,3,0.088,Quesnel_Horsef,3,0.017,U_Horsefly,3,0.013,McKinley,3,0.005
S10795FC1,U10795,Chilko,3,1,,,,,,,,,,,,
S10796FC1,U10796,Pitt,2,1,,,,,,,,,,,,
S10797FC1,U10797,Chilko,3,1,,,,,,,,,,,,
S10798FC1,U10798,Chilko,3,1,,,,,,,,,,,,
S10801FC1,U10801,Chilko,3,0.494,Horsefly,3,0.315,U_Horsefly,3,0.066,L_Adams,4,0.044,Quesnel_Horsef,3,0.039
S10802FC1,U10802,Chilko,3,0.993,L_Adams,4,0.004,Portage_Cr,4,0.002,Nadina,2,0.001,,,
S10803FC1,U10803,Chilko,3,0.538,Horsefly,3,0.235,U_Horsefly,3,0.079,Quesnel_Horsef,3,0.075,Quesnel_Decept,3,0.053
S10804FC1,U10804,Chilko,3,1,,,,,,,,,,,,
S10805FC1,U10805,Chilko,3,1,,,,,,,,,,,,
S10806FC1,U10806,Chilko,3,0.546,Portage_Cr,4,0.176,L_Adams,4,0.112,L_Shuswap,4,0.1,Eagle_L,4,0.026
S10807FC1,U10807,Chilko,3,0.78,Horsefly,3,0.196,U_Horsefly,3,0.019,Quesnel_Horsef,3,0.004,Quesnel_Decept,3,0.001
S10808FC1,U10808,Chilko,3,0.956,Horsefly,3,0.034,Quesnel_Horsef,3,0.003,U_Horsefly,3,0.003,McKinley,3,0.001
S10809FC1,U10809,Horsefly,3,0.471,U_Horsefly,3,0.177,Quesnel_Horsef,3,0.156,Quesnel_Decept,3,0.144,Blue_Lead_Ck,3,0.016
S10810FC1,U10810,Mitchell,3,0.382,Quesnel_Mitche,3,0.3,Quesnel_Decept,3,0.176,Wasko_Cr,3,0.089,Blue_Lead_Ck,3,0.03
S10881FC1,U10881,Chilko,3,1,,,,,,,,,,,,
S10882FC1,U10882,Chilko,3,0.447,Forfar,1,0.087,Narrows,1,0.072,Sandpoint,1,0.07,Hudson_Bay,1,0.065
S10883FC1,U10883,Chilko,3,0.986,Wasko_Cr,3,0.009,Sandpoint,1,0.002,Quesnel_Horsef,3,0.001,Quesnel_Decept,3,0.001
S11281FC1,U11281,Chilko,3,0.93,Narrows,1,0.027,Forfar,1,0.014,Sandpoint,1,0.01,Hudson_Bay,1,0.005
S11282FC1,U11282,LakeWashington,5,0.545,Baker_Lake,5,0.455,,,,,,,,,
S21481FC1,U21481,Phillips,6,1,,,,,,,,,,,,
S21711FC1,U21711,Chilko,3,1,,,,,,,,,,,,
S21712FC1,U21712,Chilko,3,0.998,Chilko_south,2,0.001,Quesnel_Decept,3,0.001,,,,,,
S21713FC1,U21713,Weaver,4,0.915,Chilko,3,0.085,,,,,,,,,
S21714FC1,U21714,Chilko,3,0.997,Weaver,4,0.003,,,,,,,,,
S21715FC1,U21715,Quesnel_Mitche,3,0.459,Quesnel_Decept,3,0.276,Mitchell,3,0.15,Wasko_Cr,3,0.055,Weaver,4,0.041
S21716FC1,U21716,Chilko,3,0.999,Seymour,2,0.001,,,,,,,,,
S21717FC1,U21717,Chilko,3,0.999,Horsefly,3,0.001,,,,,,,,,
S21718FC1,U21718,Chilko,3,0.909,Weaver,4,0.089,Horsefly,3,0.001,M_Horsefly,3,0.001,,,
S21719FC1,U21719,Chilko,3,0.977,Quesnel_Decept,3,0.019,Horsefly,3,0.002,Wasko_Cr,3,0.002,,,
S21720FC1,U21720,Chilko,3,0.997,L_Adams,4,0.002,Blackwater,1,0.001,,,,,,
S21721FC1,U21721,Phillips,6,1,,,,,,,,,,,,
S21722FC1,U21722,Chilko,3,0.537,Stellako,3,0.23,Narrows,1,0.069,Blackwater,1,0.043,Gluskie,1,0.021
S21723FC1,U21723,Chilko,3,0.973,Stellako,3,0.023,Narrows,1,0.002,Nadina,2,0.001,Little,4,0.001
S21725FC1,U21725,Chilko,3,1,,,,,,,,,,,,
S21731FC1,U21731,Weaver,4,1,,,,,,,,,,,,
S21732FC1,U21732,Chilko,3,0.421,Nadina,2,0.359,Weaver,4,0.047,Narrows,1,0.035,Gluskie,1,0.032
S21733FC1,U21733,Chilko,3,0.971,Narrows,1,0.015,Blackwater,1,0.003,Rossette,1,0.003,Gluskie,1,0.002
S21734FC1,U21734,Chilko,3,0.997,Stellako,3,0.003,,,,,,,,,
S21735FC1,U21735,Chilko,3,0.869,Narrows,1,0.053,Blackwater,1,0.025,Rossette,1,0.014,Gluskie,1,0.01
S21736FC1,U21736,Quesnel_Decept,3,0.478,U_Horsefly,3,0.288,Horsefly,3,0.067,Wasko_Cr,3,0.046,Quesnel_Horsef,3,0.039
S21737FC1,U21737,Chilko,3,0.996,Blackwater,1,0.001,Stellako,3,0.001,Kuzkwa_Cr,3,0.001,Kynock,1,0.001
S21738FC1,U21738,Chilko,3,0.949,Phillips,6,0.038,Nadina,2,0.003,Narrows,1,0.003,Quesnel_Mitche,3,0.001
S21724FC1,U21724,,,,,,,,,,,,,,,
S21726FC1,U21726,,,,,,,,,,,,,,,
S21727FC1,U21727,,,,,,,,,,,,,,,
S21728FC1,U21728,,,,,,,,,,,,,,,
S21730FC1,U21730,,,,,,,,,,,,,,,
S21741FC1,U21741,Thompson_N,2,0.9498,Chilko,3,0.0436,Nahatlatch,2,0.0024,Chilko_south,2,0.0022,LakeWashington,5,0.0008
S21742FC1,U21742,Chilko,3,0.9016,Thompson_N,2,0.0808,U_Horsefly,3,0.004,Pinchi_Cr,3,0.0034,Felix,1,0.0022
S21743FC1,U21743,Thompson_N,2,1,,,,,,,,,,,,
S21744FC1,U21744,Chilko,3,0.6262,L_Horsefly,3,0.222,U_Horsefly,3,0.1172,Horsefly,3,0.0154,Quesnel_Horsef,3,0.0072
S21746FC1,U21746,Chilko,3,0.926,Nadina,2,0.0658,Middle,3,0.0032,Chilko-North,3,0.0028,Driftwood,1,0.0008
S21747FC1,U21747,L_Horsefly,3,0.5534,U_Horsefly,3,0.333,Quesnel_Horsef,3,0.0448,M_Horsefly,3,0.0252,Horsefly,3,0.0198
S21748FC1,U21748,Chilko,3,0.9996,Chilko_south,2,0.0004,,,,,,,,,
S21749FC1,U21749,Chilko,3,0.6418,Thompson_N,2,0.3574,Chilko-North,3,0.0008,,,,,,
S21750FC1,U21750,Chilko,3,0.9984,Chilko-North,3,0.0016,,,,,,,,,
S21751FC1,U21751,Chilko,3,0.9996,Quesnel_Decept,3,0.0004,,,,,,,,,
S21752FC1,U21752,Mitchell,3,0.987,Chilko,3,0.0032,L_Horsefly,3,0.0024,Thompson_N,2,0.002,Quesnel_Decept,3,0.0016
S21755FC1,U21755,Chilko,3,1,,,,,,,,,,,,
S21756FC1,U21756,Mitchell,3,1,,,,,,,,,,,,
S21757FC1,U21757,Mitchell,3,0.9992,Quesnel_Mitche,3,0.0008,,,,,,,,,
S21758FC1,U21758,Chilko,3,0.9972,L_Horsefly,3,0.0018,Chilko-North,3,0.0008,Chilko_south,2,0.0002,,,
S21759FC1,U21759,Chilko,3,0.9998,Chilko_south,2,0.0002,,,,,,,,,
S21760FC1,U21760,Mitchell,3,0.9996,Chilko_south,2,0.0002,Chilko,3,0.0002,,,,,,
S21761FC1,U21761,Chilko,3,0.9986,Gluskie,1,0.0008,Dust,1,0.0002,Forfar,1,0.0002,Blackwater,1,0.0002
S21762FC1,U21762,Mitchell,3,0.9998,Quesnel_Mitche,3,0.0002,,,,,,,,,
S21763FC1,U21763,Chilko,3,0.9972,Chilko-North,3,0.0016,Chilko_south,2,0.0012,,,,,,
S21764FC1,U21764,L_Horsefly,3,0.4946,U_Horsefly,3,0.2554,Chilko,3,0.1378,Quesnel_Horsef,3,0.0436,Thompson_N,2,0.0256
S21765FC1,U21765,Chilko,3,0.99,U_Horsefly,3,0.0066,Chilko-North,3,0.0032,Horsefly,3,0.0002,,,
S21766FC1,U21766,Chilko,3,0.9962,Chilko-North,3,0.0032,M_Horsefly,3,0.0004,Horsefly,3,0.0002,,,
S21767FC1,U21767,Gates_Cr,2,1,,,,,,,,,,,,
S21768FC1,U21768,Chilko,3,0.9702,L_Horsefly,3,0.0248,U_Horsefly,3,0.0026,Chilko_south,2,0.0016,Quesnel_Horsef,3,0.0008
S21769FC1,U21769,Mitchell,3,0.9996,Quesnel_Mitche,3,0.0004,,,,,,,,,
S21770FC1,U21770,Chilko,3,0.9964,Chilko-North,3,0.0024,L_Horsefly,3,0.0008,Horsefly,3,0.0004,,,
S21773FC1,U21773,Mitchell,3,0.9996,Quesnel_Mitche,3,0.0004,,,,,,,,,
S21774FC1,U21774,L_Horsefly,3,0.5508,U_Horsefly,3,0.3392,Quesnel_Horsef,3,0.0484,M_Horsefly,3,0.0276,Horsefly,3,0.0204
S21775FC1,U21775,Mitchell,3,0.9996,Quesnel_Mitche,3,0.0004,,,,,,,,,
S21754FC1,U21754,,,,,,,,,,,,,,,
S21551FC1,U21551,Chilko-North,3,0.5215,M_Horsefly,3,0.3662,Little,4,0.0313,Quesnel_Horsef,3,0.0192,L_Adams,4,0.0161
S21553FC1,U21553,Chilko-North,3,0.3474,L_Adams,4,0.221,Seymour,2,0.1719,Scotch,2,0.0972,Thompson_N,2,0.0574
S21554FC1,U21554,Forfar,1,0.4027,Sinta,1,0.2283,FiveMile,1,0.1726,Gluskie,1,0.1469,Porter_Cr,1,0.0171
S21555FC1,U21555,Chilko-North,3,0.998,Chilko,3,0.0018,Chilko_south,2,0.0002,,,,,,
S21556FC1,U21556,Scotch,2,0.4894,Seymour,2,0.3071,L_Adams,4,0.1663,Little,4,0.0317,Thompson_N,2,0.0027
S21558FC1,U21558,M_Horsefly,3,0.8134,Quesnel_Horsef,3,0.0502,McKinley,3,0.0468,L_Horsefly,3,0.0432,Horsefly,3,0.03
S21559FC1,U21559,Chilko-North,3,0.9998,Chilko_south,2,0.0002,,,,,,,,,
S21560FC1,U21560,L_Adams,4,0.7,Little,4,0.1418,Thompson_N,2,0.1154,M_Horsefly,3,0.0243,Sinta,1,0.004
S21561FC1,U21561,Forfar,1,0.4076,Sinta,1,0.2563,FiveMile,1,0.1553,Gluskie,1,0.1037,Paula,1,0.0162
S21563FC1,U21563,Chilko-North,3,0.5335,L_Adams,4,0.2478,Thompson_N,2,0.0566,Little,4,0.0388,Forfar,1,0.0298
S21564FC1,U21564,Scotch,2,0.5043,Seymour,2,0.4159,L_Adams,4,0.0477,Eagle,2,0.0153,Forfar,1,0.0054
S21565FC1,U21565,Forfar,1,0.3076,Scotch,2,0.2266,Gluskie,1,0.1258,FiveMile,1,0.0955,Seymour,2,0.0861
S21566FC1,U21566,Chilko-North,3,0.9172,Little,4,0.0562,L_Adams,4,0.015,M_Horsefly,3,0.0103,Chilko,3,0.0009
S21567FC1,U21567,Chilko-North,3,0.9428,M_Horsefly,3,0.0407,L_Adams,4,0.0106,Raft,2,0.0044,Chilko,3,0.0009
S21568FC1,U21568,M_Horsefly,3,0.7262,L_Adams,4,0.1095,Quesnel_Horsef,3,0.0508,McKinley,3,0.028,Little,4,0.028
S21569FC1,U21569,Forfar,1,0.3979,Sinta,1,0.2427,Seymour,2,0.1528,Gluskie,1,0.1008,FiveMile,1,0.0334
S21570FC1,U21570,L_Adams,4,0.564,Forfar,1,0.2069,Little,4,0.1299,FiveMile,1,0.0286,M_Horsefly,3,0.0163
S21581FC1,U21581,L_Adams,4,0.847,Seymour,2,0.0796,Little,4,0.0612,L_Shuswap,4,0.0101,Eagle_L,4,0.0018
S21582FC1,U21582,M_Horsefly,3,0.779,Gluskie,1,0.0971,Sinta,1,0.056,FiveMile,1,0.01,Chilko-North,3,0.0087
S21583FC1,U21583,Chilko-North,3,0.9945,Chilko,3,0.0055,,,,,,,,,
S21584FC1,U21584,Thompson_N,2,0.635,Raft,2,0.3599,L_Adams,4,0.0051,,,,,,
S21585FC1,U21585,Forfar,1,0.4169,Sinta,1,0.2432,Gluskie,1,0.139,FiveMile,1,0.1308,Hudson_Bay,1,0.0171
S21586FC1,U21586,L_Adams,4,0.8565,Little,4,0.1435,,,,,,,,,
S21587FC1,U21587,Chilko-North,3,1,,,,,,,,,,,,
S21588FC1,U21588,L_Adams,4,0.2705,McDonald,20,0.2477,Little,4,0.0878,Seymour,2,0.0859,Kitkiata_Lake,15,0.0574
S21589FC1,U21589,Chilko-North,3,1,,,,,,,,,,,,
S21590FC1,U21590,L_Adams,4,0.7925,Little,4,0.1427,Thompson_N,2,0.0319,Raft,2,0.0213,Chilko-North,3,0.0049
S23341FC1,U23251,Scotch,2,0.5215,Seymour,2,0.4236,McDonald,20,0.0246,Eagle,2,0.0141,L_Adams,4,0.0083
S23342FC1,U23252,L_Adams,4,0.8051,Little,4,0.1136,L_Shuswap,4,0.0602,Raft,2,0.0097,MiddleShuswap,4,0.0075
S23343FC1,U23253,M_Horsefly,3,0.7339,L_Adams,4,0.2022,Horsefly,3,0.0233,McKinley,3,0.0135,L_Horsefly,3,0.0135
S21557FC1,U21557,,,,,,,,,,,,,,,
S23304FC1,U23301,Seymour,2,0.573,L_Shuswap,4,0.265,L_Adams,4,0.153,Scotch,2,0.004,U_Adams,2,0.003
S23305FC1,U23302,Seymour,2,0.964,Eagle,2,0.018,Scotch,2,0.012,L_Shuswap,4,0.004,L_Adams,4,0.002
S23306FC1,U23303,L_Adams,4,0.53,L_Shuswap,4,0.441,Seymour,2,0.025,Scotch,2,0.003,McKinley,3,0.001
S23307FC1,U23304,Seymour,2,0.826,L_Adams,4,0.101,Horsefly,3,0.022,L_Shuswap,4,0.019,McKinley,3,0.016
S23308FC1,U23305,L_Adams,4,0.964,L_Shuswap,4,0.027,Seymour,2,0.005,Little,4,0.001,McKinley,3,0.001
S23309FC1,U23306,L_Shuswap,4,0.996,L_Adams,4,0.004,,,,,,,,,
S23310FC1,U23307,McKinley,3,0.597,Horsefly,3,0.358,L_Adams,4,0.022,Thompson_N,2,0.011,Chilko,3,0.004
S23331FC1,U23308,L_Shuswap,4,0.993,L_Adams,4,0.007,,,,,,,,,
S23332FC1,U23309,Chilko,3,0.564,L_Shuswap,4,0.292,L_Adams,4,0.128,Chilko_south,2,0.009,Seymour,2,0.003
S23333FC1,U23310,L_Adams,4,0.767,L_Shuswap,4,0.223,Little,4,0.007,Portage_Cr,4,0.002,Scotch,2,0.001
S23334FC1,U23331,L_Adams,4,0.917,Raft,2,0.024,Thompson_N,2,0.023,L_Shuswap,4,0.019,Seymour,2,0.006
S23335FC1,U23332,Seymour,2,0.985,Eagle,2,0.008,L_Adams,4,0.004,Scotch,2,0.003,,,
S23336FC1,U23333,Seymour,2,0.975,Eagle,2,0.016,Scotch,2,0.008,L_Adams,4,0.001,,,
S23337FC1,U23334,McKinley,3,0.627,Horsefly,3,0.366,Middle,3,0.003,Raft,2,0.002,Blue_Lead_Ck,3,0.001
S23338FC1,U23335,Seymour,2,0.982,Scotch,2,0.008,Eagle,2,0.008,L_Adams,4,0.002,,,
S23339FC1,U23336,L_Shuswap,4,0.988,L_Adams,4,0.012,,,,,,,,,
S23340FC1,U23337,L_Shuswap,4,0.997,L_Adams,4,0.002,Dust,1,0.001,,,,,,
S23251FC1,U23338,Blue_Lead_Ck,3,0.804,Horsefly,3,0.094,McKinley,3,0.058,Quesnel_Decept,3,0.032,Chilko_south,2,0.006
S23252FC1,U23339,Blue_Lead_Ck,3,0.997,Mitchell,3,0.002,Wasko_Cr,3,0.001,,,,,,
S23253FC1,U23340,L_Adams,4,0.986,Portage_Cr,4,0.006,L_Shuswap,4,0.004,Seymour,2,0.004,,,
S23344FC1,U23341,Chilko,3,0.701,Middle,3,0.158,Horsefly,3,0.043,McKinley,3,0.041,Chilko_south,2,0.021
S23345FC1,U23342,L_Shuswap,4,0.993,L_Adams,4,0.007,,,,,,,,,
S23346FC1,U23343,Blue_Lead_Ck,3,0.992,Middle,3,0.003,Sinta,1,0.002,Wasko_Cr,3,0.002,Quesnel_Horsef,3,0.001
S23347FC1,U23344,L_Shuswap,4,0.788,Seymour,2,0.121,L_Adams,4,0.081,Scotch,2,0.005,Eagle,2,0.004
S23348FC1,U23345,L_Adams,4,0.605,Seymour,2,0.343,L_Shuswap,4,0.046,Scotch,2,0.005,Eagle,2,0.001
S23349FC1,U23346,L_Shuswap,4,0.982,L_Adams,4,0.016,Blue_Lead_Ck,3,0.002,,,,,,
S23350FC1,U23347,Seymour,2,0.971,Eagle,2,0.014,Scotch,2,0.011,L_Adams,4,0.003,L_Shuswap,4,0.001
S23301FC1,U23348,L_Adams,4,0.654,L_Shuswap,4,0.209,Seymour,2,0.131,Chilko,3,0.004,Little,4,0.001
S23302FC1,U23349,L_Shuswap,4,0.604,L_Adams,4,0.388,Seymour,2,0.003,Horsefly,3,0.002,Little,4,0.001
S23303FC1,U23350,Blue_Lead_Ck,3,0.998,Quesnel_Decept,3,0.002,,,,,,,,,
S23051FC1,U23051,L_Shuswap,4,0.996,L_Adams,4,0.004,,,,,,,,,
S23052FC1,U23052,Middle,3,0.704,Sinta,1,0.16,Bivouac,1,0.051,Birkenhead,3,0.036,Kuzkwa_Cr,3,0.017
S23053FC1,U23053,Seymour,2,0.988,Scotch,2,0.011,Eagle,2,0.001,,,,,,
S23054FC1,U23054,L_Adams,4,0.966,L_Shuswap,4,0.029,Little,4,0.005,,,,,,
S23055FC1,U23055,L_Shuswap,4,0.997,L_Adams,4,0.003,,,,,,,,,
S23056FC1,U23056,Blue_Lead_Ck,3,0.988,Wasko_Cr,3,0.004,Quesnel_Decept,3,0.004,McKinley,3,0.002,Horsefly,3,0.002
S23057FC1,U23057,Chilko,3,0.378,McKinley,3,0.26,L_Adams,4,0.2,Horsefly,3,0.072,L_Shuswap,4,0.064
S23058FC1,U23058,Sinta,1,0.327,Middle,3,0.195,Bivouac,1,0.146,Chilko,3,0.111,Paula,1,0.048
S23059FC1,U23059,Seymour,2,0.907,Eagle,2,0.043,L_Adams,4,0.032,L_Shuswap,4,0.01,Scotch,2,0.007
S23060FC1,U23060,L_Adams,4,0.963,L_Shuswap,4,0.037,,,,,,,,,
