ufn,cm_lab,cpaf_lab,caf_lab,cgf_lab,ucal_lab,lpaf_lab,lpam_lab,lam_lab,laf_lab,lgf_lab,ulep_lab,lab_count_motiles,comments,quality_level,quality_log
U2952,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2981,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2983,0,0,0,0,0,0,1,0,0,2,0,3,NA,Raw,NA
U2956,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2955,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2982,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2957,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1714,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1697,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1698,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1715,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1716,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1699,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1713,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1696,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1712,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1695,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2077,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2076,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2080,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2079,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2084,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2082,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2081,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2078,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2085,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2701,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2606,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2703,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2603,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2602,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2702,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2605,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2704,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2345,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2343,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2339,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2340,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2342,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2341,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2344,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2346,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2348,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2347,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2312,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2311,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2314,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2310,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2307,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2306,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2309,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2308,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2313,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2305,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4247,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4243,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4240,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4241,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4242,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4246,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4248,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4239,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2109,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2100,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2103,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2104,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2105,1,0,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U2107,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2108,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2106,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2101,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2102,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4437,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4436,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4416,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4409,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4461,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3850,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U4902,0,0,0,2,0,0,0,0,0,2,0,4,NA,Raw,NA
U3909,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4901,0,0,0,1,0,0,0,0,0,1,0,2,NA,Raw,NA
U3892,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3908,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3894,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3893,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3895,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4030,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U4028,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3732,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3731,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4039,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4031,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3733,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4029,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4940,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4941,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U4950,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3969,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4951,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4942,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3968,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2247,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2249,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2241,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2244,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2243,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2245,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2248,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2246,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2242,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1845,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1838,2,0,0,0,0,0,0,0,0,0,0,2,NA,Raw,NA
U1844,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1839,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3780,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3779,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3781,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3777,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3772,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3775,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3774,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U3773,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3312,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2967,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3308,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2969,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2968,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2066,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2065,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2067,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2064,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2070,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2063,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2069,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2068,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2062,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2061,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2260,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2256,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2252,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2255,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2259,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2253,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2258,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2257,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2254,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2251,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2147,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2148,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2114,0,0,0,2,0,0,0,0,0,0,0,2,NA,Raw,NA
U2112,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2111,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U2026,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U2115,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2113,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2027,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2028,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2090,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2024,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2089,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2086,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2088,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2087,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2278,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2274,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U2277,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2271,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2272,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2276,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2273,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2279,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2275,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2280,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2174,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2173,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2170,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2172,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2171,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2169,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1830,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1832,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1829,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1827,0,0,1,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U1828,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U1841,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1835,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1834,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1833,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1826,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4455,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4403,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4457,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4454,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U4456,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3297,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3296,1,0,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U3295,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3298,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3401,0,1,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U3403,0,0,1,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3300,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3402,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3294,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3299,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U2960,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2986,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2985,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2958,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2989,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2961,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2988,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2987,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2962,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2959,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3927,0,0,0,0,0,0,0,0,1,0,0,1,NA,Raw,NA
U3926,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U3924,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U3925,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U3923,0,0,0,0,0,0,0,0,1,0,0,1,NA,Raw,NA
U3922,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3928,0,1,0,0,0,0,0,2,0,0,0,3,NA,Raw,NA
U1987,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2071,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1986,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1984,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1990,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2072,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1989,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1983,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1985,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1988,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2166,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2164,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2167,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2165,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2168,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2250,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2163,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2110,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2162,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2161,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1772,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1786,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1771,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1773,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1774,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1846,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1851,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U1840,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2119,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2118,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2133,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2134,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2132,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2131,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2120,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2135,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2117,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U2116,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3428,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3422,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3421,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3427,0,1,0,1,0,0,0,0,0,0,0,2,NA,Raw,NA
U3423,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3420,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3424,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3617,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U3620,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3616,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3622,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3618,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3615,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3614,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3613,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U3914,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10083,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10084,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U10085,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10086,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10089,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10091,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10092,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10093,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10094,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10095,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10096,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10097,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10098,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10099,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10100,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10101,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10102,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10103,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10104,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10106,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10107,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10108,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10110,0,0,0,0,0,0,0,1,0,0,0,1,NA,Raw,NA
U10112,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10121,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10124,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10125,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10129,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U10130,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10131,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10132,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10133,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10161,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10162,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10164,0,0,0,0,1,0,0,0,0,0,0,1,NA,Raw,NA
U10165,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10166,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10167,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10168,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10169,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10171,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10172,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10173,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10174,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10176,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10177,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10178,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10179,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10180,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10181,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10182,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10183,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10184,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10185,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10186,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10187,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10188,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10189,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10190,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10211,1,0,0,0,0,0,0,0,0,1,0,2,NA,Raw,NA
U10212,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10213,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10214,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10215,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10241,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10271,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10281,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10282,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10283,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10284,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10285,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10286,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10287,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10288,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10289,0,0,0,1,0,0,0,0,0,0,0,1,NA,Raw,NA
U10290,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10353,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10361,1,0,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10362,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10486,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10363,0,1,0,0,0,0,0,0,0,0,0,1,NA,Raw,NA
U10364,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10365,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10366,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10367,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10368,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10369,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
U10370,0,0,0,0,0,0,0,0,0,0,0,0,NA,Raw,NA
