"Cast PK","Hakai ID","Filename","CTD model","CTD serial number","CTD firmware version","Cruise","Station","Drop number","Start time","Bottom time","Drop time (s)","Drop depth (m)","Target depth (m)","Latitude","Longitude","Operators","Comments","Cast Type","Sensors Submerged","Water Depth (m)","Soak Start","Soak End","Weather"
"13965","080217_2019-05-29T16:04:35.000Z","080217_20190529_1107","RBRmaestro","080217","1.430","DISOCKEYE","D27","2","2019-05-29 09:04:35.000","2019-05-29 09:04:49.667","15","19.646368202288265","20","undefined","undefined","brett.johnson,isabelle.desmarais,krystal.bachen,sarah.friesen","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"13971","080217_2019-06-01T16:38:04.334Z","080217_20190601_1132","RBRmaestro","080217","1.430","DISOCKEYE","D27","3","2019-06-01 09:38:04.334","2019-06-01 09:38:22.167","18","19.459316315679157","20","undefined","undefined","julian.gan,Justin Carless,krystal.bachen,sam.james","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"13978","080217_2019-06-04T16:16:59.167Z","080217_20190604_1240","RBRmaestro","080217","1.430","DISOCKEYE","D27","2","2019-06-04 09:17:17.667","2019-06-04 09:17:50.500","33","23.736531101730073","25","undefined","undefined","Jacob Lerner,julian.gan,krystal.bachen,sam.james","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14049","080217_2019-06-11T15:51:12.833Z","080217_20190611_1433","RBRmaestro","080217","1.430","DISOCKEYE","D27","3","2019-06-11 08:51:12.833","2019-06-11 08:51:30.000","17","23.856386640009113","25","undefined","undefined","Jacob Lerner,julian.gan,krystal.bachen,sam.james","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14124","080217_2019-06-18T16:42:26.334Z","080217_20190618_1105","RBRmaestro","080217","1.430","DISOCKEYE","D27","3","2019-06-18 09:42:26.334","2019-06-18 09:42:40.000","14","17.68315776550469","20","undefined","undefined","isabelle.desmarais,julian.gan,Vanessa Fladmark","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14141","018032_2019-06-25T15:03:17.000Z","018032_20190625_1256","XRX-620","018032","6.81","DISOCKEYE","D27","3","2019-06-25 08:03:17.000","2019-06-25 08:03:42.667","26","18.827272424884566","20","undefined","undefined","brett.johnson,sarah.friesen,tyrel.froese,Vanessa Fladmark","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14357","080217_2019-07-09T14:59:11.500Z","080217_20190709_1118","RBRmaestro","080217","1.430","DISOCKEYE","D27","3","2019-07-09 07:59:11.500","2019-07-09 07:59:32.666","21","19.522144345446467","20","undefined","undefined","brett.johnson,julian.gan,sarah.friesen,tyrel.froese","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"15244","018066_2020-06-10T17:44:25.334Z","018066_20200610_1313","XRX-620","018066","6.81","DISOCKEYE","D27","4","2020-06-10 10:44:25.334","2020-06-10 10:44:34.833","9","12.829412674207308","10","undefined","undefined","julian.gan,krystal.bachen,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""16"",""swell_height"":""1"",""weather_notes"":null}"
"15245","018066_2020-06-10T18:00:36.000Z","018066_20200610_1313","XRX-620","018066","6.81","DISOCKEYE","D27","6","2020-06-10 11:00:35.000","2020-06-10 11:01:05.499","30","41.02881108499734","35","undefined","undefined","julian.gan,krystal.bachen,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""16"",""swell_height"":""1"",""weather_notes"":null}"
"15437","080217_2020-07-07T16:30:38.167Z","080217_20200707_1221","RBRmaestro","080217","1.430","DISOCKEYE","D27","3","2020-07-07 09:30:38.334","2020-07-07 09:30:46.667","8","10.37750162418023","11","undefined","undefined","julian.gan,krystal.bachen,nick.sinclair,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"15440","080217_2020-07-07T17:04:06.000Z","080217_20200707_1221","RBRmaestro","080217","1.430","DISOCKEYE","D27","7","2020-07-07 10:04:06.166","2020-07-07 10:04:32.000","26","32.72980531314896","35","undefined","undefined","julian.gan,krystal.bachen,nick.sinclair,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"11847","010856_2016-06-22T18:29:00.500Z","010856_20160622_1734","XR-620","010856","6.81","DISOCKEYE","D28","2","2016-06-22 11:29:06.500","2016-06-22 11:30:04.167","58","56.65716063236809","60","undefined","undefined","Brianna Knowles,Luke Rogers,Tim Spesivy","undefined","null","null","null","Invalid date","Invalid date","null"
"9008","010856_2017-05-17T16:28:00.500Z","010856_20170517_1355","XR-620","010856","6.81","DISOCKEYE","D29","1","2017-05-17 09:28:00.333","2017-05-17 09:28:54.666","54","52.0591316318544","50","undefined","undefined","brett.johnson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9097","010856_2017-05-26T16:25:21.667Z","010856_20170526_1507","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-05-26 09:25:23.667","2017-05-26 09:25:49.000","25","22.926316013661694","20","undefined","undefined","brett.johnson,carly.janusson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9172","010856_2017-05-31T20:01:17.333Z","010856_20170531_1438","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-05-31 13:01:17.500","2017-05-31 13:01:43.834","26","29.377550634451218","30","undefined","undefined","brenna.collicutt,julian.gan,luke.rogers,sam.james","undefined","null","null","null","Invalid date","Invalid date","null"
"9175","010856_2017-06-01T18:37:23.833Z","010856_20170601_1340","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-01 11:37:23.833","2017-06-01 11:37:50.500","27","27.93963185313979","30","undefined","undefined","brett.johnson,carly.janusson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9246","010856_2017-06-09T18:12:19.667Z","010856_20170609_1311","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-09 11:12:19.834","2017-06-09 11:13:33.667","74","80.26603571884553","85","undefined","undefined","brenna.collicutt,carly.janusson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9323","010856_2017-06-14T19:52:10.833Z","010856_20170614_1435","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-14 12:52:13.833","2017-06-14 12:54:11.167","117","80.8601125863322","85","undefined","undefined","brenna.collicutt,Gideon Mordecai,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9392","010856_2017-06-21T18:09:26.167Z","010856_20170621_1352","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-06-21 11:09:26.167","2017-06-21 11:10:52.333","86","52.12622800084846","55","undefined","undefined","brenna.collicutt,brett.johnson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"9534","010856_2017-07-06T18:33:14.000Z","010856_20170706_1426","XR-620","010856","6.81","DISOCKEYE","D29","2","2017-07-06 11:33:14.000","2017-07-06 11:33:44.333","30","33.207360891394806","35","undefined","undefined","julian.gan,luke.rogers,Melissa Orobko","undefined","null","null","null","Invalid date","Invalid date","null"
"9063","010856_2017-05-19T17:54:20.500Z","010856_20170519_1338","XR-620","010856","6.81","DISOCKEYE","D30","2","2017-05-19 10:54:20.500","2017-05-19 10:54:56.500","36","26.927391056068142","25","undefined","undefined","brett.johnson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"12506","065679_2018-06-18T20:20:03.333Z","065679_20180618_1450","RBRconcerto","065679","12.040","DISOCKEYE","D30","2","2018-06-18 13:22:23.833","2018-06-18 13:22:35.500","12","9.88994886149118","10","undefined","undefined","julian.gan,katie.davidson,sara.tremblayb","undefined","null","null","null","Invalid date","Invalid date","null"
"14137","018032_2019-06-24T18:22:17.000Z","018032_20190624_1259","XRX-620","018032","6.81","DISOCKEYE","D30","2","2019-06-24 11:22:17.000","2019-06-24 11:22:39.166","22","19.267321292944217","20","undefined","undefined","julian.gan,sam.james,sarah.friesen,Vanessa Fladmark","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"9098","010856_2017-05-26T20:30:32.166Z","010856_20170526_1507","XR-620","010856","6.81","DISOCKEYE","D34","2","2017-05-26 13:30:32.333","2017-05-26 13:32:36.166","124","92.41801459080624","90","undefined","undefined","brett.johnson,carly.janusson,julian.gan,luke.rogers","undefined","null","null","null","Invalid date","Invalid date","null"
"13976","080217_2019-05-14T18:30:40.166Z","080217_20190514_1351","RBRmaestro","080217","1.430","DISOCKEYE","D35","2","2019-05-14 11:30:40.500","2019-05-14 11:32:02.166","82","75.74486888126883","80","undefined","undefined","brett.johnson,julian.gan,krystal.bachen,sarah.friesen","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"13950","080217_2019-05-27T19:41:16.500Z","080217_20190527_1431","RBRmaestro","080217","1.430","DISOCKEYE","D35","5","2019-05-27 12:43:36.667","2019-05-27 12:43:52.667","16","19.637105185591444","20","undefined","undefined","brett.johnson,Caroline Graham,julian.gan,tyrel.froese","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
"13992","080217_2019-05-30T20:13:42.833Z","080217_20190530_1515","RBRmaestro","080217","1.430","DISOCKEYE","D35","3","2019-05-30 13:13:42.833","2019-05-30 13:13:54.833","12","15.59547147882152","15","undefined","undefined","brett.johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"13973","080217_2019-06-03T17:28:14.666Z","080217_20190603_1228","RBRmaestro","080217","1.430","DISOCKEYE","D35","4","2019-06-03 10:28:14.666","2019-06-03 10:28:44.166","30","32.94046358158555","45","undefined","undefined","brett.johnson,julian.gan,krystal.bachen","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"14131","080217_2019-06-20T17:32:46.833Z","080217_20190620_1253","RBRmaestro","080217","1.430","DISOCKEYE","D35","2","2019-06-20 10:32:47.000","2019-06-20 10:32:58.333","11","14.930349305012601","15","undefined","undefined","brett.johnson,sam.james,tyrel.froese,Vanessa Fladmark","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"14143","018032_2019-06-26T17:51:43.500Z","018032_20190626_1308","XRX-620","018032","6.81","DISOCKEYE","D35","4","2019-06-26 10:51:43.667","2019-06-26 10:52:05.833","22","15.241278826188346","10","undefined","undefined","brett.johnson,jonathan.bergshoeff,tyrel.froese,Vanessa Fladmark","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"15209","018066_2020-06-05T22:10:25.000Z","018066_20200605_1750","XRX-620","018066","6.81","DISOCKEYE","D35","4","2020-06-05 15:10:28.500","2020-06-05 15:10:38.500","10","15.590916935427353","15","undefined","undefined","julian.gan,krystal.bachen,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"15210","018066_2020-06-05T22:25:30.500Z","018066_20200605_1750","XRX-620","018066","6.81","DISOCKEYE","D35","5","2020-06-05 15:25:30.500","2020-06-05 15:26:23.833","53","73.55571746371507","60","undefined","undefined","julian.gan,krystal.bachen,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"15260","018066_2020-06-19T17:42:06.499Z","018066_20200619_1307","XRX-620","018066","6.81","DISOCKEYE","D35","3","2020-06-19 10:42:06.499","2020-06-19 10:42:43.499","37","54.18915990257546","45","undefined","undefined","julian.gan,nick.sinclair,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"15321","080217_2020-07-03T14:53:11.167Z","080217_20200703_1522","RBRmaestro","080217","1.430","DISOCKEYE","D35","2","2020-07-03 07:53:11.167","2020-07-03 07:53:44.500","33","41.613701954463046","45","undefined","undefined","julian.gan,krystal.bachen,tim.vanderstap","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":null,""wind_speed"":null,""swell_height"":null,""weather_notes"":null}"
"9081","010856_2017-05-24T21:38:13.500Z","010856_20170524_1539","XR-620","010856","6.81","DISOCKEYE","HOLDINGTANKINTAKE","1","2017-05-24 14:38:16.166","2017-05-24 14:38:28.000","12","6.607951700983428","5","undefined","undefined","brett.johnson,julian.gan","undefined","null","null","null","Invalid date","Invalid date","null"
"12100","080217_2018-05-22T15:37:15.333Z","080217_20180522_1109","RBRconcerto","080217","12.040","JSSOCKEYE","J01","2","2018-05-22 08:40:08.166","2018-05-22 08:40:33.333","25","31.208551149949756","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9640","080217_2017-07-12T21:36:24.833Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J02","2","2017-07-12 14:36:24.833","2017-07-12 14:36:59.333","35","36.430611689033","35","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12042","080217_2018-05-16T14:48:19.833Z","080217_20180516_1025","RBRconcerto","080217","12.040","JSSOCKEYE","J02","1","2018-05-16 07:48:19.833","2018-05-16 07:48:41.833","22","29.172326024493973","30","undefined","undefined","dylan.smyth,erin.pippus,julian.gan,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12099","080217_2018-05-22T14:45:58.834Z","080217_20180522_1109","RBRconcerto","080217","12.040","JSSOCKEYE","J02","2","2018-05-22 07:45:59.000","2018-05-22 07:46:21.334","22","26.446116633339987","25","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12491","080217_2018-05-30T18:31:16.833Z","080217_20180530_1323","RBRconcerto","080217","12.040","JSSOCKEYE","J02","2","2018-05-30 11:33:31.166","2018-05-30 11:33:47.000","16","18.148254631139142","15","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12340","080217_2018-06-12T16:49:46.000Z","080217_20180612_1215","RBRconcerto","080217","12.040","JSSOCKEYE","J02","2","2018-06-12 09:49:46.000","2018-06-12 09:49:55.833","10","12.515472845821135","12","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12511","080217_2018-06-20T18:29:05.333Z","080217_20180620_1558","RBRconcerto","080217","12.040","JSSOCKEYE","J02","1","2018-06-20 11:29:05.333","2018-06-20 11:29:13.833","9","9.753788196002986","9","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12543","080217_2018-06-29T16:05:59.500Z","080217_20180629_1020","RBRconcerto","080217","12.040","JSSOCKEYE","J02","2","2018-06-29 09:05:59.500","2018-06-29 09:06:16.667","17","21.680631432005928","20","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"14713","065679_2019-05-17T17:33:49.000Z","065679_20190517_1300","RBRconcerto","065679","1.430","JSSOCKEYE","J02","2","2019-05-17 10:33:49.000","2019-05-17 10:34:00.167","11","15.898738123723689","15","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"13956","065679_2019-05-29T20:44:16.000Z","065679_20190529_1555","RBRconcerto","065679","1.430","JSSOCKEYE","J02","2","2019-05-29 13:44:16.000","2019-05-29 13:44:21.667","6","5.889166884051363","5","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"14006","065679_2019-06-05T19:17:38.500Z","065679_20190605_1457","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-05 12:17:38.500","2019-06-05 12:17:53.833","15","20.40551185808578","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"14008","065679_2019-06-06T21:22:45.667Z","065679_20190606_1758","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-06 14:26:18.333","2019-06-06 14:26:23.000","5","5.969967469078369","5","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""16"",""swell_height"":""0.5"",""weather_notes"":null}"
"14182","065679_2019-06-28T20:06:01.000Z","065679_20190628_1530","RBRconcerto","065679","1.430","JSSOCKEYE","J02","3","2019-06-28 13:06:01.000","2019-06-28 13:06:08.666","8","10.892447725693035","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"9176","080217_2017-06-03T13:33:04.167Z","080217_20170603_1554","RBRconcerto","080217","12.040","JSSOCKEYE","J03","3","2017-06-03 06:33:05.167","2017-06-03 06:33:35.167","30","28.57779959008052","30","undefined","undefined","dylan.smyth,emma.atkinson,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"9638","080217_2017-07-12T19:04:56.667Z","080217_20170712_1647","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2017-07-12 12:04:58.000","2017-07-12 12:07:37.167","159","18.10177932066673","18","undefined","undefined","dylan.smyth,Griffin Kelly,lauren.portner,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12041","080217_2018-05-16T13:35:50.000Z","080217_20180516_1025","RBRconcerto","080217","12.040","JSSOCKEYE","J03","1","2018-05-16 06:35:50.000","2018-05-16 06:36:15.000","25","31.009500251677995","30","undefined","undefined","dylan.smyth,erin.pippus,julian.gan,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12055","080217_2018-05-17T17:46:08.167Z","080217_20180517_1259","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-17 10:46:08.167","2018-05-17 10:46:39.167","31","37.571489460421084","35","undefined","undefined","dylan.smyth,julian.gan,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12098","080217_2018-05-22T13:40:00.333Z","080217_20180522_1109","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-22 06:40:00.333","2018-05-22 06:40:19.833","19","21.0037701004429","20","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12490","080217_2018-05-30T16:30:11.333Z","080217_20180530_1323","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-05-30 09:30:11.333","2018-05-30 09:30:37.833","26","34.25573643063361","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12251","080217_2018-06-03T17:37:21.333Z","080217_20180603_1328","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-06-03 10:37:21.333","2018-06-03 10:37:32.500","11","13.409674363320931","12","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12513","080217_2018-06-23T19:06:09.000Z","080217_20180623_1355","RBRconcerto","080217","12.040","OTHER,JSSOCKEYE","J03","2","2018-06-23 12:08:41.500","2018-06-23 12:09:07.667","26","31.182571589758403","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12542","080217_2018-06-29T13:48:15.834Z","080217_20180629_1020","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-06-29 06:48:15.834","2018-06-29 06:48:36.667","21","23.337922808262178","22","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12540","080217_2018-07-03T16:21:38.500Z","080217_20180703_1429","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-07-03 09:25:31.166","2018-07-03 09:25:51.666","20","25.448085660235222","25","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"12546","080217_2018-07-09T15:21:55.334Z","080217_20180709_1614","RBRconcerto","080217","12.040","JSSOCKEYE","J03","2","2018-07-09 08:21:55.334","2018-07-09 08:22:20.334","25","31.29419248760193","30","undefined","undefined","dylan.smyth,erin.pippus,michelle.douglas,mirko.diaz","undefined","null","null","null","Invalid date","Invalid date","null"
"14712","065679_2019-05-17T14:57:51.834Z","065679_20190517_1300","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-17 08:02:45.334","2019-05-17 08:03:13.834","29","21.085862173311575","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""3"",""swell_height"":""0"",""weather_notes"":null}"
"14716","065679_2019-05-23T17:11:25.500Z","065679_20190523_2143","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-23 10:11:25.500","2019-05-23 10:11:41.000","16","20.979467317212833","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""10"",""swell_height"":""0"",""weather_notes"":null}"
"13955","065679_2019-05-29T14:06:16.166Z","065679_20190529_1555","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-05-29 07:06:16.166","2019-05-29 07:06:41.666","26","26.165440033785885","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""cloudy"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"13966","065679_2019-05-31T19:48:39.333Z","065679_20190531_1514","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-05-31 12:48:39.333","2019-05-31 12:48:58.667","19","26.279665123486133","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""clear"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14038","065679_2019-06-09T17:33:19.000Z","065679_20190609_1255","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-06-09 10:34:08.667","2019-06-09 10:34:30.333","22","21.005949789661024","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""light_rain"",""wind_speed"":""1"",""swell_height"":""0"",""weather_notes"":null}"
"14128","065679_2019-06-11T17:43:42.333Z","065679_20190611_1326","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-06-11 10:48:51.833","2019-06-11 10:49:04.000","12","15.564841291523946","15","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""lifted_fog"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14135","065679_2019-06-23T16:16:05.666Z","065679_20190623_1201","RBRconcerto","065679","1.430","JSSOCKEYE","J03","1","2019-06-23 09:18:50.666","2019-06-23 09:19:10.500","20","26.141576216626092","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""6"",""swell_height"":""0"",""weather_notes"":null}"
"14181","065679_2019-06-28T15:37:53.333Z","065679_20190628_1530","RBRconcerto","065679","1.430","JSSOCKEYE","J03","2","2019-06-28 08:37:53.333","2019-06-28 08:38:13.833","20","25.82294107361248","25","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""6"",""swell_height"":""0.5"",""weather_notes"":null}"
"14282","065679_2019-07-04T17:37:34.500Z","065679_20190704_1315","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-07-04 10:37:34.500","2019-07-04 10:37:50.166","16","20.88299098347545","20","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""overcast"",""wind_speed"":""3"",""swell_height"":""0.5"",""weather_notes"":null}"
"14359","065679_2019-07-09T18:02:32.500Z","065679_20190709_1250","RBRconcerto","065679","1.430","JSSOCKEYE","J03","3","2019-07-09 11:02:32.667","2019-07-09 11:02:48.833","16","10.759624883340924","10","undefined","undefined","erin.pippus,katie.davidson,sara.tremblayb,Tesarla Johnson","undefined","Dynamic","Full","null","Invalid date","Invalid date","{""tide"":null,""sky_cover"":""partly_cloudy"",""wind_speed"":""10"",""swell_height"":""0.5"",""weather_notes"":null}"
"9311","080217_2017-06-13T17:08:44.500Z","080217_20170613_1657","RBRconcerto","080217","12.040","JSSOCKEYE","J09","2","2017-06-13 10:11:03.333","2017-06-13 10:11:35.500","32","38.74506677211118","40","undefined","undefined","Chris Blackford,dylan.smyth,emma.atkinson,lauren.portner","undefined","null","null","null","Invalid date","Invalid date","null"
