survey_date,species,weight,fork_length,year
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,CU,NA,NA,2016
2016-05-23,SO,9.4,98,2016
2016-05-23,SO,9.1,93,2016
2016-05-23,SO,6.5,93,2016
2016-05-23,SO,7.2,92,2016
2016-05-23,SO,8.4,94,2016
2016-05-23,SO,6.1,86,2016
2016-05-23,SO,10.2,104,2016
2016-05-23,SO,10.2,103,2016
2016-05-23,SO,7.4,93,2016
2016-05-23,SO,6,98,2016
2016-05-23,CU,7.8,92,2016
2016-05-23,CU,21.4,127,2016
2016-05-23,CU,9.6,97,2016
2016-05-23,CU,8.5,97,2016
2016-05-23,CU,10.2,100,2016
2016-05-23,CU,10.3,103,2016
2016-05-23,CU,7.2,90,2016
2016-05-23,CU,9.8,98,2016
2016-05-23,CU,6.3,87,2016
2016-05-23,CU,8.6,95,2016
2016-05-23,PI,10.3,107,2016
2016-05-23,PI,7.8,91,2016
2016-05-23,PI,7.9,97,2016
2016-05-23,PI,10.8,109,2016
2016-05-23,PI,8.5,97,2016
2016-05-23,PI,7.1,93,2016
2016-05-23,PI,8,96,2016
2016-05-23,PI,8.7,102,2016
2016-05-23,PI,8.8,98,2016
2016-05-23,CO,11.9,106,2016
2016-05-23,CO,20.9,127,2016
2016-05-23,CO,28.4,141,2016
2016-05-23,CO,18.2,122,2016
2016-05-23,CO,33.1,146,2016
2016-05-23,CO,20.8,124,2016
2016-05-23,CO,25.6,131,2016
2016-05-23,SO,6.7,88,2016
2016-05-23,SO,9.3,104,2016
2016-05-23,SO,9.5,104,2016
2016-05-23,SO,10.1,102,2016
2016-05-23,SO,6.6,90,2016
2016-05-23,SO,6.7,92,2016
2016-05-23,SO,8.5,96,2016
2016-05-23,SO,6.5,94,2016
2016-05-23,SO,8.2,96,2016
2016-05-23,SO,7.8,94,2016
2016-05-23,SO,6.8,91,2016
2016-05-23,SO,6.5,90,2016
2016-05-23,SO,10.1,100,2016
2016-05-23,SO,7,92,2016
2016-05-23,SO,6.5,86,2016
2016-05-23,SO,7.3,96,2016
2016-05-23,SO,5.4,83,2016
2016-05-23,SO,7.4,93,2016
2016-05-23,SO,7.5,93,2016
2016-05-23,SO,7.7,91,2016
2016-05-23,PI,NA,NA,2016
2016-05-26,SO,5.9,92,2016
2016-05-26,SO,6.4,91,2016
2016-05-26,SO,5.8,86,2016
2016-05-26,SO,8.1,95,2016
2016-05-26,SO,7.7,98,2016
2016-05-26,SO,6.1,87,2016
2016-05-26,SO,6.1,79,2016
2016-05-26,SO,7.7,98,2016
2016-05-26,SO,6.3,89,2016
2016-05-26,SO,7.5,95,2016
2016-05-26,SO,7.4,96,2016
2016-05-26,SO,5.8,84,2016
2016-05-26,SO,6.2,88,2016
2016-05-26,SO,6.1,85,2016
2016-05-26,SO,6.3,91,2016
2016-05-26,SO,8.4,99,2016
2016-05-26,SO,7.2,NA,2016
2016-05-26,SO,6.2,91,2016
2016-05-26,SO,7.5,96,2016
2016-05-26,SO,5.6,81,2016
2016-05-26,SO,6.8,93,2016
2016-05-26,SO,7.1,95,2016
2016-05-26,SO,7.6,94,2016
2016-05-26,SO,7.5,95,2016
2016-05-26,SO,7.2,91,2016
2016-05-26,SO,5.9,90,2016
2016-05-26,SO,5.6,86,2016
2016-05-26,SO,5.8,89,2016
2016-05-26,SO,7.1,91,2016
2016-05-26,SO,6.2,90,2016
2016-05-26,CU,11,108,2016
2016-05-26,CU,7.5,88,2016
2016-05-26,CU,5.4,81,2016
2016-05-26,CU,6.6,86,2016
2016-05-26,CU,4.5,73,2016
2016-05-26,CU,6.4,89,2016
2016-05-26,CU,7.8,94,2016
2016-05-26,CU,4.3,77,2016
2016-05-26,CU,7.1,92,2016
2016-05-26,CU,5.2,83,2016
2016-05-26,PI,7.1,94,2016
2016-05-26,PI,4.7,84,2016
2016-05-26,PI,5.9,87,2016
2016-05-26,PI,8.8,102,2016
2016-05-26,PI,5.7,85,2016
2016-05-26,PI,6.1,85,2016
2016-05-26,PI,5.1,85,2016
2016-05-26,PI,5.5,89,2016
2016-05-26,PI,5.7,87,2016
2016-05-26,PI,4.8,77,2016
2016-05-27,SO,6.7,NA,2016
2016-05-27,SO,7.9,94,2016
2016-05-27,SO,7.1,84,2016
2016-05-27,SO,7,94,2016
2016-05-27,SO,6.4,86,2016
2016-05-27,SO,6.8,85,2016
2016-05-27,SO,7.2,89,2016
2016-05-27,SO,8.5,110,2016
2016-05-27,SO,7.2,97,2016
2016-05-27,SO,7.7,94,2016
2016-05-27,CU,9.3,99,2016
2016-05-27,CU,6.6,88,2016
2016-05-27,CU,8.2,96,2016
2016-05-27,CU,8.4,97,2016
2016-05-27,CU,4.4,79,2016
2016-05-27,CU,11.6,103,2016
2016-05-27,CU,9.2,100,2016
2016-05-27,CU,9,100,2016
2016-05-27,PI,7.9,99,2016
2016-05-27,PI,9.9,104,2016
2016-05-27,PI,8,96,2016
2016-05-27,PI,6.2,93,2016
2016-05-27,PI,4.5,81,2016
2016-05-27,PI,7.7,99,2016
2016-05-27,PI,6.7,92,2016
2016-05-27,PI,9.1,102,2016
2016-05-27,PI,8.3,99,2016
2016-05-27,PI,7.9,98,2016
2016-05-27,SO,7.4,91,2016
2016-05-27,SO,7.8,97,2016
2016-05-27,SO,6,86,2016
2016-05-27,SO,6.9,92,2016
2016-05-27,SO,9.4,101,2016
2016-05-27,SO,8.1,96,2016
2016-05-27,SO,7.5,98,2016
2016-05-27,SO,7.2,95,2016
2016-05-27,SO,9.8,101,2016
2016-05-27,SO,8.4,96,2016
2016-05-27,SO,7.1,88,2016
2016-05-27,SO,8.3,95,2016
2016-05-27,SO,7.2,89,2016
2016-05-27,SO,8.7,98,2016
2016-05-27,SO,7.1,90,2016
2016-05-27,SO,8.5,98,2016
2016-05-27,SO,7.2,89,2016
2016-05-27,SO,9.9,103,2016
2016-05-27,SO,8,93,2016
2016-05-27,SO,6.4,85,2016
2016-05-27,SO,6.6,84,2016
2016-05-27,SO,6.2,90,2016
2016-05-27,SO,7.7,92,2016
2016-05-27,SO,5.5,84,2016
2016-05-27,SO,8.1,96,2016
2016-05-27,SO,8.6,109,2016
2016-05-27,SO,9.1,110,2016
2016-05-27,SO,8.5,98,2016
2016-05-27,SO,7.2,90,2016
2016-05-27,SO,5.3,81,2016
2016-05-27,CU,18.2,122,2016
2016-05-27,CU,8.3,96,2016
2016-05-27,CU,17.4,122,2016
2016-05-27,CU,15.9,119,2016
2016-05-27,CU,11.3,107,2016
2016-05-27,CU,13.5,113,2016
2016-05-27,CU,12.9,110,2016
2016-05-27,CU,5.5,84,2016
2016-05-27,CU,3.7,74,2016
2016-05-27,CU,8.3,95,2016
2016-05-27,PI,11.3,109,2016
2016-05-27,PI,10.2,102,2016
2016-05-27,PI,10.6,105,2016
2016-05-27,PI,8.8,99,2016
2016-05-27,PI,8.2,99,2016
2016-05-27,PI,6.1,89,2016
2016-05-27,PI,6.9,91,2016
2016-05-27,PI,13,113,2016
2016-05-27,PI,8.2,98,2016
2016-05-27,SO,8,96,2016
2016-05-27,SO,6.5,87,2016
2016-05-27,SO,5.7,85,2016
2016-05-27,SO,8.1,95,2016
2016-05-27,SO,10,106,2016
2016-05-27,SO,7.2,88,2016
2016-05-27,SO,8,94,2016
2016-05-27,SO,7.6,96,2016
2016-05-27,SO,9.8,102,2016
2016-05-27,SO,7.2,93,2016
2016-05-27,SO,6.3,87,2016
2016-05-27,SO,7.1,93,2016
2016-05-27,SO,7.1,93,2016
2016-05-27,SO,7.8,97,2016
2016-05-27,SO,6.9,93,2016
2016-05-27,SO,9.1,100,2016
2016-05-27,SO,8.5,99,2016
2016-05-27,SO,8.2,100,2016
2016-05-27,SO,7.1,87,2016
2016-05-27,SO,8,95,2016
2016-06-01,SO,8,92,2016
2016-06-01,SO,8.3,93,2016
2016-06-01,SO,7.7,89,2016
2016-06-01,SO,9.7,97,2016
2016-06-01,SO,7.5,92,2016
2016-06-01,SO,9.5,94,2016
2016-06-01,SO,7.8,91,2016
2016-06-01,SO,8.8,93,2016
2016-06-01,SO,7.5,91,2016
2016-06-01,SO,8.3,96,2016
2016-06-01,CU,7.4,90,2016
2016-06-01,CU,8.9,99,2016
2016-06-01,CU,12.7,112,2016
2016-06-01,CU,8,99,2016
2016-06-01,CU,8.2,95,2016
2016-06-01,CU,12.6,108,2016
2016-06-01,CU,11.5,108,2016
2016-06-01,CU,12.3,109,2016
2016-06-01,CU,17.6,120,2016
2016-06-01,CU,8.4,97,2016
2016-06-01,PI,10.5,102,2016
2016-06-01,PI,9.8,106,2016
2016-06-01,PI,8.9,98,2016
2016-06-01,SO,8.6,102,2016
2016-06-01,SO,6.9,91,2016
2016-06-01,SO,8.6,94,2016
2016-06-01,SO,10.2,103,2016
2016-06-01,SO,8.3,94,2016
2016-06-01,SO,7.4,88,2016
2016-06-01,SO,7.6,92,2016
2016-06-01,SO,11.5,105,2016
2016-06-01,SO,7.1,88,2016
2016-06-01,SO,10,102,2016
2016-06-01,SO,8.3,96,2016
2016-06-01,SO,6.7,84,2016
2016-06-01,SO,7.1,89,2016
2016-06-01,SO,7.7,96,2016
2016-06-01,SO,7.7,96,2016
2016-06-01,SO,8.3,94,2016
2016-06-01,SO,9.2,98,2016
2016-06-01,SO,7.7,98,2016
2016-06-01,SO,10.8,101,2016
2016-06-01,SO,7.6,94,2016
2016-06-01,SO,7.4,95,2016
2016-06-01,SO,9.2,102,2016
2016-06-01,SO,6.8,89,2016
2016-06-01,SO,7.4,93,2016
2016-06-01,SO,8.1,95,2016
2016-06-01,SO,7.2,88,2016
2016-06-01,SO,9.5,97,2016
2016-06-01,SO,9.5,96,2016
2016-06-01,SO,8.4,96,2016
2016-06-01,SO,7.3,94,2016
2016-06-01,SO,7.7,90,2016
2016-06-01,SO,9,94,2016
2016-06-01,SO,8.4,95,2016
2016-06-01,SO,7.3,96,2016
2016-06-01,SO,11,105,2016
2016-06-01,SO,8,93,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,SO,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,PI,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CU,NA,NA,2016
2016-06-01,CO,NA,NA,2016
2016-06-01,SO,8.3,95,2016
2016-06-01,SO,5.1,79,2016
2016-06-01,SO,6.4,88,2016
2016-06-01,SO,6.5,86,2016
2016-06-01,SO,7.1,90,2016
2016-06-01,SO,6.9,89,2016
2016-06-01,SO,6,85,2016
2016-06-01,SO,7.4,94,2016
2016-06-01,SO,6.2,86,2016
2016-06-01,SO,7,94,2016
2016-06-01,CU,7.3,92,2016
2016-06-01,CU,8.3,97,2016
2016-06-01,CU,6.5,86,2016
2016-06-01,CU,5.7,81,2016
2016-06-01,CU,7.7,88,2016
2016-06-01,CU,6.7,89,2016
2016-06-01,CU,7.5,88,2016
2016-06-01,CU,6,84,2016
2016-06-01,CU,7.3,90,2016
2016-06-01,CU,10.6,102,2016
2016-06-01,PI,12.1,119,2016
2016-06-01,PI,8,98,2016
2016-06-01,PI,8.2,96,2016
2016-06-01,PI,10,100,2016
2016-06-01,PI,8.2,99,2016
2016-06-01,PI,8.6,101,2016
2016-06-01,PI,7.9,97,2016
2016-06-01,PI,7,95,2016
2016-06-01,PI,6.6,93,2016
2016-06-01,PI,9.2,103,2016
2016-06-01,SO,7.3,91,2016
2016-06-01,SO,6.9,88,2016
2016-06-01,SO,7.9,96,2016
2016-06-01,SO,6.7,94,2016
2016-06-01,SO,7.1,95,2016
2016-06-01,SO,6.6,90,2016
2016-06-01,SO,6.7,89,2016
2016-06-01,SO,7.9,93,2016
2016-06-01,SO,6,85,2016
2016-06-01,SO,5.8,87,2016
2016-06-01,SO,6.6,89,2016
2016-06-01,SO,7.7,94,2016
2016-06-01,SO,7,94,2016
2016-06-01,SO,7.9,92,2016
2016-06-01,SO,7.6,95,2016
2016-06-01,SO,5.5,84,2016
2016-06-01,SO,8.4,99,2016
2016-06-01,SO,5.9,89,2016
2016-06-01,SO,6.7,92,2016
2016-06-01,SO,6.2,87,2016
2016-06-02,SO,7,99,2016
2016-06-02,SO,9.5,98,2016
2016-06-02,SO,8.5,93,2016
2016-06-02,SO,8.5,104,2016
2016-06-02,SO,7.6,101,2016
2016-06-02,SO,6.7,81,2016
2016-06-02,SO,8.8,91,2016
2016-06-02,SO,9.1,95,2016
2016-06-02,SO,9.1,92,2016
2016-06-02,SO,9.2,92,2016
2016-06-02,SO,7.6,94,2016
2016-06-02,SO,7.7,92,2016
2016-06-02,SO,8.4,96,2016
2016-06-02,SO,8,93,2016
2016-06-02,SO,3.8,90,2016
2016-06-02,SO,8.2,97,2016
2016-06-02,SO,7.9,96,2016
2016-06-02,SO,7.1,94,2016
2016-06-02,SO,7.6,94,2016
2016-06-02,SO,8.5,99,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,SO,NA,NA,2016
2016-06-02,PI,NA,NA,2016
2016-06-02,PI,NA,NA,2016
2016-06-02,PI,NA,NA,2016
2016-06-02,PI,NA,NA,2016
2016-06-02,CU,NA,NA,2016
2016-06-02,CU,NA,NA,2016
2016-06-02,CU,NA,NA,2016
2016-06-03,SO,6.6,92,2016
2016-06-03,SO,7.8,94,2016
2016-06-03,SO,7.5,89,2016
2016-06-03,SO,7.5,93,2016
2016-06-03,SO,8.4,95,2016
2016-06-03,SO,8.2,95,2016
2016-06-03,SO,8,92,2016
2016-06-03,SO,7.8,92,2016
2016-06-03,SO,7.6,94,2016
2016-06-03,SO,9.4,104,2016
2016-06-03,SO,8.8,96,2016
2016-06-03,SO,7.9,95,2016
2016-06-03,SO,7.3,93,2016
2016-06-03,SO,11.1,111,2016
2016-06-03,SO,8,96,2016
2016-06-03,SO,8.4,102,2016
2016-06-03,SO,7.6,92,2016
2016-06-03,SO,7.9,94,2016
2016-06-03,SO,5.8,86,2016
2016-06-03,SO,11.9,106,2016
2016-06-03,SO,7.5,91,2016
2016-06-03,SO,9.8,104,2016
2016-06-03,SO,7.1,88,2016
2016-06-03,SO,8.1,95,2016
2016-06-03,SO,6.8,88,2016
2016-06-03,SO,8.6,96,2016
2016-06-03,SO,10.9,106,2016
2016-06-03,SO,8.4,94,2016
2016-06-03,SO,7.1,87,2016
2016-06-03,SO,9.7,103,2016
2016-06-03,CU,11.8,110,2016
2016-06-03,CU,7.9,93,2016
2016-06-03,CU,7.1,93,2016
2016-06-03,CU,7.3,91,2016
2016-06-03,CU,6.1,86,2016
2016-06-03,CU,11.8,110,2016
2016-06-03,CU,6.3,87,2016
2016-06-03,CU,4.9,80,2016
2016-06-03,CU,11.1,104,2016
2016-06-03,CU,5,82,2016
2016-06-03,PI,7.4,94,2016
2016-06-03,PI,6.8,90,2016
2016-06-03,PI,6,85,2016
2016-06-03,PI,10.8,107,2016
2016-06-03,PI,7.3,94,2016
2016-06-03,PI,5.2,82,2016
2016-06-03,PI,5.5,85,2016
2016-06-03,PI,7.1,95,2016
2016-06-03,PI,7.6,95,2016
2016-06-03,PI,7.2,97,2016
2016-06-03,CO,NA,NA,2016
2016-06-07,SO,7.9,90,2016
2016-06-07,SO,8.1,94,2016
2016-06-07,SO,7.4,90,2016
2016-06-07,SO,NA,99,2016
2016-06-07,SO,8.5,92,2016
2016-06-07,SO,8.5,94,2016
2016-06-07,SO,6.7,85,2016
2016-06-07,SO,10.2,93,2016
2016-06-07,SO,8.4,89,2016
2016-06-07,SO,7,84,2016
2016-06-07,SO,9.4,91,2016
2016-06-07,SO,8.2,90,2016
2016-06-07,SO,7.1,89,2016
2016-06-07,SO,8.6,95,2016
2016-06-07,SO,9.3,98,2016
2016-06-07,SO,8.1,88,2016
2016-06-07,CU,12.4,111,2016
2016-06-07,CU,11.6,107,2016
2016-06-07,CU,15,117,2016
2016-06-07,CU,17.8,126,2016
2016-06-07,CU,11.7,110,2016
2016-06-07,CU,12.6,110,2016
2016-06-07,CU,8.2,92,2016
2016-06-07,CU,9.3,99,2016
2016-06-07,CU,7.7,89,2016
2016-06-07,CU,14.2,114,2016
2016-06-07,SO,8.2,95,2016
2016-06-07,SO,6.4,89,2016
2016-06-07,SO,7.2,89,2016
2016-06-07,SO,7.5,94,2016
2016-06-07,SO,11.4,104,2016
2016-06-07,SO,6.9,92,2016
2016-06-07,SO,7.3,93,2016
2016-06-07,SO,7.9,95,2016
2016-06-07,SO,7.6,97,2016
2016-06-07,SO,7.1,95,2016
2016-06-07,SO,8.7,97,2016
2016-06-07,SO,7.6,94,2016
2016-06-07,SO,13.3,112,2016
2016-06-07,SO,6.9,91,2016
2016-06-07,SO,9,109,2016
2016-06-07,SO,9.5,98,2016
2016-06-07,SO,9,104,2016
2016-06-07,SO,11.2,111,2016
2016-06-07,SO,10.7,110,2016
2016-06-07,SO,6.5,85,2016
2016-06-07,SO,7.9,90,2016
2016-06-07,SO,12.3,98,2016
2016-06-07,SO,10.2,92,2016
2016-06-07,SO,8.2,87,2016
2016-06-07,SO,13.4,106,2016
2016-06-07,SO,11.9,108,2016
2016-06-07,SO,6.7,97,2016
2016-06-07,SO,12.5,102,2016
2016-06-07,SO,11.8,102,2016
2016-06-07,SO,10.3,91,2016
2016-06-07,SO,11.8,117,2016
2016-06-07,SO,11.4,102,2016
2016-06-07,SO,10.2,97,2016
2016-06-07,SO,10.6,97,2016
2016-06-07,SO,7.9,90,2016
2016-06-07,SO,11.6,96,2016
2016-06-07,SO,7.2,86,2016
2016-06-07,SO,8.5,94,2016
2016-06-07,SO,7.6,95,2016
2016-06-07,SO,12.9,103,2016
2016-06-07,SO,11.6,96,2016
2016-06-07,SO,10.9,95,2016
2016-06-07,SO,10.7,96,2016
2016-06-07,SO,10.5,102,2016
2016-06-07,PI,9.6,101,2016
2016-06-07,PI,10.5,105,2016
2016-06-07,PI,7.8,95,2016
2016-06-07,CU,13.8,113,2016
2016-06-07,CU,10.8,104,2016
2016-06-07,CU,16.5,120,2016
2016-06-07,CU,13.9,111,2016
2016-06-07,CU,11.9,108,2016
2016-06-07,CU,15.2,121,2016
2016-06-07,PI,7.1,96,2016
2016-06-07,PI,10.8,106,2016
2016-06-07,PI,8.3,101,2016
2016-06-07,PI,9.7,102,2016
2016-06-07,PI,13.6,114,2016
2016-06-07,PI,6.5,93,2016
2016-06-07,CU,21,124,2016
2016-06-07,CU,7.8,93,2016
2016-06-07,CU,12.4,113,2016
2016-06-07,CU,11.9,111,2016
2016-06-07,CO,17.3,122,2016
2016-06-07,PI,NA,NA,2016
2016-06-08,SO,9.8,92,2016
2016-06-08,SO,9.7,97,2016
2016-06-08,SO,8.7,95,2016
2016-06-08,SO,8.4,95,2016
2016-06-08,SO,10.2,98,2016
2016-06-08,SO,7,90,2016
2016-06-08,SO,9.7,98,2016
2016-06-08,SO,9.8,105,2016
2016-06-08,SO,8.4,95,2016
2016-06-08,SO,9,97,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,SO,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,PI,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CU,NA,NA,2016
2016-06-08,CO,NA,NA,2016
2016-06-09,CU,12,105,2016
2016-06-09,CU,11.5,104,2016
2016-06-09,CU,8.9,97,2016
2016-06-09,CU,12.6,112,2016
2016-06-09,CU,11.4,108,2016
2016-06-09,CU,11.7,107,2016
2016-06-09,CU,9.6,102,2016
2016-06-09,CU,10.5,103,2016
2016-06-09,CU,10.7,103,2016
2016-06-09,CU,6.5,89,2016
2016-06-09,PI,11.2,104,2016
2016-06-09,PI,8.4,97,2016
2016-06-09,PI,9.8,100,2016
2016-06-09,PI,14.5,116,2016
2016-06-09,PI,7.4,96,2016
2016-06-09,PI,9.6,102,2016
2016-06-09,PI,7.1,93,2016
2016-06-09,PI,12.4,110,2016
2016-06-09,PI,11.2,105,2016
2016-06-09,PI,10.4,105,2016
2016-06-09,CO,42,148,2016
2016-06-09,SO,10.4,95,2016
2016-06-09,SO,8.7,92,2016
2016-06-09,SO,7,99,2016
2016-06-09,SO,8,91,2016
2016-06-09,SO,8.3,91,2016
2016-06-09,SO,8.9,93,2016
2016-06-09,SO,10.4,110,2016
2016-06-09,SO,8.2,90,2016
2016-06-09,SO,7.7,84,2016
2016-06-09,SO,8.4,92,2016
2016-06-09,SO,11.2,106,2016
2016-06-09,SO,11,97,2016
2016-06-09,SO,6.7,89,2016
2016-06-09,SO,9.7,99,2016
2016-06-09,SO,8,96,2016
2016-06-09,SO,11.3,109,2016
2016-06-09,SO,8.7,96,2016
2016-06-09,SO,8.8,99,2016
2016-06-09,SO,12.7,107,2016
2016-06-09,SO,8.8,99,2016
2016-06-09,SO,8.7,92,2016
2016-06-09,SO,7.7,95,2016
2016-06-09,SO,7.3,93,2016
2016-06-09,SO,8.5,98,2016
2016-06-09,SO,6.9,94,2016
2016-06-09,SO,8.2,96,2016
2016-06-09,SO,6.8,90,2016
2016-06-09,SO,7.8,95,2016
2016-06-09,SO,6.9,91,2016
2016-06-09,SO,14.8,115,2016
2016-06-09,PI,13.7,111,2016
2016-06-09,PI,8.7,88,2016
2016-06-09,PI,9.2,100,2016
2016-06-09,CU,16.5,117,2016
2016-06-09,CU,10.1,99,2016
2016-06-09,CU,11.2,104,2016
2016-06-09,CU,8.1,94,2016
2016-06-09,PI,8.5,95,2016
2016-06-09,PI,7.9,91,2016
2016-06-09,PI,9.1,100,2016
2016-06-09,PI,7.8,95,2016
2016-06-09,PI,7.8,96,2016
2016-06-09,PI,6.9,92,2016
2016-06-09,PI,9.9,101,2016
2016-06-14,SO,12.4,109,2016
2016-06-14,SO,14.9,110,2016
2016-06-14,SO,12.5,108,2016
2016-06-14,SO,18.1,120,2016
2016-06-14,SO,16.4,118,2016
2016-06-14,SO,12.2,101,2016
2016-06-14,SO,11.4,105,2016
2016-06-14,SO,8.6,98,2016
2016-06-14,SO,11.5,109,2016
2016-06-14,SO,12.8,103,2016
2016-06-14,CU,11.8,108,2016
2016-06-14,CU,14.5,116,2016
2016-06-14,CU,8,97,2016
2016-06-14,CU,10.4,103,2016
2016-06-14,CU,12.9,107,2016
2016-06-14,CU,12.4,107,2016
2016-06-14,CU,12.9,110,2016
2016-06-14,CU,7.3,93,2016
2016-06-14,CU,13.2,112,2016
2016-06-14,CU,12.8,115,2016
2016-06-14,PI,12.7,114,2016
2016-06-14,PI,8.6,101,2016
2016-06-14,PI,10.3,106,2016
2016-06-14,PI,11,108,2016
2016-06-14,PI,14.2,118,2016
2016-06-14,PI,10.4,109,2016
2016-06-14,PI,10.8,111,2016
2016-06-14,PI,10.7,107,2016
2016-06-14,PI,12.2,111,2016
2016-06-14,PI,11.7,108,2016
2016-06-14,SO,17.6,121,2016
2016-06-14,SO,10.9,102,2016
2016-06-14,SO,9,97,2016
2016-06-14,SO,18.4,124,2016
2016-06-14,SO,16.3,121,2016
2016-06-14,SO,16.4,124,2016
2016-06-14,SO,9.9,99,2016
2016-06-14,SO,9.2,99,2016
2016-06-14,SO,8.7,100,2016
2016-06-14,SO,11.1,104,2016
2016-06-14,SO,12.9,110,2016
2016-06-14,SO,11.3,104,2016
2016-06-14,SO,9.6,101,2016
2016-06-14,SO,12.8,110,2016
2016-06-14,SO,9.8,103,2016
2016-06-14,SO,10.2,97,2016
2016-06-14,SO,9.2,100,2016
2016-06-14,SO,14.5,115,2016
2016-06-14,SO,10.3,97,2016
2016-06-14,SO,11.7,105,2016
2016-06-14,SO,12.1,106,2016
2016-06-14,SO,14.3,112,2016
2016-06-14,SO,12.2,110,2016
2016-06-14,SO,8.2,99,2016
2016-06-14,SO,10,102,2016
2016-06-14,SO,13.1,110,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,PI,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,CU,NA,NA,2016
2016-06-14,SO,11.8,106,2016
2016-06-14,SO,9.9,95,2016
2016-06-14,SO,10.1,93,2016
2016-06-14,SO,10.5,98,2016
2016-06-14,SO,9.2,94,2016
2016-06-14,SO,9.2,95,2016
2016-06-14,SO,9.8,96,2016
2016-06-14,SO,9.5,94,2016
2016-06-14,SO,10,97,2016
2016-06-14,SO,8.7,94,2016
2016-06-14,SO,9,104,2016
2016-06-14,SO,11,108,2016
2016-06-14,SO,10.2,108,2016
2016-06-14,SO,10.9,109,2016
