sample_id,sample_type,ufn,sample_comments,analyzing_lab,quality_level,quality_log
S5344XM1,extra_muscle,U5344,NA,NA,raw,NA
S5345XM1,extra_muscle,U5345,NA,NA,raw,NA
S5346XM1,extra_muscle,U5346,NA,NA,raw,NA
S5347XM1,extra_muscle,U5347,NA,NA,raw,NA
S5348XM1,extra_muscle,U5348,NA,NA,raw,NA
S5349XM1,extra_muscle,U5349,NA,NA,raw,NA
S5350XM1,extra_muscle,U5350,NA,NA,raw,NA
S5351XM1,extra_muscle,U5351,NA,NA,raw,NA
S5352XM1,extra_muscle,U5352,NA,NA,raw,NA
S5353XM1,extra_muscle,U5353,NA,NA,raw,NA
S5354XM1,extra_muscle,U5354,NA,NA,raw,NA
S5355XM1,extra_muscle,U5355,NA,NA,raw,NA
S5356XM1,extra_muscle,U5356,NA,NA,raw,NA
S5302XM1,extra_muscle,U5302,NA,NA,raw,NA
S5303XM1,extra_muscle,U5303,NA,NA,raw,NA
S5304XM1,extra_muscle,U5304,NA,NA,raw,NA
S5305XM1,extra_muscle,U5305,NA,NA,raw,NA
S5306XM1,extra_muscle,U5306,NA,NA,raw,NA
S5307XM1,extra_muscle,U5307,NA,NA,raw,NA
S5308XM1,extra_muscle,U5308,NA,NA,raw,NA
S5309XM1,extra_muscle,U5309,NA,NA,raw,NA
S5310XM1,extra_muscle,U5310,NA,NA,raw,NA
S5311XM1,extra_muscle,U5311,NA,NA,raw,NA
S5312XM1,extra_muscle,U5312,NA,NA,raw,NA
S5313XM1,extra_muscle,U5313,NA,NA,raw,NA
S5314XM1,extra_muscle,U5314,NA,NA,raw,NA
S5357XM1,extra_muscle,U5357,NA,NA,raw,NA
S5358XM1,extra_muscle,U5358,NA,NA,raw,NA
S5359XM1,extra_muscle,U5359,NA,NA,raw,NA
S5360XM1,extra_muscle,U5360,NA,NA,raw,NA
S5361XM1,extra_muscle,U5361,NA,NA,raw,NA
S5412XM1,extra_muscle,U5412,NA,NA,raw,NA
S5413XM1,extra_muscle,U5413,NA,NA,raw,NA
S5414XM1,extra_muscle,U5414,NA,NA,raw,NA
S5415XM1,extra_muscle,U5415,NA,NA,raw,NA
S5416XM1,extra_muscle,U5416,NA,NA,raw,NA
S5417XM1,extra_muscle,U5417,NA,NA,raw,NA
S5418XM1,extra_muscle,U5418,NA,NA,raw,NA
S5419XM1,extra_muscle,U5419,NA,NA,raw,NA
S5420XM1,extra_muscle,U5420,NA,NA,raw,NA
S5421XM1,extra_muscle,U5421,NA,NA,raw,NA
S5389XM1,extra_muscle,U5389,NA,NA,raw,NA
S5390XM1,extra_muscle,U5390,NA,NA,raw,NA
S5391XM1,extra_muscle,U5391,NA,NA,raw,NA
S5392XM1,extra_muscle,U5392,NA,NA,raw,NA
S5393XM1,extra_muscle,U5393,NA,NA,raw,NA
S5394XM1,extra_muscle,U5394,NA,NA,raw,NA
S5395XM1,extra_muscle,U5395,NA,NA,raw,NA
S5396XM1,extra_muscle,U5396,NA,NA,raw,NA
S5397XM1,extra_muscle,U5397,NA,NA,raw,NA
S5398XM1,extra_muscle,U5398,NA,NA,raw,NA
S5399XM1,extra_muscle,U5399,NA,NA,raw,NA
S5400XM1,extra_muscle,U5400,NA,NA,raw,NA
S5401XM1,extra_muscle,U5401,NA,NA,raw,NA
S5402XM1,extra_muscle,U5402,NA,NA,raw,NA
S5403XM1,extra_muscle,U5403,NA,NA,raw,NA
S5404XM1,extra_muscle,U5404,NA,NA,raw,NA
S5405XM1,extra_muscle,U5405,NA,NA,raw,NA
S5315XM1,extra_muscle,U5315,NA,NA,raw,NA
S5316XM1,extra_muscle,U5316,NA,NA,raw,NA
S5317XM1,extra_muscle,U5317,NA,NA,raw,NA
S5318XM1,extra_muscle,U5318,NA,NA,raw,NA
S5319XM1,extra_muscle,U5319,NA,NA,raw,NA
S5320XM1,extra_muscle,U5320,NA,NA,raw,NA
S5321XM1,extra_muscle,U5321,NA,NA,raw,NA
S5406XM1,extra_muscle,U5406,NA,NA,raw,NA
S5407XM1,extra_muscle,U5407,NA,NA,raw,NA
S5408XM1,extra_muscle,U5408,NA,NA,raw,NA
S5409XM1,extra_muscle,U5409,NA,NA,raw,NA
S5410XM1,extra_muscle,U5410,NA,NA,raw,NA
S5411XM1,extra_muscle,U5411,NA,NA,raw,NA
S5437XM1,extra_muscle,U5437,NA,NA,raw,NA
S5438XM1,extra_muscle,U5438,NA,NA,raw,NA
S5439XM1,extra_muscle,U5439,NA,NA,raw,NA
S5440XM1,extra_muscle,U5440,NA,NA,raw,NA
S5441XM1,extra_muscle,U5441,NA,NA,raw,NA
S5442XM1,extra_muscle,U5442,NA,NA,raw,NA
S5443XM1,extra_muscle,U5443,NA,NA,raw,NA
S5444XM1,extra_muscle,U5444,NA,NA,raw,NA
S5445XM1,extra_muscle,U5445,NA,NA,raw,NA
S5446XM1,extra_muscle,U5446,NA,NA,raw,NA
S5447XM1,extra_muscle,U5447,NA,NA,raw,NA
S5448XM1,extra_muscle,U5448,NA,NA,raw,NA
S5449XM1,extra_muscle,U5449,NA,NA,raw,NA
S16798XM1,extra_muscle,U16798,NA,NA,raw,NA
S16797XM1,extra_muscle,U16797,NA,NA,raw,NA
S16800XM1,extra_muscle,U16800,NA,NA,raw,NA
S16795XM1,extra_muscle,U16795,NA,NA,raw,NA
S16793XM1,extra_muscle,U16793,NA,NA,raw,NA
S16796XM1,extra_muscle,U16796,NA,NA,raw,NA
S16799XM1,extra_muscle,U16799,NA,NA,raw,NA
S16794XM1,extra_muscle,U16794,NA,NA,raw,NA
S16792XM1,extra_muscle,U16792,NA,NA,raw,NA
S16791XM1,extra_muscle,U16791,NA,NA,raw,NA
S5422XM1,extra_muscle,U5422,NA,NA,raw,NA
S5423XM1,extra_muscle,U5423,NA,NA,raw,NA
S5424XM1,extra_muscle,U5424,NA,NA,raw,NA
S5425XM1,extra_muscle,U5425,NA,NA,raw,NA
S5426XM1,extra_muscle,U5426,NA,NA,raw,NA
S5427XM1,extra_muscle,U5427,NA,NA,raw,NA
S5428XM1,extra_muscle,U5428,NA,NA,raw,NA
S5429XM1,extra_muscle,U5429,NA,NA,raw,NA
S5430XM1,extra_muscle,U5430,NA,NA,raw,NA
S5431XM1,extra_muscle,U5431,NA,NA,raw,NA
S5432XM1,extra_muscle,U5432,NA,NA,raw,NA
S5433XM1,extra_muscle,U5433,NA,NA,raw,NA
S5434XM1,extra_muscle,U5434,NA,NA,raw,NA
S5435XM1,extra_muscle,U5435,NA,NA,raw,NA
S5436XM1,extra_muscle,U5436,NA,NA,raw,NA
S5462XM1,extra_muscle,U5462,NA,NA,raw,NA
S5463XM1,extra_muscle,U5463,NA,NA,raw,NA
S5464XM1,extra_muscle,U5464,NA,NA,raw,NA
S5465XM1,extra_muscle,U5465,NA,NA,raw,NA
S5466XM1,extra_muscle,U5466,NA,NA,raw,NA
S16753XM1,extra_muscle,U16753,NA,NA,raw,NA
S16751XM1,extra_muscle,U16751,NA,NA,raw,NA
S16752XM1,extra_muscle,U16752,NA,NA,raw,NA
S16756XM1,extra_muscle,U16756,NA,NA,raw,NA
S16754XM1,extra_muscle,U16754,NA,NA,raw,NA
S16755XM1,extra_muscle,U16755,NA,NA,raw,NA
S16757XM1,extra_muscle,U16757,NA,NA,raw,NA
S16758XM1,extra_muscle,U16758,fell on bench,NA,raw,NA
S16701XM1,extra_muscle,U16701,NA,NA,raw,NA
S16702XM1,extra_muscle,U16702,NA,NA,raw,NA
S16703XM1,extra_muscle,U16703,NA,NA,raw,NA
S16705XM1,extra_muscle,U16705,NA,NA,raw,NA
S16704XM1,extra_muscle,U16704,NA,NA,raw,NA
S16706XM1,extra_muscle,U16706,NA,NA,raw,NA
S16893XM1,extra_muscle,U16893,NA,NA,raw,NA
S16897XM1,extra_muscle,U16897,NA,NA,raw,NA
S16891XM1,extra_muscle,U16891,NA,NA,raw,NA
S16892XM1,extra_muscle,U16892,NA,NA,raw,NA
S16899XM1,extra_muscle,U16899,NA,NA,raw,NA
S16900XM1,extra_muscle,U16900,NA,NA,raw,NA
S16896XM1,extra_muscle,U16896,NA,NA,raw,NA
S16894XM1,extra_muscle,U16894,NA,NA,raw,NA
S16895XM1,extra_muscle,U16895,NA,NA,raw,NA
S16898XM1,extra_muscle,U16898,NA,NA,raw,NA
S16761XM1,extra_muscle,U16761,NA,NA,raw,NA
S16766XM1,extra_muscle,U16766,NA,NA,raw,NA
S16763XM1,extra_muscle,U16763,NA,NA,raw,NA
S16765XM1,extra_muscle,U16765,NA,NA,raw,NA
S16767XM1,extra_muscle,U16767,NA,NA,raw,NA
S16762XM1,extra_muscle,U16762,NA,NA,raw,NA
S16764XM1,extra_muscle,U16764,NA,NA,raw,NA
S16707XM1,extra_muscle,U16707,NA,NA,raw,NA
S16708XM1,extra_muscle,U16708,NA,NA,raw,NA
S16709XM1,extra_muscle,U16709,NA,NA,raw,NA
S16710XM1,extra_muscle,U16710,NA,NA,raw,NA
S16921XM1,extra_muscle,U16921,NA,NA,raw,NA
S16922XM1,extra_muscle,U16922,NA,NA,raw,NA
S16923XM1,extra_muscle,U16923,NA,NA,raw,NA
S17351XM1,extra_muscle,U17351,NA,NA,raw,NA
S17352XM1,extra_muscle,U17352,NA,NA,raw,NA
S17353XM1,extra_muscle,U17353,NA,NA,raw,NA
S17354XM1,extra_muscle,U17354,NA,NA,raw,NA
S17355XM1,extra_muscle,U17355,NA,NA,raw,NA
S17356XM1,extra_muscle,U17356,NA,NA,raw,NA
S17357XM1,extra_muscle,U17357,NA,NA,raw,NA
S17358XM1,extra_muscle,U17358,NA,NA,raw,NA
S17359XM1,extra_muscle,U17359,NA,NA,raw,NA
S17360XM1,extra_muscle,U17360,NA,NA,raw,NA
S16954XM1,extra_muscle,U16954,NA,NA,raw,NA
S16953XM1,extra_muscle,U16953,NA,NA,raw,NA
S16952XM1,extra_muscle,U16952,NA,NA,raw,NA
S16951XM1,extra_muscle,U16951,NA,NA,raw,NA
S16955XM1,extra_muscle,U16955,NA,NA,raw,NA
S17429XM1,extra_muscle,U17429,NA,NA,raw,NA
S17425XM1,extra_muscle,U17425,NA,NA,raw,NA
S17422XM1,extra_muscle,U17422,NA,NA,raw,NA
S17423XM1,extra_muscle,U17423,NA,NA,raw,NA
S17426XM1,extra_muscle,U17426,NA,NA,raw,NA
S17421XM1,extra_muscle,U17421,NA,NA,raw,NA
S17430XM1,extra_muscle,U17430,NA,NA,raw,NA
S17424XM1,extra_muscle,U17424,NA,NA,raw,NA
S17427XM1,extra_muscle,U17427,NA,NA,raw,NA
S17428XM1,extra_muscle,U17428,NA,NA,raw,NA
S17197XM1,extra_muscle,U17197,NA,NA,raw,NA
S17198XM1,extra_muscle,U17198,NA,NA,raw,NA
S17199XM1,extra_muscle,U17199,NA,NA,raw,NA
S17192XM1,extra_muscle,U17192,NA,NA,raw,NA
S17191XM1,extra_muscle,U17191,NA,NA,raw,NA
S17193XM1,extra_muscle,U17193,NA,NA,raw,NA
S17196XM1,extra_muscle,U17196,NA,NA,raw,NA
S17195XM1,extra_muscle,U17195,NA,NA,raw,NA
S17194XM1,extra_muscle,U17194,NA,NA,raw,NA
S17200XM1,extra_muscle,U17200,NA,NA,raw,NA
S16992XM1,extra_muscle,U16992,NA,NA,raw,NA
S16993XM1,extra_muscle,U16993,NA,NA,raw,NA
S16931XM1,extra_muscle,U16931,NA,NA,raw,NA
S16932XM1,extra_muscle,U16932,NA,NA,raw,NA
S16933XM1,extra_muscle,U16933,fell on bench,NA,raw,NA
S16934XM1,extra_muscle,U16934,NA,NA,raw,NA
S16935XM1,extra_muscle,U16935,NA,NA,raw,NA
S16936XM1,extra_muscle,U16936,NA,NA,raw,NA
S16937XM1,extra_muscle,U16937,NA,NA,raw,NA
S17941XM1,extra_muscle,U17941,NA,NA,raw,NA
S17942XM1,extra_muscle,U17942,NA,NA,raw,NA
S17943XM1,extra_muscle,U17943,NA,NA,raw,NA
S17944XM1,extra_muscle,U17944,NA,NA,raw,NA
S17411XM1,extra_muscle,U17411,NA,NA,raw,NA
S17412XM1,extra_muscle,U17412,NA,NA,raw,NA
S17413XM1,extra_muscle,U17413,NA,NA,raw,NA
S17414XM1,extra_muscle,U17414,NA,NA,raw,NA
S17415XM1,extra_muscle,U17415,NA,NA,raw,NA
S17416XM1,extra_muscle,U17416,NA,NA,raw,NA
S16881XM1,extra_muscle,U16881,NA,NA,raw,NA
S16882XM1,extra_muscle,U16882,NA,NA,raw,NA
S16998XM1,extra_muscle,U16998,NA,NA,raw,NA
S17000XM1,extra_muscle,U17000,NA,NA,raw,NA
S16996XM1,extra_muscle,U16996,NA,NA,raw,NA
S16994XM1,extra_muscle,U16994,NA,NA,raw,NA
S16999XM1,extra_muscle,U16999,NA,NA,raw,NA
S16997XM1,extra_muscle,U16997,NA,NA,raw,NA
S16991XM1,extra_muscle,U16991,NA,NA,raw,NA
S16995XM1,extra_muscle,U16995,NA,NA,raw,NA
S17265XM1,extra_muscle,U17265,NA,NA,raw,NA
S17264XM1,extra_muscle,U17264,NA,NA,raw,NA
S17263XM1,extra_muscle,U17263,NA,NA,raw,NA
S17270XM1,extra_muscle,U17270,NA,NA,raw,NA
S17262XM1,extra_muscle,U17262,NA,NA,raw,NA
S17261XM1,extra_muscle,U17261,NA,NA,raw,NA
S17266XM1,extra_muscle,U17266,NA,NA,raw,NA
S17267XM1,extra_muscle,U17267,NA,NA,raw,NA
S17268XM1,extra_muscle,U17268,NA,NA,raw,NA
S17269XM1,extra_muscle,U17269,NA,NA,raw,NA
S17233XM1,extra_muscle,U17233,NA,NA,raw,NA
S16883XM1,extra_muscle,U16883,NA,NA,raw,NA
S16884XM1,extra_muscle,U16884,NA,NA,raw,NA
S16885XM1,extra_muscle,U16885,NA,NA,raw,NA
S16889XM1,extra_muscle,U16889,NA,NA,raw,NA
S16886XM1,extra_muscle,U16886,NA,NA,raw,NA
S16887XM1,extra_muscle,U16887,NA,NA,raw,NA
S16888XM1,extra_muscle,U16888,NA,NA,raw,NA
S16890XM1,extra_muscle,U16890,NA,NA,raw,NA
S16291XM1,extra_muscle,U16291,NA,NA,raw,NA
S16292XM1,extra_muscle,U16292,NA,NA,raw,NA
S16293XM1,extra_muscle,U16293,NA,NA,raw,NA
S16294XM1,extra_muscle,U16294,NA,NA,raw,NA
S16295XM1,extra_muscle,U16295,NA,NA,raw,NA
S16296XM1,extra_muscle,U16296,NA,NA,raw,NA
S16297XM1,extra_muscle,U16297,NA,NA,raw,NA
S16298XM1,extra_muscle,U16298,NA,NA,raw,NA
S16511XM1,extra_muscle,U16511,NA,NA,raw,NA
S16512XM1,extra_muscle,U16512,NA,NA,raw,NA
S17231XM1,extra_muscle,U17231,NA,NA,raw,NA
S17235XM1,extra_muscle,U17235,NA,NA,raw,NA
S17237XM1,extra_muscle,U17237,NA,NA,raw,NA
S17238XM1,extra_muscle,U17238,NA,NA,raw,NA
S17234XM1,extra_muscle,U17234,NA,NA,raw,NA
S17232XM1,extra_muscle,U17232,NA,NA,raw,NA
S17240XM1,extra_muscle,U17240,NA,NA,raw,NA
S17239XM1,extra_muscle,U17239,NA,NA,raw,NA
S17236XM1,extra_muscle,U17236,NA,NA,raw,NA
S17092XM1,extra_muscle,U17092,NA,NA,raw,NA
S17099XM1,extra_muscle,U17099,NA,NA,raw,NA
S17100XM1,extra_muscle,U17100,NA,NA,raw,NA
S17097XM1,extra_muscle,U17097,NA,NA,raw,NA
S17098XM1,extra_muscle,U17098,NA,NA,raw,NA
S17091XM1,extra_muscle,U17091,NA,NA,raw,NA
S16513XM1,extra_muscle,U16513,NA,NA,raw,NA
S16514XM1,extra_muscle,U16514,NA,NA,raw,NA
S16515XM1,extra_muscle,U16515,NA,NA,raw,NA
S16516XM1,extra_muscle,U16516,NA,NA,raw,NA
S16517XM1,extra_muscle,U16517,NA,NA,raw,NA
S16518XM1,extra_muscle,U16518,NA,NA,raw,NA
S16519XM1,extra_muscle,U16519,NA,NA,raw,NA
S16520XM1,extra_muscle,U16520,NA,NA,raw,NA
S16011XM1,extra_muscle,U16011,NA,NA,raw,NA
S16012XM1,extra_muscle,U16012,NA,NA,raw,NA
S16013XM1,extra_muscle,U16013,NA,NA,raw,NA
S16014XM1,extra_muscle,U16014,NA,NA,raw,NA
S16015XM1,extra_muscle,U16015,NA,NA,raw,NA
S16016XM1,extra_muscle,U16016,NA,NA,raw,NA
S16017XM1,extra_muscle,U16017,NA,NA,raw,NA
S16018XM1,extra_muscle,U16018,NA,NA,raw,NA
S16019XM1,extra_muscle,U16019,NA,NA,raw,NA
S16020XM1,extra_muscle,U16020,NA,NA,raw,NA
S17095XM1,extra_muscle,U17095,NA,NA,raw,NA
S17096XM1,extra_muscle,U17096,NA,NA,raw,NA
S17094XM1,extra_muscle,U17094,NA,NA,raw,NA
S17093XM1,extra_muscle,U17093,NA,NA,raw,NA
S16151XM1,extra_muscle,U16151,NA,NA,raw,NA
S16157XM1,extra_muscle,U16157,NA,NA,raw,NA
S16158XM1,extra_muscle,U16158,NA,NA,raw,NA
S16159XM1,extra_muscle,U16159,NA,NA,raw,NA
S16152XM1,extra_muscle,U16152,NA,NA,raw,NA
S16160XM1,extra_muscle,U16160,NA,NA,raw,NA
S16153XM1,extra_muscle,U16153,NA,NA,raw,NA
S16156XM1,extra_muscle,U16156,NA,NA,raw,NA
S16155XM1,extra_muscle,U16155,NA,NA,raw,NA
S16154XM1,extra_muscle,U16154,NA,NA,raw,NA
S16342XM1,extra_muscle,U16342,NA,NA,raw,NA
S16350XM1,extra_muscle,U16350,NA,NA,raw,NA
S16344XM1,extra_muscle,U16344,NA,NA,raw,NA
S16341XM1,extra_muscle,U16341,NA,NA,raw,NA
S16343XM1,extra_muscle,U16343,NA,NA,raw,NA
S16971XM1,extra_muscle,U16971,NA,NA,raw,NA
S16972XM1,extra_muscle,U16972,NA,NA,raw,NA
S16973XM1,extra_muscle,U16973,NA,NA,raw,NA
S16974XM1,extra_muscle,U16974,NA,NA,raw,NA
S16979XM1,extra_muscle,U16979,NA,NA,raw,NA
S16975XM1,extra_muscle,U16975,NA,NA,raw,NA
S16976XM1,extra_muscle,U16976,NA,NA,raw,NA
S16977XM1,extra_muscle,U16977,NA,NA,raw,NA
S16980XM1,extra_muscle,U16980,NA,NA,raw,NA
S16978XM1,extra_muscle,U16978,NA,NA,raw,NA
S16661XM1,extra_muscle,U16661,NA,NA,raw,NA
S16662XM1,extra_muscle,U16662,NA,NA,raw,NA
S16663XM1,extra_muscle,U16663,NA,NA,raw,NA
S16667XM1,extra_muscle,U16667,NA,NA,raw,NA
S16664XM1,extra_muscle,U16664,NA,NA,raw,NA
S16665XM1,extra_muscle,U16665,NA,NA,raw,NA
S16666XM1,extra_muscle,U16666,NA,NA,raw,NA
S16669XM1,extra_muscle,U16669,NA,NA,raw,NA
S16668XM1,extra_muscle,U16668,fell on bench,NA,raw,NA
S16670XM1,extra_muscle,U16670,NA,NA,raw,NA
S16345XM1,extra_muscle,U16345,NA,NA,raw,NA
S16346XM1,extra_muscle,U16346,NA,NA,raw,NA
S16349XM1,extra_muscle,U16349,NA,NA,raw,NA
S16348XM1,extra_muscle,U16348,NA,NA,raw,NA
S16347XM1,extra_muscle,U16347,NA,NA,raw,NA
S16717XM1,extra_muscle,U16717,NA,NA,raw,NA
S16718XM1,extra_muscle,U16718,NA,NA,raw,NA
S16716XM1,extra_muscle,U16716,NA,NA,raw,NA
S16719XM1,extra_muscle,U16719,NA,NA,raw,NA
S16720XM1,extra_muscle,U16720,NA,NA,raw,NA
S16711XM1,extra_muscle,U16711,NA,NA,raw,NA
S16714XM1,extra_muscle,U16714,NA,NA,raw,NA
S16712XM1,extra_muscle,U16712,NA,NA,raw,NA
S16713XM1,extra_muscle,U16713,NA,NA,raw,NA
S16715XM1,extra_muscle,U16715,NA,NA,raw,NA
S16502XM1,extra_muscle,U16502,NA,NA,raw,NA
S16501XM1,extra_muscle,U16501,NA,NA,raw,NA
S16504XM1,extra_muscle,U16504,NA,NA,raw,NA
S16508XM1,extra_muscle,U16508,NA,NA,raw,NA
S16509XM1,extra_muscle,U16509,NA,NA,raw,NA
S16167XM1,extra_muscle,U16167,NA,NA,raw,NA
S16169XM1,extra_muscle,U16169,NA,NA,raw,NA
S16170XM1,extra_muscle,U16170,NA,NA,raw,NA
S16166XM1,extra_muscle,U16166,NA,NA,raw,NA
S16164XM1,extra_muscle,U16164,NA,NA,raw,NA
S16162XM1,extra_muscle,U16162,NA,NA,raw,NA
S16168XM1,extra_muscle,U16168,NA,NA,raw,NA
S16163XM1,extra_muscle,U16163,NA,NA,raw,NA
S16161XM1,extra_muscle,U16161,NA,NA,raw,NA
S16165XM1,extra_muscle,U16165,NA,NA,raw,NA
S16194XM1,extra_muscle,U16194,NA,NA,raw,NA
S16191XM1,extra_muscle,U16191,NA,NA,raw,NA
S16192XM1,extra_muscle,U16192,NA,NA,raw,NA
S16193XM1,extra_muscle,U16193,NA,NA,raw,NA
S16195XM1,extra_muscle,U16195,NA,NA,raw,NA
S16196XM1,extra_muscle,U16196,NA,NA,raw,NA
S16197XM1,extra_muscle,U16197,NA,NA,raw,NA
S16506XM1,extra_muscle,U16506,NA,NA,raw,NA
S16510XM1,extra_muscle,U16510,NA,NA,raw,NA
S16507XM1,extra_muscle,U16507,NA,NA,raw,NA
S16503XM1,extra_muscle,U16503,NA,NA,raw,NA
S16505XM1,extra_muscle,U16505,NA,NA,raw,NA
S16806XM1,extra_muscle,U16806,NA,NA,raw,NA
S16810XM1,extra_muscle,U16810,NA,NA,raw,NA
S16808XM1,extra_muscle,U16808,NA,NA,raw,NA
S16809XM1,extra_muscle,U16809,NA,NA,raw,NA
S16803XM1,extra_muscle,U16803,NA,NA,raw,NA
S16805XM1,extra_muscle,U16805,NA,NA,raw,NA
S16801XM1,extra_muscle,U16801,NA,NA,raw,NA
S16807XM1,extra_muscle,U16807,NA,NA,raw,NA
S16804XM1,extra_muscle,U16804,NA,NA,raw,NA
S16802XM1,extra_muscle,U16802,NA,NA,raw,NA
S16198XM1,extra_muscle,U16198,NA,NA,raw,NA
S16199XM1,extra_muscle,U16199,NA,NA,raw,NA
S16200XM1,extra_muscle,U16200,NA,NA,raw,NA
S16141XM1,extra_muscle,U16141,NA,NA,raw,NA
S16142XM1,extra_muscle,U16142,NA,NA,raw,NA
S16143XM1,extra_muscle,U16143,NA,NA,raw,NA
S16144XM1,extra_muscle,U16144,NA,NA,raw,NA
S16145XM1,extra_muscle,U16145,NA,NA,raw,NA
S16146XM1,extra_muscle,U16146,NA,NA,raw,NA
S16147XM1,extra_muscle,U16147,NA,NA,raw,NA
S16148XM1,extra_muscle,U16148,NA,NA,raw,NA
S16149XM1,extra_muscle,U16149,NA,NA,raw,NA
S16150XM1,extra_muscle,U16150,NA,NA,raw,NA
S16351XM1,extra_muscle,U16351,NA,NA,raw,NA
S16352XM1,extra_muscle,U16352,NA,NA,raw,NA
S16353XM1,extra_muscle,U16353,NA,NA,raw,NA
S16354XM1,extra_muscle,U16354,NA,NA,raw,NA
S16355XM1,extra_muscle,U16355,NA,NA,raw,NA
S16356XM1,extra_muscle,U16356,NA,NA,raw,NA
S16183XM1,extra_muscle,U16183,NA,NA,raw,NA
S16190XM1,extra_muscle,U16190,NA,NA,raw,NA
S16187XM1,extra_muscle,U16187,NA,NA,raw,NA
S16189XM1,extra_muscle,U16189,NA,NA,raw,NA
S16188XM1,extra_muscle,U16188,NA,NA,raw,NA
S16186XM1,extra_muscle,U16186,NA,NA,raw,NA
S16185XM1,extra_muscle,U16185,NA,NA,raw,NA
S16184XM1,extra_muscle,U16184,NA,NA,raw,NA
S16181XM1,extra_muscle,U16181,NA,NA,raw,NA
S16182XM1,extra_muscle,U16182,NA,NA,raw,NA
S16257XM1,extra_muscle,U16257,NA,NA,raw,NA
S16256XM1,extra_muscle,U16256,NA,NA,raw,NA
S16258XM1,extra_muscle,U16258,NA,NA,raw,NA
S16252XM1,extra_muscle,U16252,NA,NA,raw,NA
S16251XM1,extra_muscle,U16251,NA,NA,raw,NA
S16254XM1,extra_muscle,U16254,NA,NA,raw,NA
S16253XM1,extra_muscle,U16253,NA,NA,raw,NA
S16255XM1,extra_muscle,U16255,NA,NA,raw,NA
S16259XM1,extra_muscle,U16259,NA,NA,raw,NA
S16357XM1,extra_muscle,U16357,NA,NA,raw,NA
S16358XM1,extra_muscle,U16358,NA,NA,raw,NA
S16359XM1,extra_muscle,U16359,NA,NA,raw,NA
S16360XM1,extra_muscle,U16360,NA,NA,raw,NA
S16021XM1,extra_muscle,U16021,NA,NA,raw,NA
S16022XM1,extra_muscle,U16022,NA,NA,raw,NA
S16023XM1,extra_muscle,U16023,NA,NA,raw,NA
S16024XM1,extra_muscle,U16024,NA,NA,raw,NA
S16781XM1,extra_muscle,U16781,NA,NA,raw,NA
S16782XM1,extra_muscle,U16782,NA,NA,raw,NA
S16783XM1,extra_muscle,U16783,NA,NA,raw,NA
S17891XM1,extra_muscle,U17891,NA,NA,raw,NA
S17291XM1,extra_muscle,U17291,NA,NA,raw,NA
S16541XM1,extra_muscle,U16541,NA,NA,raw,NA
S16542XM1,extra_muscle,U16542,NA,NA,raw,NA
S16543XM1,extra_muscle,U16543,NA,NA,raw,NA
S17277XM1,extra_muscle,U17277,NA,NA,raw,NA
S17271XM1,extra_muscle,U17271,NA,NA,raw,NA
S17276XM1,extra_muscle,U17276,NA,NA,raw,NA
S17280XM1,extra_muscle,U17280,NA,NA,raw,NA
S17273XM1,extra_muscle,U17273,NA,NA,raw,NA
S17274XM1,extra_muscle,U17274,NA,NA,raw,NA
S17275XM1,extra_muscle,U17275,NA,NA,raw,NA
S17272XM1,extra_muscle,U17272,NA,NA,raw,NA
S17279XM1,extra_muscle,U17279,NA,NA,raw,NA
S17278XM1,extra_muscle,U17278,NA,NA,raw,NA
S17041XM1,extra_muscle,U17041,NA,NA,raw,NA
S17072XM1,extra_muscle,U17072,NA,NA,raw,NA
S17071XM1,extra_muscle,U17071,NA,NA,raw,NA
S16123XM1,extra_muscle,U16123,NA,NA,raw,NA
S16122XM1,extra_muscle,U16122,NA,NA,raw,NA
S16121XM1,extra_muscle,U16121,NA,NA,raw,NA
S16453XM1,extra_muscle,U16453,NA,NA,raw,NA
S16454XM1,extra_muscle,U16454,NA,NA,raw,NA
S16451XM1,extra_muscle,U16451,NA,NA,raw,NA
S16452XM1,extra_muscle,U16452,NA,NA,raw,NA
S16581XM1,extra_muscle,U16581,NA,NA,raw,NA
S16585XM1,extra_muscle,U16585,NA,NA,raw,NA
S16584XM1,extra_muscle,U16584,NA,NA,raw,NA
S16583XM1,extra_muscle,U16583,NA,NA,raw,NA
S16582XM1,extra_muscle,U16582,NA,NA,raw,NA
S16901XM1,extra_muscle,U16901,NA,NA,raw,NA
S17871XM1,extra_muscle,U17871,NA,NA,raw,NA
S17661XM1,extra_muscle,U17661,NA,NA,raw,NA
S17125XM1,extra_muscle,U17125,NA,NA,raw,NA
S17123XM1,extra_muscle,U17123,NA,NA,raw,NA
S17122XM1,extra_muscle,U17122,NA,NA,raw,NA
S17124XM1,extra_muscle,U17124,NA,NA,raw,NA
S16544XM1,extra_muscle,U16544,NA,NA,raw,NA
S16545XM1,extra_muscle,U16545,NA,NA,raw,NA
S16546XM1,extra_muscle,U16546,NA,NA,raw,NA
S16547XM1,extra_muscle,U16547,NA,NA,raw,NA
S16548XM1,extra_muscle,U16548,NA,NA,raw,NA
S16549XM1,extra_muscle,U16549,NA,NA,raw,NA
S16550XM1,extra_muscle,U16550,NA,NA,raw,NA
S16621XM1,extra_muscle,U16621,NA,NA,raw,NA
S16622XM1,extra_muscle,U16622,NA,NA,raw,NA
S16623XM1,extra_muscle,U16623,NA,NA,raw,NA
