ufn,survey_date,site_id,species,motile_lep,motile_caligus,all_lice
U2085,2016-06-22T00:00:00Z,D20,SO,0,0,0
U2083,2016-06-22T00:00:00Z,D20,SO,0,0,0
U2077,2016-06-22T00:00:00Z,D20,SO,0,0,0
U2701,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2704,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2345,2016-06-23T00:00:00Z,D24,SO,0,1,1
U2343,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2339,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2340,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2342,2016-06-23T00:00:00Z,D24,SO,0,1,1
U2341,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2344,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2346,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2348,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2606,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2347,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2604,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2703,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2603,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2602,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2702,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2601,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2605,2016-06-23T00:00:00Z,D24,SO,0,0,0
U2312,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2311,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2314,2016-06-23T00:00:00Z,J10,SO,1,0,1
U2310,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2307,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2306,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2309,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2308,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2313,2016-06-23T00:00:00Z,J10,SO,0,0,0
U2305,2016-06-23T00:00:00Z,J10,SO,0,0,0
U4940,2016-06-23T00:00:00Z,J03,CO,0,0,0
U4941,2016-06-23T00:00:00Z,J03,CO,0,1,1
U4030,2016-06-23T00:00:00Z,J03,CU,0,2,2
U4038,2016-06-23T00:00:00Z,J03,CU,0,0,0
U4028,2016-06-23T00:00:00Z,J03,CU,0,0,0
U4037,2016-06-23T00:00:00Z,J03,CU,0,0,0
U3732,2016-06-23T00:00:00Z,J03,CU,0,0,0
U3731,2016-06-23T00:00:00Z,J03,CU,0,0,0
U4039,2016-06-23T00:00:00Z,J03,CU,0,1,1
U4031,2016-06-23T00:00:00Z,J03,CU,0,1,1
U3733,2016-06-23T00:00:00Z,J03,CU,0,0,0
U4029,2016-06-23T00:00:00Z,J03,CU,0,0,0
U3994,2016-06-23T00:00:00Z,J03,HE,0,0,0
U4950,2016-06-23T00:00:00Z,J03,HE,0,0,0
U3969,2016-06-23T00:00:00Z,J03,HE,0,0,0
U4951,2016-06-23T00:00:00Z,J03,HE,0,0,0
U3967,2016-06-23T00:00:00Z,J03,HE,0,1,1
U4942,2016-06-23T00:00:00Z,J03,HE,0,0,0
U3968,2016-06-23T00:00:00Z,J03,HE,0,0,0
U3850,2016-06-23T00:00:00Z,J03,PI,0,2,2
U3895,2016-06-23T00:00:00Z,J03,PI,0,0,0
U4902,2016-06-23T00:00:00Z,J03,PI,2,2,4
U3851,2016-06-23T00:00:00Z,J03,PI,0,1,1
U3909,2016-06-23T00:00:00Z,J03,PI,0,0,0
U4901,2016-06-23T00:00:00Z,J03,PI,1,1,2
U3892,2016-06-23T00:00:00Z,J03,PI,0,0,0
U3908,2016-06-23T00:00:00Z,J03,PI,0,0,0
U3894,2016-06-23T00:00:00Z,J03,PI,0,0,0
U3893,2016-06-23T00:00:00Z,J03,PI,0,0,0
U4247,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4239,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2109,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2100,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2103,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2104,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2105,2016-06-23T00:00:00Z,J03,SO,0,2,2
U2107,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2108,2016-06-23T00:00:00Z,J03,SO,0,1,1
U2106,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2101,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4245,2016-06-23T00:00:00Z,J03,SO,0,0,0
U2102,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4437,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4436,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4462,2016-06-23T00:00:00Z,J03,SO,0,1,1
U4416,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4409,2016-06-23T00:00:00Z,J03,SO,0,1,1
U4461,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4243,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4240,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4241,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4242,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4246,2016-06-23T00:00:00Z,J03,SO,0,1,1
U4248,2016-06-23T00:00:00Z,J03,SO,0,0,0
U4244,2016-06-23T00:00:00Z,J03,SO,0,1,1
U2247,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2249,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2241,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2244,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2243,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2245,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2248,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2246,2016-06-24T00:00:00Z,D04,SO,0,0,0
U2242,2016-06-24T00:00:00Z,D04,SO,0,0,0
U3941,2016-06-24T00:00:00Z,J02,CO,1,0,1
U3312,2016-06-24T00:00:00Z,J02,CU,0,1,1
U2968,2016-06-24T00:00:00Z,J02,CU,0,1,1
U3311,2016-06-24T00:00:00Z,J02,CU,0,1,1
U2967,2016-06-24T00:00:00Z,J02,CU,0,1,1
U2966,2016-06-24T00:00:00Z,J02,CU,0,0,0
U3307,2016-06-24T00:00:00Z,J02,CU,0,0,0
U3308,2016-06-24T00:00:00Z,J02,CU,0,0,0
U3310,2016-06-24T00:00:00Z,J02,CU,0,0,0
U3309,2016-06-24T00:00:00Z,J02,CU,0,1,1
U2969,2016-06-24T00:00:00Z,J02,CU,0,0,0
U3780,2016-06-24T00:00:00Z,J02,PI,0,0,0
U3773,2016-06-24T00:00:00Z,J02,PI,0,1,1
U3779,2016-06-24T00:00:00Z,J02,PI,0,0,0
U3778,2016-06-24T00:00:00Z,J02,PI,2,0,2
U3781,2016-06-24T00:00:00Z,J02,PI,0,0,0
U3777,2016-06-24T00:00:00Z,J02,PI,0,0,0
U3772,2016-06-24T00:00:00Z,J02,PI,0,0,0
U3775,2016-06-24T00:00:00Z,J02,PI,0,1,1
U3776,2016-06-24T00:00:00Z,J02,PI,0,1,1
U3774,2016-06-24T00:00:00Z,J02,PI,1,0,1
U1845,2016-06-24T00:00:00Z,J02,SO,0,0,0
U1838,2016-06-24T00:00:00Z,J02,SO,0,2,2
U1844,2016-06-24T00:00:00Z,J02,SO,0,0,0
U1839,2016-06-24T00:00:00Z,J02,SO,0,1,1
U2066,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2061,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2065,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2067,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2064,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2070,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2063,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2069,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2068,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2062,2016-06-25T00:00:00Z,J06,SO,0,0,0
U2260,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2256,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2252,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2255,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2259,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2253,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2258,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2257,2016-06-25T00:00:00Z,J07,SO,0,1,1
U2254,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2251,2016-06-25T00:00:00Z,J07,SO,0,0,0
U2148,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2114,2016-06-25T00:00:00Z,J05,SO,0,2,2
U2112,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2111,2016-06-25T00:00:00Z,J05,SO,0,1,1
U2026,2016-06-25T00:00:00Z,J05,SO,0,1,1
U2115,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2113,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2027,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2028,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2147,2016-06-25T00:00:00Z,J05,SO,0,0,0
U2090,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2024,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2089,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2086,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2088,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2087,2016-06-30T00:00:00Z,D21,SO,0,0,0
U2278,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2274,2016-06-30T00:00:00Z,D11,SO,0,1,1
U2277,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2271,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2272,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2276,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2273,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2279,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2275,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2280,2016-06-30T00:00:00Z,D11,SO,0,0,0
U2174,2016-06-30T00:00:00Z,D20,SO,0,0,0
U2173,2016-06-30T00:00:00Z,D20,SO,0,0,0
U2170,2016-06-30T00:00:00Z,D20,SO,0,0,0
U2172,2016-06-30T00:00:00Z,D20,SO,0,0,0
U2171,2016-06-30T00:00:00Z,D20,SO,0,0,0
U2169,2016-06-30T00:00:00Z,D20,SO,0,0,0
U3927,2016-07-04T00:00:00Z,J09,CO,1,0,1
U3926,2016-07-04T00:00:00Z,J09,CO,0,1,1
U3924,2016-07-04T00:00:00Z,J09,CO,0,1,1
U3925,2016-07-04T00:00:00Z,J09,CO,1,0,1
U3923,2016-07-04T00:00:00Z,J09,CO,1,0,1
U3922,2016-07-04T00:00:00Z,J09,CO,0,0,0
U3928,2016-07-04T00:00:00Z,J09,CO,2,1,3
U2960,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2959,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2986,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2985,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2958,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2989,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2961,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2988,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2987,2016-07-04T00:00:00Z,J09,CU,0,0,0
U2962,2016-07-04T00:00:00Z,J09,CU,0,0,0
U3297,2016-07-04T00:00:00Z,J09,PI,0,1,1
U3299,2016-07-04T00:00:00Z,J09,PI,1,0,1
U3296,2016-07-04T00:00:00Z,J09,PI,1,1,2
U3295,2016-07-04T00:00:00Z,J09,PI,0,1,1
U3298,2016-07-04T00:00:00Z,J09,PI,0,0,0
U3401,2016-07-04T00:00:00Z,J09,PI,1,1,2
U3403,2016-07-04T00:00:00Z,J09,PI,0,2,2
U3300,2016-07-04T00:00:00Z,J09,PI,0,0,0
U3402,2016-07-04T00:00:00Z,J09,PI,0,0,0
U3294,2016-07-04T00:00:00Z,J09,PI,0,1,1
U1830,2016-07-04T00:00:00Z,J09,SO,0,1,1
U1826,2016-07-04T00:00:00Z,J09,SO,0,0,0
U4455,2016-07-04T00:00:00Z,J09,SO,0,0,0
U4403,2016-07-04T00:00:00Z,J09,SO,0,0,0
U4457,2016-07-04T00:00:00Z,J09,SO,0,0,0
U4454,2016-07-04T00:00:00Z,J09,SO,0,0,0
U4456,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1832,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1829,2016-07-04T00:00:00Z,J09,SO,0,1,1
U1827,2016-07-04T00:00:00Z,J09,SO,0,1,1
U1828,2016-07-04T00:00:00Z,J09,SO,0,1,1
U1841,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1835,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1834,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1833,2016-07-04T00:00:00Z,J09,SO,0,0,0
U1987,2016-07-05T00:00:00Z,J07,SO,0,0,0
U2071,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1986,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1984,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1990,2016-07-05T00:00:00Z,J07,SO,0,0,0
U2072,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1989,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1983,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1985,2016-07-05T00:00:00Z,J07,SO,0,0,0
U1988,2016-07-05T00:00:00Z,J07,SO,0,0,0
U2168,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2250,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2163,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2110,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2162,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2161,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2166,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2164,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2167,2016-07-06T00:00:00Z,D27,SO,0,0,0
U2165,2016-07-06T00:00:00Z,D27,SO,0,0,0
U3914,2016-07-06T00:00:00Z,D09,CO,0,0,0
U3617,2016-07-06T00:00:00Z,D09,CU,0,1,1
U3613,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3620,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3616,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3622,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3618,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3621,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3619,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3615,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3614,2016-07-06T00:00:00Z,D09,CU,0,0,0
U3428,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3424,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3422,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3421,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3427,2016-07-06T00:00:00Z,D09,PI,0,2,2
U3425,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3423,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3420,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3426,2016-07-06T00:00:00Z,D09,PI,0,0,0
U3429,2016-07-06T00:00:00Z,D09,PI,0,0,0
U1772,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1786,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1771,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1773,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1774,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1846,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1851,2016-07-06T00:00:00Z,D09,SO,0,0,0
U1840,2016-07-06T00:00:00Z,D09,SO,0,0,0
U2119,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2116,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2118,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2133,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2134,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2132,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2131,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2120,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2135,2016-07-06T00:00:00Z,J06,SO,0,0,0
U2117,2016-07-06T00:00:00Z,J06,SO,0,0,0
U10031,2017-05-23T00:00:00Z,D32,PI,0,0,0
U10032,2017-05-23T00:00:00Z,D32,PI,0,0,0
U10033,2017-05-23T00:00:00Z,D32,PI,0,0,0
U10034,2017-05-23T00:00:00Z,D32,PI,0,0,0
U10041,2017-05-23T00:00:00Z,D32,CU,0,0,0
U10042,2017-05-23T00:00:00Z,D32,CU,0,0,0
U10043,2017-05-23T00:00:00Z,D32,CU,0,0,0
U10044,2017-05-23T00:00:00Z,D32,CU,0,0,0
U10081,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10082,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10083,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10084,2017-05-25T00:00:00Z,D09,SO,0,1,1
U10085,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10086,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10087,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10088,2017-05-25T00:00:00Z,D09,SO,0,3,3
U10089,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10090,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10091,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10092,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10093,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10094,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10095,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10096,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10097,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10098,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10099,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10100,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10101,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10102,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10103,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10104,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10105,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10106,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10107,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10108,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10109,2017-05-25T00:00:00Z,D09,SO,0,0,0
U10110,2017-05-25T00:00:00Z,D09,SO,1,0,1
U10111,2017-05-25T00:00:00Z,D09,PI,0,0,0
U10112,2017-05-25T00:00:00Z,D09,PI,0,0,0
U10121,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10122,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10123,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10124,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10125,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10126,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10127,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10128,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10129,2017-05-25T00:00:00Z,D09,CU,0,1,1
U10130,2017-05-25T00:00:00Z,D09,CU,0,0,0
U10131,2017-05-25T00:00:00Z,D09,CO,0,0,0
U10132,2017-05-25T00:00:00Z,D09,CO,0,0,0
U10133,2017-05-25T00:00:00Z,D09,CO,0,0,0
U10134,2017-05-25T00:00:00Z,D09,CO,0,0,0
U10161,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10162,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10163,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10164,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10165,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10166,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10167,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10168,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10169,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10170,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10171,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10172,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10173,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10174,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10175,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10176,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10177,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10178,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10179,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10180,2017-05-26T00:00:00Z,D34,SO,0,1,1
U10181,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10182,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10183,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10184,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10185,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10186,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10187,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10188,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10189,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10190,2017-05-26T00:00:00Z,D34,SO,0,0,0
U10211,2017-05-26T00:00:00Z,D34,CO,1,1,2
U10212,2017-05-26T00:00:00Z,D34,CO,0,0,0
U10213,2017-05-26T00:00:00Z,D34,CO,0,0,0
U10214,2017-05-26T00:00:00Z,D34,CO,0,0,0
U10215,2017-05-26T00:00:00Z,D34,CO,0,0,0
U10221,2017-05-26T00:00:00Z,D34,HE,0,0,0
U10241,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10242,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10243,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10244,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10245,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10246,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10247,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10248,2017-05-29T00:00:00Z,D09,SO,0,0,0
U10271,2017-05-29T00:00:00Z,D09,PI,0,0,0
U10281,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10282,2017-05-29T00:00:00Z,D09,CU,0,1,1
U10283,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10284,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10285,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10286,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10287,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10288,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10289,2017-05-29T00:00:00Z,D09,CU,0,1,1
U10290,2017-05-29T00:00:00Z,D09,CU,0,0,0
U10301,2017-05-29T00:00:00Z,D09,HE,0,2,2
U10351,2017-05-31T00:00:00Z,D29,PI,0,0,0
U10352,2017-05-31T00:00:00Z,D29,PI,0,0,0
U10353,2017-05-31T00:00:00Z,D29,PI,0,0,0
U10361,2017-05-31T00:00:00Z,D29,CU,0,1,1
U10362,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10363,2017-05-31T00:00:00Z,D29,CU,0,1,1
U10364,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10365,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10366,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10367,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10368,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10369,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10370,2017-05-31T00:00:00Z,D29,CU,0,0,0
U10371,2017-05-31T00:00:00Z,D29,CO,0,0,0
U10372,2017-05-31T00:00:00Z,D29,CO,0,0,0
U10373,2017-05-31T00:00:00Z,D29,CO,0,0,0
U10374,2017-05-31T00:00:00Z,D29,CO,0,0,0
U14001,2017-05-31T00:00:00Z,D29,CK,0,1,1
U10401,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10402,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10403,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10404,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10405,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10406,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10407,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10408,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10409,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10410,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10411,2017-06-01T00:00:00Z,D29,SO,0,0,0
U10441,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10442,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10443,2017-06-01T00:00:00Z,D29,CU,1,0,1
U10444,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10445,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10446,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10447,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10448,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10449,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10450,2017-06-01T00:00:00Z,D29,CU,0,0,0
U10461,2017-06-01T00:00:00Z,D29,HE,0,0,0
U10481,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10482,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10483,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10484,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10485,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10486,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10487,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10488,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10489,2017-06-05T00:00:00Z,D27,SO,0,1,1
U10490,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10491,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10492,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10493,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10494,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10495,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10496,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10497,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10498,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10499,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10500,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10501,2017-06-05T00:00:00Z,D27,SO,0,0,0
U10502,2017-06-05T00:00:00Z,D27,SO,0,1,1
U10503,2017-06-05T00:00:00Z,D27,SO,0,2,2
U10504,2017-06-05T00:00:00Z,D27,SO,0,1,1
U10505,2017-06-05T00:00:00Z,D27,SO,0,0,0
