sample_id,sample_type,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S1315OT1,otolith,U1315,NA,NA,AV,NA
S1327OT1,otolith,U1327,NA,UBC_Hunt,AV,NA
S1310OT1,otolith,U1310,1 broken otolith,UBC_Hunt,AV,NA
S1316OT1,otolith,U1316,NA,UBC_Hunt,AV,NA
S1328OT1,otolith,U1328,NA,UBC_Hunt,AV,NA
S1297OT1,otolith,U1297,NA,UBC_Hunt,AV,NA
S1298OT1,otolith,U1298,NA,UBC_Hunt,AV,NA
S1299OT1,otolith,U1299,NA,UBC_Hunt,AV,NA
S1317OT1,otolith,U1317,NA,UBC_Hunt,AV,NA
S1318OT1,otolith,U1318,NA,UBC_Hunt,AV,NA
S1319OT1,otolith,U1319,NA,UBC_Hunt,AV,NA
S1320OT1,otolith,U1320,NA,UBC_Hunt,AV,NA
S1329OT1,otolith,U1329,NA,UBC_Hunt,AV,NA
S1330OT1,otolith,U1330,NA,UBC_Hunt,AV,NA
S1331OT1,otolith,U1331,NA,UBC_Hunt,AV,NA
S1332OT1,otolith,U1332,Cracked otolith,UBC_Hunt,AV,NA
S1333OT1,otolith,U1333,Cracked otolith,UBC_Hunt,AV,NA
S1351OT1,otolith,U1351,NA,UBC_Hunt,AV,NA
S1300OT1,otolith,U1300,NA,UBC_Hunt,AV,NA
S1334OT1,otolith,U1334,Cracked otolith,UBC_Hunt,AV,NA
S1335OT1,otolith,U1335,NA,UBC_Hunt,AV,NA
S1336OT1,otolith,U1336,NA,UBC_Hunt,AV,NA
S1337OT1,otolith,U1337,1 otolith,UBC_Hunt,AV,NA
S1338OT1,otolith,U1338,NA,UBC_Hunt,AV,NA
S1339OT1,otolith,U1339,1 cracked otolith,UBC_Hunt,AV,NA
S1340OT1,otolith,U1340,NA,UBC_Hunt,AV,NA
S1341OT1,otolith,U1341,NA,UBC_Hunt,AV,NA
S1342OT1,otolith,U1342,NA,UBC_Hunt,AV,NA
S1352OT1,otolith,U1352,NA,UBC_Hunt,AV,NA
S1353OT1,otolith,U1353,NA,UBC_Hunt,AV,NA
S1354OT1,otolith,U1354,No brain sample taken,UBC_Hunt,AV,NA
S1355OT1,otolith,U1355,NA,UBC_Hunt,AV,NA
S1356OT1,otolith,U1356,NA,UBC_Hunt,AV,NA
S1357OT1,otolith,U1357,NA,UBC_Hunt,AV,NA
S1361OT1,otolith,U1361,NA,UBC_Hunt,AV,NA
S1362OT1,otolith,U1362,NA,UBC_Hunt,AV,NA
S1363OT1,otolith,U1363,NA,UBC_Hunt,AV,NA
S1364OT1,otolith,U1364,NA,UBC_Hunt,AV,NA
S1343OT1,otolith,U1343,NA,UBC_Hunt,AV,NA
S1344OT1,otolith,U1344,NA,UBC_Hunt,AV,NA
S1345OT1,otolith,U1345,1 otolith,UBC_Hunt,AV,NA
S1346OT1,otolith,U1346,NA,UBC_Hunt,AV,NA
S1347OT1,otolith,U1347,NA,UBC_Hunt,AV,NA
S1358OT1,otolith,U1358,NA,UBC_Hunt,AV,NA
S1359OT1,otolith,U1359,NA,UBC_Hunt,AV,NA
S1360OT1,otolith,U1360,NA,UBC_Hunt,AV,NA
S1365OT1,otolith,U1365,NA,UBC_Hunt,AV,NA
S1366OT1,otolith,U1366,NA,UBC_Hunt,AV,NA
S1367OT1,otolith,U1367,NA,UBC_Hunt,AV,NA
S1368OT1,otolith,U1368,NA,UBC_Hunt,AV,NA
S1369OT1,otolith,U1369,Cracked otolith,UBC_Hunt,AV,NA
S1370OT1,otolith,U1370,NA,UBC_Hunt,AV,NA
S471OT1,otolith,U471,NA,UBC_Hunt,SVC,NA
S472OT1,otolith,U472,1 broken otolith,UBC_Hunt,AV,NA
S473OT1,otolith,U473,NA,UBC_Hunt,AV,NA
S474OT1,otolith,U474,NA,UBC_Hunt,AV,NA
S1348OT1,otolith,U1348,NA,UBC_Hunt,AV,NA
S1349OT1,otolith,U1349,NA,UBC_Hunt,AV,NA
S1350OT1,otolith,U1350,NA,UBC_Hunt,AV,NA
S475OT1,otolith,U475,NA,UBC_Hunt,AV,NA
S476OT1,otolith,U476,NA,UBC_Hunt,AV,NA
S477OT1,otolith,U477,NA,UBC_Hunt,AV,NA
S478OT1,otolith,U478,NA,UBC_Hunt,AV,NA
S479OT1,otolith,U479,NA,UBC_Hunt,AV,NA
S480OT1,otolith,U480,NA,UBC_Hunt,AV,NA
S601OT1,otolith,U601,NA,UBC_Hunt,AV,NA
S602OT1,otolith,U602,NA,UBC_Hunt,AV,NA
S603OT1,otolith,U603,NA,UBC_Hunt,AV,NA
S691OT1,otolith,U691,NA,UBC_Hunt,AV,NA
S692OT1,otolith,U692,NA,UBC_Hunt,AV,NA
S693OT1,otolith,U693,NA,UBC_Hunt,AV,NA
S694OT1,otolith,U694,NA,UBC_Hunt,AV,NA
S695OT1,otolith,U695,NA,UBC_Hunt,AV,NA
S696OT1,otolith,U696,NA,UBC_Hunt,AV,NA
S604OT1,otolith,U604,NA,UBC_Hunt,AV,NA
S697OT1,otolith,U697,NA,UBC_Hunt,AV,NA
S741OT1,otolith,U741,NA,UBC_Hunt,AV,NA
S742OT1,otolith,U742,NA,UBC_Hunt,AV,NA
S971OT1,otolith,U971,NA,UBC_Hunt,AV,NA
S972OT1,otolith,U972,NA,UBC_Hunt,AV,NA
S1111OT1,otolith,U1111,NA,UBC_Hunt,AV,NA
S1112OT1,otolith,U1112,NA,UBC_Hunt,AV,NA
S1113OT1,otolith,U1113,NA,UBC_Hunt,AV,NA
S605OT1,otolith,U605,NA,UBC_Hunt,AV,NA
S606OT1,otolith,U606,NA,UBC_Hunt,AV,NA
S607OT1,otolith,U607,NA,UBC_Hunt,AV,NA
S698OT1,otolith,U698,NA,UBC_Hunt,AV,NA
S699OT1,otolith,U699,NA,UBC_Hunt,AV,NA
S700OT1,otolith,U700,NA,UBC_Hunt,AV,NA
S743OT1,otolith,U743,NA,UBC_Hunt,AV,NA
S744OT1,otolith,U744,NA,UBC_Hunt,AV,NA
S745OT1,otolith,U745,NA,UBC_Hunt,AV,NA
S746OT1,otolith,U746,NA,UBC_Hunt,AV,NA
S747OT1,otolith,U747,NA,UBC_Hunt,AV,NA
S973OT1,otolith,U973,NA,UBC_Hunt,AV,NA
S974OT1,otolith,U974,NA,UBC_Hunt,AV,NA
S975OT1,otolith,U975,NA,UBC_Hunt,AV,NA
S976OT1,otolith,U976,NA,UBC_Hunt,AV,NA
S1114OT1,otolith,U1114,NA,UBC_Hunt,AV,NA
S1115OT1,otolith,U1115,NA,UBC_Hunt,AV,NA
S1116OT1,otolith,U1116,NA,UBC_Hunt,AV,NA
S1181OT1,otolith,U1181,NA,UBC_Hunt,AV,NA
S1182OT1,otolith,U1182,NA,UBC_Hunt,AV,NA
S1183OT1,otolith,U1183,NA,UBC_Hunt,AV,NA
S1184OT1,otolith,U1184,Cracked otolith,UBC_Hunt,AV,NA
S1381OT1,otolith,U1381,NA,UBC_Hunt,AV,NA
S608OT1,otolith,U608,NA,UBC_Hunt,AV,NA
S609OT1,otolith,U609,NA,UBC_Hunt,AV,NA
S610OT1,otolith,U610,NA,UBC_Hunt,AV,NA
S748OT1,otolith,U748,NA,UBC_Hunt,AV,NA
S749OT1,otolith,U749,NA,UBC_Hunt,AV,NA
S750OT1,otolith,U750,NA,UBC_Hunt,AV,NA
S977OT1,otolith,U977,NA,UBC_Hunt,AV,NA
S978OT1,otolith,U978,NA,UBC_Hunt,AV,NA
S979OT1,otolith,U979,NA,UBC_Hunt,AV,NA
S980OT1,otolith,U980,NA,UBC_Hunt,AV,NA
S1117OT1,otolith,U1117,1 otolith,UBC_Hunt,AV,NA
S1118OT1,otolith,U1118,NA,UBC_Hunt,AV,NA
S1119OT1,otolith,U1119,NA,UBC_Hunt,AV,NA
S1120OT1,otolith,U1120,NA,UBC_Hunt,AV,NA
S1185OT1,otolith,U1185,NA,UBC_Hunt,AV,NA
S1186OT1,otolith,U1186,NA,UBC_Hunt,AV,NA
S1187OT1,otolith,U1187,NA,UBC_Hunt,AV,NA
S1371OT1,otolith,U1371,NA,UBC_Hunt,AV,NA
S1372OT1,otolith,U1372,NA,UBC_Hunt,AV,NA
S1373OT1,otolith,U1373,NA,UBC_Hunt,AV,NA
S1374OT1,otolith,U1374,NA,UBC_Hunt,AV,NA
S1391OT1,otolith,U1391,NA,UBC_Hunt,AV,NA
S1188OT1,otolith,U1188,NA,NA,AV,NA
S1189OT1,otolith,U1189,NA,NA,AV,NA
S1190OT1,otolith,U1190,NA,NA,AV,NA
S1385OT1,otolith,U1385,NA,NA,AV,NA
S1386OT1,otolith,U1386,NA,NA,AV,NA
S1392OT1,otolith,U1392,NA,NA,AV,NA
S1393OT1,otolith,U1393,NA,NA,AV,NA
S1394OT1,otolith,U1394,NA,NA,AV,NA
S1395OT1,otolith,U1395,NA,NA,AV,NA
S1401OT1,otolith,U1401,NA,NA,AV,NA
S1375OT1,otolith,U1375,1 otolith,NA,AV,NA
S1376OT1,otolith,U1376,NA,NA,AV,NA
S1387OT1,otolith,U1387,1 cracked otolith,NA,AV,NA
S1388OT1,otolith,U1388,1 otolith,NA,AV,NA
S1389OT1,otolith,U1389,NA,NA,AV,NA
S1390OT1,otolith,U1390,NA,NA,AV,NA
S1396OT1,otolith,U1396,NA,NA,AV,NA
S1397OT1,otolith,U1397,NA,NA,AV,NA
S1398OT1,otolith,U1398,NA,NA,AV,NA
S1402OT1,otolith,U1402,NA,NA,AV,NA
S1403OT1,otolith,U1403,NA,NA,AV,NA
S1404OT1,otolith,U1404,NA,NA,AV,NA
S1405OT1,otolith,U1405,NA,NA,AV,NA
S1406OT1,otolith,U1406,NA,NA,AV,NA
S1407OT1,otolith,U1407,NA,NA,AV,NA
S1408OT1,otolith,U1408,1 otolith,NA,AV,NA
S1411OT1,otolith,U1411,NA,NA,AV,NA
S1412OT1,otolith,U1412,NA,NA,AV,NA
S1399OT1,otolith,U1399,NA,NA,AV,NA
S1400OT1,otolith,U1400,NA,NA,AV,NA
S1421OT1,otolith,U1421,NA,NA,AV,NA
S1422OT1,otolith,U1422,NA,NA,AV,NA
S1423OT1,otolith,U1423,NA,NA,AV,NA
S1424OT1,otolith,U1424,NA,NA,AV,NA
S1431OT1,otolith,U1431,NA,NA,AV,NA
S1432OT1,otolith,U1432,NA,NA,AV,NA
S1433OT1,otolith,U1433,1 otolith,NA,AV,NA
S1434OT1,otolith,U1434,NA,NA,AV,NA
S1435OT1,otolith,U1435,NA,NA,AV,NA
S1436OT1,otolith,U1436,NA,NA,AV,NA
S1437OT1,otolith,U1437,NA,NA,AV,NA
S1438OT1,otolith,U1438,NA,NA,AV,NA
S1441OT1,otolith,U1441,NA,NA,AV,NA
S1442OT1,otolith,U1442,NA,UBC_Hunt,AV,NA
S1443OT1,otolith,U1443,NA,NA,AV,NA
S1439OT1,otolith,U1439,NA,NA,AV,NA
S1440OT1,otolith,U1440,NA,UBC_Hunt,AV,NA
S1444OT1,otolith,U1444,NA,NA,AV,NA
S1445OT1,otolith,U1445,NA,NA,AV,NA
S1446OT1,otolith,U1446,NA,UBC_Hunt,AV,NA
S1447OT1,otolith,U1447,NA,NA,AV,NA
S1448OT1,otolith,U1448,NA,UBC_Hunt,AV,NA
S1449OT1,otolith,U1449,NA,NA,AV,NA
S1450OT1,otolith,U1450,NA,NA,AV,NA
S1451OT1,otolith,U1451,NA,NA,AV,NA
S1452OT1,otolith,U1452,NA,NA,AV,NA
S1453OT1,otolith,U1453,NA,NA,AV,NA
S1454OT1,otolith,U1454,NA,NA,AV,NA
S1455OT1,otolith,U1455,NA,NA,AV,NA
S1461OT1,otolith,U1461,NA,NA,AV,NA
S1462OT1,otolith,U1462,NA,NA,AV,NA
S1463OT1,otolith,U1463,NA,NA,AV,NA
S1464OT1,otolith,U1464,NA,UBC_Hunt,AV,NA
S1471OT1,otolith,U1471,NA,UBC_Hunt,AV,NA
S1472OT1,otolith,U1472,NA,UBC_Hunt,AV,NA
S1473OT1,otolith,U1473,NA,UBC_Hunt,AV,NA
S1474OT1,otolith,U1474,NA,NA,AV,NA
S1475OT1,otolith,U1475,NA,NA,AV,NA
S1476OT1,otolith,U1476,NA,UBC_Hunt,AV,NA
S1477OT1,otolith,U1477,NA,UBC_Hunt,AV,NA
S1478OT1,otolith,U1478,NA,NA,AV,NA
S1479OT1,otolith,U1479,NA,NA,AV,NA
S1480OT1,otolith,U1480,NA,NA,AV,NA
S1481OT1,otolith,U1481,NA,NA,AV,NA
S1482OT1,otolith,U1482,NA,NA,AV,NA
S1483OT1,otolith,U1483,NA,NA,AV,NA
S1484OT1,otolith,U1484,NA,NA,AV,NA
S1485OT1,otolith,U1485,NA,NA,AV,NA
S1486OT1,otolith,U1486,NA,NA,AV,NA
S1487OT1,otolith,U1487,NA,NA,AV,NA
S1488OT1,otolith,U1488,NA,NA,AV,NA
S1489OT1,otolith,U1489,NA,NA,AV,NA
S1491OT1,otolith,U1491,NA,NA,AV,NA
S1492OT1,otolith,U1492,NA,UBC_Hunt,AV,NA
S1493OT1,otolith,U1493,NA,UBC_Hunt,AV,NA
S1494OT1,otolith,U1494,NA,NA,AV,NA
S1495OT1,otolith,U1495,NA,NA,AV,NA
S1496OT1,otolith,U1496,NA,NA,AV,NA
S1497OT1,otolith,U1497,NA,NA,AV,NA
S1498OT1,otolith,U1498,NA,NA,AV,NA
S1499OT1,otolith,U1499,NA,NA,AV,NA
S1465OT1,otolith,U1465,NA,NA,AV,NA
S1466OT1,otolith,U1466,NA,NA,AV,NA
S1467OT1,otolith,U1467,NA,NA,AV,NA
S1470OT1,otolith,U1470,NA,NA,AV,NA
S1500OT1,otolith,U1500,NA,NA,AV,NA
S1501OT1,otolith,U1501,NA,NA,AV,NA
S1502OT1,otolith,U1502,NA,NA,AV,NA
S1503OT1,otolith,U1503,NA,NA,AV,NA
S1504OT1,otolith,U1504,NA,UBC_Hunt,AV,NA
S1505OT1,otolith,U1505,NA,NA,AV,NA
S1506OT1,otolith,U1506,NA,NA,AV,NA
S1507OT1,otolith,U1507,NA,NA,AV,NA
S1508OT1,otolith,U1508,NA,NA,AV,NA
S1509OT1,otolith,U1509,NA,NA,AV,NA
S1511OT1,otolith,U1511,NA,NA,AV,NA
S1512OT1,otolith,U1512,NA,NA,AV,NA
S1513OT1,otolith,U1513,1 otolith broke,NA,AV,NA
S1510OT1,otolith,U1510,NA,NA,AV,NA
S1521OT1,otolith,U1521,NA,NA,AV,NA
S1522OT1,otolith,U1522,NA,NA,AV,NA
S1523OT1,otolith,U1523,NA,NA,AV,NA
S1524OT1,otolith,U1524,NA,NA,AV,NA
S1525OT1,otolith,U1525,NA,NA,AV,NA
S1526OT1,otolith,U1526,NA,NA,AV,NA
S1527OT1,otolith,U1527,NA,NA,AV,NA
S1528OT1,otolith,U1528,NA,NA,AV,NA
S1529OT1,otolith,U1529,NA,NA,AV,NA
S1530OT1,otolith,U1530,NA,NA,AV,NA
S1531OT1,otolith,U1531,NA,NA,AV,NA
S1532OT1,otolith,U1532,NA,NA,AV,NA
S1533OT1,otolith,U1533,NA,NA,AV,NA
S1534OT1,otolith,U1534,NA,NA,AV,NA
S1535OT1,otolith,U1535,NA,NA,AV,NA
S1536OT1,otolith,U1536,NA,NA,AV,NA
S1537OT1,otolith,U1537,NA,NA,AV,NA
S1541OT1,otolith,U1541,NA,NA,AV,NA
S1542OT1,otolith,U1542,NA,NA,AV,NA
S1543OT1,otolith,U1543,NA,UBC_Hunt,AV,NA
S1544OT1,otolith,U1544,NA,NA,AV,NA
S1545OT1,otolith,U1545,NA,NA,AV,NA
S1546OT1,otolith,U1546,NA,NA,AV,NA
S1426OT1,otolith,U1426,NA,NA,AV,NA
S1427OT1,otolith,U1427,NA,NA,AV,NA
S1538OT1,otolith,U1538,NA,NA,AV,NA
S1539OT1,otolith,U1539,NA,NA,AV,NA
S1540OT1,otolith,U1540,NA,UBC_Hunt,AV,NA
S1547OT1,otolith,U1547,NA,NA,AV,NA
S1548OT1,otolith,U1548,NA,NA,AV,NA
S1549OT1,otolith,U1549,NA,NA,AV,NA
S1550OT1,otolith,U1550,NA,NA,AV,NA
S1551OT1,otolith,U1551,NA,NA,AV,NA
S1552OT1,otolith,U1552,NA,UBC_Hunt,AV,NA
S1553OT1,otolith,U1553,NA,NA,AV,NA
S1554OT1,otolith,U1554,NA,NA,AV,NA
S1555OT1,otolith,U1555,NA,NA,AV,NA
S1556OT1,otolith,U1556,NA,NA,AV,NA
S1557OT1,otolith,U1557,NA,NA,AV,NA
S1558OT1,otolith,U1558,NA,NA,AV,NA
S1561OT1,otolith,U1561,NA,UBC_Hunt,AV,NA
S1562OT1,otolith,U1562,NA,NA,AV,NA
S1563OT1,otolith,U1563,NA,NA,AV,NA
S1564OT1,otolith,U1564,NA,NA,AV,NA
S1565OT1,otolith,U1565,NA,NA,AV,NA
S1566OT1,otolith,U1566,NA,NA,AV,NA
S1567OT1,otolith,U1567,NA,NA,AV,NA
S1568OT1,otolith,U1568,NA,NA,AV,NA
S1569OT1,otolith,U1569,NA,NA,AV,NA
S1570OT1,otolith,U1570,NA,NA,AV,NA
S1571OT1,otolith,U1571,NA,NA,AV,NA
S1572OT1,otolith,U1572,NA,NA,AV,NA
S1573OT1,otolith,U1573,NA,NA,AV,NA
S1574OT1,otolith,U1574,NA,NA,AV,NA
S1575OT1,otolith,U1575,NA,NA,AV,NA
S1576OT1,otolith,U1576,NA,NA,AV,NA
S1577OT1,otolith,U1577,NA,NA,AV,NA
S1578OT1,otolith,U1578,NA,NA,AV,NA
S1579OT1,otolith,U1579,NA,UBC_Hunt,AV,NA
S1580OT1,otolith,U1580,NA,UBC_Hunt,AV,NA
S1581OT1,otolith,U1581,NA,NA,AV,NA
S1582OT1,otolith,U1582,NA,NA,AV,NA
S1583OT1,otolith,U1583,NA,UBC_Hunt,AV,NA
S1584OT1,otolith,U1584,NA,NA,AV,NA
S1585OT1,otolith,U1585,NA,UBC_Hunt,AV,NA
S1586OT1,otolith,U1586,NA,UBC_Hunt,AV,NA
S1514OT1,otolith,U1514,NA,UBC_Hunt,AV,NA
S1515OT1,otolith,U1515,NA,UBC_Hunt,AV,NA
S1516OT1,otolith,U1516,NA,NA,AV,NA
S1517OT1,otolith,U1517,NA,NA,AV,NA
S1518OT1,otolith,U1518,NA,NA,AV,NA
S1519OT1,otolith,U1519,NA,NA,AV,NA
S1520OT1,otolith,U1520,NA,NA,AV,NA
S1587OT1,otolith,U1587,NA,NA,AV,NA
S1588OT1,otolith,U1588,NA,NA,AV,NA
S1589OT1,otolith,U1589,NA,NA,AV,NA
S1590OT1,otolith,U1590,NA,NA,AV,NA
S1591OT1,otolith,U1591,NA,UBC_Hunt,AV,NA
S1592OT1,otolith,U1592,NA,NA,AV,NA
S1593OT1,otolith,U1593,NA,UBC_Hunt,AV,NA
S1601OT1,otolith,U1601,NA,NA,AV,NA
S1602OT1,otolith,U1602,NA,NA,AV,NA
S1603OT1,otolith,U1603,NA,NA,AV,NA
S1604OT1,otolith,U1604,NA,UBC_Hunt,AV,NA
S1605OT1,otolith,U1605,NA,UBC_Hunt,AV,NA
S1606OT1,otolith,U1606,NA,NA,AV,NA
S1607OT1,otolith,U1607,NA,NA,AV,NA
S1559OT1,otolith,U1559,NA,UBC_Hunt,AV,NA
S1560OT1,otolith,U1560,1 otolith,UBC_Hunt,AV,NA
S1594OT1,otolith,U1594,NA,NA,AV,NA
S1595OT1,otolith,U1595,NA,UBC_Hunt,AV,NA
S1596OT1,otolith,U1596,NA,NA,AV,NA
S1597OT1,otolith,U1597,NA,UBC_Hunt,AV,NA
S1598OT1,otolith,U1598,NA,NA,AV,NA
S1599OT1,otolith,U1599,NA,NA,AV,NA
S1600OT1,otolith,U1600,NA,UBC_Hunt,AV,NA
S1608OT1,otolith,U1608,NA,NA,AV,NA
S1609OT1,otolith,U1609,NA,UBC_Hunt,AV,NA
S1610OT1,otolith,U1610,NA,UBC_Hunt,AV,NA
S1611OT1,otolith,U1611,NA,NA,AV,NA
S1612OT1,otolith,U1612,NA,NA,AV,NA
S1613OT1,otolith,U1613,NA,NA,AV,NA
S1614OT1,otolith,U1614,NA,NA,AV,NA
S1621OT1,otolith,U1621,NA,UBC_Hunt,AV,NA
S1622OT1,otolith,U1622,NA,NA,AV,NA
S1623OT1,otolith,U1623,NA,NA,AV,NA
S1624OT1,otolith,U1624,NA,NA,AV,NA
S1625OT1,otolith,U1625,NA,UBC_Hunt,AV,NA
S1626OT1,otolith,U1626,NA,NA,AV,NA
S1627OT1,otolith,U1627,NA,UBC_Hunt,AV,NA
S1628OT1,otolith,U1628,NA,UBC_Hunt,AV,NA
S1629OT1,otolith,U1629,NA,UBC_Hunt,AV,NA
S1630OT1,otolith,U1630,1 broken otolith,NA,AV,NA
S1631OT1,otolith,U1631,NA,NA,AV,NA
S1632OT1,otolith,U1632,NA,UBC_Hunt,AV,NA
S1633OT1,otolith,U1633,NA,UBC_Hunt,AV,NA
S1634OT1,otolith,U1634,NA,NA,AV,NA
S1635OT1,otolith,U1635,NA,NA,AV,NA
S1428OT1,otolith,U1428,NA,NA,AV,NA
S1429OT1,otolith,U1429,NA,UBC_Hunt,AV,NA
S1430OT1,otolith,U1430,NA,NA,AV,NA
S1636OT1,otolith,U1636,NA,NA,AV,NA
S1637OT1,otolith,U1637,NA,UBC_Hunt,AV,NA
S1638OT1,otolith,U1638,NA,NA,AV,NA
S1639OT1,otolith,U1639,NA,UBC_Hunt,AV,NA
S1640OT1,otolith,U1640,NA,NA,AV,NA
S1641OT1,otolith,U1641,NA,UBC_Hunt,AV,NA
S1642OT1,otolith,U1642,NA,NA,AV,NA
S1643OT1,otolith,U1643,NA,UBC_Hunt,AV,NA
S1644OT1,otolith,U1644,NA,NA,AV,NA
S1645OT1,otolith,U1645,1 broken otolith,NA,AV,NA
S1646OT1,otolith,U1646,NA,NA,AV,NA
S1647OT1,otolith,U1647,NA,NA,AV,NA
S1648OT1,otolith,U1648,NA,NA,AV,NA
S1649OT1,otolith,U1649,NA,UBC_Hunt,AV,NA
S1651OT1,otolith,U1651,NA,UBC_Hunt,AV,NA
S1652OT1,otolith,U1652,NA,NA,AV,NA
S1653OT1,otolith,U1653,NA,NA,AV,NA
S1654OT1,otolith,U1654,NA,UBC_Hunt,AV,NA
S1655OT1,otolith,U1655,NA,NA,AV,NA
S1656OT1,otolith,U1656,1 otolith,NA,AV,NA
S1657OT1,otolith,U1657,NA,NA,AV,NA
S1658OT1,otolith,U1658,NA,NA,AV,NA
S1659OT1,otolith,U1659,NA,UBC_Hunt,AV,NA
S1660OT1,otolith,U1660,NA,NA,AV,NA
S1661OT1,otolith,U1661,NA,NA,AV,NA
S1662OT1,otolith,U1662,1 otolith,NA,AV,NA
S1663OT1,otolith,U1663,NA,NA,AV,NA
S1664OT1,otolith,U1664,NA,NA,AV,NA
S1665OT1,otolith,U1665,NA,NA,AV,NA
S1666OT1,otolith,U1666,NA,NA,AV,NA
S1667OT1,otolith,U1667,NA,UBC_Hunt,AV,NA
S1671OT1,otolith,U1671,NA,NA,AV,NA
S1672OT1,otolith,U1672,NA,NA,AV,NA
S1673OT1,otolith,U1673,NA,NA,AV,NA
S1674OT1,otolith,U1674,NA,NA,AV,NA
S1675OT1,otolith,U1675,NA,UBC_Hunt,AV,NA
S1676OT1,otolith,U1676,NA,NA,AV,NA
S1677OT1,otolith,U1677,NA,NA,AV,NA
S1678OT1,otolith,U1678,NA,NA,AV,NA
S1668OT1,otolith,U1668,NA,UBC_Hunt,AV,NA
S1669OT1,otolith,U1669,NA,NA,AV,NA
S1691OT1,otolith,U1691,NA,NA,AV,NA
S1670OT1,otolith,U1670,NA,NA,AV,NA
S1692OT1,otolith,U1692,NA,NA,AV,NA
S1693OT1,otolith,U1693,NA,NA,AV,NA
S1701OT1,otolith,U1701,1 broken otolith,UBC_Hunt,AV,NA
S1702OT1,otolith,U1702,NA,NA,AV,NA
S1703OT1,otolith,U1703,NA,UBC_Hunt,AV,NA
S1704OT1,otolith,U1704,NA,NA,AV,NA
S1705OT1,otolith,U1705,NA,NA,AV,NA
S1706OT1,otolith,U1706,NA,NA,AV,NA
S1707OT1,otolith,U1707,NA,UBC_Hunt,AV,NA
S1708OT1,otolith,U1708,NA,NA,AV,NA
S1709OT1,otolith,U1709,NA,NA,AV,NA
S1710OT1,otolith,U1710,1 broken otolith,NA,AV,NA
S1711OT1,otolith,U1711,NA,NA,AV,NA
S1694OT1,otolith,U1694,1 otolith,UBC_Hunt,AV,NA
S1695OT1,otolith,U1695,NA,NA,AV,NA
S1696OT1,otolith,U1696,NA,UBC_Hunt,AV,NA
S1697OT1,otolith,U1697,NA,NA,AV,NA
S1698OT1,otolith,U1698,NA,NA,AV,NA
S1699OT1,otolith,U1699,NA,NA,AV,NA
S1700OT1,otolith,U1700,NA,NA,AV,NA
S1712OT1,otolith,U1712,1 broken otolith,NA,AV,NA
S1713OT1,otolith,U1713,NA,NA,AV,NA
S1714OT1,otolith,U1714,NA,NA,AV,NA
S1715OT1,otolith,U1715,NA,UBC_Hunt,AV,NA
S1716OT1,otolith,U1716,NA,UBC_Hunt,AV,NA
S1717OT1,otolith,U1717,NA,NA,AV,NA
S1718OT1,otolith,U1718,NA,NA,AV,NA
S1720OT1,otolith,U1720,NA,NA,AV,NA
S1741OT1,otolith,U1741,NA,NA,AV,NA
S1742OT1,otolith,U1742,NA,UBC_Hunt,AV,NA
S1743OT1,otolith,U1743,NA,NA,AV,NA
S1744OT1,otolith,U1744,NA,NA,AV,NA
S1745OT1,otolith,U1745,NA,NA,AV,NA
S1731OT1,otolith,U1731,NA,NA,AV,NA
S1732OT1,otolith,U1732,NA,NA,AV,NA
S1733OT1,otolith,U1733,NA,NA,AV,NA
S1734OT1,otolith,U1734,NA,NA,AV,NA
S1735OT1,otolith,U1735,NA,NA,AV,NA
S1736OT1,otolith,U1736,NA,NA,AV,NA
S1737OT1,otolith,U1737,NA,UBC_Hunt,AV,NA
S1746OT1,otolith,U1746,NA,NA,AV,NA
S1747OT1,otolith,U1747,NA,NA,AV,NA
S1748OT1,otolith,U1748,NA,UBC_Hunt,AV,NA
S1749OT1,otolith,U1749,NA,UBC_Hunt,AV,NA
S1750OT1,otolith,U1750,NA,UBC_Hunt,AV,NA
S1781OT1,otolith,U1781,NA,NA,AV,NA
S1738OT1,otolith,U1738,NA,NA,AV,NA
S1739OT1,otolith,U1739,NA,NA,AV,NA
S1740OT1,otolith,U1740,NA,NA,AV,NA
S1771OT1,otolith,U1771,1 broken otolith,NA,AV,NA
S1772OT1,otolith,U1772,1 broken otolith,NA,AV,NA
S1773OT1,otolith,U1773,NA,NA,AV,NA
S1774OT1,otolith,U1774,NA,NA,AV,NA
S1782OT1,otolith,U1782,NA,NA,AV,NA
S1783OT1,otolith,U1783,NA,NA,AV,NA
S1784OT1,otolith,U1784,NA,NA,AV,NA
S1785OT1,otolith,U1785,NA,NA,AV,NA
S1786OT1,otolith,U1786,NA,NA,AV,NA
S1775OT1,otolith,U1775,NA,NA,AV,NA
S1776OT1,otolith,U1776,NA,NA,AV,NA
S1777OT1,otolith,U1777,NA,NA,AV,NA
S1778OT1,otolith,U1778,NA,UBC_Hunt,AV,NA
S1779OT1,otolith,U1779,NA,UBC_Hunt,AV,NA
S1780OT1,otolith,U1780,NA,NA,AV,NA
S1787OT1,otolith,U1787,NA,NA,AV,NA
S1788OT1,otolith,U1788,NA,NA,AV,NA
S1789OT1,otolith,U1789,NA,NA,AV,NA
S1790OT1,otolith,U1790,NA,UBC_Hunt,AV,NA
S1801OT1,otolith,U1801,NA,NA,AV,NA
S1802OT1,otolith,U1802,NA,NA,AV,NA
S1803OT1,otolith,U1803,NA,NA,AV,NA
