sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S1090IS1,isotope,bulk,U1090,NA,UBC_Hunt,AV,NA
S1091IS1,isotope,bulk,U1091,NA,UBC_Hunt,AV,NA
S1092IS1,isotope,bulk,U1092,NA,UBC_Hunt,AV,NA
S1093IS1,isotope,bulk,U1093,NA,UBC_Hunt,AV,NA
S1094IS1,isotope,bulk,U1094,NA,UBC_Hunt,AV,NA
S1095IS1,isotope,bulk,U1095,NA,UBC_Hunt,AV,NA
S1096IS1,isotope,bulk,U1096,NA,UBC_Hunt,AV,NA
S1097IS1,isotope,bulk,U1097,NA,UBC_Hunt,AV,NA
S1098IS1,isotope,bulk,U1098,NA,UBC_Hunt,AV,NA
S1099IS1,isotope,bulk,U1099,NA,UBC_Hunt,AV,NA
S1100IS1,isotope,bulk,U1100,NA,UBC_Hunt,AV,NA
S1101IS1,isotope,bulk,U1101,NA,UBC_Hunt,AV,NA
S1102IS1,isotope,bulk,U1102,NA,UBC_Hunt,AV,NA
S1103IS1,isotope,bulk,U1103,NA,UBC_Hunt,AV,NA
S1104IS1,isotope,bulk,U1104,NA,UBC_Hunt,AV,NA
S1105IS1,isotope,bulk,U1105,NA,UBC_Hunt,AV,NA
S1106IS1,isotope,bulk,U1106,NA,UBC_Hunt,AV,NA
S1107IS1,isotope,bulk,U1107,NA,UBC_Hunt,AV,NA
S1108IS1,isotope,bulk,U1108,NA,UBC_Hunt,AV,NA
S1109IS1,isotope,bulk,U1109,NA,UBC_Hunt,AV,NA
S1110IS1,isotope,bulk,U1110,NA,UBC_Hunt,AV,NA
S1111IS1,isotope,bulk,U1111,NA,UBC_Hunt,AV,NA
S1112IS1,isotope,bulk,U1112,NA,UBC_Hunt,AV,NA
S1113IS1,isotope,bulk,U1113,NA,UBC_Hunt,AV,NA
S1114IS1,isotope,bulk,U1114,NA,UBC_Hunt,AV,NA
S1115IS1,isotope,bulk,U1115,NA,UBC_Hunt,AV,NA
S1116IS1,isotope,bulk,U1116,NA,UBC_Hunt,AV,NA
S1117IS1,isotope,bulk,U1117,NA,UBC_Hunt,AV,NA
S1118IS1,isotope,bulk,U1118,NA,UBC_Hunt,AV,NA
S1119IS1,isotope,bulk,U1119,NA,UBC_Hunt,AV,NA
S1120IS1,isotope,bulk,U1120,NA,UBC_Hunt,AV,NA
S1121IS1,isotope,bulk,U1121,NA,UBC_Hunt,AV,NA
S1122IS1,isotope,bulk,U1122,NA,UBC_Hunt,AV,NA
S1123IS1,isotope,bulk,U1123,NA,UBC_Hunt,AV,NA
S1124IS1,isotope,bulk,U1124,NA,UBC_Hunt,AV,NA
S1125IS1,isotope,bulk,U1125,NA,UBC_Hunt,AV,NA
S1126IS1,isotope,bulk,U1126,NA,UBC_Hunt,AV,NA
S1127IS1,isotope,bulk,U1127,NA,UBC_Hunt,AV,NA
S1128IS1,isotope,bulk,U1128,NA,UBC_Hunt,AV,NA
S1129IS1,isotope,bulk,U1129,NA,UBC_Hunt,AV,NA
S1130IS1,isotope,bulk,U1130,NA,UBC_Hunt,AV,NA
S1131IS1,isotope,bulk,U1131,NA,UBC_Hunt,AV,NA
S1132IS1,isotope,bulk,U1132,NA,UBC_Hunt,AV,NA
S1133IS1,isotope,bulk,U1133,NA,UBC_Hunt,AV,NA
S1134IS1,isotope,bulk,U1134,NA,UBC_Hunt,AV,NA
S1135IS1,isotope,bulk,U1135,NA,UBC_Hunt,AV,NA
S1136IS1,isotope,bulk,U1136,NA,UBC_Hunt,AV,NA
S1137IS1,isotope,bulk,U1137,NA,UBC_Hunt,AV,NA
S1138IS1,isotope,bulk,U1138,NA,UBC_Hunt,AV,NA
S1139IS1,isotope,bulk,U1139,NA,UBC_Hunt,AV,NA
S1140IS1,isotope,bulk,U1140,NA,UBC_Hunt,AV,NA
S1141IS1,isotope,bulk,U1141,NA,UBC_Hunt,AV,NA
S1142IS1,isotope,bulk,U1142,NA,UBC_Hunt,AV,NA
S1143IS1,isotope,bulk,U1143,NA,UBC_Hunt,AV,NA
S1144IS1,isotope,bulk,U1144,NA,UBC_Hunt,AV,NA
S1145IS1,isotope,bulk,U1145,NA,UBC_Hunt,AV,NA
S1146IS1,isotope,bulk,U1146,NA,UBC_Hunt,AV,NA
S1147IS1,isotope,bulk,U1147,NA,UBC_Hunt,AV,NA
S1148IS1,isotope,bulk,U1148,NA,UBC_Hunt,AV,NA
S1149IS1,isotope,bulk,U1149,NA,UBC_Hunt,AV,NA
S1150IS1,isotope,bulk,U1150,NA,UBC_Hunt,AV,NA
S1151IS1,isotope,bulk,U1151,NA,UBC_Hunt,AV,NA
S1152IS1,isotope,bulk,U1152,NA,UBC_Hunt,AV,NA
S1153IS1,isotope,bulk,U1153,NA,UBC_Hunt,AV,NA
S1154IS1,isotope,bulk,U1154,NA,UBC_Hunt,AV,NA
S1155IS1,isotope,bulk,U1155,NA,UBC_Hunt,AV,NA
S1156IS1,isotope,bulk,U1156,NA,UBC_Hunt,AV,NA
S1157IS1,isotope,bulk,U1157,NA,UBC_Hunt,AV,NA
S1158IS1,isotope,bulk,U1158,NA,UBC_Hunt,AV,NA
S1159IS1,isotope,bulk,U1159,NA,UBC_Hunt,AV,NA
S1160IS1,isotope,bulk,U1160,NA,UBC_Hunt,AV,NA
S1161IS1,isotope,bulk,U1161,NA,UBC_Hunt,AV,NA
S1162IS1,isotope,bulk,U1162,NA,UBC_Hunt,AV,NA
S1163IS1,isotope,bulk,U1163,NA,UBC_Hunt,AV,NA
S1164IS1,isotope,bulk,U1164,NA,UBC_Hunt,AV,NA
S1165IS1,isotope,bulk,U1165,NA,UBC_Hunt,AV,NA
S1166IS1,isotope,bulk,U1166,NA,UBC_Hunt,AV,NA
S1167IS1,isotope,bulk,U1167,NA,UBC_Hunt,AV,NA
S1168IS1,isotope,bulk,U1168,NA,UBC_Hunt,AV,NA
S1169IS1,isotope,bulk,U1169,NA,UBC_Hunt,AV,NA
S1170IS1,isotope,bulk,U1170,NA,UBC_Hunt,AV,NA
S1171IS1,isotope,bulk,U1171,NA,UBC_Hunt,AV,NA
S1172IS1,isotope,bulk,U1172,NA,UBC_Hunt,AV,NA
S1173IS1,isotope,bulk,U1173,NA,UBC_Hunt,AV,NA
S1174IS1,isotope,bulk,U1174,NA,UBC_Hunt,AV,NA
S1175IS1,isotope,bulk,U1175,NA,UBC_Hunt,AV,NA
S1176IS1,isotope,bulk,U1176,NA,UBC_Hunt,AV,NA
S1177IS1,isotope,bulk,U1177,NA,UBC_Hunt,AV,NA
S1178IS1,isotope,bulk,U1178,NA,UBC_Hunt,AV,NA
S1179IS1,isotope,bulk,U1179,NA,UBC_Hunt,AV,NA
S1180IS1,isotope,bulk,U1180,NA,UBC_Hunt,AV,NA
S1181IS1,isotope,bulk,U1181,NA,UBC_Hunt,AV,NA
S1182IS1,isotope,bulk,U1182,NA,UBC_Hunt,AV,NA
S1183IS1,isotope,bulk,U1183,NA,UBC_Hunt,AV,NA
S1184IS1,isotope,bulk,U1184,NA,UBC_Hunt,AV,NA
S1185IS1,isotope,bulk,U1185,NA,UBC_Hunt,AV,NA
S1186IS1,isotope,bulk,U1186,NA,UBC_Hunt,AV,NA
S1187IS1,isotope,bulk,U1187,NA,UBC_Hunt,AV,NA
S1188IS1,isotope,bulk,U1188,NA,UBC_Hunt,AV,NA
S1189IS1,isotope,bulk,U1189,NA,UBC_Hunt,AV,NA
S1190IS1,isotope,bulk,U1190,NA,UBC_Hunt,AV,NA
S1191IS1,isotope,bulk,U1191,NA,UBC_Hunt,AV,NA
S1192IS1,isotope,bulk,U1192,NA,UBC_Hunt,AV,NA
S1193IS1,isotope,bulk,U1193,NA,UBC_Hunt,AV,NA
S1194IS1,isotope,bulk,U1194,NA,UBC_Hunt,AV,NA
S1195IS1,isotope,bulk,U1195,NA,UBC_Hunt,AV,NA
S1196IS1,isotope,bulk,U1196,NA,UBC_Hunt,AV,NA
S1197IS1,isotope,bulk,U1197,NA,UBC_Hunt,AV,NA
S1198IS1,isotope,bulk,U1198,NA,UBC_Hunt,AV,NA
S1199IS1,isotope,bulk,U1199,NA,UBC_Hunt,AV,NA
S1200IS1,isotope,bulk,U1200,NA,UBC_Hunt,AV,NA
S1201IS1,isotope,bulk,U1201,NA,UBC_Hunt,AV,NA
S1202IS1,isotope,bulk,U1202,NA,UBC_Hunt,AV,NA
S1203IS1,isotope,bulk,U1203,NA,UBC_Hunt,AV,NA
S1204IS1,isotope,bulk,U1204,NA,UBC_Hunt,AV,NA
S1205IS1,isotope,bulk,U1205,NA,UBC_Hunt,AV,NA
S1206IS1,isotope,bulk,U1206,NA,UBC_Hunt,AV,NA
S1207IS1,isotope,bulk,U1207,NA,UBC_Hunt,AV,NA
S1208IS1,isotope,bulk,U1208,NA,UBC_Hunt,AV,NA
S1209IS1,isotope,bulk,U1209,NA,UBC_Hunt,AV,NA
S1210IS1,isotope,bulk,U1210,NA,UBC_Hunt,AV,NA
S1211IS1,isotope,bulk,U1211,NA,UBC_Hunt,AV,NA
S1212IS1,isotope,bulk,U1212,NA,UBC_Hunt,AV,NA
S1213IS1,isotope,bulk,U1213,NA,UBC_Hunt,AV,NA
S1214IS1,isotope,bulk,U1214,NA,UBC_Hunt,AV,NA
S1215IS1,isotope,bulk,U1215,NA,UBC_Hunt,AV,NA
S1216IS1,isotope,bulk,U1216,NA,UBC_Hunt,AV,NA
S1217IS1,isotope,bulk,U1217,NA,UBC_Hunt,AV,NA
S1218IS1,isotope,bulk,U1218,NA,UBC_Hunt,AV,NA
S1219IS1,isotope,bulk,U1219,NA,UBC_Hunt,AV,NA
S1220IS1,isotope,bulk,U1220,NA,UBC_Hunt,AV,NA
S1221IS1,isotope,bulk,U1221,NA,UBC_Hunt,AV,NA
S1222IS1,isotope,bulk,U1222,NA,UBC_Hunt,AV,NA
S1223IS1,isotope,bulk,U1223,NA,UBC_Hunt,AV,NA
S1224IS1,isotope,bulk,U1224,NA,UBC_Hunt,AV,NA
S1225IS1,isotope,bulk,U1225,NA,UBC_Hunt,AV,NA
S1226IS1,isotope,bulk,U1226,NA,UBC_Hunt,AV,NA
S1227IS1,isotope,bulk,U1227,NA,UBC_Hunt,AV,NA
S1228IS1,isotope,bulk,U1228,NA,UBC_Hunt,AV,NA
S1229IS1,isotope,bulk,U1229,NA,UBC_Hunt,AV,NA
S1230IS1,isotope,bulk,U1230,NA,UBC_Hunt,AV,NA
S1231IS1,isotope,bulk,U1231,NA,UBC_Hunt,AV,NA
S1232IS1,isotope,bulk,U1232,NA,UBC_Hunt,AV,NA
S1233IS1,isotope,bulk,U1233,NA,UBC_Hunt,AV,NA
S1234IS1,isotope,bulk,U1234,NA,UBC_Hunt,AV,NA
S1235IS1,isotope,bulk,U1235,NA,UBC_Hunt,AV,NA
S1236IS1,isotope,bulk,U1236,NA,UBC_Hunt,AV,NA
S1237IS1,isotope,bulk,U1237,NA,UBC_Hunt,AV,NA
S1238IS1,isotope,bulk,U1238,NA,UBC_Hunt,AV,NA
S1239IS1,isotope,bulk,U1239,NA,UBC_Hunt,AV,NA
S1240IS1,isotope,bulk,U1240,NA,UBC_Hunt,AV,NA
S1241IS1,isotope,bulk,U1241,NA,UBC_Hunt,AV,NA
S1242IS1,isotope,bulk,U1242,NA,UBC_Hunt,AV,NA
S1243IS1,isotope,bulk,U1243,NA,UBC_Hunt,AV,NA
S1244IS1,isotope,bulk,U1244,NA,UBC_Hunt,AV,NA
S1245IS1,isotope,bulk,U1245,NA,UBC_Hunt,AV,NA
S1246IS1,isotope,bulk,U1246,NA,UBC_Hunt,AV,NA
S1247IS1,isotope,bulk,U1247,NA,UBC_Hunt,AV,NA
S1248IS1,isotope,bulk,U1248,NA,UBC_Hunt,AV,NA
S1249IS1,isotope,bulk,U1249,NA,UBC_Hunt,AV,NA
S1250IS1,isotope,bulk,U1250,NA,UBC_Hunt,AV,NA
S1251IS1,isotope,bulk,U1251,NA,UBC_Hunt,AV,NA
S1252IS1,isotope,bulk,U1252,NA,UBC_Hunt,AV,NA
S1253IS1,isotope,bulk,U1253,NA,UBC_Hunt,AV,NA
S1254IS1,isotope,bulk,U1254,NA,UBC_Hunt,AV,NA
S1255IS1,isotope,bulk,U1255,NA,UBC_Hunt,AV,NA
S1256IS1,isotope,bulk,U1256,NA,UBC_Hunt,AV,NA
S1257IS1,isotope,bulk,U1257,NA,UBC_Hunt,AV,NA
S1258IS1,isotope,bulk,U1258,NA,UBC_Hunt,AV,NA
S1259IS1,isotope,bulk,U1259,NA,UBC_Hunt,AV,NA
S1260IS1,isotope,bulk,U1260,NA,UBC_Hunt,AV,NA
S1261IS1,isotope,bulk,U1261,NA,UBC_Hunt,AV,NA
S1262IS1,isotope,bulk,U1262,NA,UBC_Hunt,AV,NA
S1263IS1,isotope,bulk,U1263,NA,UBC_Hunt,AV,NA
S1264IS1,isotope,bulk,U1264,NA,UBC_Hunt,AV,NA
S1265IS1,isotope,bulk,U1265,NA,UBC_Hunt,AV,NA
S1266IS1,isotope,bulk,U1266,NA,UBC_Hunt,AV,NA
S1267IS1,isotope,bulk,U1267,NA,UBC_Hunt,AV,NA
S1268IS1,isotope,bulk,U1268,NA,UBC_Hunt,AV,NA
S1269IS1,isotope,bulk,U1269,NA,UBC_Hunt,AV,NA
S1270IS1,isotope,bulk,U1270,NA,UBC_Hunt,AV,NA
S1271IS1,isotope,bulk,U1271,NA,UBC_Hunt,AV,NA
S1272IS1,isotope,bulk,U1272,NA,UBC_Hunt,AV,NA
S1273IS1,isotope,bulk,U1273,NA,UBC_Hunt,AV,NA
S1274IS1,isotope,bulk,U1274,NA,UBC_Hunt,AV,NA
S1275IS1,isotope,bulk,U1275,NA,UBC_Hunt,AV,NA
S1276IS1,isotope,bulk,U1276,NA,UBC_Hunt,AV,NA
S1277IS1,isotope,bulk,U1277,NA,UBC_Hunt,AV,NA
S1278IS1,isotope,bulk,U1278,NA,UBC_Hunt,AV,NA
S1279IS1,isotope,bulk,U1279,NA,UBC_Hunt,AV,NA
S1280IS1,isotope,bulk,U1280,NA,UBC_Hunt,AV,NA
S1281IS1,isotope,bulk,U1281,NA,UBC_Hunt,AV,NA
S1282IS1,isotope,bulk,U1282,NA,UBC_Hunt,AV,NA
S1283IS1,isotope,bulk,U1283,NA,UBC_Hunt,AV,NA
S1284IS1,isotope,bulk,U1284,NA,UBC_Hunt,AV,NA
S1285IS1,isotope,bulk,U1285,NA,UBC_Hunt,AV,NA
S1286IS1,isotope,bulk,U1286,NA,UBC_Hunt,AV,NA
S1287IS1,isotope,bulk,U1287,NA,UBC_Hunt,AV,NA
S1288IS1,isotope,bulk,U1288,NA,UBC_Hunt,AV,NA
S1289IS1,isotope,bulk,U1289,NA,UBC_Hunt,AV,NA
S1290IS1,isotope,bulk,U1290,NA,UBC_Hunt,AV,NA
S1291IS1,isotope,bulk,U1291,NA,UBC_Hunt,AV,NA
S1292IS1,isotope,bulk,U1292,NA,UBC_Hunt,AV,NA
S1293IS1,isotope,bulk,U1293,NA,UBC_Hunt,AV,NA
S1294IS1,isotope,bulk,U1294,NA,UBC_Hunt,AV,NA
S1295IS1,isotope,bulk,U1295,NA,UBC_Hunt,AV,NA
S1296IS1,isotope,bulk,U1296,NA,UBC_Hunt,AV,NA
S1297IS1,isotope,bulk,U1297,NA,UBC_Hunt,AV,NA
S1298IS1,isotope,bulk,U1298,NA,UBC_Hunt,AV,NA
S1299IS1,isotope,bulk,U1299,NA,UBC_Hunt,AV,NA
S1300IS1,isotope,bulk,U1300,NA,UBC_Hunt,AV,NA
S1301IS1,isotope,bulk,U1301,NA,UBC_Hunt,AV,NA
S1302IS1,isotope,bulk,U1302,NA,UBC_Hunt,AV,NA
S1303IS1,isotope,bulk,U1303,NA,UBC_Hunt,AV,NA
S1304IS1,isotope,bulk,U1304,NA,UBC_Hunt,AV,NA
S1305IS1,isotope,bulk,U1305,NA,UBC_Hunt,AV,NA
S1306IS1,isotope,bulk,U1306,NA,UBC_Hunt,AV,NA
S1307IS1,isotope,bulk,U1307,NA,UBC_Hunt,AV,NA
S1308IS1,isotope,bulk,U1308,NA,UBC_Hunt,AV,NA
S1309IS1,isotope,bulk,U1309,NA,UBC_Hunt,AV,NA
S1310IS1,isotope,bulk,U1310,NA,UBC_Hunt,AV,NA
S1311IS1,isotope,bulk,U1311,NA,UBC_Hunt,AV,NA
S1312IS1,isotope,bulk,U1312,NA,UBC_Hunt,AV,NA
S1313IS1,isotope,bulk,U1313,NA,UBC_Hunt,AV,NA
S1314IS1,isotope,bulk,U1314,NA,UBC_Hunt,AV,NA
S1315IS1,isotope,bulk,U1315,NA,UBC_Hunt,AV,NA
S1316IS1,isotope,bulk,U1316,NA,UBC_Hunt,AV,NA
S1317IS1,isotope,bulk,U1317,NA,UBC_Hunt,AV,NA
S1318IS1,isotope,bulk,U1318,NA,UBC_Hunt,AV,NA
S1319IS1,isotope,bulk,U1319,NA,UBC_Hunt,AV,NA
S1320IS1,isotope,bulk,U1320,NA,UBC_Hunt,AV,NA
S1321IS1,isotope,bulk,U1321,NA,UBC_Hunt,AV,NA
S1322IS1,isotope,bulk,U1322,NA,UBC_Hunt,AV,NA
S1323IS1,isotope,bulk,U1323,NA,UBC_Hunt,AV,NA
S1324IS1,isotope,bulk,U1324,NA,UBC_Hunt,AV,NA
S1325IS1,isotope,bulk,U1325,NA,UBC_Hunt,AV,NA
S1326IS1,isotope,bulk,U1326,NA,UBC_Hunt,AV,NA
S1327IS1,isotope,bulk,U1327,NA,UBC_Hunt,AV,NA
S1328IS1,isotope,bulk,U1328,NA,UBC_Hunt,AV,NA
S1329IS1,isotope,bulk,U1329,NA,UBC_Hunt,AV,NA
S1330IS1,isotope,bulk,U1330,NA,UBC_Hunt,AV,NA
S1331IS1,isotope,bulk,U1331,NA,UBC_Hunt,AV,NA
S1332IS1,isotope,bulk,U1332,NA,UBC_Hunt,AV,NA
S1333IS1,isotope,bulk,U1333,NA,UBC_Hunt,SVC,Cannot be verified. Transcribed duplicate location BISSO25-38
S1334IS1,isotope,bulk,U1334,NA,UBC_Hunt,AV,NA
S1335IS1,isotope,bulk,U1335,NA,UBC_Hunt,AV,NA
S1336IS1,isotope,bulk,U1336,NA,UBC_Hunt,AV,NA
S1337IS1,isotope,bulk,U1337,NA,UBC_Hunt,AV,NA
S1338IS1,isotope,bulk,U1338,NA,UBC_Hunt,AV,NA
S1339IS1,isotope,bulk,U1339,NA,UBC_Hunt,SVC,Cannot be verified. Transcribed duplicate location BISSO25-67
S1340IS1,isotope,bulk,U1340,NA,UBC_Hunt,AV,NA
S1341IS1,isotope,bulk,U1341,NA,UBC_Hunt,AV,NA
S1342IS1,isotope,bulk,U1342,NA,UBC_Hunt,AV,NA
S1343IS1,isotope,bulk,U1343,NA,UBC_Hunt,AV,NA
S1344IS1,isotope,bulk,U1344,NA,UBC_Hunt,AV,NA
S1345IS1,isotope,bulk,U1345,NA,UBC_Hunt,AV,NA
S1346IS1,isotope,bulk,U1346,NA,UBC_Hunt,AV,NA
S1347IS1,isotope,bulk,U1347,NA,UBC_Hunt,AV,NA
S1348IS1,isotope,bulk,U1348,NA,UBC_Hunt,AV,NA
S1349IS1,isotope,bulk,U1349,NA,UBC_Hunt,AV,NA
S1350IS1,isotope,bulk,U1350,NA,UBC_Hunt,AV,NA
S1351IS1,isotope,bulk,U1351,NA,UBC_Hunt,AV,NA
S1352IS1,isotope,bulk,U1352,NA,UBC_Hunt,AV,NA
S1353IS1,isotope,bulk,U1353,NA,UBC_Hunt,AV,NA
S1354IS1,isotope,bulk,U1354,NA,UBC_Hunt,AV,NA
S1355IS1,isotope,bulk,U1355,NA,UBC_Hunt,AV,NA
S1356IS1,isotope,bulk,U1356,NA,UBC_Hunt,AV,NA
S1357IS1,isotope,bulk,U1357,NA,UBC_Hunt,AV,NA
S1358IS1,isotope,bulk,U1358,NA,UBC_Hunt,AV,NA
S1359IS1,isotope,bulk,U1359,NA,UBC_Hunt,AV,NA
S1360IS1,isotope,bulk,U1360,NA,UBC_Hunt,AV,NA
S1361IS1,isotope,bulk,U1361,NA,UBC_Hunt,AV,NA
S1362IS1,isotope,bulk,U1362,NA,UBC_Hunt,AV,NA
S1363IS1,isotope,bulk,U1363,NA,UBC_Hunt,AV,NA
S1364IS1,isotope,bulk,U1364,NA,UBC_Hunt,AV,NA
S1365IS1,isotope,bulk,U1365,NA,UBC_Hunt,AV,NA
S1366IS1,isotope,bulk,U1366,NA,UBC_Hunt,AV,NA
S1367IS1,isotope,bulk,U1367,NA,UBC_Hunt,AV,NA
S1368IS1,isotope,bulk,U1368,NA,UBC_Hunt,AV,NA
S1369IS1,isotope,bulk,U1369,NA,UBC_Hunt,AV,NA
S1370IS1,isotope,bulk,U1370,NA,UBC_Hunt,AV,NA
S1371IS1,isotope,bulk,U1371,NA,UBC_Hunt,AV,NA
S1372IS1,isotope,bulk,U1372,NA,UBC_Hunt,AV,NA
S1373IS1,isotope,bulk,U1373,NA,UBC_Hunt,AV,NA
S1374IS1,isotope,bulk,U1374,NA,UBC_Hunt,AV,NA
S1375IS1,isotope,bulk,U1375,NA,UBC_Hunt,AV,NA
S1376IS1,isotope,bulk,U1376,NA,UBC_Hunt,AV,NA
S1381IS1,isotope,bulk,U1381,NA,UBC_Hunt,AV,NA
S1382IS1,isotope,bulk,U1382,NA,UBC_Hunt,AV,NA
S1383IS1,isotope,bulk,U1383,NA,UBC_Hunt,AV,NA
S1384IS1,isotope,bulk,U1384,NA,UBC_Hunt,AV,NA
S1385IS1,isotope,bulk,U1385,NA,UBC_Hunt,AV,NA
S1386IS1,isotope,bulk,U1386,NA,UBC_Hunt,AV,NA
S1387IS1,isotope,bulk,U1387,NA,UBC_Hunt,AV,NA
S1388IS1,isotope,bulk,U1388,NA,UBC_Hunt,AV,NA
S1389IS1,isotope,bulk,U1389,NA,UBC_Hunt,AV,NA
S1390IS1,isotope,bulk,U1390,NA,UBC_Hunt,AV,NA
S1391IS1,isotope,bulk,U1391,NA,UBC_Hunt,AV,NA
S1392IS1,isotope,bulk,U1392,NA,UBC_Hunt,AV,NA
S1393IS1,isotope,bulk,U1393,NA,UBC_Hunt,AV,NA
S1394IS1,isotope,bulk,U1394,NA,UBC_Hunt,AV,NA
S1395IS1,isotope,bulk,U1395,NA,UBC_Hunt,AV,NA
S1396IS1,isotope,bulk,U1396,NA,UBC_Hunt,AV,NA
S1397IS1,isotope,bulk,U1397,NA,UBC_Hunt,AV,NA
S1398IS1,isotope,bulk,U1398,NA,UBC_Hunt,AV,NA
S1401IS1,isotope,bulk,U1401,NA,UBC_Hunt,AV,NA
S1402IS1,isotope,bulk,U1402,NA,UBC_Hunt,AV,NA
S1403IS1,isotope,bulk,U1403,NA,UBC_Hunt,AV,NA
S1404IS1,isotope,bulk,U1404,NA,UBC_Hunt,AV,NA
S1405IS1,isotope,bulk,U1405,NA,UBC_Hunt,AV,NA
S1406IS1,isotope,bulk,U1406,NA,UBC_Hunt,AV,NA
S1407IS1,isotope,bulk,U1407,NA,UBC_Hunt,AV,NA
S1408IS1,isotope,bulk,U1408,NA,UBC_Hunt,AV,NA
S1411IS1,isotope,bulk,U1411,NA,UBC_Hunt,AV,NA
S1412IS1,isotope,bulk,U1412,NA,UBC_Hunt,AV,NA
S1422IS1,isotope,bulk,U1422,NA,UBC_Hunt,AV,NA
S1423IS1,isotope,bulk,U1423,NA,UBC_Hunt,AV,NA
S1424IS1,isotope,bulk,U1424,NA,UBC_Hunt,AV,NA
S1425IS1,isotope,bulk,U1425,NA,UBC_Hunt,AV,NA
S1426IS1,isotope,bulk,U1426,NA,UBC_Hunt,AV,NA
S1427IS1,isotope,bulk,U1427,NA,UBC_Hunt,AV,NA
S1428IS1,isotope,bulk,U1428,NA,UBC_Hunt,AV,NA
S1429IS1,isotope,bulk,U1429,NA,UBC_Hunt,AV,NA
S1430IS1,isotope,bulk,U1430,NA,UBC_Hunt,AV,NA
S1431IS1,isotope,bulk,U1431,NA,UBC_Hunt,AV,NA
S1432IS1,isotope,bulk,U1432,NA,UBC_Hunt,AV,NA
S1433IS1,isotope,bulk,U1433,NA,UBC_Hunt,AV,NA
S1434IS1,isotope,bulk,U1434,NA,UBC_Hunt,AV,NA
S1435IS1,isotope,bulk,U1435,NA,UBC_Hunt,AV,NA
S1436IS1,isotope,bulk,U1436,NA,UBC_Hunt,AV,NA
S1437IS1,isotope,bulk,U1437,NA,UBC_Hunt,AV,NA
S1438IS1,isotope,bulk,U1438,NA,UBC_Hunt,AV,NA
S1439IS1,isotope,bulk,U1439,NA,UBC_Hunt,AV,NA
S1440IS1,isotope,bulk,U1440,NA,UBC_Hunt,AV,NA
S1441IS1,isotope,bulk,U1441,NA,UBC_Hunt,AV,NA
S1442IS1,isotope,bulk,U1442,NA,UBC_Hunt,AV,NA
S1443IS1,isotope,bulk,U1443,NA,UBC_Hunt,AV,NA
S1444IS1,isotope,bulk,U1444,NA,UBC_Hunt,AV,NA
S1445IS1,isotope,bulk,U1445,NA,UBC_Hunt,AV,NA
S1446IS1,isotope,bulk,U1446,NA,UBC_Hunt,AV,NA
S1447IS1,isotope,bulk,U1447,NA,UBC_Hunt,AV,NA
S1448IS1,isotope,bulk,U1448,NA,UBC_Hunt,AV,NA
S1449IS1,isotope,bulk,U1449,NA,UBC_Hunt,AV,NA
S1450IS1,isotope,bulk,U1450,NA,UBC_Hunt,AV,NA
S1451IS1,isotope,bulk,U1451,NA,UBC_Hunt,AV,NA
S1452IS1,isotope,bulk,U1452,NA,UBC_Hunt,AV,NA
S1453IS1,isotope,bulk,U1453,NA,UBC_Hunt,AV,NA
S1454IS1,isotope,bulk,U1454,NA,UBC_Hunt,AV,NA
S1455IS1,isotope,bulk,U1455,NA,UBC_Hunt,AV,NA
S1461IS1,isotope,bulk,U1461,NA,UBC_Hunt,AV,NA
S1462IS1,isotope,bulk,U1462,NA,UBC_Hunt,AV,NA
S1463IS1,isotope,bulk,U1463,NA,UBC_Hunt,AV,NA
S1464IS1,isotope,bulk,U1464,NA,UBC_Hunt,AV,NA
S1465IS1,isotope,bulk,U1465,NA,UBC_Hunt,AV,NA
S1466IS1,isotope,bulk,U1466,NA,UBC_Hunt,AV,NA
S1467IS1,isotope,bulk,U1467,NA,UBC_Hunt,AV,NA
S1468IS1,isotope,bulk,U1468,NA,UBC_Hunt,AV,NA
S1469IS1,isotope,bulk,U1469,NA,UBC_Hunt,AV,NA
S1470IS1,isotope,bulk,U1470,NA,UBC_Hunt,AV,NA
S1471IS1,isotope,bulk,U1471,NA,UBC_Hunt,AV,NA
S1472IS1,isotope,bulk,U1472,NA,UBC_Hunt,AV,NA
S1473IS1,isotope,bulk,U1473,NA,UBC_Hunt,AV,NA
S1474IS1,isotope,bulk,U1474,NA,UBC_Hunt,AV,NA
S1475IS1,isotope,bulk,U1475,NA,UBC_Hunt,AV,NA
S1476IS1,isotope,bulk,U1476,NA,UBC_Hunt,AV,NA
S1477IS1,isotope,bulk,U1477,NA,UBC_Hunt,AV,NA
S1478IS1,isotope,bulk,U1478,NA,UBC_Hunt,AV,NA
S1479IS1,isotope,bulk,U1479,NA,UBC_Hunt,AV,NA
S1480IS1,isotope,bulk,U1480,NA,UBC_Hunt,AV,NA
S1481IS1,isotope,bulk,U1481,NA,UBC_Hunt,AV,NA
S1482IS1,isotope,bulk,U1482,NA,UBC_Hunt,AV,NA
S1483IS1,isotope,bulk,U1483,NA,UBC_Hunt,AV,NA
S1484IS1,isotope,bulk,U1484,NA,UBC_Hunt,AV,NA
S1485IS1,isotope,bulk,U1485,NA,UBC_Hunt,AV,NA
S1486IS1,isotope,bulk,U1486,NA,UBC_Hunt,AV,NA
