survey_date,site_id,gather_lat,gather_long,ysi_unit_sn,sampling_bout,collected,quality_log,temperature_0m,temperature_1m,salinity_0m,salinity_1m
2016-05-22T00:00:00Z,J01,NA,NA,15C100324,1,2016-05-22 15:55:00 PDT,YSI time estimated 15 min after end of visual survey (no net set) (no data recorded). Added 2018-07-16 JG,11,10.6,29.7,29.6
2016-05-27T00:00:00Z,J01,50.577021,-126.721904,15C101449,1,2016-05-27 17:00:00 PDT,NA,11,10,32.1,32.1
2016-06-01T00:00:00Z,J01,50.580997000000004,-126.720845,15C100324,1,2016-06-01 15:23:00 PDT,NA,10.2,9.7,30.3,30.3
2016-06-10T00:00:00Z,J01,50.577378,-126.721772,15C100324,1,2016-06-10 06:59:00 PDT,NA,10,10,32.9,32.9
2016-06-17T00:00:00Z,J01,NA,NA,15C100324,1,2016-06-17 15:45:00 PDT,Added 2018-07-16 JG,10.7,10.5,31.8,31.8
2016-06-24T00:00:00Z,J01,50.580685,-126.721841,15C100324,1,2016-06-24 05:39:00 PDT,Changed Temperature from 9.8 (2018-07-16 JG),9.9,NA,31,NA
2016-06-24T00:00:00Z,J01,50.580685,-126.721841,15C100324,1,2016-06-24 05:39:00 PDT,NA,NA,9.7,NA,31.1
2016-07-04T00:00:00Z,J01,50.580276,-126.721579,15C100324,1,2016-07-04 08:30:00 PDT,Added 2018-07-16 JG,9.7,9.7,30.1,30.1
2018-05-22T00:00:00Z,J01,50.58032693,-126.7230682,15C101449,1,2018-05-22 08:39:00 PDT,NA,9,8.9,31.9,31.9
2015-05-24T00:00:00Z,J02,50.601987,-126.705337,15C100324,1,2015-05-24 08:20:47 PDT,NA,9.4,9.4,28.8,28.7
2015-06-01T00:00:00Z,J02,NA,NA,15C100324,1,2015-06-01 07:05:00 PDT,Gather location didn't save after it was entered. This site was in Freshwater Bay on Swanson Island.,10,9.9,28.8,28.9
2015-06-04T00:00:00Z,J02,50.595639,-126.690058,15C100324,1,2015-06-04 15:41:02 PDT,NA,11.3,9.9,29.4,29.2
2015-06-09T00:00:00Z,J02,50.602597,-126.701995,15C100324,1,2015-06-09 08:20:00 PDT,NA,9.5,9.5,29.1,29.1
2015-06-16T00:00:00Z,J02,NA,NA,15C100324,1,2015-06-16 11:14:52 PDT,NA,9.9,9.6,29.3,29.3
2015-06-19T00:00:00Z,J02,50.602641,-126.701554,15C100324,1,2015-06-19 03:47:50 PDT,NA,10,9.7,29.3,29.2
2015-06-23T00:00:00Z,J02,50.602285,-126.702922,15C100324,1,2015-06-23 13:09:07 PDT,Changed Site ID from JS2 (2018-07-16 JG),10.8,10.3,28.5,28.7
2015-06-28T00:00:00Z,J02,50.602528,-126.702007,15C100324,1,2015-06-28 06:49:00 PDT,NA,9.7,9.6,29.2,29.3
2016-05-22T00:00:00Z,J02,NA,NA,15C100324,1,2016-05-22 14:45:00 PDT,YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,10,9.8,29.6,29.5
2016-05-28T00:00:00Z,J02,50.601624,-126.703718,15C101449,1,2016-05-28 06:29:00 PDT,NA,9.5,9.5,30.1,30.2
2016-06-01T00:00:00Z,J02,50.601448,-126.70472,15C100324,1,2016-06-01 12:54:00 PDT,NA,10.1,10,29.6,29.7
2016-06-09T00:00:00Z,J02,50.602143,-126.701418,15C100324,1,2016-06-09 17:08:00 PDT,NA,10.4,9.8,31.9,31.9
2016-06-17T00:00:00Z,J02,NA,NA,15C100324,1,2016-06-17 10:07:00 PDT,Added 2018-07-16 JG,9.7,9.8,32,31.9
2016-06-24T00:00:00Z,J02,50.60198,-126.702293,15C100324,1,2016-06-24 07:49:00 PDT,Added missing data to portal 2019-08-18 JG,NA,9.8,NA,30.6
2016-06-24T00:00:00Z,J02,50.60198,-126.702293,15C100324,1,2016-06-24 07:49:00 PDT,NA,9.8,NA,30.6,NA
2016-06-24T00:00:00Z,J02,50.60198,-126.702293,15C100324,1,2016-06-24 14:48:59 PDT,Added missing data to portal 2019-08-18 JG,NA,9.8,NA,30.6
2016-07-04T00:00:00Z,J02,50.601518,-126.703793,15C100324,1,2016-07-04 13:32:00 PDT,Added 2018-07-16 JG,10.1,10,29.3,29.4
2017-05-26T00:00:00Z,J02,50.59975845,-126.703347,15C101449,1,2017-05-26 07:32:00 PDT,NA,8.8,8.8,30.2,30.2
2017-06-03T00:00:00Z,J02,50.59909685,-126.7028445,15C101449,1,2017-06-03 07:30:00 PDT,NA,9,9,31,30.9
2017-06-20T00:00:00Z,J02,50.60208876,-126.7038797,15C101449,1,2017-06-20 12:36:00 PDT,NA,10.6,10,28.7,29
2017-06-28T00:00:00Z,J02,50.60218641,-126.703031,15C101449,1,2017-06-28 14:48:00 PDT,NA,9.6,9.6,30,30
2017-07-12T00:00:00Z,J02,50.59942039,-126.703222,15C101449,1,2017-07-12 14:33:00 PDT,NA,10.1,9.8,30.2,30.1
2018-05-16T00:00:00Z,J02,50.59936914,-126.7029469,15C101449,2,2018-05-16 07:46:00 PDT,NA,9,9,30.7,30.8
2018-05-22T00:00:00Z,J02,50.59932084,-126.7029506,15C101449,1,2018-05-22 07:43:00 PDT,NA,9,9,31.6,31.6
2018-05-30T00:00:00Z,J02,50.59989464,-126.7036166,15C101449,1,2018-05-30 11:31:00 PDT,NA,9.2,9.1,32.6,32.7
2018-06-12T00:00:00Z,J02,50.60224367,-126.7017114,15C101449,1,2018-06-12 09:46:00 PDT,"Changed Unit ID from 15C104050 (2018-07-20 JG)
2: Using DI YSI cable",9.4,9.4,28.3,28.3
2018-06-20T00:00:00Z,J02,50.60215203,-126.7012237,15C101449,2,2018-06-20 11:30:00 PDT,Changed Unit ID from 15C104050 (2018-07-20 JG),9.8,9.7,30.9,30.9
2018-06-29T00:00:00Z,J02,50.5994488,-126.703098,15C101449,1,2018-06-29 09:03:00 PDT,NA,9.7,9.6,30.5,30.5
2019-05-17T00:00:00Z,J02,50.443069,-125.272498,15C101449,1,2019-05-17 10:25:00 PDT,NA,9,9,34.6,34.6
2019-05-29T00:00:00Z,J02,50.60181,-126.70432,15C101449,1,2019-05-29 08:53:00 PDT,NA,9.5,9.4,30.4,30.4
2019-05-29T00:00:00Z,J02,50.60181,-126.70432,15C101449,2,2019-05-29 13:37:00 PDT,NA,10.1,10.1,30.2,30.1
2019-06-05T00:00:00Z,J02,50.443069,-125.272498,15C101449,1,2019-06-05 12:05:00 PDT,NA,9.4,9.4,30.9,30.9
2019-06-06T00:00:00Z,J02,50.6018,-126.70077,15C101449,1,2019-06-06 12:15:00 PDT,NA,9.4,9.4,31,31
2019-06-06T00:00:00Z,J02,50.6018,-126.70077,15C101449,2,2019-06-06 14:18:00 PDT,secchi touched bottom at 11 m,9.5,9.5,31,31
2019-06-28T00:00:00Z,J02,50.6012,-126.7028,15C101449,1,2019-06-28 11:20:00 PDT,NA,11,10.8,28.9,29.1
2019-06-28T00:00:00Z,J02,50.6012,-126.7028,15C101449,2,2019-06-28 13:00:00 PDT,NA,11.6,11.5,28.1,28.2
2015-05-23T00:00:00Z,J03,NA,NA,15C100324,1,2015-05-23 08:00:46 PDT,All samples have J0CP as site because site name had not yet been determined.,9.7,9.7,28,28.7
2015-05-26T00:00:00Z,J03,NA,NA,15C100324,1,2015-05-26 11:57:37 PDT,NA,10,9.9,28.6,28.6
2015-05-31T00:00:00Z,J03,50.546047,-126.66185,15C100324,1,2015-05-31 10:55:00 PDT,NA,10.5,10.4,28.6,28.6
2015-06-04T00:00:00Z,J03,NA,NA,15C100324,1,2015-06-04 12:29:44 PDT,NA,10.7,10.5,28.7,28.7
2015-06-08T00:00:00Z,J03,50.544197,-126.631666,15C100324,1,2015-06-08 11:23:00 PDT,NA,11.4,10.6,28.8,28.8
2015-06-15T00:00:00Z,J03,50.547213,-126.674937,15B102233,1,2015-06-15 12:55:06 PDT,Changed Temperature from 10 (2018-07-16 JG),10.2,NA,28.9,NA
2015-06-15T00:00:00Z,J03,50.547213,-126.674937,15B102233,1,2015-06-15 12:55:06 PDT,Changed Temperature from 10.2 (2018-07-16 JG),NA,10,NA,28.9
2015-06-17T00:00:00Z,J03,NA,NA,15C100324,1,2015-06-17 12:40:00 PDT,NA,10.4,10.3,28.8,28.8
2015-06-23T00:00:00Z,J03,50.547821,-126.677316,15C100324,1,2015-06-23 07:27:00 PDT,NA,10.6,10.6,28.6,28.6
2015-06-28T00:00:00Z,J03,50.542829,-126.641526,15C100324,1,2015-06-28 11:49:00 PDT,NA,11.9,NA,28.9,NA
2015-06-28T00:00:00Z,J03,50.542829,-126.641526,15C100324,1,2015-06-28 11:50:00 PDT,NA,NA,11.7,NA,28.8
2015-07-01T00:00:00Z,J03,NA,NA,15C100324,1,2015-07-01 08:39:59 PDT,Added missing data to portal 2019-08-18 JG,12.1,11,28.8,28.9
2015-07-01T00:00:00Z,J03,NA,NA,15C100324,1,2015-07-01 09:40:00 PDT,Added missing data to portal 2019-08-18 JG,12.1,11,28.8,28.9
2016-05-28T00:00:00Z,J03,NA,NA,15C101449,1,2016-05-28 11:00:00 PDT,NA,10.4,10.2,29.6,29.6
2016-06-04T00:00:00Z,J03,50.543064,-126.632073,15C100324,1,2016-06-04 03:40:00 PDT,NA,10.8,10.5,31.3,31.3
2016-06-10T00:00:00Z,J03,50.547415,-126.677024,15C100324,1,2016-06-10 09:17:00 PDT,NA,10,10,32.3,32.3
2016-06-18T00:00:00Z,J03,50.542807,-126.643504,15C100324,1,2016-06-18 15:29:00 PDT,NA,11.2,11.2,31.3,31.3
2016-06-23T00:00:00Z,J03,50.545906,-126.665784,15C100324,1,2016-06-23 18:05:00 PDT,NA,10.7,10.5,30.7,30.7
2016-07-04T00:00:00Z,J03,50.54685,-126.671441,15C100324,1,2016-07-04 10:17:00 PDT,Added 2018-07-16 JG,10.3,10.2,29.6,29.6
2017-05-26T00:00:00Z,J03,50.54661853,-126.6720892,15C101449,1,2017-05-26 06:44:00 PDT,NA,9,NA,29.4,NA
2017-05-26T00:00:00Z,J03,50.54661853,-126.6720892,15C101449,1,2017-05-26 06:45:00 PDT,NA,NA,9,NA,29.5
2017-06-03T00:00:00Z,J03,NA,NA,15C101449,1,2017-06-03 05:56:00 PDT,NA,9.5,9.5,30.4,30.5
2017-06-06T00:00:00Z,J03,50.54536639,-126.660198,15C101449,1,2017-06-06 10:56:00 PDT,NA,10.3,10.1,29.8,30
2017-06-14T00:00:00Z,J03,50.54351359,-126.6554804,15C101449,1,2017-06-14 09:59:00 PDT,NA,9.9,9.8,30.2,30.2
2017-06-20T00:00:00Z,J03,NA,NA,15C101449,1,2017-06-20 08:06:00 PDT,NA,9.7,9.6,29.7,29.8
2017-07-07T00:00:00Z,J03,50.54486732,-126.6569614,15C101449,1,2017-07-07 08:20:00 PDT,NA,10.7,NA,29.7,NA
2017-07-07T00:00:00Z,J03,50.54486732,-126.6569614,15C101449,1,2017-07-07 08:21:00 PDT,NA,NA,10.5,NA,29.8
2017-07-12T00:00:00Z,J03,50.54537335,-126.6582523,15C101449,1,2017-07-12 12:00:00 PDT,NA,10.6,10.5,29.7,29.7
2018-05-16T00:00:00Z,J03,50.54651203,-126.6726696,15C101449,2,2018-05-16 06:44:00 PDT,Changed collection time to reflect written data (2018-05-31 JG),9.3,9.2,30.3,30.3
2018-05-17T00:00:00Z,J03,50.54626794,-126.6702179,15C101449,1,2018-05-17 10:44:00 PDT,NA,9.6,9.4,30.3,30.3
2018-05-22T00:00:00Z,J03,50.54648666,-126.6720313,15C101449,1,2018-05-22 06:37:00 PDT,Changed salinity from 31.1 to 31.3 as according to written data (2018-05-31 JG),9.4,9.4,31.3,31.3
2018-05-30T00:00:00Z,J03,50.54627155,-126.6714175,15C101449,1,2018-05-30 09:28:00 PDT,Changed Unit ID to 15C101449 (2018-05-31 JG),9.5,9.4,32.2,32.2
2018-06-03T00:00:00Z,J03,50.54567775,-126.6612738,15C101449,1,2018-06-03 10:35:00 PDT,NA,9.6,9.6,30.2,30
2018-06-23T00:00:00Z,J03,50.54637783,-126.6717815,15C101449,1,2018-06-23 07:33:00 PDT,NA,10.1,10.1,30.4,30.4
2018-06-23T00:00:00Z,J03,50.54637783,-126.6717815,15C101449,2,2018-06-23 12:04:00 PDT,NA,10.4,10.4,30.2,30.3
2018-06-29T00:00:00Z,J03,50.54666939,-126.6717861,15C101449,1,2018-06-29 06:47:00 PDT,NA,10.7,10.1,29.7,30.1
2018-07-03T00:00:00Z,J03,50.54605864,-126.6660852,15C101449,1,2018-07-03 09:23:00 PDT,NA,10.3,10.2,31,31.1
2018-07-09T00:00:00Z,J03,50.54571637,-126.6649713,15C101449,1,2018-07-09 08:16:00 PDT,NA,10.8,28.7,28.5,10.6
2019-05-17T00:00:00Z,J03,50.599433,-126.703364,15C101449,1,2019-05-17 07:45:00 PDT,NA,9.2,9.2,34.2,34.2
2019-05-23T00:00:00Z,J03,50.599433,-126.703364,15C101449,1,2019-05-23 10:04:00 PDT,NA,9.5,9.5,30.4,30.4
2019-05-29T00:00:00Z,J03,50.599433,-126.703364,15C101449,1,2019-05-29 07:03:00 PDT,NA,10.2,10.2,29.9,29.9
2019-05-31T00:00:00Z,J03,50.54637,-126.66978,15C101449,1,2019-05-31 08:49:00 PDT,NA,10.3,10.3,30.1,30.2
2019-05-31T00:00:00Z,J03,50.54637,-126.66978,15C101449,2,2019-05-31 12:41:00 PDT,NA,10.3,9.9,30.3,30.3
2019-06-09T00:00:00Z,J03,50.5447,-126.66235,15C101449,1,2019-06-09 06:54:00 PDT,NA,10.1,10,30.7,30.7
2019-06-09T00:00:00Z,J03,50.5447,-126.66235,15C101449,2,2019-06-09 10:25:00 PDT,NA,10.2,10.1,30.6,30.6
2019-06-11T00:00:00Z,J03,50.54608,-126.66772,15C101449,1,2019-06-11 07:20:00 PDT,NA,10.2,10.1,30.4,30.4
2019-06-11T00:00:00Z,J03,50.54608,-126.66772,15C101449,2,2019-06-11 10:41:00 PDT,NA,10.5,10.3,30.4,30.4
2019-06-23T00:00:00Z,J03,50.599433,-126.703364,15C101449,1,2019-06-23 09:15:00 PDT,NA,10.2,10.1,30.8,30.8
2019-06-28T00:00:00Z,J03,50.599433,-126.703364,15C101449,1,2019-06-28 08:26:00 PDT,NA,10.9,10.9,30.1,30.2
2019-07-04T00:00:00Z,J03,50.54523,-126.66216,15C101449,1,2019-07-04 07:16:00 PDT,NA,10.3,10.3,30.5,30.6
2019-07-04T00:00:00Z,J03,50.54523,-126.66216,15C101449,2,2019-07-04 10:30:00 PDT,NA,10.4,10.2,30.9,31
2019-07-09T00:00:00Z,J03,50.54463,-126.65824,15C101449,1,2019-07-09 07:37:00 PDT,NA,10.5,10.5,30,30.1
2019-07-09T00:00:00Z,J03,50.54463,-126.65824,15C101449,2,2019-07-09 10:58:00 PDT,NA,10.9,10.6,30.2,30.4
2015-05-22T00:00:00Z,J04,50.524255,-126.392696,15C100324,1,2015-05-22 15:35:36 PDT,NA,10,9.8,28.5,28.6
2015-05-25T00:00:00Z,J04,50.525134,-126.391442,15C100324,1,2015-05-25 12:10:23 PDT,NA,9.9,9.7,28.5,28.6
2015-05-31T00:00:00Z,J04,50.521512,-126.399509,15C100324,1,2015-05-31 08:01:00 PDT,Field time is actually 6:45.,10,9.9,28.6,28.6
2015-06-04T00:00:00Z,J04,50.523031,-126.396102,15C100324,1,2015-06-04 08:19:02 PDT,NA,10.3,10.2,28,28.2
2015-06-08T00:00:00Z,J04,50.526797,-126.386767,15C100324,1,2015-06-08 08:10:00 PDT,NA,10,9.9,28.7,28.8
2015-06-15T00:00:00Z,J04,50.525253,-126.385998,15C100324,1,2015-06-15 06:50:38 PDT,NA,10.1,10,28.7,28.8
2015-06-17T00:00:00Z,J04,NA,NA,15C100324,1,2015-06-17 07:01:00 PDT,NA,9.8,9.8,28.9,28.9
2015-06-20T00:00:00Z,J04,50.519035,-126.408281,15C100324,1,2015-06-20 08:14:56 PDT,NA,10,10,28.8,28.8
2016-05-21T00:00:00Z,J04,NA,NA,15C100324,1,2016-05-21 12:15:00 PDT,YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,11.5,10.4,28.9,29.1
2016-05-26T00:00:00Z,J04,50.523049,-126.377419,15C101449,1,2016-05-26 09:50:00 PDT,NA,9.8,9.8,30.6,30.6
2016-06-04T00:00:00Z,J04,50.526371,-126.389178,15C100324,1,2016-06-04 11:11:00 PDT,NA,10.2,10.2,31.3,31.2
2016-06-10T00:00:00Z,J04,50.480168,-126.41448,15C100324,1,2016-06-10 12:20:00 PDT,NA,10.4,10.4,31.8,31.8
2016-06-19T00:00:00Z,J04,50.526809,-126.388143,15C100324,1,2016-06-19 06:45:00 PDT,NA,10.3,10.3,29.7,29.9
2016-06-24T00:00:00Z,J04,50.525978,-126.387109,15C100324,1,2016-06-24 12:21:00 PDT,NA,10.5,10.2,30.1,30.4
2016-07-05T00:00:00Z,J04,50.526347,-126.389522,15C100324,1,2016-07-05 06:56:00 PDT,NA,10,10,31,31
2015-05-20T00:00:00Z,J05,NA,NA,15C100324,1,2015-05-20 12:54:51 PDT,NA,9.1,9.6,28.5,28.5
2015-05-25T00:00:00Z,J05,50.498802,-126.213365,15C100324,1,2015-05-25 08:00:22 PDT,Changed Temperature from 9.5 (2018-07-16 JG),9.8,9.8,28.5,28.5
2015-05-30T00:00:00Z,J05,50.507297,-126.243504,15C100324,1,2015-05-30 07:20:00 PDT,NA,9.8,9.8,28.5,28.6
2015-06-02T00:00:00Z,J05,50.507728,-126.242241,15C100324,1,2015-06-02 07:40:00 PDT,NA,9.8,9.8,28.7,28.8
2015-06-07T00:00:00Z,J05,50.499716,-126.204842,15C100324,1,2015-06-07 08:44:05 PDT,NA,9.9,9.9,28.7,28.7
2015-06-11T00:00:00Z,J05,50.500394,-126.208371,15C100324,1,2015-06-11 09:10:00 PDT,NA,10,10,28.8,28.8
2015-06-14T00:00:00Z,J05,50.49897,-126.212901,15C100324,1,2015-06-14 15:36:36 PDT,NA,10.6,10.3,28.7,28.7
2015-06-18T00:00:00Z,J05,50.500079,-126.210108,15C100324,1,2015-06-18 11:57:00 PDT,NA,10.2,10.1,28.9,28.9
2015-06-21T00:00:00Z,J05,NA,NA,15C100324,1,2015-06-21 10:36:10 PDT,"Changed Temperature from 9.9 (2018-07-16 JG)
2: Gather location would not save after multiple attempts",NA,9.8,NA,28.9
2015-06-21T00:00:00Z,J05,NA,NA,15C100324,1,2015-06-21 10:36:10 PDT,Gather location would not save after multiple attempts,10,NA,28.9,NA
2015-06-24T00:00:00Z,J05,NA,NA,15C100324,1,2015-06-24 12:01:00 PDT,NA,10.5,10.4,28.7,28.7
2016-05-20T00:00:00Z,J05,NA,NA,15C100324,1,2016-05-20 13:43:00 PDT,YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,10.3,10.1,29,29.1
2016-05-26T00:00:00Z,J05,NA,NA,15C101449,1,2016-05-26 11:56:00 PDT,NA,9.8,9.8,30.6,30.6
2016-06-03T00:00:00Z,J05,50.507702,-126.24266,15C100324,1,2016-06-03 14:30:00 PDT,NA,10.2,10.2,31.3,31.4
2016-06-11T00:00:00Z,J05,50.500213,-126.208514,15C100324,3,2016-06-11 12:44:00 PDT,NA,10.5,10.3,30.9,30.9
2016-06-19T00:00:00Z,J05,50.506215,-126.242144,15C100324,1,2016-06-19 11:22:00 PDT,NA,10.2,NA,30.7,NA
2016-06-19T00:00:00Z,J05,50.506215,-126.242144,15C100324,1,2016-06-19 11:22:00 PDT,Changed Salinity from 30.2 (2018-07-16 JG),NA,10.2,NA,30.7
2016-06-25T00:00:00Z,J05,50.498999,-126.202827,15C100324,1,2016-06-25 13:35:00 PDT,NA,10.2,10.2,30.7,30.7
2016-07-05T00:00:00Z,J05,50.50748,-126.242437,15C100324,1,2016-07-05 10:26:00 PDT,Changed Site ID from J09 (2018-07-16 JG),10.1,10,31.1,31.1
2015-05-21T00:00:00Z,J06,50.474257,-126.033654,15C100324,1,2015-05-21 06:20:32 PDT,NA,9.6,9.5,28.5,28.5
2015-05-24T00:00:00Z,J06,NA,NA,15C100324,1,2015-05-24 15:37:18 PDT,NA,10.4,10.2,28.3,28.3
2015-05-29T00:00:00Z,J06,50.483847,-126.010501,15C100324,1,2015-05-29 08:14:00 PDT,NA,10.9,10.5,28.1,28.2
2015-06-03T00:00:00Z,J06,50.481727,-126.00943,15C100324,1,2015-06-03 07:41:00 PDT,NA,10.1,10,28.4,28.5
2015-06-07T00:00:00Z,J06,50.477961,-126.027901,15C100324,1,2015-06-07 06:10:10 PDT,NA,9.9,9.8,28.5,28.6
2015-06-12T00:00:00Z,J06,50.479679,-126.026227,15C100324,1,2015-06-12 05:55:00 PDT,NA,10.2,10.2,28.5,28.5
2015-06-14T00:00:00Z,J06,50.479454,-126.025613,15C100324,1,2015-06-14 10:30:28 PDT,NA,10.7,10.3,28.3,28.5
2015-06-18T00:00:00Z,J06,50.479174,-126.024695,15C100324,1,2015-06-18 07:21:00 PDT,NA,10.4,10.3,28.5,28.5
2015-06-21T00:00:00Z,J06,50.475954,-126.02681,15C100324,1,2015-06-21 07:51:25 PDT,NA,9.9,9.8,28.9,28.9
2015-06-24T00:00:00Z,J06,NA,NA,15C100324,1,2015-06-24 07:03:00 PDT,NA,10.5,10.4,28.8,28.8
2016-05-21T00:00:00Z,J06,NA,NA,15C100324,1,2016-05-21 07:22:00 PDT,YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,9.6,9.7,28.9,29.2
2016-05-27T00:00:00Z,J06,50.477116,-126.02812,15C101449,1,2016-05-27 06:28:00 PDT,NA,9.8,9.8,31.3,31.5
2016-06-04T00:00:00Z,J06,50.476461,-126.026782,15C100324,1,2016-06-04 07:41:00 PDT,NA,10,9.8,31.4,31.6
2016-06-11T00:00:00Z,J06,50.456484,-126.153848,15C100324,1,2016-06-11 06:36:00 PDT,NA,9.9,9.9,30.9,31
2016-06-19T00:00:00Z,J06,50.477259,-126.028492,15C100324,1,2016-06-19 05:32:00 PDT,NA,NA,10.6,NA,30.4
2016-06-19T00:00:00Z,J06,50.477259,-126.028492,15C100324,1,2016-06-19 15:32:00 PDT,NA,11.6,NA,30.3,NA
2016-06-25T00:00:00Z,J06,50.475575,-126.02906,15C100324,1,2016-06-25 06:59:00 PDT,NA,10,9.9,30.6,30.7
2015-05-22T00:00:00Z,J07,50.456052,-126.118796,15C100324,1,2015-05-22 07:50:50 PDT,Changed Temperature from 28.5 and Salinity from 9.6 (2018-07-16 JG),9.6,9.6,28.5,28.5
2015-05-26T00:00:00Z,J07,50.455426,-126.116982,15C100324,1,2015-05-26 07:45:12 PDT,NA,9.9,9.9,28.5,28.5
2015-05-26T00:00:00Z,J07,50.455426,-126.116982,15C100324,1,2015-05-26 07:45:48 PDT,NA,9.9,9.9,28.5,28.5
2015-05-30T00:00:00Z,J07,NA,NA,15C100324,1,2015-05-30 11:13:00 PDT,Changed Temperature from 10.1 (2018-07-16 JG),NA,10,NA,28.6
2015-05-30T00:00:00Z,J07,NA,NA,15C100324,1,2015-05-30 11:13:00 PDT,Changed Salinity from 28.3 (2018-07-16 JG),10.1,NA,28.4,NA
2015-06-02T00:00:00Z,J07,50.456512,-126.162745,15C100324,1,2015-06-02 10:14:00 PDT,NA,9.9,9.9,28.7,28.7
2015-06-06T00:00:00Z,J07,NA,NA,15C100324,1,2015-06-06 07:50:52 PDT,NA,10,NA,28.7,NA
2015-06-06T00:00:00Z,J07,NA,NA,15C100324,1,2015-06-06 07:50:52 PDT,Changed Temperature from 28.7 and Salinity from 9.9 (2018-07-16 JG),NA,9.9,NA,28.7
2015-06-11T00:00:00Z,J07,50.459055,-126.169119,15C100324,1,2015-06-11 13:35:00 PDT,NA,11.2,10.6,28.6,28.7
2015-06-14T00:00:00Z,J07,50.458298,-126.169971,15C100324,1,2015-06-14 13:25:15 PDT,NA,10.4,10.4,28.8,28.9
2015-06-18T00:00:00Z,J07,50.457347,-126.168582,15C100324,1,2015-06-18 09:20:00 PDT,NA,10.1,10,28.8,28.9
2015-06-20T00:00:00Z,J07,50.457892,-126.169688,15C100324,1,2015-06-20 16:21:00 PDT,NA,11.4,10.7,28.8,28.9
2015-06-24T00:00:00Z,J07,NA,NA,15C100324,1,2015-06-24 09:18:00 PDT,NA,10.8,10.4,28.6,28.9
2015-06-29T00:00:00Z,J07,50.458408,-126.168236,15C100324,1,2015-06-29 10:20:20 PDT,NA,10.9,10.7,28.9,28.8
2016-05-20T00:00:00Z,J07,NA,NA,15C100324,1,2016-05-20 15:00:00 PDT,YSI time estimated 15 min after time of set (no fish caught) (no data recorded). Added 2018-07-16 JG,12.4,10,28.9,29.1
2016-05-21T00:00:00Z,J07,NA,NA,15C100324,1,2016-05-21 10:58:00 PDT,YSI time estimated 2 hours after time of set to account for processing time (no data recorded). Added 2018-07-16 JG,10,10,29.2,29.2
2016-05-27T00:00:00Z,J07,NA,NA,15C101449,1,2016-05-27 09:07:02 PDT,NA,10,10,31.4,31.4
2016-06-03T00:00:00Z,J07,50.458499,-126.169751,15C100324,1,2016-06-03 17:39:00 PDT,NA,10.2,10.1,31.6,31.4
2016-06-11T00:00:00Z,J07,50.457717,-126.153749,15C100324,1,2016-06-11 10:25:00 PDT,NA,10,10,30.6,31
2016-06-20T00:00:00Z,J07,NA,NA,15C100324,1,2016-06-20 07:18:00 PDT,Changed Line Out from 5 (2018-07-16 JG),NA,10.3,NA,30.7
2016-06-20T00:00:00Z,J07,NA,NA,15C100324,1,2016-06-20 07:18:00 PDT,NA,10.3,NA,30.4,NA
2016-06-25T00:00:00Z,J07,50.45646,-126.118861,15C100324,1,2016-06-25 09:56:00 PDT,NA,10,10,30.6,30.7
2016-07-05T00:00:00Z,J07,50.457041,-126.162672,15C100324,1,2016-07-05 14:34:00 PDT,NA,10.3,10.3,31,30.9
2015-05-22T00:00:00Z,J08,50.480791,-126.409149,15C100324,1,2015-05-22 12:08:10 PDT,NA,9.8,9.7,28.5,28.6
2015-05-25T00:00:00Z,J08,50.480605,-126.412358,15C100324,1,2015-05-25 15:18:19 PDT,NA,10,10,28.6,28.6
2015-05-30T00:00:00Z,J08,NA,NA,15C100324,1,2015-05-30 17:01:00 PDT,"Changed Temperature from 11.1 (2018-07-16 JG)
2: Field time is actually 14:45.",11.2,11.2,28.4,28.4
2015-06-03T00:00:00Z,J08,50.480855,-126.408852,15C100324,1,2015-06-03 12:00:02 PDT,NA,10.1,10.1,28.6,28.6
2015-06-07T00:00:00Z,J08,50.480477,-126.413345,15C100324,1,2015-06-07 12:25:59 PDT,Changed Temperature from 10.7 (2018-07-16 JG),10.8,NA,28.5,NA
2015-06-07T00:00:00Z,J08,50.480477,-126.413345,15C100324,1,2015-06-07 12:25:59 PDT,Changed Temperature from 10.8 (2018-07-16 JG),NA,10.7,NA,28.5
2015-06-15T00:00:00Z,J08,NA,NA,15C100324,1,2015-06-15 09:56:17 PDT,NA,10.4,10.5,28.8,28.9
2015-06-17T00:00:00Z,J08,NA,NA,15C100324,1,2015-06-17 09:24:00 PDT,NA,10.3,10.3,28.8,28.8
2015-06-20T00:00:00Z,J08,50.481127,-126.411072,15C100324,1,2015-06-20 10:34:45 PDT,NA,10.4,NA,28.6,NA
2015-06-20T00:00:00Z,J08,50.481127,-126.411072,15C100324,1,2015-06-20 10:34:50 PDT,NA,NA,10.3,NA,28.6
2015-06-24T00:00:00Z,J08,50.478533,-126.415897,15C100324,1,2015-06-24 14:45:00 PDT,NA,11,10.9,28.5,28.5
2015-06-29T00:00:00Z,J08,50.479532,-126.416476,15C100324,1,2015-06-29 07:13:30 PDT,NA,11.8,11.6,28.6,28.5
