sample_id,sample_type,sample_subtype,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
JC00043,DNA,fin_clip,U3929,NA,NA,AV,NA
JC00045,DNA,fin_clip,U3930,NA,NA,AV,NA
JC00041,DNA,fin_clip,U3931,NA,NA,AV,NA
JC00044,DNA,fin_clip,U3932,NA,NA,AV,NA
JC00042,DNA,fin_clip,U3933,NA,NA,AV,NA
DC01201,DNA,fin_clip,U3934,NA,NA,AV,NA
JC00153,DNA,fin_clip,U3935,NA,NA,AV,NA
JC00154,DNA,fin_clip,U3936,NA,NA,AV,NA
JC00151,DNA,fin_clip,U3937,NA,NA,AV,NA
JC00152,DNA,fin_clip,U3938,NA,NA,AV,NA
DC00811,DNA,fin_clip,U3939,NA,NA,AV,NA
JC00061,DNA,fin_clip,U3940,NA,NA,AV,NA
JC01381,DNA,fin_clip,U3941,NA,NA,AV,NA
JC00111,DNA,fin_clip,U3942,NA,NA,AV,NA
JC00226,DNA,fin_clip,U3943,NA,NA,AV,NA
JC00224,DNA,fin_clip,U3944,NA,NA,AV,NA
JC00222,DNA,fin_clip,U3945,NA,NA,AV,NA
JC00225,DNA,fin_clip,U3946,NA,NA,AV,NA
JC00223,DNA,fin_clip,U3947,NA,NA,AV,NA
JC00221,DNA,fin_clip,U3948,NA,NA,AV,NA
DC00031,DNA,fin_clip,U3950,NA,NA,AV,NA
JC01201,DNA,fin_clip,U3951,NA,NA,AV,NA
JC01205,DNA,fin_clip,U3952,NA,NA,AV,NA
JC01206,DNA,fin_clip,U3953,NA,NA,AV,NA
JC01207,DNA,fin_clip,U3954,NA,NA,AV,NA
JC01203,DNA,fin_clip,U3955,NA,NA,AV,NA
JC01202,DNA,fin_clip,U3956,NA,NA,AV,NA
JC01204,DNA,fin_clip,U3957,NA,NA,AV,NA
DC00125,DNA,fin_clip,U3958,NA,NA,AV,NA
DC00121,DNA,fin_clip,U3959,NA,NA,AV,NA
DC00052,DNA,fin_clip,U3960,NA,NA,AV,NA
DC00051,DNA,fin_clip,U3961,NA,NA,AV,NA
JC00281,DNA,fin_clip,U3962,NA,NA,AV,NA
DH00037,DNA,fin_clip,U3970,NA,NA,AV,NA
DH00035,DNA,fin_clip,U3971,NA,NA,AV,NA
DH00032,DNA,fin_clip,U3972,NA,NA,AV,NA
DH00034,DNA,fin_clip,U3973,NA,NA,AV,NA
DH00038,DNA,fin_clip,U3974,NA,NA,AV,NA
DH00031,DNA,fin_clip,U3975,NA,NA,AV,NA
DH00151,DNA,fin_clip,U3976,NA,NA,AV,NA
DH00152,DNA,fin_clip,U3977,NA,NA,AV,NA
DH01201,DNA,fin_clip,U3978,NA,NA,AV,NA
JH00302,DNA,fin_clip,U3979,NA,NA,AV,NA
JH00221,DNA,fin_clip,U3980,NA,NA,AV,NA
JH00041,DNA,fin_clip,U3981,NA,NA,AV,NA
JH00301,DNA,fin_clip,U3982,NA,NA,AV,NA
JH00281,DNA,fin_clip,U3983,NA,NA,AV,NA
DH00051,DNA,fin_clip,U3984,NA,NA,AV,Fixed sample_id from DH00041 (2020-01-27 JG)
DH00052,DNA,fin_clip,U3985,NA,NA,AV,Fixed sample_id from DH00042 (2020-01-27 JG)
DH00057,DNA,fin_clip,U3986,NA,NA,AV,Fixed sample_id from DH00047 (2020-01-27 JG)
DH00058,DNA,fin_clip,U3987,NA,NA,AV,Fixed sample_id from DH00048 (2020-01-27 JG)
DH00059,DNA,fin_clip,U3988,NA,NA,AV,Fixed sample_id from DH00049 (2020-01-27 JG)
DH00053,DNA,fin_clip,U3989,NA,NA,AV,Fixed sample_id from DH00043 (2020-01-27 JG)
DH00055,DNA,fin_clip,U3990,NA,NA,AV,Fixed sample_id from DH00045 (2020-01-27 JG)
DH00060,DNA,fin_clip,U3991,NA,NA,AV,Fixed sample_id from DH00050 (2020-01-27 JG)
DH00054,DNA,fin_clip,U3992,NA,NA,AV,Fixed sample_id from DH00044 (2020-01-27 JG)
DH00056,DNA,fin_clip,U3993,NA,NA,AV,Fixed sample_id from DH00046 (2020-01-27 JG)
DH00122,DNA,fin_clip,U3995,NA,NA,AV,NA
DH00121,DNA,fin_clip,U3996,NA,NA,AV,NA
DH00123,DNA,fin_clip,U3997,NA,NA,AV,NA
DH00819,DNA,fin_clip,U3998,NA,NA,AV,NA
DH00816,DNA,fin_clip,U3999,NA,NA,AV,NA
DH00815,DNA,fin_clip,U4000,NA,NA,AV,NA
DH00813,DNA,fin_clip,U4001,NA,NA,AV,NA
DH00820,DNA,fin_clip,U4002,NA,NA,AV,NA
DH00812,DNA,fin_clip,U4003,NA,NA,AV,NA
DH00818,DNA,fin_clip,U4004,NA,NA,AV,NA
DH00817,DNA,fin_clip,U4005,NA,NA,AV,NA
DH00811,DNA,fin_clip,U4006,NA,NA,AV,NA
DH00814,DNA,fin_clip,U4007,NA,NA,AV,NA
DH00153,DNA,fin_clip,U4008,NA,NA,AV,NA
DH00154,DNA,fin_clip,U4009,NA,NA,AV,NA
JH00156,DNA,fin_clip,U4010,NA,NA,AV,NA
JH00154,DNA,fin_clip,U4011,NA,NA,AV,NA
JH00153,DNA,fin_clip,U4012,NA,NA,AV,NA
JH00151,DNA,fin_clip,U4013,NA,NA,AV,NA
JH00152,DNA,fin_clip,U4014,NA,NA,AV,NA
JH00155,DNA,fin_clip,U4015,NA,NA,AV,NA
JH00157,DNA,fin_clip,U4016,NA,NA,AV,NA
DS01287,DNA,fin_clip,U4177,NA,PBS,AV,NA
JS01226,DNA,fin_clip,U4178,NA,PBS,AV,NA
JS01227,DNA,fin_clip,U4179,NA,PBS,AV,NA
JS01229,DNA,fin_clip,U4180,NA,PBS,AV,NA
JS01221,DNA,fin_clip,U4181,NA,PBS,AV,NA
JS01222,DNA,fin_clip,U4182,NA,PBS,AV,NA
JS01224,DNA,fin_clip,U4183,NA,PBS,AV,NA
JS01230,DNA,fin_clip,U4184,NA,PBS,AV,NA
DS00472,DNA,fin_clip,U4185,NA,PBS,AV,NA
DS00471,DNA,fin_clip,U4186,NA,PBS,AV,NA
DS00459,DNA,fin_clip,U4187,NA,PBS,AV,NA
DS00466,DNA,fin_clip,U4188,NA,PBS,AV,NA
DS00477,DNA,fin_clip,U4189,NA,PBS,AV,NA
DS00478,DNA,fin_clip,U4190,NA,PBS,AV,NA
DS00475,DNA,fin_clip,U4191,NA,PBS,AV,NA
DS00460,DNA,fin_clip,U4192,NA,PBS,AV,NA
DS00470,DNA,fin_clip,U4193,NA,PBS,AV,NA
DS00476,DNA,fin_clip,U4194,NA,PBS,AV,NA
DS00473,DNA,fin_clip,U4195,NA,PBS,AV,NA
DS00978,DNA,fin_clip,U4196,NA,PBS,AV,NA
DS00979,DNA,fin_clip,U4197,NA,PBS,AV,NA
DS00975,DNA,fin_clip,U4198,NA,PBS,AV,NA
DS00977,DNA,fin_clip,U4199,NA,PBS,AV,NA
DS00974,DNA,fin_clip,U4200,NA,PBS,AV,NA
DS00248,DNA,fin_clip,U4201,NA,PBS,AV,NA
DS00251,DNA,fin_clip,U4202,NA,PBS,AV,NA
DS00258,DNA,fin_clip,U4203,NA,PBS,AV,NA
DS00261,DNA,fin_clip,U4204,NA,PBS,AV,NA
DS00562,DNA,fin_clip,U4205,NA,NA,AV,NA
DS00543,DNA,fin_clip,U4206,NA,NA,AV,NA
DS00542,DNA,fin_clip,U4207,NA,NA,AV,NA
DS00559,DNA,fin_clip,U4208,NA,NA,AV,NA
DS00461,DNA,fin_clip,U4209,NA,PBS,AV,NA
DS00468,DNA,fin_clip,U4210,NA,PBS,AV,NA
DS00480,DNA,fin_clip,U4211,NA,PBS,AV,NA
DS00457,DNA,fin_clip,U4212,NA,PBS,AV,NA
JS00437,DNA,fin_clip,U4213,NA,PBS,AV,NA
JS00440,DNA,fin_clip,U4214,NA,PBS,AV,NA
JS00145,DNA,fin_clip,U4215,NA,NA,AV,NA
JS00138,DNA,fin_clip,U4216,NA,PBS,AV,NA
DS00364,DNA,fin_clip,U4217,NA,PBS,AV,NA
DS00390,DNA,fin_clip,U4218,NA,PBS,AV,NA
DS00385,DNA,fin_clip,U4219,NA,PBS,AV,NA
DS00371,DNA,fin_clip,U4220,NA,PBS,AV,NA
DS00175,DNA,fin_clip,U4221,NA,PBS,AV,NA
DS00986,DNA,fin_clip,U4222,NA,PBS,AV,NA
DS00984,DNA,fin_clip,U4223,NA,PBS,AV,NA
DS00988,DNA,fin_clip,U4224,NA,PBS,AV,NA
DS00269,DNA,fin_clip,U4225,NA,PBS,AV,NA
DS00267,DNA,fin_clip,U4226,NA,PBS,AV,NA
DS00257,DNA,fin_clip,U4227,NA,PBS,AV,NA
DS00268,DNA,fin_clip,U4228,NA,PBS,AV,NA
DS00270,DNA,fin_clip,U4229,NA,PBS,AV,NA
DS00266,DNA,fin_clip,U4230,NA,PBS,AV,NA
JS00423,DNA,fin_clip,U4231,NA,PBS,AV,NA
JS00427,DNA,fin_clip,U4232,NA,PBS,AV,NA
JS00430,DNA,fin_clip,U4233,NA,PBS,AV,NA
JS00426,DNA,fin_clip,U4234,NA,PBS,AV,NA
JS00429,DNA,fin_clip,U4235,NA,PBS,AV,NA
JS00422,DNA,fin_clip,U4236,NA,PBS,AV,NA
JS00428,DNA,fin_clip,U4237,NA,PBS,AV,NA
JS00424,DNA,fin_clip,U4238,NA,PBS,AV,NA
JS01360,DNA,fin_clip,U4239,NA,PBS,AV,NA
JS01354,DNA,fin_clip,U4240,NA,PBS,AV,NA
JS01355,DNA,fin_clip,U4241,NA,PBS,AV,NA
JS01356,DNA,fin_clip,U4242,NA,PBS,AV,NA
JS01353,DNA,fin_clip,U4243,NA,PBS,AV,NA
JS01359,DNA,fin_clip,U4244,NA,PBS,AV,NA
JS01352,DNA,fin_clip,U4245,NA,PBS,AV,NA
JS01357,DNA,fin_clip,U4246,NA,PBS,AV,NA
JS01351,DNA,fin_clip,U4247,NA,PBS,AV,NA
JS01358,DNA,fin_clip,U4248,NA,PBS,AV,NA
JS00840,DNA,fin_clip,U4249,NA,PBS,AV,NA
JS00813,DNA,fin_clip,U4250,NA,PBS,AV,NA
JS00811,DNA,fin_clip,U4251,NA,PBS,AV,NA
JS00812,DNA,fin_clip,U4252,NA,PBS,AV,NA
JS00816,DNA,fin_clip,U4253,NA,PBS,AV,NA
JS00815,DNA,fin_clip,U4254,NA,PBS,AV,NA
JS00814,DNA,fin_clip,U4255,NA,PBS,AV,NA
JS00817,DNA,fin_clip,U4256,NA,PBS,AV,NA
JS00820,DNA,fin_clip,U4257,NA,PBS,AV,NA
JS00818,DNA,fin_clip,U4258,NA,PBS,AV,NA
JS00974,DNA,fin_clip,U4259,NA,PBS,AV,NA
JS00980,DNA,fin_clip,U4260,NA,PBS,AV,NA
JS00977,DNA,fin_clip,U4261,NA,PBS,AV,NA
JS00973,DNA,fin_clip,U4262,NA,PBS,AV,NA
JS00978,DNA,fin_clip,U4263,NA,PBS,AV,NA
JS00961,DNA,fin_clip,U4264,NA,PBS,AV,NA
JS00975,DNA,fin_clip,U4265,NA,PBS,AV,NA
JS00979,DNA,fin_clip,U4266,NA,PBS,AV,NA
JS00971,DNA,fin_clip,U4267,NA,PBS,AV,NA
JS00976,DNA,fin_clip,U4268,NA,PBS,AV,NA
DS00560,DNA,fin_clip,U4269,NA,NA,AV,NA
DS00556,DNA,fin_clip,U4270,NA,NA,AV,NA
DS00558,DNA,fin_clip,U4271,NA,NA,AV,NA
DS00561,DNA,fin_clip,U4272,NA,NA,AV,NA
DS00249,DNA,fin_clip,U4273,NA,PBS,AV,NA
DS00241,DNA,fin_clip,U4274,NA,PBS,AV,NA
DS00262,DNA,fin_clip,U4275,NA,PBS,AV,NA
DS00260,DNA,fin_clip,U4276,NA,PBS,AV,NA
DS00259,DNA,fin_clip,U4277,NA,PBS,AV,NA
DS00264,DNA,fin_clip,U4278,NA,PBS,AV,NA
DS00252,DNA,fin_clip,U4279,NA,PBS,AV,NA
DS00256,DNA,fin_clip,U4280,NA,PBS,AV,NA
DS00263,DNA,fin_clip,U4281,NA,PBS,AV,NA
DS00265,DNA,fin_clip,U4282,NA,PBS,AV,NA
JS00421,DNA,fin_clip,U4283,NA,PBS,AV,NA
JS00425,DNA,fin_clip,U4284,NA,PBS,AV,NA
DS00547,DNA,fin_clip,U4285,NA,NA,AV,NA
DS00552,DNA,fin_clip,U4286,NA,NA,AV,NA
DS00551,DNA,fin_clip,U4287,NA,NA,AV,NA
DS00553,DNA,fin_clip,U4288,NA,NA,AV,NA
DS00555,DNA,fin_clip,U4289,NA,NA,AV,NA
DS00554,DNA,fin_clip,U4290,NA,NA,AV,NA
DS00557,DNA,fin_clip,U4291,NA,NA,AV,NA
DS01283,DNA,fin_clip,U4292,NA,PBS,AV,NA
DS01288,DNA,fin_clip,U4293,NA,PBS,AV,NA
DS01285,DNA,fin_clip,U4294,NA,PBS,AV,NA
DS01281,DNA,fin_clip,U4295,NA,PBS,AV,NA
DS01286,DNA,fin_clip,U4296,NA,PBS,AV,NA
DS00548,DNA,fin_clip,U4297,NA,NA,AV,NA
DS00549,DNA,fin_clip,U4298,NA,NA,AV,NA
DS00546,DNA,fin_clip,U4299,NA,NA,AV,NA
DS00545,DNA,fin_clip,U4300,NA,NA,AV,NA
DS00544,DNA,fin_clip,U4301,NA,NA,AV,NA
DS01284,DNA,fin_clip,U4302,NA,PBS,AV,NA
DS01289,DNA,fin_clip,U4303,NA,PBS,AV,NA
DS01282,DNA,fin_clip,U4304,NA,PBS,AV,NA
DS01290,DNA,fin_clip,U4305,NA,PBS,AV,NA
JS01228,DNA,fin_clip,U4306,NA,PBS,AV,NA
JS01225,DNA,fin_clip,U4307,NA,PBS,AV,NA
JS01223,DNA,fin_clip,U4308,NA,PBS,AV,NA
DS00464,DNA,fin_clip,U4309,NA,PBS,AV,NA
DS00474,DNA,fin_clip,U4310,NA,PBS,AV,NA
DS00469,DNA,fin_clip,U4311,NA,PBS,AV,NA
DS00479,DNA,fin_clip,U4312,NA,PBS,AV,NA
DS00467,DNA,fin_clip,U4313,NA,PBS,AV,NA
DS00980,DNA,fin_clip,U4314,NA,PBS,AV,NA
DS00971,DNA,fin_clip,U4315,NA,PBS,AV,NA
DS00973,DNA,fin_clip,U4316,NA,PBS,AV,NA
DS00972,DNA,fin_clip,U4317,NA,PBS,AV,NA
JS00149,DNA,fin_clip,U4318,NA,NA,AV,NA
JS00144,DNA,fin_clip,U4319,NA,PBS,AV,NA
JS00143,DNA,fin_clip,U4320,NA,PBS,AV,NA
JS00139,DNA,fin_clip,U4321,NA,PBS,AV,NA
JS00142,DNA,fin_clip,U4322,NA,PBS,AV,NA
JS00141,DNA,fin_clip,U4323,NA,NA,AV,NA
JS00147,DNA,fin_clip,U4324,NA,NA,AV,NA
JS00140,DNA,fin_clip,U4325,NA,PBS,AV,NA
JS00137,DNA,fin_clip,U4326,NA,PBS,AV,NA
DS00366,DNA,fin_clip,U4327,NA,PBS,AV,NA
DS00386,DNA,fin_clip,U4328,NA,PBS,AV,NA
DS00368,DNA,fin_clip,U4329,NA,PBS,AV,NA
DS00389,DNA,fin_clip,U4330,NA,PBS,AV,NA
DS00370,DNA,fin_clip,U4331,NA,PBS,AV,NA
DS00388,DNA,fin_clip,U4332,NA,PBS,AV,NA
DS00379,DNA,fin_clip,U4333,NA,PBS,AV,NA
DS00383,DNA,fin_clip,U4334,NA,PBS,AV,NA
DS00160,DNA,fin_clip,U4335,NA,PBS,AV,NA
DS00168,DNA,fin_clip,U4336,NA,PBS,AV,NA
DS00156,DNA,fin_clip,U4337,NA,PBS,AV,NA
DS00180,DNA,fin_clip,U4338,NA,PBS,AV,NA
DS00161,DNA,fin_clip,U4339,NA,PBS,AV,NA
DS00151,DNA,fin_clip,U4340,NA,PBS,AV,NA
DS00163,DNA,fin_clip,U4341,NA,PBS,AV,NA
DS00159,DNA,fin_clip,U4342,NA,PBS,AV,NA
JS00434,DNA,fin_clip,U4343,NA,PBS,AV,NA
DS00989,DNA,fin_clip,U4344,NA,PBS,AV,NA
DS00976,DNA,fin_clip,U4345,NA,PBS,AV,NA
JS00432,DNA,fin_clip,U4346,NA,PBS,AV,NA
JS00436,DNA,fin_clip,U4347,NA,PBS,AV,NA
JS00431,DNA,fin_clip,U4348,NA,PBS,AV,NA
JS00435,DNA,fin_clip,U4349,NA,PBS,AV,NA
JS00438,DNA,fin_clip,U4350,NA,PBS,AV,NA
JS00148,DNA,fin_clip,U4351,NA,NA,AV,NA
JS00146,DNA,fin_clip,U4352,NA,NA,AV,NA
JS00136,DNA,fin_clip,U4353,NA,PBS,AV,NA
JS00150,DNA,fin_clip,U4354,NA,NA,AV,NA
DS00382,DNA,fin_clip,U4355,NA,PBS,AV,NA
DS00387,DNA,fin_clip,U4356,NA,PBS,AV,NA
DS00372,DNA,fin_clip,U4357,NA,PBS,AV,NA
DS00365,DNA,fin_clip,U4358,NA,PBS,AV,NA
DS00369,DNA,fin_clip,U4359,NA,PBS,AV,NA
DS00373,DNA,fin_clip,U4360,NA,PBS,AV,NA
DS00367,DNA,fin_clip,U4361,NA,PBS,AV,NA
DS00384,DNA,fin_clip,U4362,NA,PBS,AV,NA
DS00166,DNA,fin_clip,U4363,NA,PBS,AV,NA
DS00158,DNA,fin_clip,U4364,NA,PBS,AV,NA
DS00153,DNA,fin_clip,U4365,NA,PBS,AV,NA
DS00157,DNA,fin_clip,U4366,NA,PBS,AV,NA
JS00439,DNA,fin_clip,U4367,NA,PBS,AV,NA
JS00433,DNA,fin_clip,U4368,NA,PBS,AV,NA
DS00162,DNA,fin_clip,U4369,NA,PBS,AV,NA
DS00154,DNA,fin_clip,U4370,NA,PBS,AV,NA
DS00177,DNA,fin_clip,U4371,NA,PBS,AV,NA
DS00178,DNA,fin_clip,U4372,NA,PBS,AV,NA
DS00152,DNA,fin_clip,U4373,NA,PBS,AV,NA
DS00164,DNA,fin_clip,U4374,NA,PBS,AV,NA
DS00155,DNA,fin_clip,U4375,NA,PBS,AV,NA
DS01233,DNA,fin_clip,U4376,NA,NA,AV,NA
DS01236,DNA,fin_clip,U4377,NA,NA,AV,NA
DS00767,DNA,fin_clip,U4378,NA,NA,AV,NA
DS01232,DNA,fin_clip,U4379,NA,NA,AV,NA
DS01234,DNA,fin_clip,U4380,NA,NA,AV,NA
JS00856,DNA,fin_clip,U4381,NA,PBS,AV,NA
JS00769,DNA,fin_clip,U4382,NA,NA,AV,NA
DS00529,DNA,fin_clip,U4383,NA,NA,AV,NA
DS00578,DNA,fin_clip,U4384,NA,PBS,AV,NA
DS00576,DNA,fin_clip,U4385,NA,PBS,AV,NA
DS00589,DNA,fin_clip,U4386,NA,PBS,AV,NA
DS00592,DNA,fin_clip,U4387,NA,PBS,AV,NA
DS00591,DNA,fin_clip,U4388,NA,PBS,AV,NA
DS00588,DNA,fin_clip,U4389,NA,PBS,AV,NA
JS00772,DNA,fin_clip,U4390,NA,NA,AV,NA
DS01252,DNA,fin_clip,U4391,NA,NA,AV,NA
DS00358,DNA,fin_clip,U4392,NA,PBS,AV,NA
DS00983,DNA,fin_clip,U4393,NA,PBS,AV,NA
DS00982,DNA,fin_clip,U4394,NA,PBS,AV,NA
DS01238,DNA,fin_clip,U4395,NA,NA,AV,NA
JS00403,DNA,fin_clip,U4396,NA,NA,AV,NA
JS00405,DNA,fin_clip,U4397,NA,NA,AV,NA
JS00404,DNA,fin_clip,U4398,NA,NA,AV,NA
JS00406,DNA,fin_clip,U4399,NA,NA,AV,NA
DS00762,DNA,fin_clip,U4400,NA,NA,AV,NA
DS00765,DNA,fin_clip,U4401,NA,NA,AV,NA
DS00770,DNA,fin_clip,U4402,NA,NA,AV,NA
JS01542,DNA,fin_clip,U4403,NA,PBS,AV,NA
DS00780,DNA,fin_clip,U4404,NA,NA,AV,NA
DS00776,DNA,fin_clip,U4405,NA,NA,AV,NA
DS00777,DNA,fin_clip,U4406,NA,NA,AV,NA
DS00783,DNA,fin_clip,U4407,NA,PBS,AV,NA
DS00781,DNA,fin_clip,U4408,NA,PBS,AV,NA
JS01375,DNA,fin_clip,U4409,NA,PBS,AV,NA
DS00510,DNA,fin_clip,U4411,NA,PBS,AV,NA
DS00146,DNA,fin_clip,U4412,NA,NA,AV,NA
DS00774,DNA,fin_clip,U4413,NA,NA,AV,NA
DS00771,DNA,fin_clip,U4414,NA,NA,AV,NA
DS00782,DNA,fin_clip,U4415,NA,PBS,AV,NA
JS01374,DNA,fin_clip,U4416,NA,PBS,AV,NA
DS00985,DNA,fin_clip,U4417,NA,PBS,AV,NA
DS00990,DNA,fin_clip,U4418,NA,PBS,AV,NA
DS00987,DNA,fin_clip,U4419,NA,PBS,AV,NA
DS00981,DNA,fin_clip,U4420,NA,PBS,AV,NA
DS01235,DNA,fin_clip,U4421,NA,NA,AV,NA
DS01240,DNA,fin_clip,U4422,NA,NA,AV,NA
DS01237,DNA,fin_clip,U4423,NA,NA,AV,NA
DS01239,DNA,fin_clip,U4424,NA,NA,AV,NA
JS00408,DNA,fin_clip,U4425,NA,NA,AV,NA
JS00407,DNA,fin_clip,U4426,NA,NA,AV,NA
JS00402,DNA,fin_clip,U4427,NA,NA,AV,NA
JS00401,DNA,fin_clip,U4428,NA,NA,AV,NA
DS00763,DNA,fin_clip,U4429,NA,NA,AV,NA
DS00764,DNA,fin_clip,U4430,NA,NA,AV,NA
DS00769,DNA,fin_clip,U4431,NA,NA,AV,NA
DS00768,DNA,fin_clip,U4432,NA,NA,AV,NA
DS00772,DNA,fin_clip,U4433,NA,NA,AV,NA
DS00778,DNA,fin_clip,U4434,NA,NA,AV,NA
DS00784,DNA,fin_clip,U4435,NA,PBS,AV,NA
JS01372,DNA,fin_clip,U4436,NA,PBS,AV,NA
JS01371,DNA,fin_clip,U4437,NA,PBS,AV,NA
DS00625,DNA,fin_clip,U4438,NA,PBS,AV,NA
DS00624,DNA,fin_clip,U4439,NA,PBS,AV,NA
DS00627,DNA,fin_clip,U4440,NA,PBS,AV,NA
DS01231,DNA,fin_clip,U4441,NA,NA,AV,NA
JS00409,DNA,fin_clip,U4442,NA,NA,AV,NA
DS00761,DNA,fin_clip,U4443,NA,NA,AV,NA
DS00766,DNA,fin_clip,U4444,NA,NA,AV,NA
JS00855,DNA,fin_clip,U4445,NA,PBS,AV,NA
JS00859,DNA,fin_clip,U4446,NA,PBS,AV,NA
JS00853,DNA,fin_clip,U4447,NA,PBS,AV,NA
JS00860,DNA,fin_clip,U4448,NA,PBS,AV,NA
JS00854,DNA,fin_clip,U4449,NA,PBS,AV,NA
JS00852,DNA,fin_clip,U4450,NA,PBS,AV,NA
JS00857,DNA,fin_clip,U4451,NA,PBS,AV,NA
JS00858,DNA,fin_clip,U4452,NA,PBS,AV,NA
JS00851,DNA,fin_clip,U4453,NA,PBS,AV,NA
JS01544,DNA,fin_clip,U4454,NA,PBS,AV,NA
JS01541,DNA,fin_clip,U4455,NA,PBS,AV,NA
JS01545,DNA,fin_clip,U4456,NA,PBS,AV,NA
JS01543,DNA,fin_clip,U4457,NA,PBS,AV,NA
DS00773,DNA,fin_clip,U4458,NA,NA,AV,NA
DS00775,DNA,fin_clip,U4459,NA,NA,AV,NA
DS00779,DNA,fin_clip,U4460,NA,NA,AV,NA
JS01376,DNA,fin_clip,U4461,NA,PBS,AV,NA
JS01373,DNA,fin_clip,U4462,NA,PBS,AV,NA
DS00626,DNA,fin_clip,U4463,NA,PBS,AV,NA
DS00629,DNA,fin_clip,U4464,NA,PBS,AV,NA
DS00623,DNA,fin_clip,U4465,NA,PBS,AV,NA
DS00136,DNA,fin_clip,U4466,NA,NA,AV,NA
DS00137,DNA,fin_clip,U4467,NA,NA,AV,NA
DS00121,DNA,fin_clip,U4468,NA,NA,AV,NA
DS00126,DNA,fin_clip,U4469,NA,NA,AV,NA
DS00128,DNA,fin_clip,U4470,NA,NA,AV,NA
DS00129,DNA,fin_clip,U4471,NA,NA,AV,NA
DS00131,DNA,fin_clip,U4472,NA,NA,AV,NA
JS00862,DNA,fin_clip,U4473,NA,PBS,AV,NA
JS00869,DNA,fin_clip,U4474,NA,PBS,AV,NA
JS00868,DNA,fin_clip,U4475,NA,PBS,AV,NA
JS00865,DNA,fin_clip,U4476,NA,PBS,AV,NA
JS00867,DNA,fin_clip,U4477,NA,PBS,AV,NA
JS00773,DNA,fin_clip,U4478,NA,NA,AV,NA
JS00774,DNA,fin_clip,U4479,NA,NA,AV,NA
JS00780,DNA,fin_clip,U4480,NA,NA,AV,NA
JS00775,DNA,fin_clip,U4481,NA,NA,AV,NA
DS00590,DNA,fin_clip,U4482,NA,PBS,AV,NA
DS00580,DNA,fin_clip,U4483,NA,PBS,AV,NA
DS00600,DNA,fin_clip,U4484,NA,PBS,AV,NA
DS00574,DNA,fin_clip,U4485,NA,PBS,AV,NA
DS00584,DNA,fin_clip,U4486,NA,PBS,AV,NA
DS00581,DNA,fin_clip,U4487,NA,PBS,AV,NA
DS00582,DNA,fin_clip,U4488,NA,PBS,AV,NA
DS00503,DNA,fin_clip,U4498,NA,NA,AV,NA
DS00504,DNA,fin_clip,U4499,NA,PBS,AV,NA
DS00502,DNA,fin_clip,U4500,NA,PBS,AV,NA
DS00501,DNA,fin_clip,U4501,NA,PBS,AV,NA
DS00508,DNA,fin_clip,U4502,NA,PBS,AV,NA
DS00506,DNA,fin_clip,U4503,NA,PBS,AV,NA
DS00507,DNA,fin_clip,U4504,NA,PBS,AV,NA
DS00505,DNA,fin_clip,U4505,NA,PBS,AV,NA
DS00509,DNA,fin_clip,U4506,NA,PBS,AV,NA
DS00147,DNA,fin_clip,U4507,NA,NA,AV,NA
DS00123,DNA,fin_clip,U4508,NA,NA,AV,NA
DS00133,DNA,fin_clip,U4509,NA,NA,AV,NA
DS00132,DNA,fin_clip,U4510,NA,NA,AV,NA
DS00124,DNA,fin_clip,U4511,NA,NA,AV,NA
JS00863,DNA,fin_clip,U4512,NA,PBS,AV,NA
DS00141,DNA,fin_clip,U4513,NA,NA,AV,NA
DS00122,DNA,fin_clip,U4514,NA,NA,AV,NA
DS00125,DNA,fin_clip,U4515,NA,NA,AV,NA
DS00134,DNA,fin_clip,U4516,NA,NA,AV,NA
DS00135,DNA,fin_clip,U4517,NA,NA,AV,NA
DS00130,DNA,fin_clip,U4518,NA,NA,AV,NA
DS01051,DNA,fin_clip,U4519,NA,PBS,AV,NA
JS00337,DNA,fin_clip,U4520,NA,PBS,AV,NA
JS00331,DNA,fin_clip,U4521,NA,PBS,AV,NA
JS00332,DNA,fin_clip,U4522,NA,PBS,AV,NA
JS00334,DNA,fin_clip,U4523,NA,PBS,AV,NA
DS01256,DNA,fin_clip,U4524,NA,NA,AV,NA
DS01254,DNA,fin_clip,U4525,NA,NA,AV,NA
DS00349,DNA,fin_clip,U4526,NA,PBS,AV,NA
DS00353,DNA,fin_clip,U4527,NA,PBS,AV,NA
DS00359,DNA,fin_clip,U4528,NA,PBS,AV,NA
DS00347,DNA,fin_clip,U4529,NA,PBS,AV,NA
DS00352,DNA,fin_clip,U4530,NA,PBS,AV,NA
DS00343,DNA,fin_clip,U4531,NA,PBS,AV,NA
JS00453,DNA,fin_clip,U4532,NA,NA,AV,NA
JS00821,DNA,fin_clip,U4533,NA,PBS,AV,NA
JS00823,DNA,fin_clip,U4534,NA,PBS,AV,NA
JS00824,DNA,fin_clip,U4535,NA,PBS,AV,NA
JS00822,DNA,fin_clip,U4536,NA,PBS,AV,NA
JS00864,DNA,fin_clip,U4537,NA,PBS,AV,NA
JS00861,DNA,fin_clip,U4538,NA,PBS,AV,NA
JS00866,DNA,fin_clip,U4539,NA,PBS,AV,NA
DS01056,DNA,fin_clip,U4540,NA,PBS,AV,NA
DS01058,DNA,fin_clip,U4541,NA,PBS,AV,NA
