sample_id,sample_type,ufn,sample_comments,analyzing_lab,sample_quality_flag,sample_quality_log
S2185FA1,fatty_acid,U2185,NA,NA,AV,NA
S2186FA1,fatty_acid,U2186,NA,NA,AV,NA
S2187FA1,fatty_acid,U2187,NA,NA,AV,NA
S2188FA1,fatty_acid,U2188,NA,NA,AV,NA
S2189FA1,fatty_acid,U2189,NA,NA,AV,NA
SFA5144,fatty_acid,U2191,NA,NA,AV,NA
SFA5145,fatty_acid,U2192,NA,NA,AV,NA
SFA5146,fatty_acid,U2193,NA,NA,AV,NA
SFA5147,fatty_acid,U2194,NA,NA,AV,NA
SFA5148,fatty_acid,U2195,NA,NA,AV,NA
SFA5149,fatty_acid,U2196,NA,NA,AV,NA
SFA5150,fatty_acid,U2197,NA,NA,AV,NA
SFA5151,fatty_acid,U2198,NA,NA,AV,NA
SFA5152,fatty_acid,U2199,NA,NA,AV,NA
SFA5153,fatty_acid,U2200,NA,NA,AV,NA
S2201FA1,fatty_acid,U2201,NA,NA,AV,NA
S2202FA1,fatty_acid,U2202,NA,NA,AV,NA
S2203FA1,fatty_acid,U2203,NA,NA,AV,NA
S2204FA1,fatty_acid,U2204,NA,NA,AV,NA
S2205FA1,fatty_acid,U2205,NA,NA,AV,NA
S2206FA1,fatty_acid,U2206,NA,NA,AV,NA
S2207FA1,fatty_acid,U2207,NA,NA,AV,NA
S2208FA1,fatty_acid,U2208,NA,NA,AV,NA
S2209FA1,fatty_acid,U2209,NA,NA,AV,NA
S2210FA1,fatty_acid,U2210,NA,NA,AV,NA
S2211FA1,fatty_acid,U2211,NA,NA,AV,NA
S2212FA1,fatty_acid,U2212,NA,NA,AV,NA
S2213FA1,fatty_acid,U2213,NA,NA,AV,NA
S2214FA1,fatty_acid,U2214,NA,NA,AV,NA
S2215FA1,fatty_acid,U2215,NA,UBC_Hunt,AV,NA
S2216FA1,fatty_acid,U2216,NA,UBC_Hunt,AV,NA
S2217FA1,fatty_acid,U2217,NA,UBC_Hunt,AV,NA
S2218FA1,fatty_acid,U2218,NA,UBC_Hunt,AV,NA
S2219FA1,fatty_acid,U2219,NA,UBC_Hunt,AV,NA
S2220FA1,fatty_acid,U2220,NA,UBC_Hunt,AV,NA
S2241FA1,fatty_acid,U2241,NA,NA,AV,NA
S2242FA1,fatty_acid,U2242,NA,NA,AV,NA
S2243FA1,fatty_acid,U2243,NA,NA,AV,NA
S2244FA1,fatty_acid,U2244,NA,NA,AV,NA
S2245FA1,fatty_acid,U2245,NA,NA,AV,NA
S2246FA1,fatty_acid,U2246,NA,NA,AV,NA
S2247FA1,fatty_acid,U2247,NA,NA,AV,NA
S2248FA1,fatty_acid,U2248,NA,NA,AV,NA
S2249FA1,fatty_acid,U2249,NA,NA,AV,NA
S2250FA1,fatty_acid,U2250,NA,NA,AV,NA
S2261FA1,fatty_acid,U2261,NA,NA,AV,NA
S2262FA1,fatty_acid,U2262,NA,NA,AV,NA
S2263FA1,fatty_acid,U2263,NA,NA,AV,NA
S2264FA1,fatty_acid,U2264,NA,NA,AV,NA
S2265FA1,fatty_acid,U2265,NA,NA,AV,NA
S2266FA1,fatty_acid,U2266,NA,NA,AV,NA
S2267FA1,fatty_acid,U2267,NA,NA,AV,NA
S2268FA1,fatty_acid,U2268,NA,NA,AV,NA
S2269FA1,fatty_acid,U2269,NA,NA,AV,NA
S2270FA1,fatty_acid,U2270,NA,NA,AV,NA
S2271FA1,fatty_acid,U2271,NA,NA,AV,NA
S2272FA1,fatty_acid,U2272,NA,NA,AV,NA
S2273FA1,fatty_acid,U2273,NA,NA,AV,NA
S2274FA1,fatty_acid,U2274,NA,NA,AV,NA
S2275FA1,fatty_acid,U2275,NA,NA,AV,NA
S2276FA1,fatty_acid,U2276,NA,NA,AV,NA
S2277FA1,fatty_acid,U2277,NA,NA,AV,NA
S2278FA1,fatty_acid,U2278,NA,NA,AV,NA
S2279FA1,fatty_acid,U2279,NA,NA,AV,NA
S2280FA1,fatty_acid,U2280,NA,NA,AV,NA
S2300FA1,fatty_acid,U2300,NA,UBC_Hunt,AV,NA
S2301FA1,fatty_acid,U2301,NA,NA,AV,NA
S2302FA1,fatty_acid,U2302,NA,NA,AV,NA
S2303FA1,fatty_acid,U2303,NA,NA,AV,NA
S2304FA1,fatty_acid,U2304,NA,NA,AV,NA
S2325FA1,fatty_acid,U2325,NA,NA,AV,NA
S2326FA1,fatty_acid,U2326,NA,NA,AV,NA
S2327FA1,fatty_acid,U2327,NA,NA,AV,NA
S2328FA1,fatty_acid,U2328,NA,NA,AV,NA
S2329FA1,fatty_acid,U2329,NA,NA,AV,NA
S2330FA1,fatty_acid,U2330,NA,NA,AV,NA
S2331FA1,fatty_acid,U2331,NA,NA,AV,NA
S2332FA1,fatty_acid,U2332,NA,NA,AV,NA
S2333FA1,fatty_acid,U2333,NA,NA,AV,NA
S2334FA1,fatty_acid,U2334,NA,NA,AV,NA
S2335FA1,fatty_acid,U2335,NA,NA,AV,NA
S2336FA1,fatty_acid,U2336,NA,NA,AV,NA
S2337FA1,fatty_acid,U2337,NA,NA,AV,NA
S2338FA1,fatty_acid,U2338,NA,NA,AV,NA
S2339FA1,fatty_acid,U2339,NA,NA,AV,NA
S2340FA1,fatty_acid,U2340,NA,NA,AV,NA
S2341FA1,fatty_acid,U2341,NA,NA,AV,NA
S2342FA1,fatty_acid,U2342,NA,NA,AV,NA
S2343FA1,fatty_acid,U2343,NA,NA,AV,NA
S2344FA1,fatty_acid,U2344,NA,NA,AV,NA
S2345FA1,fatty_acid,U2345,NA,NA,AV,NA
S2346FA1,fatty_acid,U2346,NA,NA,AV,NA
S2347FA1,fatty_acid,U2347,NA,NA,AV,NA
S2348FA1,fatty_acid,U2348,NA,NA,AV,NA
S2349FA1,fatty_acid,U2349,NA,NA,AV,NA
S2350FA1,fatty_acid,U2350,NA,NA,AV,NA
S2351FA1,fatty_acid,U2351,NA,NA,AV,NA
S2352FA1,fatty_acid,U2352,NA,NA,AV,NA
S2353FA1,fatty_acid,U2353,NA,NA,AV,NA
S2354FA1,fatty_acid,U2354,NA,NA,AV,NA
S2355FA1,fatty_acid,U2355,NA,NA,AV,NA
S2356FA1,fatty_acid,U2356,NA,NA,AV,NA
S2357FA1,fatty_acid,U2357,NA,NA,AV,NA
S2358FA1,fatty_acid,U2358,NA,NA,AV,NA
S2359FA1,fatty_acid,U2359,NA,NA,AV,NA
S2360FA1,fatty_acid,U2360,NA,NA,AV,NA
S2361FA1,fatty_acid,U2361,NA,NA,AV,NA
S2362FA1,fatty_acid,U2362,NA,NA,AV,NA
S2363FA1,fatty_acid,U2363,NA,NA,AV,NA
S2364FA1,fatty_acid,U2364,NA,NA,AV,NA
S2365FA1,fatty_acid,U2365,NA,NA,AV,NA
S2366FA1,fatty_acid,U2366,NA,NA,AV,NA
S2367FA1,fatty_acid,U2367,NA,NA,AV,NA
S2368FA1,fatty_acid,U2368,NA,NA,AV,NA
S2369FA1,fatty_acid,U2369,NA,NA,AV,NA
S2370FA1,fatty_acid,U2370,NA,NA,AV,NA
S2371FA1,fatty_acid,U2371,NA,NA,AV,NA
S2372FA1,fatty_acid,U2372,NA,NA,AV,NA
S2373FA1,fatty_acid,U2373,NA,NA,AV,NA
S2374FA1,fatty_acid,U2374,NA,NA,AV,NA
S2375FA1,fatty_acid,U2375,NA,NA,AV,NA
S2376FA1,fatty_acid,U2376,NA,NA,AV,NA
S2377FA1,fatty_acid,U2377,NA,NA,AV,NA
S2378FA1,fatty_acid,U2378,NA,NA,AV,NA
S2379FA1,fatty_acid,U2379,NA,NA,AV,NA
S2380FA1,fatty_acid,U2380,NA,NA,AV,NA
S2381FA1,fatty_acid,U2381,NA,NA,AV,NA
S2382FA1,fatty_acid,U2382,NA,NA,AV,NA
S2383FA1,fatty_acid,U2383,NA,NA,AV,NA
S2384FA1,fatty_acid,U2384,NA,NA,AV,NA
S2385FA1,fatty_acid,U2385,NA,NA,AV,NA
S2386FA1,fatty_acid,U2386,NA,NA,AV,NA
S2387FA1,fatty_acid,U2387,NA,NA,AV,NA
S2388FA1,fatty_acid,U2388,NA,NA,AV,NA
S2389FA1,fatty_acid,U2389,NA,NA,AV,NA
S2390FA1,fatty_acid,U2390,NA,NA,AV,NA
S2391FA1,fatty_acid,U2391,NA,NA,AV,NA
S2392FA1,fatty_acid,U2392,NA,NA,AV,NA
S2393FA1,fatty_acid,U2393,NA,NA,AV,NA
S2394FA1,fatty_acid,U2394,NA,NA,AV,NA
S2395FA1,fatty_acid,U2395,NA,NA,AV,NA
S2396FA1,fatty_acid,U2396,NA,NA,AV,NA
S2397FA1,fatty_acid,U2397,NA,NA,AV,NA
S2398FA1,fatty_acid,U2398,NA,NA,AV,NA
S2399FA1,fatty_acid,U2399,NA,NA,AV,NA
S2400FA1,fatty_acid,U2400,NA,NA,AV,NA
S2411FA1,fatty_acid,U2411,NA,NA,AV,NA
S2412FA1,fatty_acid,U2412,NA,NA,AV,NA
S2413FA1,fatty_acid,U2413,NA,NA,AV,NA
S2414FA1,fatty_acid,U2414,NA,UBC_Hunt,AV,NA
S2415FA1,fatty_acid,U2415,NA,UBC_Hunt,AV,NA
S2416FA1,fatty_acid,U2416,NA,NA,AV,NA
S2417FA1,fatty_acid,U2417,NA,UBC_Hunt,AV,NA
S2418FA1,fatty_acid,U2418,NA,NA,AV,NA
S2419FA1,fatty_acid,U2419,NA,NA,AV,NA
S2420FA1,fatty_acid,U2420,NA,NA,AV,NA
S2421FA1,fatty_acid,U2421,NA,NA,AV,NA
S2422FA1,fatty_acid,U2422,NA,NA,AV,NA
S2423FA1,fatty_acid,U2423,Samples somewhat thawed due to new employee training,NA,AV,NA
S2424FA1,fatty_acid,U2424,NA,NA,AV,NA
S2425FA1,fatty_acid,U2425,NA,NA,AV,NA
S2426FA1,fatty_acid,U2426,NA,NA,AV,NA
S2427FA1,fatty_acid,U2427,NA,NA,AV,NA
S2428FA1,fatty_acid,U2428,NA,NA,AV,NA
S2429FA1,fatty_acid,U2429,NA,NA,AV,NA
S2430FA1,fatty_acid,U2430,NA,UBC_Hunt,AV,NA
S2431FA1,fatty_acid,U2431,NA,UBC_Hunt,AV,NA
S2432FA1,fatty_acid,U2432,NA,NA,AV,NA
S2433FA1,fatty_acid,U2433,NA,NA,AV,NA
S2434FA1,fatty_acid,U2434,NA,UBC_Hunt,AV,NA
S2435FA1,fatty_acid,U2435,NA,UBC_Hunt,AV,NA
S2436FA1,fatty_acid,U2436,NA,NA,AV,NA
S2437FA1,fatty_acid,U2437,NA,UBC_Hunt,AV,NA
S2438FA1,fatty_acid,U2438,NA,UBC_Hunt,AV,NA
S2439FA1,fatty_acid,U2439,NA,UBC_Hunt,AV,NA
S2451FA1,fatty_acid,U2451,NA,NA,AV,NA
S2452FA1,fatty_acid,U2452,NA,NA,AV,NA
S2453FA1,fatty_acid,U2453,NA,NA,AV,NA
S2454FA1,fatty_acid,U2454,NA,NA,AV,NA
S2455FA1,fatty_acid,U2455,NA,NA,AV,NA
S2456FA1,fatty_acid,U2456,NA,NA,AV,NA
S2457FA1,fatty_acid,U2457,NA,NA,AV,NA
S2458FA1,fatty_acid,U2458,NA,NA,AV,NA
S2459FA1,fatty_acid,U2459,NA,NA,AV,NA
S2460FA1,fatty_acid,U2460,NA,NA,AV,NA
S2461FA1,fatty_acid,U2461,NA,NA,AV,NA
S2462FA1,fatty_acid,U2462,NA,NA,AV,NA
S2463FA1,fatty_acid,U2463,NA,NA,AV,NA
S2464FA1,fatty_acid,U2464,NA,NA,AV,NA
S2465FA1,fatty_acid,U2465,NA,NA,AV,NA
S2466FA1,fatty_acid,U2466,NA,NA,AV,NA
S2467FA1,fatty_acid,U2467,NA,NA,AV,NA
S2468FA1,fatty_acid,U2468,NA,NA,AV,NA
S2469FA1,fatty_acid,U2469,NA,NA,AV,NA
S2470FA1,fatty_acid,U2470,NA,NA,AV,NA
S2471FA1,fatty_acid,U2471,NA,NA,AV,NA
S2472FA1,fatty_acid,U2472,NA,NA,AV,NA
S2473FA1,fatty_acid,U2473,NA,NA,AV,NA
S2494FA1,fatty_acid,U2494,NA,NA,AV,NA
S2495FA1,fatty_acid,U2495,NA,NA,AV,NA
S2496FA1,fatty_acid,U2496,NA,NA,AV,NA
S2497FA1,fatty_acid,U2497,NA,NA,AV,NA
S2498FA1,fatty_acid,U2498,NA,NA,AV,NA
S2499FA1,fatty_acid,U2499,NA,NA,AV,NA
S2500FA1,fatty_acid,U2500,NA,NA,AV,NA
S2501FA1,fatty_acid,U2501,NA,NA,AV,NA
S2502FA1,fatty_acid,U2502,NA,NA,AV,NA
S2503FA1,fatty_acid,U2503,NA,NA,AV,NA
S2504FA1,fatty_acid,U2504,NA,NA,AV,NA
S2505FA1,fatty_acid,U2505,NA,NA,AV,NA
S2506FA1,fatty_acid,U2506,NA,NA,AV,NA
S2507FA1,fatty_acid,U2507,NA,NA,AV,NA
S2508FA1,fatty_acid,U2508,NA,NA,AV,NA
S2509FA1,fatty_acid,U2509,NA,NA,AV,NA
S2510FA1,fatty_acid,U2510,NA,NA,AV,NA
S2511FA1,fatty_acid,U2511,NA,NA,AV,NA
S2512FA1,fatty_acid,U2512,NA,NA,AV,NA
S2513FA1,fatty_acid,U2513,NA,NA,AV,NA
S2514FA1,fatty_acid,U2514,NA,UBC_Hunt,AV,NA
S2515FA1,fatty_acid,U2515,NA,UBC_Hunt,AV,NA
S2516FA1,fatty_acid,U2516,NA,UBC_Hunt,AV,NA
S2517FA1,fatty_acid,U2517,NA,NA,AV,NA
S2518FA1,fatty_acid,U2518,NA,NA,AV,NA
S2519FA1,fatty_acid,U2519,NA,NA,AV,NA
S2520FA1,fatty_acid,U2520,NA,NA,AV,NA
S2521FA1,fatty_acid,U2521,NA,NA,AV,NA
S2522FA1,fatty_acid,U2522,NA,NA,AV,NA
S2523FA1,fatty_acid,U2523,NA,NA,AV,NA
S2524FA1,fatty_acid,U2524,NA,NA,AV,NA
S2525FA1,fatty_acid,U2525,NA,NA,AV,NA
S2526FA1,fatty_acid,U2526,NA,NA,AV,NA
S2527FA1,fatty_acid,U2527,NA,UBC_Hunt,AV,NA
S2528FA1,fatty_acid,U2528,NA,NA,AV,NA
S2529FA1,fatty_acid,U2529,NA,NA,AV,NA
S2530FA1,fatty_acid,U2530,NA,NA,AV,NA
S2531FA1,fatty_acid,U2531,NA,NA,AV,NA
S2532FA1,fatty_acid,U2532,NA,NA,AV,NA
S2533FA1,fatty_acid,U2533,NA,NA,AV,NA
S2534FA1,fatty_acid,U2534,NA,UBC_Hunt,AV,NA
S2535FA1,fatty_acid,U2535,NA,UBC_Hunt,AV,NA
S2537FA1,fatty_acid,U2537,NA,UBC_Hunt,AV,NA
S2538FA1,fatty_acid,U2538,NA,UBC_Hunt,AV,NA
S2539FA1,fatty_acid,U2539,NA,UBC_Hunt,AV,NA
S2540FA1,fatty_acid,U2540,NA,UBC_Hunt,AV,NA
S2541FA1,fatty_acid,U2541,NA,UBC_Hunt,AV,NA
S2542FA1,fatty_acid,U2542,NA,UBC_Hunt,AV,NA
S2543FA1,fatty_acid,U2543,NA,UBC_Hunt,AV,NA
S2544FA1,fatty_acid,U2544,NA,UBC_Hunt,AV,NA
S2545FA1,fatty_acid,U2545,NA,UBC_Hunt,AV,NA
S2546FA1,fatty_acid,U2546,NA,UBC_Hunt,AV,NA
S2547FA1,fatty_acid,U2547,NA,UBC_Hunt,AV,NA
S2548FA1,fatty_acid,U2548,NA,NA,AV,NA
S2549FA1,fatty_acid,U2549,NA,UBC_Hunt,AV,NA
S2550FA1,fatty_acid,U2550,NA,UBC_Hunt,AV,NA
S2551FA1,fatty_acid,U2551,NA,NA,AV,NA
S2552FA1,fatty_acid,U2552,NA,NA,AV,NA
S2553FA1,fatty_acid,U2553,NA,NA,AV,NA
S2554FA1,fatty_acid,U2554,NA,NA,AV,NA
S2555FA1,fatty_acid,U2555,NA,NA,AV,NA
S2601FA1,fatty_acid,U2601,NA,NA,AV,NA
S2602FA1,fatty_acid,U2602,NA,NA,AV,NA
S2603FA1,fatty_acid,U2603,NA,NA,AV,NA
S2604FA1,fatty_acid,U2604,NA,NA,AV,NA
S2605FA1,fatty_acid,U2605,NA,NA,AV,NA
S2606FA1,fatty_acid,U2606,NA,NA,AV,NA
S2607FA1,fatty_acid,U2607,NA,NA,AV,NA
S2608FA1,fatty_acid,U2608,NA,NA,AV,NA
S2609FA1,fatty_acid,U2609,NA,NA,AV,NA
S2610FA1,fatty_acid,U2610,NA,NA,AV,NA
S2611FA1,fatty_acid,U2611,NA,NA,AV,NA
S2612FA1,fatty_acid,U2612,NA,NA,AV,NA
S2613FA1,fatty_acid,U2613,NA,NA,AV,NA
S2614FA1,fatty_acid,U2614,NA,NA,AV,NA
S2615FA1,fatty_acid,U2615,NA,NA,AV,NA
S2616FA1,fatty_acid,U2616,NA,NA,AV,NA
S2617FA1,fatty_acid,U2617,NA,NA,AV,NA
S2618FA1,fatty_acid,U2618,NA,NA,AV,NA
S2619FA1,fatty_acid,U2619,NA,UBC_Hunt,AV,NA
S2620FA1,fatty_acid,U2620,NA,NA,AV,NA
S2621FA1,fatty_acid,U2621,NA,NA,AV,NA
S2622FA1,fatty_acid,U2622,NA,NA,AV,NA
S2623FA1,fatty_acid,U2623,NA,NA,AV,NA
S2624FA1,fatty_acid,U2624,NA,NA,AV,NA
S2625FA1,fatty_acid,U2625,NA,NA,AV,NA
S2626FA1,fatty_acid,U2626,NA,NA,AV,NA
S2627FA1,fatty_acid,U2627,NA,NA,AV,NA
S2628FA1,fatty_acid,U2628,NA,NA,AV,NA
S2629FA1,fatty_acid,U2629,NA,NA,AV,NA
S2630FA1,fatty_acid,U2630,NA,NA,AV,NA
S2631FA1,fatty_acid,U2631,NA,NA,AV,NA
S2632FA1,fatty_acid,U2632,NA,NA,AV,NA
S2633FA1,fatty_acid,U2633,NA,NA,AV,NA
S2634FA1,fatty_acid,U2634,NA,NA,AV,NA
S2635FA1,fatty_acid,U2635,NA,NA,AV,NA
S2636FA1,fatty_acid,U2636,NA,NA,AV,NA
S2637FA1,fatty_acid,U2637,NA,NA,AV,NA
S2638FA1,fatty_acid,U2638,NA,NA,AV,NA
S2639FA1,fatty_acid,U2639,NA,NA,AV,NA
S2640FA1,fatty_acid,U2640,Fish fell on floor,NA,AV,NA
S2641FA1,fatty_acid,U2641,NA,NA,AV,NA
S2642FA1,fatty_acid,U2642,NA,NA,AV,NA
S2643FA1,fatty_acid,U2643,NA,NA,AV,NA
S2644FA1,fatty_acid,U2644,NA,NA,AV,NA
S2645FA1,fatty_acid,U2645,NA,NA,AV,NA
S2646FA1,fatty_acid,U2646,NA,NA,AV,NA
S2647FA1,fatty_acid,U2647,NA,NA,AV,NA
S2648FA1,fatty_acid,U2648,NA,NA,AV,NA
S2649FA1,fatty_acid,U2649,NA,NA,AV,NA
S2650FA1,fatty_acid,U2650,NA,NA,AV,NA
S2651FA1,fatty_acid,U2651,NA,NA,AV,NA
S2652FA1,fatty_acid,U2652,NA,NA,AV,NA
S2653FA1,fatty_acid,U2653,NA,NA,AV,NA
S2654FA1,fatty_acid,U2654,NA,NA,AV,NA
S2655FA1,fatty_acid,U2655,NA,NA,AV,NA
S2656FA1,fatty_acid,U2656,NA,NA,AV,NA
S2657FA1,fatty_acid,U2657,NA,NA,AV,NA
S2658FA1,fatty_acid,U2658,NA,NA,AV,NA
S2659FA1,fatty_acid,U2659,NA,NA,AV,NA
S2660FA1,fatty_acid,U2660,NA,UBC_Hunt,AV,NA
S2661FA1,fatty_acid,U2661,NA,UBC_Hunt,AV,NA
S2662FA1,fatty_acid,U2662,NA,UBC_Hunt,AV,NA
S2663FA1,fatty_acid,U2663,NA,UBC_Hunt,AV,NA
S2664FA1,fatty_acid,U2664,NA,UBC_Hunt,AV,NA
S2665FA1,fatty_acid,U2665,NA,UBC_Hunt,AV,NA
S2666FA1,fatty_acid,U2666,NA,UBC_Hunt,AV,NA
S2667FA1,fatty_acid,U2667,NA,UBC_Hunt,AV,NA
S2668FA1,fatty_acid,U2668,NA,NA,AV,NA
S2669FA1,fatty_acid,U2669,NA,NA,AV,NA
S2701FA1,fatty_acid,U2701,NA,NA,AV,NA
S2702FA1,fatty_acid,U2702,NA,NA,AV,NA
S2703FA1,fatty_acid,U2703,NA,NA,AV,NA
S2704FA1,fatty_acid,U2704,NA,NA,AV,NA
S2705FA1,fatty_acid,U2705,NA,NA,AV,NA
S2706FA1,fatty_acid,U2706,NA,NA,AV,NA
S2707FA1,fatty_acid,U2707,NA,NA,AV,NA
S2708FA1,fatty_acid,U2708,NA,NA,AV,NA
S2709FA1,fatty_acid,U2709,NA,NA,AV,NA
S2710FA1,fatty_acid,U2710,NA,NA,AV,NA
S2711FA1,fatty_acid,U2711,NA,NA,AV,NA
S2712FA1,fatty_acid,U2712,NA,NA,AV,NA
S2713FA1,fatty_acid,U2713,NA,NA,AV,NA
S2714FA1,fatty_acid,U2714,NA,NA,AV,NA
S2715FA1,fatty_acid,U2715,NA,NA,AV,NA
S2716FA1,fatty_acid,U2716,NA,NA,AV,NA
S2717FA1,fatty_acid,U2717,NA,NA,AV,NA
S2718FA1,fatty_acid,U2718,NA,NA,AV,NA
S2719FA1,fatty_acid,U2719,NA,NA,AV,NA
S2720FA1,fatty_acid,U2720,NA,NA,AV,NA
S2721FA1,fatty_acid,U2721,NA,NA,AV,NA
S2722FA1,fatty_acid,U2722,NA,NA,AV,NA
S2723FA1,fatty_acid,U2723,NA,NA,AV,NA
S2724FA1,fatty_acid,U2724,NA,NA,AV,NA
S2725FA1,fatty_acid,U2725,NA,NA,AV,NA
S2726FA1,fatty_acid,U2726,NA,NA,AV,NA
S2727FA1,fatty_acid,U2727,NA,NA,AV,NA
S2728FA1,fatty_acid,U2728,NA,NA,AV,NA
S2729FA1,fatty_acid,U2729,NA,NA,AV,NA
S2730FA1,fatty_acid,U2730,NA,NA,AV,NA
S2731FA1,fatty_acid,U2731,NA,NA,AV,NA
S2732FA1,fatty_acid,U2732,NA,NA,AV,NA
S2733FA1,fatty_acid,U2733,NA,NA,AV,NA
S2734FA1,fatty_acid,U2734,NA,NA,AV,NA
S2735FA1,fatty_acid,U2735,NA,NA,AV,NA
S2736FA1,fatty_acid,U2736,NA,NA,AV,NA
S2737FA1,fatty_acid,U2737,NA,NA,AV,NA
S2738FA1,fatty_acid,U2738,NA,NA,AV,NA
S2739FA1,fatty_acid,U2739,NA,NA,AV,NA
S2740FA1,fatty_acid,U2740,NA,NA,AV,NA
S2741FA1,fatty_acid,U2741,NA,NA,AV,NA
S2742FA1,fatty_acid,U2742,NA,NA,AV,NA
S2743FA1,fatty_acid,U2743,NA,NA,AV,NA
S2744FA1,fatty_acid,U2744,NA,NA,AV,NA
S2745FA1,fatty_acid,U2745,NA,NA,AV,NA
S2746FA1,fatty_acid,U2746,NA,NA,AV,NA
S2747FA1,fatty_acid,U2747,NA,NA,AV,NA
S2748FA1,fatty_acid,U2748,NA,NA,AV,NA
S2749FA1,fatty_acid,U2749,NA,NA,AV,NA
S2750FA1,fatty_acid,U2750,NA,NA,AV,NA
S2751FA1,fatty_acid,U2751,NA,NA,AV,NA
S2752FA1,fatty_acid,U2752,NA,NA,AV,NA
S2753FA1,fatty_acid,U2753,NA,NA,AV,NA
S2754FA1,fatty_acid,U2754,NA,NA,AV,NA
S2755FA1,fatty_acid,U2755,NA,NA,AV,NA
S2756FA1,fatty_acid,U2756,NA,NA,AV,NA
S2757FA1,fatty_acid,U2757,NA,NA,AV,NA
S2758FA1,fatty_acid,U2758,NA,NA,AV,NA
S2759FA1,fatty_acid,U2759,NA,NA,AV,NA
S2760FA1,fatty_acid,U2760,NA,NA,AV,NA
S2761FA1,fatty_acid,U2761,NA,NA,AV,NA
S2762FA1,fatty_acid,U2762,NA,NA,AV,NA
S2763FA1,fatty_acid,U2763,NA,NA,AV,NA
S2764FA1,fatty_acid,U2764,NA,NA,AV,NA
S2765FA1,fatty_acid,U2765,NA,NA,AV,NA
S2766FA1,fatty_acid,U2766,NA,NA,AV,NA
S2767FA1,fatty_acid,U2767,NA,NA,AV,NA
S2768FA1,fatty_acid,U2768,NA,NA,AV,NA
S2769FA1,fatty_acid,U2769,NA,NA,AV,NA
S2770FA1,fatty_acid,U2770,NA,NA,AV,NA
S2771FA1,fatty_acid,U2771,NA,NA,AV,NA
S2772FA1,fatty_acid,U2772,NA,NA,AV,NA
S2773FA1,fatty_acid,U2773,NA,NA,AV,NA
S2774FA1,fatty_acid,U2774,NA,NA,AV,NA
S2775FA1,fatty_acid,U2775,NA,NA,AV,NA
S2776FA1,fatty_acid,U2776,NA,NA,AV,NA
S2777FA1,fatty_acid,U2777,NA,NA,AV,NA
S2778FA1,fatty_acid,U2778,NA,NA,AV,NA
S2779FA1,fatty_acid,U2779,NA,NA,AV,NA
S2780FA1,fatty_acid,U2780,NA,NA,AV,NA
S2781FA1,fatty_acid,U2781,NA,NA,AV,NA
S2782FA1,fatty_acid,U2782,NA,NA,AV,NA
S2783FA1,fatty_acid,U2783,NA,NA,AV,NA
S2784FA1,fatty_acid,U2784,NA,NA,AV,NA
S2785FA1,fatty_acid,U2785,NA,NA,AV,NA
S2786FA1,fatty_acid,U2786,NA,NA,AV,NA
S2787FA1,fatty_acid,U2787,NA,NA,AV,NA
S2788FA1,fatty_acid,U2788,NA,NA,AV,NA
S2789FA1,fatty_acid,U2789,NA,NA,AV,NA
S2790FA1,fatty_acid,U2790,NA,NA,AV,NA
S2791FA1,fatty_acid,U2791,NA,NA,AV,NA
S2792FA1,fatty_acid,U2792,NA,NA,AV,NA
S2793FA1,fatty_acid,U2793,NA,NA,AV,NA
S2794FA1,fatty_acid,U2794,NA,NA,AV,NA
S2795FA1,fatty_acid,U2795,NA,UBC_Hunt,AV,NA
S2796FA1,fatty_acid,U2796,NA,UBC_Hunt,AV,NA
S2797FA1,fatty_acid,U2797,NA,NA,AV,NA
S2798FA1,fatty_acid,U2798,NA,NA,AV,NA
S2799FA1,fatty_acid,U2799,NA,NA,AV,NA
S2800FA1,fatty_acid,U2800,NA,UBC_Hunt,AV,NA
S2801FA1,fatty_acid,U2801,NA,NA,AV,NA
S2802FA1,fatty_acid,U2802,NA,NA,AV,NA
S2803FA1,fatty_acid,U2803,NA,NA,AV,NA
S2804FA1,fatty_acid,U2804,NA,NA,AV,NA
S2805FA1,fatty_acid,U2805,NA,NA,AV,NA
S2806FA1,fatty_acid,U2806,NA,NA,AV,NA
S2807FA1,fatty_acid,U2807,NA,NA,AV,NA
S2808FA1,fatty_acid,U2808,NA,NA,AV,NA
S2809FA1,fatty_acid,U2809,NA,NA,AV,NA
S2810FA1,fatty_acid,U2810,NA,NA,AV,NA
S2811FA1,fatty_acid,U2811,NA,NA,AV,NA
S2812FA1,fatty_acid,U2812,NA,NA,AV,NA
S2813FA1,fatty_acid,U2813,NA,NA,AV,NA
S2814FA1,fatty_acid,U2814,NA,NA,AV,NA
S2815FA1,fatty_acid,U2815,NA,NA,AV,NA
S2816FA1,fatty_acid,U2816,NA,NA,AV,NA
S2817FA1,fatty_acid,U2817,NA,NA,AV,NA
S2818FA1,fatty_acid,U2818,NA,NA,AV,NA
S2819FA1,fatty_acid,U2819,NA,NA,AV,NA
S2820FA1,fatty_acid,U2820,NA,NA,AV,NA
S2821FA1,fatty_acid,U2821,NA,NA,AV,NA
S2822FA1,fatty_acid,U2822,NA,NA,AV,NA
S2823FA1,fatty_acid,U2823,NA,NA,AV,NA
S2824FA1,fatty_acid,U2824,NA,NA,AV,NA
S2825FA1,fatty_acid,U2825,NA,NA,AV,NA
S2826FA1,fatty_acid,U2826,NA,NA,AV,NA
S2827FA1,fatty_acid,U2827,NA,NA,AV,NA
